time,p_st,t_st,rh_st,z_st,p_vs,t_vs,rh_vs,p_st_adj
84.0,958.508125,26.2,86.6,409.08,955.0,25.1,91.7,956.399766
85.0,958.090937,26.17,86.7,412.49,954.4,25.0,91.8,955.9825780000001
87.0,956.894218,26.13,86.7,422.86,953.3,25.0,92.0,954.7858590000001
88.0,956.331406,26.11,86.8,427.81,952.7,24.9,92.2,954.2230470000001
89.0,955.855937,26.09,86.8,432.92,952.2,24.9,92.2,953.7475780000001
90.0,955.238125,26.05,86.9,439.61,951.6,24.9,92.2,953.129766
91.0,954.635078,26.03,86.9,445.83,951.0,24.8,91.9,952.5267190000001
92.0,954.045937,26.01,87.0,452.94,950.4,24.8,91.2,951.937578
93.0,953.380312,25.99,87.0,459.45,949.8,24.9,90.3,951.271953
94.0,952.917656,25.95,87.1,464.58,949.3,25.0,89.7,950.809297
95.0,952.299296,25.91,87.0,468.96,948.7,25.0,89.5,950.1909370000001
96.0,951.567812,25.9,86.6,474.23,948.1,25.0,89.6,949.459453
97.0,951.176015,25.87,86.3,479.75,947.5,24.9,89.9,949.067656
98.0,950.602578,25.86,86.2,483.89,947.0,24.9,90.1,948.494219
99.0,949.916406,25.84,86.2,489.13,946.4,24.8,90.3,947.8080470000001
100.0,949.382656,25.82,86.1,493.47,945.8,24.8,90.6,947.274297
101.0,948.955937,25.8,86.2,499.3,945.2,24.7,90.8,946.847578
102.0,948.18875,25.78,86.2,506.07,944.6,24.7,90.9,946.0803910000001
103.0,947.562031,25.75,86.2,512.46,944.0,24.6,91.1,945.4536720000001
104.0,946.965312,25.73,86.3,518.33,943.4,24.6,91.6,944.8569530000001
105.0,946.559531,25.7,86.3,523.31,942.8,24.6,92.3,944.451172
106.0,946.117656,25.69,86.4,528.44,942.2,24.5,92.9,944.0092970000001
107.0,945.369765,25.66,86.5,535.13,941.7,24.4,93.0,943.2614060000001
109.0,943.955625,25.6,86.7,550.5,940.5,24.4,92.7,941.8472660000001
110.0,943.274843,25.58,86.9,556.67,939.9,24.3,92.8,941.1664840000001
111.0,942.885468,25.56,87.1,561.55,939.4,24.3,93.1,940.777109
112.0,942.367812,25.53,87.2,566.64,938.9,24.2,93.4,940.259453
113.0,941.856093,25.51,87.3,570.4,938.3,24.2,93.4,939.747734
114.0,941.214375,25.48,87.4,575.69,937.8,24.2,93.6,939.1060160000001
115.0,940.882031,25.45,87.6,581.01,937.2,24.1,93.8,938.773672
116.0,940.256875,25.42,87.7,585.26,936.7,24.1,94.0,938.1485160000001
117.0,939.782812,25.39,87.9,590.53,936.1,24.0,94.3,937.6744530000001
118.0,939.227656,25.37,88.0,595.94,935.6,24.0,94.5,937.1192970000001
119.0,938.633046,25.34,88.1,600.96,935.0,24.0,94.8,936.5246870000001
121.0,937.519687,25.27,88.2,610.72,934.0,23.9,95.4,935.411328
122.0,936.936718,25.24,88.3,614.27,933.4,23.8,95.5,934.8283590000001
123.0,936.44625,25.21,88.4,618.89,932.9,23.8,95.7,934.337891
124.0,935.870937,25.17,88.5,623.06,932.3,23.7,95.8,933.7625780000001
125.0,935.335781,25.14,88.5,628.55,931.8,23.7,95.8,933.227422
126.0,934.802734,25.11,88.6,633.67,931.2,23.6,95.9,932.694375
127.0,934.186562,25.08,88.8,639.33,930.6,23.6,96.0,932.078203
128.0,933.637812,25.05,88.9,645.02,930.0,23.6,96.1,931.5294530000001
129.0,932.978593,25.0,88.9,650.57,929.5,23.5,96.2,930.8702340000001
130.0,932.360937,24.97,89.0,656.59,928.9,23.5,96.4,930.2525780000001
131.0,931.812968,24.93,89.1,662.5,928.3,23.4,96.8,929.704609
132.0,931.332812,24.9,89.2,667.88,927.7,23.4,97.2,929.224453
133.0,930.745312,24.87,89.3,673.19,927.2,23.3,97.6,928.6369530000001
134.0,930.232656,24.82,89.4,677.79,926.6,23.3,97.9,928.1242970000001
135.0,929.598281,24.79,89.6,683.46,926.0,23.2,98.0,927.4899220000001
136.0,928.992812,24.74,89.8,688.07,925.5,23.2,98.0,926.884453
137.0,928.351093,24.71,90.0,694.37,924.9,23.2,98.1,926.242734
138.0,927.794765,24.68,90.1,700.63,924.4,23.1,98.2,925.686406
139.0,927.28039,24.64,90.3,705.7,923.9,23.1,98.4,925.1720310000001
140.0,926.882578,24.61,90.4,710.55,923.3,23.0,98.7,924.774219
141.0,926.240078,24.56,90.5,715.64,922.8,23.0,98.7,924.1317190000001
142.0,925.699062,24.52,90.6,719.55,922.3,23.0,98.8,923.5907030000001
143.0,925.327187,24.48,90.7,724.34,921.7,22.9,99.1,923.218828
144.0,924.8175,24.47,90.9,728.34,921.2,22.9,99.2,922.709141
145.0,924.172187,24.42,91.0,734.35,920.7,22.8,99.3,922.0638280000001
146.0,923.670781,24.37,91.1,739.56,920.2,22.8,99.2,921.5624220000001
147.0,923.238671,24.34,91.2,744.19,919.7,22.8,99.2,921.130312
148.0,922.653359,24.31,91.3,749.96,919.2,22.7,99.3,920.5450000000001
149.0,922.106406,24.26,91.5,754.68,918.7,22.7,99.5,919.998047
150.0,921.601562,24.24,91.5,760.11,918.2,22.7,99.7,919.493203
151.0,921.103437,24.19,91.6,763.8,917.7,22.6,99.8,918.995078
152.0,920.714375,24.17,91.7,768.05,917.2,22.6,99.9,918.6060160000001
153.0,920.160156,24.12,91.8,772.18,916.7,22.6,100.0,918.0517970000001
154.0,919.599453,24.09,91.8,774.79,916.2,22.5,100.0,917.4910940000001
155.0,919.0875,24.05,91.9,780.26,915.7,22.5,99.9,916.979141
156.0,918.67164,24.02,92.0,784.69,915.2,22.5,99.8,916.5632810000001
157.0,918.153593,23.98,92.1,789.45,914.6,22.4,99.7,916.045234
158.0,917.633125,23.94,92.2,793.95,914.1,22.4,99.5,915.524766
159.0,917.047109,23.91,92.2,799.43,913.6,22.4,99.3,914.93875
160.0,916.595312,23.89,92.2,804.39,913.0,22.4,99.0,914.4869530000001
161.0,916.112187,23.84,92.3,810.27,912.5,22.4,98.8,914.003828
162.0,915.482656,23.8,92.3,815.12,911.9,22.4,98.5,913.3742970000001
163.0,915.046562,23.77,92.3,819.95,911.4,22.4,98.4,912.938203
164.0,914.426718,23.74,92.2,824.94,910.8,22.4,98.4,912.3183590000001
165.0,913.854218,23.71,92.1,830.17,910.2,22.3,98.4,911.745859
166.0,913.137968,23.65,92.0,837.95,909.6,22.3,98.4,911.029609
167.0,912.513906,23.61,91.9,842.61,909.0,22.2,98.3,910.4055470000001
168.0,911.973125,23.58,92.0,848.17,908.5,22.2,98.0,909.864766
169.0,911.444218,23.56,92.0,854.79,907.9,22.2,97.5,909.335859
170.0,910.9175,23.5,92.0,860.24,907.3,22.2,96.9,908.8091410000001
171.0,910.340156,23.49,92.0,866.54,906.8,22.2,96.7,908.231797
172.0,909.678515,23.45,91.8,872.21,906.2,22.2,96.9,907.570156
173.0,909.236406,23.41,91.5,878.28,905.6,22.2,97.1,907.128047
174.0,908.605937,23.38,91.3,884.97,905.1,22.2,97.0,906.4975780000001
175.0,907.947968,23.36,91.2,890.81,904.5,22.1,96.8,905.839609
176.0,907.393906,23.33,91.2,896.91,904.0,22.1,96.8,905.2855470000001
177.0,906.846171,23.3,91.3,901.83,903.5,22.1,97.1,904.7378120000001
178.0,906.384218,23.25,91.4,906.7,902.9,22.0,97.6,904.2758590000001
179.0,905.914687,23.23,91.5,910.69,902.4,22.0,98.0,903.806328
180.0,905.343593,23.21,91.5,914.26,901.9,22.0,98.1,903.2352340000001
181.0,904.878984,23.2,91.6,919.71,901.3,21.9,98.0,902.770625
182.0,904.383593,23.16,91.6,923.67,900.8,21.9,97.9,902.2752340000001
183.0,903.928046,23.14,91.7,928.23,900.3,21.9,97.8,901.819687
184.0,903.274687,23.1,91.7,934.02,899.7,21.8,97.6,901.166328
185.0,902.652656,23.08,91.8,939.97,899.2,21.8,97.5,900.544297
186.0,902.2125,23.06,91.8,945.06,898.6,21.8,97.6,900.104141
187.0,901.713437,23.03,91.8,950.25,898.1,21.7,97.8,899.605078
188.0,901.16539,23.0,91.8,955.2,897.5,21.7,98.0,899.057031
189.0,900.48625,22.97,91.8,959.94,896.9,21.6,98.0,898.3778910000001
190.0,899.971562,22.93,91.9,965.74,896.3,21.6,97.6,897.863203
191.0,899.239687,22.91,91.9,972.04,895.8,21.6,96.7,897.131328
192.0,898.65625,22.88,91.9,978.2,895.2,21.6,96.0,896.547891
193.0,898.0719530000001,22.84,91.9,983.19,894.7,21.6,95.7,895.9635940000002
194.0,897.6029679999999,22.82,91.7,987.12,894.1,21.6,95.7,895.494609
195.0,897.104687,22.78,91.4,990.28,893.6,21.6,95.8,894.9963280000001
196.0,896.507812,22.76,91.1,996.14,893.1,21.6,95.9,894.399453
197.0,896.0307809999999,22.73,90.9,1001.39,892.6,21.5,95.9,893.922422
198.0,895.482812,22.7,90.8,1005.36,892.1,21.5,95.9,893.374453
199.0,894.9945309999999,22.68,90.8,1010.84,891.5,21.5,96.0,892.886172
200.0,894.488437,22.67,90.7,1016.12,891.0,21.4,96.1,892.380078
201.0,894.008515,22.63,90.7,1021.49,890.5,21.4,96.3,891.900156
202.0,893.424531,22.61,90.7,1027.87,889.9,21.3,96.5,891.316172
203.0,892.916875,22.57,90.7,1033.53,889.4,21.3,96.7,890.808516
204.0,892.334218,22.56,90.7,1039.57,888.8,21.3,96.8,890.225859
205.0,891.808906,22.53,90.7,1043.63,888.2,21.2,96.8,889.700547
206.0,891.181562,22.5,90.8,1049.22,887.7,21.2,96.8,889.073203
207.0,890.519375,22.47,90.9,1055.59,887.1,21.2,96.9,888.411016
208.0,890.045156,22.44,90.9,1059.18,886.5,21.1,96.9,887.9367970000001
209.0,889.5454679999999,22.42,90.9,1065.1,886.0,21.1,96.7,887.437109
210.0,888.907343,22.4,91.0,1071.02,885.4,21.1,96.5,886.798984
211.0,888.305312,22.36,91.2,1076.89,884.9,21.0,96.5,886.196953
212.0,887.77,22.31,91.1,1082.12,884.3,21.0,96.6,885.661641
213.0,887.239375,22.29,91.0,1090.2,883.8,21.0,96.8,885.131016
214.0,886.735625,22.28,91.0,1095.76,883.2,21.0,96.9,884.6272660000001
215.0,886.16375,22.25,90.9,1100.76,882.7,20.9,97.1,884.0553910000001
216.0,885.6375,22.21,90.9,1105.96,882.2,20.9,97.5,883.5291410000001
217.0,884.99414,22.19,90.9,1112.19,881.6,20.9,97.7,882.8857810000001
218.0,884.45289,22.16,91.0,1118.48,881.1,20.9,97.5,882.3445310000001
219.0,883.878671,22.14,91.1,1124.63,880.6,20.9,97.4,881.7703120000001
220.0,883.450156,22.1,91.4,1129.81,880.1,20.9,97.4,881.341797
221.0,882.9134369999999,22.08,91.5,1134.87,879.6,20.9,97.5,880.805078
222.0,882.466562,22.04,91.7,1139.81,879.0,20.9,97.5,880.358203
223.0,882.0254679999999,22.04,91.7,1143.74,878.5,20.8,97.3,879.917109
224.0,881.57414,21.99,91.8,1148.84,878.0,20.8,96.9,879.4657810000001
225.0,880.955859,21.97,91.9,1153.1,877.4,20.8,96.8,878.8475000000001
226.0,880.385078,21.96,91.9,1158.53,876.9,20.8,96.8,878.2767190000001
227.0,879.826562,21.94,91.9,1163.57,876.4,20.8,96.9,877.718203
228.0,879.2575,21.9,91.9,1168.86,875.9,20.7,96.9,877.1491410000001
229.0,878.756718,21.88,91.9,1172.8,875.4,20.8,96.7,876.648359
230.0,878.266093,21.87,91.9,1178.07,874.9,20.7,96.6,876.157734
231.0,877.7492179999999,21.83,91.9,1183.32,874.4,20.7,96.5,875.640859
232.0,877.310156,21.83,91.9,1190.13,873.9,20.7,96.3,875.201797
233.0,876.7266400000001,21.8,91.9,1194.94,873.4,20.7,96.3,874.6182810000001
235.0,875.8253119999999,21.76,91.8,1204.56,872.3,20.7,96.5,873.716953
236.0,875.2601559999999,21.73,91.8,1210.0,871.8,20.6,96.8,873.151797
237.0,874.757343,21.72,91.8,1213.02,871.3,20.6,96.9,872.648984
238.0,874.226562,21.69,91.8,1218.64,870.7,20.6,96.7,872.118203
239.0,873.4982030000001,21.67,91.8,1224.78,870.2,20.5,96.5,871.3898440000002
240.0,873.063281,21.66,91.8,1230.32,869.7,20.5,96.5,870.954922
241.0,872.5590619999999,21.64,91.8,1234.88,869.2,20.5,96.7,870.450703
242.0,872.129687,21.61,91.8,1238.82,868.7,20.5,97.2,870.021328
243.0,871.789687,21.59,91.8,1243.21,868.2,20.4,97.4,869.681328
244.0,871.16125,21.58,91.8,1248.98,867.7,20.4,97.0,869.052891
245.0,870.544531,21.53,91.8,1255.58,867.1,20.5,96.2,868.436172
247.0,869.615,21.51,91.8,1263.79,865.9,20.5,94.8,867.5066410000001
248.0,868.84375,21.47,91.7,1270.45,865.3,20.5,94.3,866.735391
249.0,868.266093,21.45,91.5,1276.4,864.7,20.5,94.2,866.157734
250.0,867.551015,21.44,91.3,1282.62,864.2,20.4,94.2,865.442656
251.0,866.960937,21.41,91.2,1289.22,863.6,20.4,94.4,864.852578
252.0,866.488125,21.39,91.0,1294.69,863.0,20.4,94.9,864.379766
253.0,866.022656,21.37,91.0,1300.6,862.4,20.3,95.3,863.914297
254.0,865.354843,21.36,90.9,1307.84,861.9,20.3,95.5,863.246484
255.0,864.8300780000001,21.34,90.9,1311.79,861.3,20.2,95.7,862.7217190000001
256.0,864.324062,21.31,90.9,1317.49,860.7,20.2,95.8,862.2157030000001
257.0,863.607812,21.28,90.9,1324.5,860.1,20.1,95.8,861.499453
258.0,862.872343,21.26,90.9,1331.11,859.6,20.1,95.9,860.763984
259.0,862.4258590000001,21.23,90.9,1336.56,859.1,20.0,96.2,860.3175000000001
260.0,862.038593,21.22,90.9,1341.45,858.5,20.0,96.5,859.930234
261.0,861.4969530000001,21.2,91.0,1347.27,858.0,20.0,96.5,859.3885940000001
262.0,860.984687,21.17,91.0,1352.74,857.5,20.0,96.3,858.8763280000001
263.0,860.4679679999999,21.14,91.1,1358.04,857.0,19.9,96.0,858.359609
264.0,859.8160929999999,21.13,91.0,1363.33,856.5,19.9,95.7,857.707734
265.0,859.271093,21.1,91.1,1368.51,856.0,19.9,95.5,857.162734
266.0,858.79375,21.08,91.0,1372.03,855.6,19.9,95.5,856.6853910000001
267.0,858.403593,21.05,91.0,1377.25,855.1,19.9,95.4,856.295234
268.0,857.885625,21.02,91.0,1382.31,854.6,19.9,95.2,855.777266
269.0,857.339453,20.99,90.9,1387.15,854.2,19.9,95.0,855.2310940000001
270.0,856.9503119999999,20.98,90.9,1391.76,853.7,19.9,94.8,854.841953
271.0,856.51,20.97,90.8,1396.68,853.2,19.9,94.5,854.401641
272.0,855.9310929999999,20.93,90.8,1401.44,852.7,19.9,94.0,853.822734
273.0,855.544218,20.93,90.7,1404.86,852.3,19.9,93.7,853.435859
274.0,855.091875,20.91,90.6,1410.33,851.8,19.9,93.6,852.983516
275.0,854.621093,20.88,90.5,1414.59,851.3,19.9,93.6,852.512734
276.0,854.17125,20.86,90.3,1420.05,850.7,19.9,93.8,852.062891
277.0,853.6375,20.83,90.1,1424.72,850.2,19.8,94.1,851.5291410000001
278.0,853.205468,20.82,90.0,1430.06,849.7,19.8,94.4,851.097109
279.0,852.612031,20.8,89.9,1436.2,849.1,19.7,94.5,850.503672
280.0,851.9580460000001,20.78,89.9,1442.31,848.6,19.7,94.4,849.8496870000001
281.0,851.492343,20.76,89.9,1447.91,848.1,19.6,94.5,849.383984
282.0,850.846093,20.75,90.0,1454.08,847.6,19.6,94.5,848.737734
283.0,850.250937,20.72,90.0,1461.59,847.1,19.5,94.6,848.1425780000001
284.0,849.777656,20.7,90.1,1467.45,846.6,19.5,94.8,847.669297
285.0,849.381562,20.67,90.2,1471.99,846.2,19.5,95.3,847.2732030000001
286.0,848.982109,20.66,90.3,1475.68,845.7,19.4,95.7,846.8737500000001
287.0,848.522109,20.64,90.3,1479.51,845.3,19.4,96.2,846.41375
288.0,848.2133590000001,20.63,90.4,1483.59,844.8,19.3,96.6,846.1050000000001
289.0,847.707812,20.61,90.4,1489.16,844.3,19.3,96.7,845.599453
290.0,847.093125,20.57,90.5,1494.47,843.8,19.2,96.8,844.984766
291.0,846.580937,20.55,90.6,1499.75,843.3,19.2,97.2,844.472578
292.0,846.215234,20.53,90.7,1503.83,842.7,19.2,97.8,844.1068750000001
293.0,845.74625,20.52,90.8,1510.17,842.1,19.1,98.0,843.6378910000001
294.0,845.041875,20.48,90.8,1517.11,841.5,19.1,97.9,842.933516
295.0,844.4044530000001,20.44,91.0,1521.92,840.9,19.1,97.8,842.2960940000002
296.0,844.017656,20.42,91.1,1526.8,840.3,19.0,97.8,841.909297
297.0,843.297968,20.39,91.2,1534.59,839.7,19.0,97.8,841.189609
298.0,842.575156,20.34,91.3,1539.83,839.1,19.0,98.0,840.466797
299.0,842.0490619999999,20.31,91.3,1545.51,838.5,18.9,98.2,839.940703
300.0,841.376484,20.29,91.4,1551.72,837.9,18.9,98.0,839.268125
301.0,840.6499210000001,20.25,91.5,1557.85,837.3,18.9,97.7,838.5415620000001
302.0,840.0803119999999,20.21,91.6,1564.34,836.8,18.9,97.4,837.971953
303.0,839.572812,20.18,91.8,1571.21,836.2,18.9,97.1,837.464453
305.0,838.4496869999999,20.13,91.9,1583.27,835.1,18.9,96.9,836.341328
306.0,837.875468,20.08,92.0,1588.76,834.6,18.9,96.9,835.767109
307.0,837.4709369999999,20.06,92.0,1591.8,834.1,18.8,97.1,835.362578
308.0,836.995781,20.04,91.9,1596.03,833.5,18.8,97.2,834.887422
309.0,836.315625,20.01,92.0,1603.15,833.0,18.8,97.4,834.207266
310.0,835.771718,19.96,92.0,1607.83,832.5,18.8,97.7,833.663359
311.0,835.390625,19.94,91.9,1613.6,831.9,18.7,98.1,833.282266
312.0,834.86,19.92,92.0,1618.68,831.4,18.7,98.3,832.7516410000001
313.0,834.273125,19.9,92.0,1624.04,830.9,18.6,98.3,832.1647660000001
314.0,833.614375,19.88,92.0,1629.53,830.3,18.6,98.1,831.506016
315.0,833.001406,19.83,92.1,1634.67,829.8,18.5,97.8,830.893047
316.0,832.504453,19.82,92.2,1638.27,829.3,18.5,97.5,830.3960940000001
317.0,832.110156,19.8,92.3,1643.48,828.8,18.5,97.3,830.001797
318.0,831.641562,19.77,92.3,1649.33,828.4,18.5,97.1,829.5332030000001
319.0,831.130546,19.75,92.4,1654.89,827.9,18.5,97.2,829.022187
320.0,830.665,19.72,92.3,1659.92,827.4,18.5,97.4,828.556641
321.0,830.22625,19.69,92.2,1665.03,826.9,18.4,97.4,828.1178910000001
322.0,829.804687,19.66,92.0,1670.13,826.4,18.4,97.2,827.696328
323.0,829.394375,19.64,92.0,1675.6,825.9,18.4,97.1,827.286016
324.0,828.8250780000001,19.61,92.0,1681.98,825.4,18.3,97.2,826.7167190000001
325.0,828.304531,19.59,91.8,1686.53,824.9,18.3,97.5,826.196172
326.0,827.804687,19.58,91.8,1691.93,824.5,18.3,97.8,825.696328
327.0,827.239687,19.54,91.7,1698.28,824.0,18.2,97.9,825.131328
328.0,826.726093,19.51,91.9,1703.6,823.5,18.2,98.0,824.617734
329.0,826.237109,19.48,92.1,1708.29,823.0,18.2,98.2,824.1287500000001
330.0,825.783125,19.46,92.2,1713.33,822.5,18.2,98.4,823.6747660000001
331.0,825.295156,19.43,92.3,1717.55,822.0,18.1,98.6,823.1867970000001
332.0,824.837812,19.42,92.4,1722.02,821.4,18.1,98.8,822.729453
333.0,824.392656,19.37,92.4,1726.47,820.9,18.1,99.0,822.284297
334.0,823.9164840000001,19.35,92.4,1731.11,820.3,18.0,99.1,821.8081250000001
335.0,823.3585929999999,19.33,92.4,1736.25,819.7,18.0,99.1,821.250234
336.0,822.713828,19.31,92.4,1743.13,819.1,17.9,98.9,820.6054690000001
337.0,821.9553119999999,19.28,92.5,1750.91,818.5,17.9,98.5,819.846953
338.0,821.319062,19.23,92.6,1758.29,818.0,17.9,98.0,819.2107030000001
339.0,820.614062,19.21,92.7,1765.27,817.4,18.0,97.9,818.505703
340.0,820.087031,19.17,92.7,1770.14,816.9,18.0,98.0,817.9786720000001
341.0,819.560312,19.14,92.8,1776.34,816.4,17.9,98.3,817.451953
342.0,819.122109,19.12,92.8,1780.87,816.0,17.9,98.6,817.0137500000001
343.0,818.7985150000001,19.08,92.9,1785.1,815.5,17.9,98.7,816.6901560000001
344.0,818.351562,19.07,93.0,1789.94,815.0,17.9,98.7,816.243203
345.0,817.805156,19.04,93.1,1794.98,814.5,17.8,98.7,815.6967970000001
346.0,817.412656,19.02,93.2,1799.34,814.1,17.8,99.0,815.304297
347.0,816.8375,19.0,93.2,1804.93,813.6,17.7,99.2,814.729141
349.0,815.859921,18.95,93.3,1815.55,812.6,17.7,99.3,813.751562
350.0,815.4529679999999,18.93,93.4,1819.34,812.2,17.7,99.3,813.344609
351.0,814.919531,18.9,93.4,1824.77,811.7,17.7,99.3,812.811172
352.0,814.427343,18.88,93.5,1831.18,811.2,17.6,99.6,812.318984
353.0,813.9675,18.86,93.6,1836.41,810.7,17.6,100.0,811.859141
354.0,813.532343,18.83,93.6,1841.07,810.3,17.6,100.0,811.423984
355.0,813.024609,18.81,93.8,1846.6,809.8,17.6,100.0,810.9162500000001
356.0,812.4320309999999,18.79,93.9,1852.05,809.3,17.5,100.0,810.323672
357.0,811.978437,18.77,94.1,1857.27,808.8,17.5,100.0,809.870078
