time,p_st,t_st,rh_st,z_st,p_vs,t_vs,rh_vs,p_st_adj
51.0,987.723671,18.39,100.0,284.09,986.7,17.9,95.5,987.2912499999999
52.0,987.140625,18.35,100.0,289.73,986.1,17.9,95.3,986.7082039999999
53.0,986.573125,18.35,100.0,295.19,985.6,17.9,95.2,986.1407039999999
54.0,986.142656,18.33,100.0,299.46,985.0,17.9,95.1,985.7102349999999
55.0,985.4775,18.31,100.0,305.14,984.5,17.9,95.0,985.0450789999999
56.0,984.926093,18.3,100.0,310.58,983.9,17.8,94.9,984.493672
57.0,984.472343,18.28,100.0,315.56,983.4,17.8,95.0,984.0399219999999
58.0,983.747812,18.26,100.0,321.38,982.8,17.8,95.0,983.3153909999999
66.0,979.25625,18.12,100.0,409.7,978.4,17.6,95.1,978.8238289999999
67.0,978.948906,18.12,100.0,420.16,977.9,17.6,95.0,978.5164849999999
68.0,978.395078,18.09,100.0,421.08,977.4,17.6,94.9,977.9626569999999
69.0,977.889296,18.05,100.0,420.59,976.8,17.6,95.1,977.4568749999999
70.0,977.353281,18.04,100.0,420.96,976.3,17.6,95.1,976.92086
71.0,976.811093,18.03,100.0,430.08,975.8,17.6,94.8,976.3786719999999
72.0,976.266718,18.02,100.0,431.75,975.2,17.7,94.7,975.8342969999999
73.0,975.722031,18.01,100.0,433.52,974.7,17.6,94.6,975.2896099999999
74.0,975.428437,17.98,100.0,438.35,974.2,17.7,94.4,974.9960159999999
75.0,974.805156,17.97,100.0,439.64,973.6,17.7,94.0,974.3727349999999
76.0,974.190937,17.96,100.0,446.22,973.1,17.7,93.8,973.7585159999999
77.0,973.764531,17.94,100.0,449.03,972.6,17.7,93.6,973.33211
78.0,973.085,17.91,100.0,452.31,972.0,17.6,93.1,972.652579
79.0,972.571406,17.9,100.0,453.86,971.5,17.6,92.6,972.1389849999999
80.0,972.035703,17.89,100.0,456.9,971.0,17.6,92.3,971.6032819999999
81.0,971.422812,17.88,100.0,460.03,970.4,17.6,92.2,970.9903909999999
82.0,971.063906,17.85,100.0,465.85,969.9,17.6,92.3,970.6314849999999
83.0,970.5125,17.84,100.0,468.09,969.3,17.6,92.5,970.080079
84.0,969.84125,17.83,100.0,471.93,968.8,17.6,92.9,969.4088289999999
85.0,969.169062,17.82,100.0,476.98,968.2,17.6,93.2,968.736641
86.0,968.50164,17.8,100.0,482.43,967.7,17.5,93.3,968.0692189999999
87.0,968.088046,17.77,100.0,483.81,967.1,17.5,93.2,967.6556249999999
88.0,967.517187,17.76,100.0,490.85,966.5,17.5,93.0,967.084766
89.0,966.80625,17.76,99.9,494.62,965.9,17.5,92.9,966.3738289999999
90.0,966.423437,17.74,99.9,496.59,965.4,17.4,93.0,965.991016
91.0,965.828515,17.72,99.9,500.51,964.8,17.4,92.8,965.396094
92.0,965.123281,17.7,99.9,506.46,964.2,17.4,92.5,964.6908599999999
93.0,964.576406,17.69,99.9,511.43,963.6,17.4,92.6,964.1439849999999
94.0,963.900625,17.68,99.8,515.91,963.0,17.4,92.5,963.4682039999999
95.0,963.234296,17.66,99.7,506.9,962.3,17.4,92.3,962.8018749999999
96.0,962.690156,17.66,99.7,509.24,961.7,17.4,92.3,962.2577349999999
97.0,961.972812,17.62,99.6,514.59,961.1,17.4,92.4,961.5403909999999
98.0,961.333125,17.61,99.6,520.03,960.4,17.4,92.5,960.9007039999999
99.0,960.840625,17.58,99.7,524.37,959.8,17.4,92.5,960.408204
100.0,960.096562,17.58,99.6,530.85,959.2,17.3,92.4,959.6641409999999
101.0,959.50375,17.56,99.6,536.53,958.6,17.3,92.4,959.0713289999999
102.0,958.950546,17.55,99.7,541.27,958.0,17.3,92.5,958.5181249999999
103.0,958.381406,17.53,99.7,546.44,957.4,17.3,92.5,957.9489849999999
104.0,957.7625,17.52,99.8,551.76,956.8,17.3,92.7,957.330079
105.0,957.341406,17.5,99.9,556.16,956.2,17.2,92.9,956.9089849999999
106.0,956.658281,17.47,99.9,560.99,955.7,17.2,93.1,956.2258599999999
107.0,956.071171,17.47,100.0,566.28,955.1,17.2,93.4,955.63875
108.0,955.487812,17.45,100.0,570.46,954.5,17.2,93.9,955.0553909999999
109.0,954.906562,17.43,100.0,575.4,953.9,17.1,94.1,954.4741409999999
110.0,954.080625,17.42,100.0,582.03,953.2,17.1,94.1,953.648204
111.0,953.569453,17.4,100.0,587.9,952.6,17.1,94.3,953.1370319999999
112.0,953.00625,17.39,100.0,592.14,952.0,17.1,94.2,952.5738289999999
113.0,952.322968,17.36,100.0,598.76,951.4,17.1,93.9,951.8905469999999
114.0,951.729218,17.35,100.0,605.06,950.8,17.1,93.8,951.2967969999999
115.0,951.200468,17.33,100.0,610.2,950.1,17.1,93.9,950.7680469999999
116.0,950.415,17.32,100.0,616.32,949.5,17.0,93.8,949.9825789999999
117.0,949.725156,17.3,100.0,623.56,948.9,17.0,93.9,949.2927349999999
118.0,949.250937,17.29,100.0,628.11,948.2,17.0,94.1,948.8185159999999
119.0,948.53125,17.27,100.0,633.34,947.6,17.0,94.0,948.0988289999999
120.0,947.846093,17.26,100.0,639.0,946.9,17.0,94.1,947.4136719999999
121.0,947.289609,17.23,100.0,643.55,946.3,16.9,94.3,946.857188
122.0,946.463906,17.22,100.0,649.34,945.6,16.9,94.3,946.0314849999999
123.0,945.831562,17.2,100.0,655.96,945.0,16.9,94.4,945.3991409999999
124.0,945.213046,17.2,100.0,661.41,944.3,16.9,94.7,944.7806249999999
125.0,944.417968,17.17,100.0,668.18,943.7,16.9,94.9,943.9855469999999
126.0,943.86875,17.15,100.0,674.43,943.0,16.8,94.9,943.4363289999999
127.0,943.258281,17.13,100.0,679.81,942.3,16.8,94.8,942.8258599999999
128.0,942.623984,17.12,100.0,685.68,941.7,16.8,94.5,942.1915629999999
129.0,941.972656,17.1,100.0,692.14,941.1,16.8,94.4,941.5402349999999
130.0,941.208593,17.09,100.0,698.16,940.4,16.8,94.4,940.7761719999999
131.0,940.828906,17.08,100.0,703.94,939.8,16.7,94.6,940.3964849999999
132.0,940.152343,17.06,100.0,708.81,939.2,16.7,94.6,939.7199219999999
133.0,939.514687,17.03,100.0,715.69,938.6,16.6,94.6,939.0822659999999
134.0,938.838437,17.01,100.0,721.87,938.0,16.6,94.7,938.4060159999999
135.0,938.424531,17.01,100.0,726.96,937.4,16.6,94.6,937.9921099999999
136.0,937.947031,16.99,100.0,731.07,936.8,16.6,94.5,937.51461
137.0,937.366406,16.97,100.0,735.21,936.3,16.6,94.5,936.9339849999999
138.0,936.81414,16.94,100.0,740.64,935.7,16.5,94.9,936.3817189999999
139.0,936.202812,16.94,100.0,745.65,935.2,16.5,95.4,935.7703909999999
140.0,935.69375,16.94,100.0,750.74,934.6,16.5,95.7,935.2613289999999
141.0,935.126093,16.91,100.0,756.07,934.1,16.5,95.8,934.6936719999999
142.0,934.62914,16.87,100.0,760.94,933.5,16.4,95.8,934.1967189999999
143.0,934.048281,16.86,100.0,766.53,932.9,16.4,95.9,933.6158599999999
144.0,933.451953,16.86,100.0,772.23,932.4,16.3,96.2,933.0195319999999
145.0,932.68539,16.82,100.0,780.0,931.8,16.3,96.5,932.2529689999999
146.0,932.161875,16.81,100.0,784.97,931.1,16.3,96.9,931.7294539999999
147.0,931.49539,16.79,100.0,790.79,930.5,16.2,97.1,931.062969
148.0,930.721484,16.77,100.0,796.73,929.9,16.1,97.2,930.2890629999999
149.0,930.210625,16.73,100.0,802.54,929.3,16.1,97.5,929.778204
150.0,929.678437,16.72,100.0,807.7,928.6,16.0,97.7,929.2460159999999
151.0,928.933906,16.69,100.0,813.4,928.0,16.0,97.7,928.5014849999999
152.0,928.21789,16.67,100.0,822.28,927.4,15.9,97.9,927.7854689999999
153.0,927.614531,16.64,100.0,827.2,926.8,15.9,97.8,927.18211
154.0,927.152812,16.63,100.0,832.02,926.2,15.9,97.7,926.720391
155.0,926.539921,16.61,100.0,836.0,925.6,15.9,97.4,926.1075
156.0,926.046718,16.57,100.0,841.2,925.0,15.9,97.2,925.614297
157.0,925.367343,16.54,100.0,845.69,924.4,15.9,97.3,924.9349219999999
158.0,924.860234,16.53,100.0,850.87,923.9,15.9,97.5,924.4278129999999
159.0,924.462656,16.53,100.0,855.91,923.3,15.9,97.6,924.030235
160.0,923.959375,16.49,100.0,861.1,922.8,15.9,97.5,923.5269539999999
161.0,923.414531,16.47,100.0,865.96,922.3,15.9,97.5,922.9821099999999
162.0,922.939687,16.43,100.0,870.18,921.7,15.9,97.7,922.507266
163.0,922.263593,16.42,100.0,875.75,921.2,15.9,97.7,921.8311719999999
164.0,921.528906,16.4,100.0,881.42,920.6,15.9,97.7,921.0964849999999
165.0,920.977343,16.39,100.0,887.67,920.0,15.9,97.8,920.5449219999999
166.0,920.437031,16.37,100.0,892.88,919.4,15.8,97.9,920.00461
167.0,919.812187,16.35,100.0,898.56,918.9,15.8,97.9,919.3797659999999
168.0,919.24875,16.34,100.0,902.85,918.3,15.8,98.1,918.8163289999999
169.0,918.717812,16.32,100.0,907.77,917.7,15.7,98.4,918.2853909999999
170.0,918.128593,16.29,100.0,912.98,917.1,15.7,98.7,917.6961719999999
171.0,917.66,16.28,100.0,918.91,916.6,15.7,99.0,917.2275789999999
172.0,917.027031,16.27,100.0,922.27,916.0,15.6,99.1,916.5946099999999
173.0,916.492578,16.24,100.0,927.34,915.4,15.6,99.0,916.0601569999999
174.0,916.01,16.23,100.0,932.66,914.9,15.6,99.0,915.5775789999999
175.0,915.397734,16.22,100.0,937.52,914.3,15.6,99.0,914.9653129999999
176.0,914.715312,16.19,100.0,943.68,913.7,15.6,99.2,914.282891
177.0,914.212187,16.19,100.0,948.69,913.2,15.6,99.5,913.7797659999999
178.0,913.452656,16.17,100.0,954.68,912.6,15.5,99.6,913.020235
179.0,912.797343,16.13,100.0,960.96,912.0,15.5,99.8,912.3649219999999
180.0,912.325625,16.13,100.0,965.58,911.4,15.5,99.9,911.8932039999999
181.0,911.8375,16.11,100.0,970.6,910.8,15.5,99.8,911.4050789999999
182.0,911.278437,16.1,100.0,974.96,910.2,15.6,99.8,910.846016
183.0,910.578281,16.09,100.0,980.43,909.6,15.6,99.8,910.1458599999999
184.0,910.13414,16.08,100.0,985.21,909.0,15.6,100.0,909.7017189999999
185.0,909.489062,16.06,100.0,990.34,908.4,15.6,100.0,909.0566409999999
186.0,908.820468,16.06,100.0,996.81,907.8,15.6,100.0,908.3880469999999
187.0,908.038359,16.06,100.0,1003.06,907.2,15.6,99.9,907.6059379999999
188.0,907.422343,16.04,100.0,1009.96,906.6,15.6,99.9,906.9899219999999
189.0,906.982578,16.03,100.0,1014.84,906.0,15.6,99.7,906.5501569999999
190.0,906.534687,16.02,100.0,1019.28,905.4,15.6,99.4,906.1022659999999
191.0,905.838437,16.0,100.0,1024.26,904.8,15.6,99.2,905.4060159999999
192.0,905.371406,16.0,100.0,1030.4,904.3,15.6,99.3,904.9389849999999
193.0,904.696875,15.99,100.0,1036.24,903.7,15.5,99.6,904.2644539999999
194.0,904.161562,15.98,100.0,1041.97,903.1,15.5,99.6,903.7291409999999
195.0,903.529921,15.97,100.0,1047.5,902.5,15.5,99.7,903.0974999999999
196.0,902.760468,15.96,100.0,1053.41,901.9,15.5,99.7,902.3280469999999
197.0,902.118984,15.95,100.0,1059.82,901.3,15.4,99.7,901.6865629999999
198.0,901.569062,15.93,100.0,1065.77,900.6,15.4,99.7,901.1366409999999
199.0,900.839453,15.92,100.0,1071.69,900.0,15.4,99.7,900.407032
200.0,900.179609,15.9,100.0,1078.57,899.3,15.4,99.7,899.7471879999999
201.0,899.621406,15.9,100.0,1085.44,898.7,15.3,99.9,899.1889849999999
202.0,898.893437,15.89,100.0,1091.93,898.1,15.3,99.9,898.4610159999999
203.0,898.352031,15.88,100.0,1097.26,897.5,15.3,99.9,897.9196099999999
204.0,897.973125,15.88,100.0,1101.84,896.9,15.3,99.8,897.5407039999999
205.0,897.390937,15.84,100.0,1106.48,896.3,15.3,99.6,896.9585159999999
206.0,896.6925,15.84,100.0,1112.66,895.7,15.3,99.5,896.2600789999999
207.0,896.138593,15.81,100.0,1119.5,895.1,15.3,99.7,895.7061719999999
208.0,895.507031,15.8,100.0,1125.24,894.5,15.3,99.9,895.0746099999999
209.0,894.94914,15.79,100.0,1129.75,893.9,15.3,99.9,894.516719
210.0,894.317968,15.78,100.0,1133.53,893.3,15.3,99.8,893.8855469999999
211.0,893.7471869999999,15.77,100.0,1140.06,892.7,15.3,99.9,893.3147659999998
212.0,893.0440619999999,15.77,100.0,1145.46,892.1,15.3,100.0,892.6116409999998
213.0,892.5228119999999,15.76,100.0,1151.14,891.5,15.3,100.0,892.0903909999998
214.0,891.868281,15.74,100.0,1156.95,890.9,15.3,100.0,891.4358599999999
215.0,891.330156,15.74,100.0,1161.74,890.4,15.3,99.8,890.8977349999999
216.0,890.923281,15.73,100.0,1166.01,889.8,15.3,99.6,890.4908599999999
217.0,890.5475,15.73,100.0,1170.13,889.3,15.3,99.5,890.1150789999999
218.0,890.033906,15.7,100.0,1174.66,888.8,15.3,99.5,889.6014849999999
219.0,889.491718,15.72,100.0,1179.53,888.3,15.3,99.5,889.0592969999999
220.0,889.053906,15.69,100.0,1184.52,887.8,15.3,99.4,888.6214849999999
221.0,888.651171,15.68,100.0,1188.58,887.3,15.3,99.4,888.2187499999999
222.0,887.924531,15.68,100.0,1193.94,886.8,15.3,99.3,887.4921099999999
223.0,887.288046,15.67,100.0,1200.3,886.3,15.3,99.1,886.8556249999999
224.0,886.8589059999999,15.66,100.0,1206.01,885.7,15.3,98.6,886.4264849999998
225.0,886.321875,15.65,100.0,1211.57,885.2,15.3,98.1,885.8894539999999
226.0,885.76375,15.65,100.0,1217.08,884.7,15.3,98.0,885.3313289999999
227.0,885.3575,15.65,100.0,1221.29,884.2,15.3,98.4,884.9250789999999
228.0,884.76375,15.64,100.0,1227.0,883.6,15.2,98.9,884.3313289999999
229.0,884.218125,15.64,100.0,1232.4,883.1,15.2,99.3,883.7857039999999
230.0,883.690859,15.62,100.0,1237.27,882.5,15.2,99.6,883.258438
231.0,882.887109,15.62,100.0,1244.22,881.9,15.1,99.8,882.4546879999999
232.0,882.141093,15.59,100.0,1251.3,881.3,15.1,99.9,881.7086719999999
233.0,881.673046,15.58,100.0,1257.89,880.7,15.0,100.0,881.2406249999999
234.0,881.079843,15.57,100.0,1262.09,880.1,15.0,100.0,880.6474219999999
235.0,880.5447650000001,15.57,100.0,1268.61,879.5,15.0,99.9,880.112344
236.0,879.808906,15.54,100.0,1273.65,878.9,15.0,99.9,879.3764849999999
237.0,879.599687,15.53,100.0,1279.04,878.3,15.0,100.0,879.1672659999999
238.0,878.787656,15.51,100.0,1285.32,877.8,14.9,99.9,878.3552349999999
239.0,878.076406,15.49,100.0,1291.23,877.2,14.9,99.7,877.6439849999999
240.0,877.584218,15.48,100.0,1297.59,876.6,14.9,99.6,877.1517969999999
241.0,876.896718,15.47,100.0,1302.22,876.0,14.9,99.6,876.4642969999999
242.0,876.244687,15.46,100.0,1309.12,875.4,14.8,99.5,875.8122659999999
243.0,875.802343,15.44,100.0,1312.99,874.8,14.8,99.6,875.3699219999999
244.0,875.185156,15.43,100.0,1318.39,874.2,14.8,99.7,874.7527349999999
245.0,874.461171,15.4,100.0,1324.68,873.6,14.8,99.7,874.02875
246.0,873.77875,15.38,100.0,1331.02,873.0,14.7,99.9,873.3463289999999
247.0,873.1838280000001,15.35,100.0,1337.83,872.4,14.7,99.9,872.751407
248.0,872.61375,15.34,100.0,1344.89,871.8,14.7,99.7,872.1813289999999
249.0,872.007734,15.34,100.0,1350.9,871.2,14.7,99.6,871.5753129999999
250.0,871.5796869999999,15.3,100.0,1354.13,870.6,14.7,99.8,871.1472659999998
251.0,871.081093,15.3,100.0,1358.97,870.0,14.6,100.0,870.6486719999999
252.0,870.406562,15.26,100.0,1364.89,869.5,14.6,100.0,869.9741409999999
253.0,869.992031,15.25,100.0,1369.7,868.9,14.6,100.0,869.5596099999999
254.0,869.520703,15.24,100.0,1374.79,868.4,14.6,100.0,869.0882819999999
255.0,869.0504679999999,15.22,100.0,1380.49,867.9,14.5,99.7,868.6180469999998
256.0,868.400625,15.2,100.0,1385.77,867.3,14.5,99.5,867.9682039999999
257.0,867.940937,15.2,100.0,1390.46,866.8,14.5,99.5,867.5085159999999
258.0,867.461093,15.18,100.0,1395.17,866.3,14.5,99.2,867.0286719999999
259.0,866.7884369999999,15.16,100.0,1401.44,865.8,14.5,98.5,866.3560159999998
260.0,866.343203,15.14,100.0,1407.47,865.3,14.6,97.6,865.9107819999999
261.0,865.889375,15.13,100.0,1412.32,864.8,14.7,97.1,865.4569539999999
262.0,865.189531,15.11,100.0,1417.82,864.2,14.7,97.0,864.7571099999999
263.0,864.5142179999999,15.1,100.0,1424.37,863.7,14.7,97.3,864.0817969999998
264.0,864.23625,15.09,100.0,1429.23,863.2,14.6,97.7,863.803829
265.0,863.919531,15.08,100.0,1432.85,862.7,14.6,97.8,863.4871099999999
266.0,863.488515,15.09,100.0,1436.63,862.3,14.6,97.7,863.0560939999999
267.0,862.953906,15.06,100.0,1442.0,861.8,14.6,97.9,862.5214849999999
268.0,862.4391400000001,15.05,100.0,1447.55,861.3,14.5,98.5,862.006719
269.0,861.821562,15.04,100.0,1452.83,860.8,14.5,98.9,861.3891409999999
270.0,861.511328,15.02,100.0,1456.65,860.3,14.5,98.9,861.078907
271.0,861.147968,15.01,100.0,1459.62,859.9,14.4,98.7,860.7155469999999
272.0,860.5248429999999,15.0,100.0,1463.9,859.4,14.4,98.6,860.0924219999998
273.0,860.000468,14.99,100.0,1469.26,858.9,14.4,98.8,859.5680469999999
274.0,859.33375,14.95,100.0,1474.25,858.4,14.3,98.9,858.9013289999999
275.0,858.747031,14.94,100.0,1480.24,857.9,14.3,98.9,858.3146099999999
276.0,858.315625,14.92,100.0,1484.33,857.3,14.3,98.9,857.8832039999999
277.0,858.001875,14.92,100.0,1489.08,856.8,14.2,99.0,857.569454
278.0,857.497812,14.89,100.0,1493.18,856.3,14.2,99.2,857.0653909999999
279.0,857.038046,14.88,100.0,1497.5,855.8,14.2,99.6,856.6056249999999
280.0,856.408906,14.86,100.0,1503.32,855.3,14.1,100.0,855.9764849999999
281.0,855.945468,14.81,100.0,1508.52,854.7,14.1,100.0,855.5130469999999
282.0,855.3120309999999,14.81,100.0,1514.63,854.2,14.1,100.0,854.8796099999998
283.0,854.5042960000001,14.77,100.0,1521.17,853.6,14.1,100.0,854.071875
284.0,853.949218,14.76,100.0,1527.5,853.1,14.1,99.9,853.5167969999999
285.0,853.56289,14.73,100.0,1533.01,852.5,14.0,99.6,853.130469
286.0,853.324843,14.71,100.0,1536.9,852.0,14.0,99.3,852.8924219999999
287.0,852.52625,14.7,100.0,1542.75,851.4,14.0,99.3,852.0938289999999
288.0,851.9503119999999,14.65,100.0,1548.63,850.8,14.0,99.7,851.5178909999998
289.0,851.381406,14.65,100.0,1555.07,850.3,14.0,99.9,850.9489849999999
290.0,850.474687,14.61,100.0,1562.13,849.7,13.9,99.8,850.0422659999999
291.0,849.871093,14.6,100.0,1569.17,849.0,13.9,99.8,849.4386719999999
292.0,849.340468,14.59,100.0,1573.84,848.4,13.8,99.8,848.9080469999999
293.0,848.564843,14.57,100.0,1579.96,847.7,13.8,99.7,848.1324219999999
294.0,847.789296,14.54,100.0,1587.17,847.1,13.8,99.8,847.356875
295.0,847.159375,14.51,100.0,1594.55,846.4,13.8,100.0,846.7269539999999
296.0,846.468125,14.5,100.0,1600.95,845.7,13.7,100.0,846.0357039999999
297.0,845.69875,14.47,100.0,1608.26,845.0,13.7,100.0,845.2663289999999
298.0,845.024218,14.45,100.0,1615.81,844.3,13.7,100.0,844.5917969999999
299.0,844.4739059999999,14.43,100.0,1621.29,843.6,13.6,99.9,844.0414849999999
300.0,843.872421,14.41,100.0,1626.48,843.0,13.6,99.8,843.4399999999999
301.0,843.157187,14.39,100.0,1632.58,842.3,13.6,100.0,842.7247659999999
302.0,842.4709369999999,14.34,100.0,1639.91,841.7,13.6,100.0,842.0385159999998
303.0,841.825234,14.33,100.0,1647.29,841.1,13.5,100.0,841.3928129999999
304.0,841.182343,14.31,100.0,1654.5,840.4,13.5,100.0,840.7499219999999
305.0,840.769687,14.29,100.0,1660.49,839.9,13.5,100.0,840.3372659999999
306.0,840.278593,14.26,100.0,1664.37,839.3,13.4,100.0,839.8461719999999
307.0,839.906796,14.25,100.0,1669.06,838.8,13.4,100.0,839.4743749999999
308.0,839.197031,14.21,100.0,1674.03,838.2,13.4,100.0,838.76461
309.0,838.9184369999999,14.19,100.0,1679.85,837.7,13.3,100.0,838.4860159999998
310.0,838.485,14.17,100.0,1684.35,837.3,13.3,100.0,838.0525789999999
311.0,838.145312,14.16,100.0,1688.66,836.8,13.3,100.0,837.7128909999999
312.0,837.65875,14.14,100.0,1693.34,836.4,13.3,100.0,837.226329
313.0,837.197812,14.12,100.0,1698.43,836.0,13.3,100.0,836.7653909999999
314.0,836.75375,14.12,100.0,1702.3,835.6,13.2,100.0,836.3213289999999
315.0,836.511718,14.09,100.0,1704.3,835.2,13.2,100.0,836.0792969999999
316.0,836.205546,14.06,100.0,1707.89,834.8,13.2,100.0,835.7731249999999
317.0,835.678046,14.04,100.0,1712.48,834.4,13.2,100.0,835.2456249999999
318.0,835.435625,14.03,100.0,1715.49,834.0,13.2,100.0,835.0032039999999
319.0,835.013125,14.01,100.0,1719.84,833.6,13.1,100.0,834.5807039999999
320.0,834.2805460000001,13.98,100.0,1725.44,833.1,13.1,100.0,833.848125
321.0,833.808593,13.96,100.0,1730.57,832.7,13.1,100.0,833.3761719999999
322.0,833.513281,13.93,100.0,1732.71,832.2,13.1,100.0,833.0808599999999
323.0,833.132656,13.91,100.0,1736.0,831.8,13.0,100.0,832.7002349999999
324.0,832.496718,13.87,100.0,1740.49,831.2,13.0,99.8,832.0642969999999
325.0,831.750468,13.84,100.0,1746.42,830.7,12.9,100.0,831.3180469999999
326.0,831.0148429999999,13.81,100.0,1754.31,830.1,12.9,100.0,830.5824219999998
327.0,830.485625,13.8,100.0,1761.23,829.6,12.9,100.0,830.0532039999999
328.0,830.032031,13.78,100.0,1765.93,829.0,12.9,99.7,829.5996099999999
329.0,829.374687,13.75,100.0,1772.22,828.4,12.9,99.5,828.9422659999999
330.0,828.688281,13.72,100.0,1780.6,827.8,12.8,99.9,828.2558599999999
331.0,828.2961710000001,13.72,100.0,1785.98,827.3,12.8,100.0,827.86375
332.0,827.7309369999999,13.69,100.0,1790.22,826.7,12.8,100.0,827.2985159999998
333.0,827.242343,13.67,100.0,1795.79,826.2,12.7,100.0,826.8099219999999
334.0,826.57664,13.65,100.0,1802.73,825.6,12.7,100.0,826.1442189999999
335.0,826.136093,13.61,100.0,1808.35,825.1,12.7,100.0,825.7036719999999
336.0,825.59125,13.58,100.0,1814.01,824.6,12.6,100.0,825.1588289999999
337.0,825.13375,13.57,100.0,1819.59,824.0,12.6,100.0,824.7013289999999
338.0,824.680937,13.55,100.0,1821.75,823.5,12.5,100.0,824.2485159999999
339.0,824.219687,13.51,100.0,1826.17,823.0,12.5,100.0,823.7872659999999
340.0,823.648593,13.5,100.0,1832.31,822.5,12.5,100.0,823.2161719999999
341.0,822.93125,13.45,100.0,1839.97,822.0,12.5,100.0,822.4988289999999
