time,p_st,t_st,rh_st,z_st,p_vs,t_vs,rh_vs,p_st_adj
37.0,983.155156,27.13,89.1,212.79,981.3,26.2,88.3,981.3955470000001
38.0,982.655,27.09,89.2,217.7,980.9,26.1,88.4,980.895391
39.0,982.205,27.06,89.3,220.82,980.4,26.1,88.4,980.4453910000001
40.0,981.616171,27.03,88.9,224.21,979.9,26.1,87.9,979.856562
41.0,981.158671,27.01,88.6,228.08,979.4,26.2,87.1,979.3990620000001
42.0,980.764609,26.99,88.6,231.81,979.0,26.2,86.6,979.005
43.0,980.316328,26.96,88.5,235.4,978.5,26.2,86.4,978.556719
44.0,980.117968,26.94,88.7,239.43,978.1,26.2,86.4,978.3583590000001
45.0,979.647968,26.93,88.7,245.82,977.7,26.2,86.4,977.888359
46.0,979.0575,26.91,88.6,251.27,977.2,26.2,86.3,977.297891
47.0,978.646562,26.88,88.7,255.13,976.8,26.2,86.3,976.8869530000001
48.0,978.341718,26.86,88.7,259.2,976.4,26.2,86.2,976.5821090000001
49.0,978.033828,26.85,88.6,262.38,976.0,26.2,86.1,976.274219
50.0,977.558125,26.82,88.8,265.18,975.6,26.2,85.9,975.7985160000001
51.0,977.249921,26.78,88.8,269.42,975.2,26.1,85.9,975.490312
52.0,976.933437,26.78,88.9,272.75,974.8,26.1,86.2,975.1738280000001
53.0,976.54414,26.75,89.0,273.4,974.4,26.1,86.5,974.784531
54.0,976.082812,26.75,89.0,277.82,974.0,26.1,86.4,974.323203
55.0,975.588281,26.73,88.8,282.7,973.6,26.0,86.1,973.8286720000001
56.0,975.13289,26.7,88.7,283.12,973.2,26.1,85.6,973.373281
57.0,974.5825,26.69,88.3,288.32,972.7,26.1,85.2,972.822891
58.0,974.024296,26.65,88.2,293.65,972.3,26.1,84.8,972.2646870000001
59.0,973.536718,26.63,88.1,296.96,971.8,26.1,84.8,971.777109
60.0,973.194921,26.62,88.2,300.73,971.3,26.0,84.9,971.4353120000001
61.0,972.667187,26.6,88.1,303.69,970.8,26.0,84.8,970.9075780000001
62.0,972.258359,26.59,88.1,306.68,970.4,26.0,84.7,970.4987500000001
63.0,971.865468,26.58,88.1,310.59,969.9,26.0,84.9,970.105859
64.0,971.377343,26.56,88.2,314.68,969.4,26.0,85.1,969.617734
65.0,970.960156,26.55,88.1,318.97,969.0,25.9,85.1,969.200547
66.0,970.470468,26.53,88.0,323.34,968.6,25.9,85.1,968.710859
67.0,969.991875,26.49,88.1,328.23,968.1,25.9,85.0,968.2322660000001
68.0,969.610937,26.47,88.1,332.7,967.7,25.9,84.9,967.8513280000001
69.0,969.196328,26.47,88.0,336.34,967.2,25.9,84.9,967.436719
70.0,968.723125,26.45,87.9,340.28,966.8,25.9,84.9,966.963516
71.0,968.132187,26.45,87.7,345.11,966.3,25.8,84.8,966.3725780000001
72.0,967.716093,26.42,87.6,349.96,965.9,25.8,84.7,965.956484
73.0,967.274375,26.4,87.6,353.98,965.4,25.8,84.6,965.514766
74.0,966.791953,26.38,87.6,358.79,964.9,25.8,84.5,965.0323440000001
75.0,966.338203,26.37,87.7,362.96,964.5,25.8,84.5,964.5785940000001
76.0,965.915468,26.34,87.9,366.69,964.0,25.8,84.8,964.1558590000001
77.0,965.471406,26.33,88.1,370.79,963.6,25.8,85.3,963.711797
78.0,964.966875,26.31,88.4,375.12,963.1,25.7,85.8,963.207266
79.0,964.467968,26.29,88.8,380.11,962.6,25.7,86.4,962.7083590000001
80.0,963.990625,26.28,89.0,384.44,962.1,25.7,86.7,962.2310160000001
81.0,963.524453,26.27,89.1,388.52,961.7,25.7,86.7,961.764844
82.0,963.017812,26.25,89.2,393.05,961.2,25.6,86.6,961.2582030000001
83.0,962.5625,26.24,89.2,397.0,960.7,25.6,86.5,960.802891
84.0,962.152578,26.19,89.2,401.22,960.2,25.6,86.3,960.392969
85.0,961.611406,26.19,89.0,406.11,959.8,25.6,86.0,959.851797
86.0,961.085937,26.17,88.7,409.82,959.3,25.6,85.6,959.326328
87.0,960.603125,26.15,88.6,414.39,958.8,25.5,85.4,958.843516
88.0,960.000468,26.12,89.0,419.27,958.2,25.5,85.7,958.240859
89.0,959.32289,26.1,89.1,425.55,957.7,25.5,86.3,957.5632810000001
90.0,958.836406,26.09,89.1,431.05,957.2,25.5,86.6,957.076797
91.0,958.36164,26.08,88.9,435.87,956.6,25.5,86.4,956.602031
92.0,957.784921,26.05,88.6,440.65,956.1,25.5,85.4,956.0253120000001
93.0,957.241484,26.02,88.4,446.56,955.5,25.5,84.5,955.4818750000001
94.0,956.803125,26.01,87.9,450.61,955.0,25.5,83.9,955.0435160000001
95.0,956.297656,26.0,87.5,454.86,954.5,25.5,83.0,954.538047
96.0,955.670625,25.97,87.0,460.08,953.9,25.5,82.4,953.911016
97.0,955.209531,25.96,86.6,464.58,953.4,25.5,82.1,953.449922
98.0,954.659375,25.93,86.0,469.27,952.8,25.5,81.8,952.899766
99.0,954.135156,25.9,86.1,475.1,952.3,25.5,81.7,952.3755470000001
100.0,953.542187,25.89,86.1,480.22,951.8,25.5,82.1,951.7825780000001
101.0,953.075703,25.87,86.1,485.82,951.3,25.4,82.5,951.316094
102.0,952.529531,25.86,86.1,490.47,950.8,25.4,82.7,950.7699220000001
103.0,951.941875,25.84,86.2,495.23,950.2,25.3,82.9,950.182266
104.0,951.424062,25.8,86.2,499.69,949.7,25.3,82.9,949.6644530000001
105.0,950.961093,25.79,86.2,504.07,949.2,25.2,83.0,949.201484
106.0,950.414296,25.75,86.1,509.39,948.7,25.2,82.9,948.6546870000001
107.0,949.904062,25.73,86.1,514.08,948.1,25.2,82.6,948.144453
108.0,949.424843,25.71,85.9,518.5,947.6,25.2,82.4,947.665234
109.0,948.867656,25.68,85.9,523.97,947.1,25.1,82.3,947.108047
110.0,948.329218,25.66,85.9,529.08,946.6,25.1,82.6,946.569609
111.0,947.78125,25.64,86.0,534.36,946.1,25.1,82.8,946.021641
112.0,947.23625,25.61,86.0,539.76,945.5,25.1,82.6,945.4766410000001
113.0,946.644687,25.58,86.0,545.24,945.0,25.1,82.3,944.885078
114.0,946.090625,25.55,85.8,550.32,944.4,25.1,81.9,944.3310160000001
115.0,945.594062,25.54,85.8,554.7,943.9,25.1,81.3,943.834453
116.0,945.130468,25.52,85.7,558.58,943.4,25.1,80.9,943.370859
117.0,944.564921,25.5,85.6,563.09,942.8,25.1,80.8,942.8053120000001
118.0,944.065859,25.48,85.5,568.5,942.3,25.1,81.0,942.3062500000001
119.0,943.553125,25.45,85.6,573.34,941.8,25.0,81.3,941.7935160000001
120.0,942.927343,25.42,85.5,578.7,941.2,25.0,81.6,941.167734
121.0,942.129062,25.41,85.5,585.09,940.6,25.0,81.9,940.369453
122.0,941.363437,25.38,85.7,592.14,940.0,25.0,82.3,939.603828
123.0,940.645937,25.37,85.9,599.06,939.4,25.0,82.4,938.886328
124.0,940.165312,25.34,85.8,605.0,938.8,24.9,82.1,938.405703
125.0,939.721406,25.31,85.7,609.13,938.2,24.9,81.6,937.961797
126.0,939.274843,25.29,85.8,613.58,937.6,24.9,81.1,937.5152340000001
127.0,938.772656,25.28,86.0,617.69,937.0,24.9,81.2,937.013047
128.0,938.128046,25.26,86.2,619.12,936.4,24.9,81.5,936.3684370000001
129.0,937.643125,25.25,86.4,621.5,935.9,24.9,81.6,935.8835160000001
130.0,936.982343,25.23,86.4,627.3,935.3,24.9,81.8,935.2227340000001
131.0,936.529921,25.21,86.5,632.15,934.8,24.8,82.1,934.770312
132.0,936.08125,25.19,86.6,636.5,934.2,24.8,82.1,934.321641
133.0,935.415546,25.15,86.6,641.95,933.7,24.8,82.0,933.655937
134.0,934.773906,25.15,86.5,647.96,933.1,24.7,82.0,933.014297
135.0,934.194062,25.12,86.4,653.64,932.6,24.7,82.2,932.4344530000001
136.0,933.654218,25.11,86.3,659.46,932.0,24.7,82.2,931.8946090000001
137.0,933.091718,25.09,86.2,664.66,931.4,24.7,82.1,931.3321090000001
138.0,932.420781,25.07,86.3,671.55,930.9,24.6,82.1,930.6611720000001
139.0,931.850312,25.04,86.3,678.06,930.3,24.6,82.2,930.0907030000001
140.0,931.373359,25.02,86.4,683.81,929.8,24.5,82.4,929.6137500000001
141.0,930.934921,25.0,86.6,687.9,929.2,24.5,82.4,929.1753120000001
142.0,930.4125,24.97,86.5,692.62,928.7,24.5,82.5,928.6528910000001
143.0,929.90375,24.96,86.5,698.52,928.2,24.4,82.6,928.144141
144.0,929.385781,24.93,86.6,703.81,927.7,24.4,82.8,927.626172
145.0,928.862812,24.91,86.5,709.01,927.2,24.4,83.1,927.103203
146.0,928.335859,24.87,86.7,714.1,926.7,24.3,83.1,926.5762500000001
147.0,927.808593,24.86,86.7,719.03,926.2,24.3,83.1,926.048984
148.0,927.39,24.83,86.8,724.29,925.7,24.3,83.2,925.630391
149.0,926.897343,24.81,86.8,728.66,925.2,24.2,83.3,925.137734
150.0,926.47664,24.79,86.9,732.76,924.7,24.2,83.5,924.717031
151.0,925.965937,24.77,87.0,737.54,924.2,24.2,83.6,924.2063280000001
152.0,925.449296,24.74,87.0,742.43,923.7,24.1,83.7,923.689687
153.0,924.963281,24.72,87.1,746.82,923.2,24.1,83.7,923.2036720000001
154.0,924.532734,24.68,87.0,752.02,922.7,24.1,83.6,922.773125
155.0,924.033593,24.67,86.9,756.79,922.2,24.1,83.3,922.273984
156.0,923.567968,24.64,86.8,761.91,921.8,24.1,83.1,921.808359
157.0,923.109765,24.63,86.9,766.78,921.3,24.1,83.1,921.3501560000001
158.0,922.727734,24.6,87.0,770.6,920.8,24.0,83.2,920.9681250000001
159.0,922.285781,24.57,87.1,774.07,920.4,24.0,83.3,920.5261720000001
160.0,921.779218,24.55,87.1,776.51,919.9,24.0,83.4,920.0196090000001
161.0,921.290703,24.52,87.2,782.16,919.5,24.0,83.5,919.531094
162.0,920.772187,24.51,87.2,787.79,919.0,23.9,83.5,919.0125780000001
163.0,920.288281,24.47,87.2,792.65,918.6,23.9,83.5,918.528672
164.0,919.895234,24.46,87.3,796.47,918.1,23.9,83.6,918.135625
165.0,919.542656,24.42,87.5,800.84,917.7,23.8,83.7,917.783047
166.0,919.073281,24.4,87.6,803.83,917.2,23.8,83.9,917.313672
167.0,918.692812,24.38,87.8,806.96,916.8,23.8,84.1,916.933203
168.0,918.201015,24.36,87.9,812.06,916.3,23.8,84.2,916.441406
169.0,917.674687,24.33,87.8,817.07,915.9,23.7,84.2,915.915078
170.0,917.105625,24.31,87.7,822.5,915.4,23.7,84.1,915.3460160000001
171.0,916.606484,24.27,87.8,827.13,914.9,23.7,84.0,914.8468750000001
172.0,916.064531,24.25,87.7,832.19,914.4,23.6,83.8,914.304922
173.0,915.561562,24.23,87.0,837.85,913.9,23.6,83.1,913.801953
174.0,915.144062,24.2,86.7,843.14,913.4,23.6,82.0,913.384453
175.0,914.634296,24.19,86.3,846.68,912.9,23.6,81.2,912.874687
176.0,914.038125,24.17,85.9,851.42,912.4,23.6,81.0,912.2785160000001
177.0,913.528437,24.13,85.6,856.6,911.9,23.6,81.1,911.7688280000001
178.0,913.101093,24.12,85.5,861.88,911.4,23.6,81.4,911.341484
179.0,912.579296,24.09,85.6,866.53,910.9,23.5,81.8,910.819687
180.0,912.134531,24.06,85.6,872.02,910.4,23.5,82.1,910.3749220000001
181.0,911.679531,24.03,85.7,876.13,909.9,23.4,81.9,909.919922
182.0,911.157187,24.01,85.4,881.88,909.5,23.4,81.2,909.3975780000001
183.0,910.666406,23.96,84.7,885.62,909.0,23.4,80.0,908.9067970000001
184.0,910.317343,23.94,84.5,890.75,908.6,23.4,79.1,908.5577340000001
185.0,909.893437,23.92,84.4,895.47,908.1,23.4,79.0,908.133828
186.0,909.4725,23.9,84.4,901.25,907.7,23.3,79.0,907.712891
187.0,909.004062,23.88,84.2,906.51,907.2,23.3,78.9,907.244453
188.0,908.547031,23.83,83.9,911.91,906.7,23.3,78.8,906.787422
189.0,908.055625,23.81,83.8,918.25,906.3,23.3,78.8,906.296016
190.0,907.611093,23.78,83.8,923.59,905.8,23.3,78.9,905.851484
191.0,907.086718,23.76,83.7,927.74,905.3,23.3,78.9,905.3271090000001
192.0,906.441328,23.73,83.6,933.8,904.8,23.3,79.0,904.681719
193.0,906.018437,23.71,83.8,938.14,904.4,23.2,79.2,904.258828
194.0,905.512031,23.67,83.9,942.48,903.9,23.2,79.2,903.752422
195.0,904.951875,23.65,83.8,947.48,903.4,23.2,79.2,903.192266
196.0,904.435,23.63,83.7,951.47,902.9,23.1,79.1,902.675391
197.0,903.949765,23.59,83.6,954.9,902.4,23.1,79.0,902.190156
198.0,903.49375,23.57,83.6,959.45,901.9,23.1,78.7,901.734141
199.0,903.10789,23.54,83.6,964.03,901.4,23.1,78.4,901.348281
200.0,902.6275,23.51,83.6,967.1,900.9,23.1,78.4,900.8678910000001
201.0,902.163281,23.49,83.6,970.98,900.4,23.1,78.5,900.403672
202.0,901.753281,23.48,83.7,973.22,899.9,23.1,78.6,899.9936720000001
203.0,901.377187,23.44,83.8,975.11,899.5,23.1,78.7,899.6175780000001
204.0,901.039375,23.44,84.1,977.32,899.0,23.0,78.8,899.279766
205.0,900.6684369999999,23.39,84.0,979.89,898.6,23.0,78.9,898.908828
206.0,900.1364840000001,23.37,83.9,986.28,898.1,23.0,78.9,898.3768750000002
207.0,899.419218,23.33,83.9,994.82,897.7,23.0,79.0,897.659609
208.0,898.85125,23.33,84.0,998.43,897.2,23.0,78.9,897.0916410000001
209.0,898.482656,23.31,84.0,1002.84,896.7,22.9,78.7,896.7230470000001
210.0,898.017421,23.27,84.0,1007.12,896.3,22.9,78.3,896.2578120000001
211.0,897.599453,23.25,83.8,1010.81,895.8,22.9,77.9,895.8398440000001
212.0,897.1664059999999,23.23,83.6,1015.76,895.4,22.9,77.6,895.406797
213.0,896.775156,23.2,83.6,1021.17,894.9,22.9,77.6,895.0155470000001
214.0,896.3660150000001,23.18,83.7,1025.29,894.5,22.9,77.6,894.6064060000001
215.0,895.863828,23.16,83.7,1029.75,894.0,22.9,77.7,894.1042190000001
216.0,895.4267179999999,23.14,83.6,1034.78,893.6,22.9,77.8,893.667109
217.0,894.9945309999999,23.13,83.6,1038.69,893.2,22.8,77.7,893.234922
218.0,894.610781,23.08,83.6,1041.6,892.8,22.8,77.6,892.851172
219.0,894.20625,23.07,83.6,1045.63,892.4,22.8,77.5,892.446641
220.0,893.9002340000001,23.05,83.6,1048.66,892.0,22.8,77.6,892.1406250000001
221.0,893.489687,23.04,83.6,1052.25,891.6,22.8,77.7,891.730078
222.0,893.054687,23.02,83.6,1055.56,891.2,22.7,78.0,891.295078
223.0,892.7179679999999,22.98,83.8,1059.33,890.8,22.7,78.2,890.958359
224.0,892.3221090000001,22.95,83.9,1064.93,890.4,22.7,78.4,890.5625000000001
225.0,891.865625,22.93,84.0,1068.68,890.0,22.6,78.5,890.1060160000001
226.0,891.546562,22.91,84.1,1071.94,889.6,22.6,78.5,889.786953
227.0,891.146562,22.9,84.2,1076.11,889.2,22.6,78.5,889.3869530000001
228.0,890.751875,22.87,84.2,1079.6,888.8,22.6,78.4,888.9922660000001
229.0,890.370312,22.85,84.3,1081.67,888.4,22.5,78.3,888.6107030000001
230.0,889.964765,22.82,84.3,1085.92,888.0,22.5,78.3,888.2051560000001
231.0,889.547343,22.79,84.3,1090.47,887.6,22.5,78.3,887.787734
232.0,889.149687,22.79,84.5,1095.48,887.2,22.5,78.4,887.390078
233.0,888.736406,22.76,84.4,1100.73,886.8,22.4,78.4,886.976797
234.0,888.342031,22.75,84.6,1104.64,886.4,22.4,78.5,886.5824220000001
235.0,887.885468,22.72,84.6,1108.83,886.0,22.4,78.5,886.125859
236.0,887.332187,22.7,84.4,1114.57,885.6,22.4,78.6,885.572578
237.0,886.898125,22.68,84.4,1119.75,885.2,22.3,78.7,885.1385160000001
238.0,886.53875,22.67,84.6,1123.32,884.7,22.3,78.9,884.7791410000001
239.0,886.136718,22.64,84.6,1128.38,884.3,22.3,78.9,884.377109
240.0,885.759375,22.61,84.8,1133.09,883.9,22.3,78.9,883.999766
241.0,885.45375,22.6,84.8,1136.26,883.5,22.2,78.8,883.6941410000001
242.0,885.065,22.57,84.8,1139.23,883.2,22.2,78.8,883.3053910000001
243.0,884.616484,22.56,84.8,1142.9,882.8,22.2,78.9,882.8568750000001
244.0,884.307812,22.53,84.8,1144.66,882.4,22.2,79.2,882.5482030000001
245.0,883.965625,22.5,85.0,1146.61,882.0,22.2,79.4,882.2060160000001
246.0,883.60875,22.48,85.0,1147.8,881.7,22.1,79.6,881.849141
247.0,883.21875,22.46,85.1,1150.99,881.3,22.1,79.7,881.459141
248.0,882.903125,22.43,85.2,1154.61,881.0,22.1,79.7,881.1435160000001
249.0,882.5444530000001,22.41,85.3,1157.84,880.6,22.1,79.8,880.7848440000001
250.0,882.164375,22.4,85.4,1161.54,880.2,22.1,79.9,880.404766
251.0,881.765937,22.35,85.5,1164.83,879.9,22.0,80.0,880.006328
252.0,881.394375,22.34,85.6,1167.99,879.5,22.0,80.1,879.634766
253.0,881.029218,22.32,85.7,1171.34,879.1,21.9,80.1,879.2696090000001
254.0,880.597656,22.28,85.8,1174.73,878.7,21.9,80.1,878.8380470000001
255.0,880.222812,22.26,85.9,1178.49,878.3,21.9,80.1,878.463203
256.0,879.797968,22.24,86.0,1183.16,877.9,21.9,80.2,878.038359
257.0,879.19125,22.2,86.0,1187.83,877.5,21.8,80.3,877.431641
258.0,878.695312,22.18,86.1,1192.58,877.0,21.8,80.6,876.935703
259.0,878.317031,22.16,86.2,1195.98,876.5,21.7,80.8,876.5574220000001
260.0,877.7465619999999,22.12,86.3,1201.09,876.1,21.7,80.9,875.986953
261.0,877.219375,22.11,86.4,1207.48,875.6,21.6,81.1,875.4597660000001
262.0,876.746406,22.08,86.3,1212.61,875.2,21.6,81.3,874.986797
263.0,876.3675,22.06,86.3,1216.72,874.7,21.5,81.5,874.607891
264.0,875.958828,22.03,86.3,1222.06,874.3,21.5,81.4,874.1992190000001
265.0,875.578281,22.02,86.4,1225.79,873.9,21.5,81.4,873.818672
266.0,875.290312,22.0,86.6,1229.16,873.5,21.6,81.6,873.530703
267.0,874.985,21.98,87.0,1230.35,873.1,21.6,82.1,873.2253910000001
268.0,874.586796,21.97,87.5,1233.68,872.7,21.6,82.7,872.8271870000001
269.0,874.2478900000001,21.95,88.0,1237.72,872.3,21.6,83.2,872.4882810000001
270.0,873.899609,21.93,88.3,1240.07,871.9,21.6,83.1,872.1400000000001
271.0,873.517968,21.9,88.0,1243.43,871.6,21.6,82.6,871.758359
272.0,873.198437,21.88,88.3,1248.01,871.2,21.6,82.1,871.4388280000001
273.0,872.792031,21.87,88.0,1251.66,870.9,21.6,82.0,871.032422
274.0,872.419843,21.85,88.0,1256.97,870.5,21.5,82.0,870.6602340000001
275.0,872.04125,21.85,88.2,1261.09,870.2,21.5,82.2,870.281641
276.0,871.64625,21.83,88.4,1265.3,869.8,21.5,82.6,869.886641
277.0,871.2807809999999,21.81,88.6,1269.24,869.5,21.5,82.8,869.521172
278.0,870.972031,21.8,88.7,1273.6,869.2,21.5,82.9,869.2124220000001
279.0,870.6351559999999,21.77,88.8,1276.98,868.8,21.5,82.9,868.875547
280.0,870.172656,21.76,88.8,1279.83,868.4,21.5,82.9,868.413047
281.0,869.8752340000001,21.76,88.9,1283.64,868.1,21.5,82.9,868.1156250000001
282.0,869.506875,21.73,89.0,1287.99,867.7,21.5,83.0,867.7472660000001
283.0,869.142031,21.73,89.0,1292.78,867.3,21.5,83.0,867.382422
284.0,868.833203,21.71,89.1,1296.82,867.0,21.5,83.0,867.0735940000001
285.0,868.446875,21.7,89.1,1301.31,866.6,21.4,83.0,866.687266
287.0,867.742031,21.69,88.8,1310.04,865.8,21.4,82.7,865.982422
288.0,867.443125,21.68,88.9,1313.43,865.5,21.4,82.9,865.683516
289.0,866.9859369999999,21.66,89.0,1318.4,865.1,21.4,83.3,865.226328
290.0,866.646093,21.67,89.1,1321.67,864.8,21.4,83.6,864.886484
291.0,866.3339840000001,21.65,89.2,1326.18,864.4,21.3,83.9,864.5743750000001
292.0,865.923125,21.64,89.3,1330.07,864.1,21.3,84.1,864.1635160000001
293.0,865.616484,21.61,89.4,1333.77,863.7,21.3,84.3,863.8568750000001
294.0,865.261718,21.61,89.5,1337.47,863.4,21.2,84.5,863.502109
295.0,864.8821869999999,21.59,89.6,1341.79,863.0,21.2,84.6,863.122578
296.0,864.502656,21.57,89.6,1345.86,862.7,21.2,84.7,862.743047
297.0,864.205625,21.56,89.7,1347.53,862.3,21.1,84.9,862.4460160000001
298.0,863.829609,21.56,89.8,1351.23,861.9,21.1,85.0,862.07
299.0,863.402343,21.54,89.9,1353.29,861.6,21.1,85.1,861.642734
300.0,863.070546,21.54,89.9,1357.31,861.2,21.1,85.2,861.3109370000001
302.0,862.326562,21.49,89.8,1364.5,860.5,21.0,85.2,860.566953
303.0,862.006562,21.47,89.8,1368.35,860.1,21.0,85.2,860.2469530000001
304.0,861.647031,21.46,89.9,1371.85,859.8,20.9,85.3,859.887422
305.0,861.285781,21.45,89.9,1376.67,859.4,20.9,85.3,859.5261720000001
306.0,860.896562,21.42,89.8,1380.27,859.1,20.9,85.3,859.1369530000001
307.0,860.538593,21.42,89.8,1384.41,858.7,20.9,85.2,858.778984
308.0,860.12125,21.39,89.7,1387.27,858.3,20.9,85.1,858.3616410000001
309.0,859.6973429999999,21.38,89.7,1391.36,858.0,20.9,85.1,857.937734
310.0,859.385703,21.36,89.8,1394.91,857.6,20.8,85.2,857.6260940000001
311.0,859.0441400000001,21.34,89.9,1397.98,857.3,20.8,85.3,857.2845310000001
312.0,858.6485150000001,21.32,89.9,1401.74,856.9,20.8,85.4,856.8889060000001
313.0,858.2592179999999,21.29,89.9,1404.57,856.5,20.8,85.4,856.499609
314.0,857.917812,21.28,89.8,1407.39,856.2,20.7,85.4,856.1582030000001
315.0,857.553281,21.26,89.7,1410.38,855.8,20.7,85.3,855.793672
316.0,857.164218,21.25,89.7,1414.45,855.4,20.7,85.2,855.404609
317.0,856.8721869999999,21.23,89.7,1417.67,855.0,20.7,85.2,855.112578
318.0,856.50625,21.2,89.8,1420.65,854.7,20.7,85.2,854.7466410000001
319.0,856.138359,21.17,89.8,1424.05,854.3,20.7,85.3,854.3787500000001
320.0,855.7525,21.15,89.8,1426.84,853.9,20.6,85.3,853.9928910000001
321.0,855.441171,21.14,89.9,1429.65,853.5,20.6,85.3,853.6815620000001
322.0,855.0321090000001,21.12,89.9,1433.17,853.2,20.6,85.4,853.2725000000002
323.0,854.5853119999999,21.09,89.9,1436.54,852.8,20.6,85.4,852.825703
324.0,854.295,21.08,90.0,1439.79,852.4,20.5,85.5,852.535391
325.0,853.915937,21.07,90.0,1442.41,852.1,20.5,85.6,852.156328
326.0,853.589531,21.03,90.1,1445.08,851.7,20.5,85.6,851.829922
327.0,853.220156,21.01,90.2,1449.39,851.4,20.5,85.7,851.460547
328.0,852.791718,21.0,90.2,1453.97,851.0,20.4,85.9,851.032109
329.0,852.427578,20.98,90.3,1459.44,850.7,20.4,86.2,850.6679690000001
330.0,852.127343,20.96,90.4,1462.44,850.3,20.4,86.5,850.367734
331.0,851.688906,20.94,90.5,1465.85,850.0,20.4,86.8,849.929297
332.0,851.308125,20.92,90.6,1468.95,849.6,20.3,87.0,849.5485160000001
333.0,851.0182030000001,20.9,90.7,1472.61,849.2,20.3,87.1,849.2585940000001
334.0,850.633906,20.87,90.8,1475.74,848.8,20.3,87.2,848.8742970000001
335.0,850.294296,20.84,91.0,1479.59,848.5,20.2,87.2,848.5346870000001
336.0,849.971406,20.83,91.1,1484.11,848.1,20.2,87.3,848.211797
337.0,849.580625,20.81,91.2,1486.71,847.8,20.2,87.3,847.8210160000001
338.0,849.250937,20.79,91.3,1490.27,847.4,20.2,87.2,847.4913280000001
339.0,848.90164,20.77,91.3,1494.64,847.0,20.2,87.0,847.1420310000001
340.0,848.582031,20.75,91.4,1497.83,846.7,20.2,86.8,846.8224220000001
341.0,848.247421,20.72,91.4,1501.1,846.3,20.2,86.7,846.4878120000001
342.0,847.865,20.7,91.5,1504.37,846.0,20.1,86.8,846.105391
343.0,847.533906,20.68,91.6,1507.71,845.7,20.1,86.9,845.774297
344.0,847.194375,20.67,91.6,1511.4,845.3,20.1,87.0,845.4347660000001
345.0,846.924218,20.65,91.7,1515.47,845.0,20.1,87.1,845.164609
346.0,846.632343,20.62,91.8,1518.8,844.7,20.1,87.1,844.872734
347.0,846.2685150000001,20.61,91.8,1521.37,844.4,20.1,87.1,844.5089060000001
348.0,845.962187,20.6,91.9,1524.53,844.0,20.1,87.3,844.202578
349.0,845.507343,20.57,91.9,1527.85,843.7,20.0,87.4,843.747734
350.0,844.9476559999999,20.55,91.9,1532.59,843.3,20.0,87.6,843.188047
