time,p_st,t_st,rh_st,z_st,p_vs,t_vs,rh_vs,p_st_adj
394.0,745.708906,9.6,93.6,2649.86,745.3,8.6,88.2,745.2275779999999
395.0,745.404375,9.55,93.2,2657.7,744.7,8.6,87.1,744.9230469999999
396.0,744.716406,9.53,92.8,2664.09,744.1,8.6,85.9,744.2350779999999
397.0,744.1092179999999,9.47,92.3,2671.83,743.5,8.6,84.9,743.6278899999999
398.0,743.495312,9.43,91.8,2679.58,742.9,8.6,84.3,743.0139839999999
399.0,743.095546,9.4,91.4,2684.31,742.3,8.6,83.8,742.6142179999999
400.0,742.3978119999999,9.36,91.1,2689.11,741.8,8.5,83.7,741.9164839999999
401.0,741.937187,9.31,90.9,2696.16,741.2,8.5,83.9,741.4558589999999
402.0,741.3103900000001,9.28,90.7,2701.47,740.6,8.5,84.1,740.829062
403.0,740.7315619999999,9.25,90.6,2709.1,740.0,8.4,84.0,740.2502339999999
404.0,740.306953,9.22,90.5,2714.17,739.5,8.4,83.6,739.825625
405.0,739.481406,9.16,90.2,2719.62,738.9,8.4,82.9,739.0000779999999
406.0,738.9370309999999,9.12,89.9,2726.54,738.3,8.4,82.2,738.4557029999999
407.0,738.578593,9.08,89.6,2732.74,737.7,8.4,81.9,738.0972649999999
408.0,737.819218,9.03,89.4,2740.35,737.2,8.3,81.6,737.3378899999999
409.0,737.125312,9.0,89.2,2748.43,736.6,8.3,81.4,736.6439839999999
410.0,736.567968,8.97,89.0,2756.97,736.0,8.3,81.2,736.0866399999999
411.0,735.997968,8.93,88.8,2763.14,735.4,8.2,80.8,735.5166399999999
412.0,735.486796,8.89,88.5,2769.95,734.8,8.2,80.2,735.005468
413.0,734.927812,8.86,88.2,2775.23,734.2,8.2,79.7,734.4464839999999
414.0,734.4232030000001,8.81,88.0,2780.25,733.6,8.2,79.5,733.941875
415.0,733.7988280000001,8.79,87.7,2786.43,733.0,8.2,79.3,733.3175
416.0,733.0298429999999,8.74,87.6,2793.45,732.4,8.1,79.2,732.5485149999998
417.0,732.4171090000001,8.7,87.3,2800.74,731.8,8.1,79.1,731.935781
418.0,731.9210929999999,8.67,87.3,2806.56,731.3,8.1,79.1,731.4397649999999
419.0,731.2841400000001,8.64,87.2,2813.54,730.7,8.0,79.1,730.802812
420.0,730.69789,8.59,87.2,2820.92,730.1,8.0,79.3,730.216562
421.0,730.200156,8.55,87.2,2828.48,729.5,7.9,79.6,729.7188279999999
422.0,729.510781,8.52,87.2,2834.34,728.9,7.9,79.7,729.0294529999999
423.0,728.867187,8.48,87.1,2841.64,728.3,7.8,79.9,728.3858589999999
424.0,728.373125,8.44,87.2,2847.88,727.7,7.8,80.1,727.8917969999999
425.0,727.65625,8.41,87.2,2855.07,727.1,7.7,80.1,727.1749219999999
426.0,727.042343,8.37,87.1,2862.29,726.5,7.7,79.9,726.5610149999999
427.0,726.537031,8.33,87.1,2868.22,725.8,7.6,79.9,726.0557029999999
428.0,725.89414,8.28,87.1,2874.48,725.2,7.6,79.8,725.4128119999999
429.0,725.1504679999999,8.25,86.9,2881.84,724.6,7.5,79.6,724.6691399999999
430.0,724.512656,8.21,86.8,2891.1,724.0,7.5,79.4,724.0313279999999
431.0,724.095625,8.18,86.8,2896.15,723.4,7.4,79.3,723.614297
432.0,723.139531,8.12,86.6,2902.33,722.7,7.4,79.0,722.658203
433.0,722.719453,8.08,86.3,2911.09,722.1,7.4,78.4,722.238125
434.0,722.167343,8.05,86.2,2918.38,721.5,7.3,77.9,721.6860149999999
435.0,721.4539840000001,7.99,86.0,2925.82,720.8,7.3,77.6,720.972656
436.0,720.647343,7.97,85.8,2935.96,720.2,7.3,77.5,720.1660149999999
437.0,720.035781,7.92,85.5,2945.54,719.5,7.2,77.4,719.554453
438.0,719.5307809999999,7.89,85.4,2949.69,718.9,7.2,77.2,719.0494529999999
439.0,718.754375,7.82,85.3,2957.52,718.2,7.1,76.9,718.2730469999999
440.0,718.157031,7.79,85.1,2963.59,717.6,7.1,76.9,717.6757029999999
441.0,717.496718,7.75,84.9,2971.4,717.0,7.0,77.1,717.0153899999999
442.0,717.021093,7.7,84.8,2977.43,716.4,7.0,77.1,716.5397649999999
443.0,716.2964059999999,7.67,84.7,2982.84,715.8,6.9,77.3,715.8150779999999
444.0,715.761562,7.62,84.7,2989.36,715.2,6.8,77.6,715.280234
445.0,715.1820309999999,7.59,84.7,2995.57,714.6,6.8,77.8,714.7007029999999
446.0,714.595625,7.54,84.8,3001.95,714.0,6.7,78.1,714.114297
447.0,714.026562,7.49,84.8,3006.69,713.4,6.6,78.3,713.5452339999999
448.0,713.473125,7.42,84.8,3012.1,712.8,6.6,78.5,712.9917969999999
449.0,712.548125,7.39,84.8,3021.94,712.2,6.5,78.6,712.066797
450.0,712.037656,7.34,84.8,3029.95,711.6,6.5,78.7,711.5563279999999
451.0,711.5696869999999,7.31,84.9,3035.69,710.9,6.4,78.8,711.0883589999999
452.0,710.9446869999999,7.25,85.0,3043.24,710.3,6.4,78.6,710.4633589999999
453.0,710.341562,7.2,85.0,3051.19,709.7,6.3,78.6,709.8602339999999
454.0,709.808437,7.16,85.0,3058.05,709.1,6.3,78.8,709.327109
456.0,708.5725,7.07,85.1,3072.64,707.9,6.2,79.2,708.0911719999999
457.0,708.000312,7.04,85.3,3079.62,707.4,6.2,79.5,707.5189839999999
458.0,707.41375,7.0,85.5,3085.12,706.8,6.1,80.0,706.932422
459.0,706.898906,6.95,85.6,3092.74,706.2,6.1,80.1,706.4175779999999
460.0,706.310468,6.9,85.8,3099.49,705.6,6.0,80.2,705.8291399999999
461.0,705.710937,6.86,85.9,3106.41,705.0,5.9,80.5,705.2296089999999
462.0,705.0271090000001,6.82,86.0,3114.15,704.4,5.9,80.9,704.545781
463.0,704.466406,6.78,86.2,3121.51,703.8,5.8,81.1,703.9850779999999
464.0,703.808125,6.74,86.3,3128.01,703.2,5.8,81.2,703.3267969999999
465.0,703.1085929999999,6.68,86.3,3135.54,702.6,5.7,81.2,702.6272649999999
466.0,702.6075,6.64,86.4,3142.42,702.0,5.7,81.2,702.1261719999999
467.0,701.900625,6.59,86.5,3150.78,701.4,5.6,81.1,701.4192969999999
468.0,701.2955460000001,6.55,86.3,3158.54,700.7,5.6,80.7,700.814218
471.0,699.542187,6.42,86.3,3180.54,698.9,5.4,80.7,699.0608589999999
472.0,699.007656,6.37,86.5,3187.18,698.3,5.4,81.1,698.5263279999999
473.0,698.344453,6.33,86.7,3195.06,697.7,5.4,81.3,697.863125
474.0,697.765312,6.28,86.7,3202.51,697.1,5.4,81.1,697.2839839999999
475.0,697.193046,6.23,86.7,3209.28,696.5,5.3,80.9,696.7117179999999
476.0,696.506093,6.2,86.8,3214.87,695.9,5.3,80.9,696.0247649999999
478.0,695.338437,6.11,86.9,3229.32,694.7,5.2,81.7,694.8571089999999
479.0,694.621406,6.05,87.1,3236.37,694.1,5.1,82.0,694.1400779999999
480.0,694.0364059999999,6.01,87.2,3244.84,693.5,5.1,82.5,693.5550779999999
481.0,693.479218,5.98,87.5,3251.34,692.9,5.0,83.2,692.9978899999999
482.0,692.8792179999999,5.94,88.0,3257.96,692.3,5.0,84.1,692.3978899999998
483.0,692.345546,5.89,88.5,3264.47,691.7,4.9,85.2,691.8642179999999
484.0,691.75375,5.86,88.9,3271.16,691.1,4.9,85.7,691.2724219999999
485.0,691.177265,5.82,89.2,3278.03,690.5,4.9,85.6,690.695937
486.0,690.508437,5.78,89.5,3285.78,689.9,4.8,85.8,690.0271089999999
487.0,689.890312,5.74,89.8,3293.72,689.3,4.8,86.2,689.4089839999999
488.0,689.4161710000001,5.7,90.2,3299.61,688.7,4.7,86.8,688.934843
490.0,688.177656,5.61,90.8,3314.5,687.6,4.6,87.6,687.6963279999999
491.0,687.710859,5.58,91.1,3320.8,687.0,4.6,87.9,687.229531
492.0,687.089531,5.56,91.4,3327.33,686.4,4.5,87.9,686.6082029999999
493.0,686.561875,5.49,91.5,3334.41,685.8,4.5,87.7,686.0805469999999
494.0,685.9546869999999,5.47,91.6,3340.67,685.2,4.5,87.5,685.4733589999998
495.0,685.272031,5.44,91.7,3347.32,684.6,4.5,87.3,684.7907029999999
496.0,684.51,5.39,91.7,3355.93,684.0,4.4,87.2,684.0286719999999
497.0,684.078515,5.34,91.8,3361.75,683.4,4.4,87.2,683.597187
498.0,683.442187,5.31,91.8,3368.28,682.8,4.3,87.3,682.9608589999999
499.0,682.8239840000001,5.28,91.9,3378.03,682.2,4.3,87.3,682.342656
500.0,682.303593,5.24,91.9,3384.8,681.6,4.2,87.6,681.8222649999999
501.0,681.652343,5.19,92.0,3392.66,681.0,4.2,88.0,681.1710149999999
503.0,680.481093,5.12,92.1,3408.15,679.8,4.1,88.4,679.9997649999999
504.0,679.994765,5.09,92.2,3414.49,679.2,4.0,88.6,679.513437
505.0,679.209687,5.05,92.3,3421.6,678.6,4.0,88.7,678.728359
506.0,678.714843,5.01,92.4,3427.37,678.1,3.9,88.9,678.2335149999999
507.0,678.159296,4.97,92.5,3434.02,677.5,3.8,89.1,677.677968
508.0,677.507031,4.93,92.5,3440.53,676.9,3.8,89.2,677.0257029999999
509.0,677.004765,4.88,92.6,3447.68,676.3,3.7,89.3,676.523437
510.0,676.4683590000001,4.85,92.6,3453.24,675.7,3.7,89.5,675.987031
511.0,675.866093,4.82,92.7,3460.98,675.1,3.6,89.7,675.3847649999999
512.0,675.272734,4.78,92.8,3467.42,674.6,3.6,90.0,674.7914059999999
513.0,674.528906,4.73,92.9,3476.71,674.0,3.5,90.2,674.0475779999999
514.0,674.068906,4.69,93.0,3484.9,673.4,3.5,90.4,673.5875779999999
515.0,673.492812,4.66,93.0,3491.74,672.8,3.4,90.6,673.0114839999999
516.0,672.898984,4.61,93.1,3500.02,672.2,3.4,90.7,672.417656
517.0,672.392968,4.58,93.2,3507.16,671.7,3.3,90.8,671.9116399999999
518.0,671.785,4.53,93.2,3513.97,671.1,3.2,90.8,671.3036719999999
519.0,671.0051559999999,4.49,93.1,3523.4,670.5,3.2,90.5,670.5238279999999
520.0,670.504375,4.44,93.1,3532.52,669.9,3.2,90.3,670.0230469999999
521.0,669.979765,4.39,93.1,3539.32,669.3,3.1,90.3,669.498437
522.0,669.303046,4.36,93.1,3546.81,668.7,3.1,90.2,668.8217179999999
523.0,668.767656,4.3,93.1,3553.37,668.1,3.0,90.4,668.2863279999999
524.0,668.172578,4.27,93.2,3561.45,667.5,3.0,90.7,667.69125
525.0,667.679687,4.22,93.1,3567.78,666.9,2.9,90.5,667.1983589999999
526.0,667.141406,4.19,93.0,3573.93,666.4,2.9,90.1,666.6600779999999
527.0,666.364843,4.13,93.0,3580.99,665.8,2.8,89.8,665.8835149999999
528.0,665.835625,4.09,92.8,3588.32,665.2,2.8,89.5,665.354297
529.0,665.125156,4.05,92.7,3596.72,664.6,2.8,89.4,664.6438279999999
530.0,664.490703,4.0,92.7,3607.01,664.0,2.8,89.6,664.009375
531.0,664.02164,3.95,92.8,3615.72,663.4,2.7,90.1,663.540312
532.0,663.447187,3.91,93.0,3622.28,662.8,2.6,90.6,662.9658589999999
533.0,662.903906,3.87,93.1,3629.84,662.2,2.6,90.5,662.4225779999999
534.0,662.352656,3.83,93.1,3637.9,661.6,2.6,89.8,661.871328
535.0,661.827812,3.8,93.0,3642.32,661.1,2.6,89.1,661.3464839999999
536.0,661.22,3.76,92.9,3649.85,660.5,2.6,88.7,660.738672
537.0,660.567578,3.71,92.9,3658.34,659.9,2.5,89.2,660.08625
538.0,660.098515,3.67,93.0,3665.4,659.3,2.5,90.1,659.617187
539.0,659.459843,3.65,93.1,3673.85,658.8,2.4,91.1,658.9785149999999
540.0,658.909687,3.6,93.4,3681.39,658.2,2.4,91.9,658.4283589999999
541.0,658.3123429999999,3.55,93.7,3687.63,657.6,2.3,92.4,657.8310149999999
542.0,657.5980460000001,3.52,93.9,3694.98,657.0,2.3,92.6,657.116718
543.0,657.011562,3.47,94.1,3701.11,656.4,2.2,92.6,656.530234
544.0,656.495078,3.42,94.1,3707.43,655.8,2.2,92.2,656.01375
545.0,656.015,3.39,94.1,3713.43,655.3,2.1,91.5,655.5336719999999
546.0,655.395703,3.36,94.1,3720.49,654.7,2.1,91.1,654.914375
547.0,654.8471480000001,3.31,94.1,3727.75,654.1,2.0,90.9,654.36582
548.0,654.356757,3.28,94.0,3733.24,653.5,2.0,90.7,653.8754289999999
549.0,653.681835,3.23,93.8,3741.0,653.0,2.0,90.2,653.2005069999999
550.0,653.125703,3.2,93.6,3748.32,652.4,1.9,89.6,652.644375
551.0,652.557187,3.17,93.3,3755.2,651.8,1.9,89.3,652.0758589999999
552.0,652.0310929999999,3.12,93.1,3761.34,651.3,1.8,88.9,651.5497649999999
553.0,651.481601,3.07,92.9,3768.15,650.7,1.8,88.9,651.0002729999999
554.0,650.914921,3.03,92.8,3774.07,650.1,1.8,89.3,650.433593
555.0,650.1820700000001,3.01,92.9,3782.26,649.5,1.7,90.1,649.700742
556.0,649.449375,2.94,93.0,3789.03,648.9,1.7,90.8,648.968047
557.0,648.97207,2.9,93.0,3797.06,648.4,1.6,90.7,648.490742
558.0,648.475,2.87,92.9,3804.42,647.8,1.6,89.8,647.993672
559.0,647.8326950000001,2.83,92.9,3812.3,647.2,1.6,89.1,647.351367
560.0,647.318984,2.78,92.9,3818.08,646.6,1.6,89.3,646.8376559999999
561.0,646.689257,2.76,93.1,3824.59,646.0,1.6,90.1,646.2079289999999
562.0,645.9420700000001,2.71,93.3,3833.81,645.4,1.6,90.5,645.460742
563.0,645.496679,2.68,93.5,3840.68,644.8,1.6,90.7,645.0153509999999
564.0,644.8401170000001,2.65,93.6,3848.01,644.2,1.5,90.5,644.358789
565.0,644.264882,2.61,93.7,3857.35,643.7,1.5,90.2,643.7835539999999
566.0,643.751679,2.56,93.7,3865.65,643.1,1.5,90.0,643.2703509999999
567.0,643.272968,2.54,93.7,3873.29,642.5,1.4,89.7,642.7916399999999
568.0,642.6664450000001,2.51,93.6,3879.9,642.0,1.4,89.3,642.185117
570.0,641.676992,2.44,93.4,3893.5,640.9,1.3,88.5,641.195664
571.0,641.0048429999999,2.42,93.2,3900.75,640.3,1.3,87.9,640.5235149999999
572.0,640.421328,2.37,93.0,3909.41,639.8,1.3,87.4,639.9399999999999
573.0,639.924687,2.34,92.9,3916.09,639.2,1.3,87.3,639.4433589999999
574.0,639.42582,2.31,92.8,3921.36,638.7,1.3,87.2,638.944492
575.0,638.803437,2.29,92.6,3930.48,638.1,1.3,86.8,638.322109
576.0,638.254765,2.26,92.5,3934.98,637.6,1.3,86.6,637.773437
577.0,637.714687,2.22,92.4,3941.49,637.0,1.2,86.8,637.233359
578.0,637.152656,2.2,92.3,3949.49,636.5,1.2,87.0,636.6713279999999
579.0,636.635078,2.17,92.3,3956.8,635.9,1.1,87.3,636.15375
581.0,635.44125,2.09,92.3,3972.87,634.8,1.0,87.7,634.9599219999999
582.0,634.893867,2.06,92.2,3980.84,634.2,1.0,87.7,634.4125389999999
583.0,634.214257,2.02,92.1,3989.39,633.6,0.9,87.3,633.7329289999999
584.0,633.628242,1.99,91.9,3995.65,633.0,0.9,86.7,633.1469139999999
585.0,632.802421,1.94,91.6,4004.45,632.4,0.9,86.3,632.3210929999999
586.0,632.383867,1.91,91.4,4012.66,631.8,0.8,86.2,631.9025389999999
587.0,631.856523,1.88,91.3,4021.03,631.2,0.7,86.4,631.375195
588.0,631.25375,1.86,91.2,4030.06,630.6,0.7,86.6,630.7724219999999
589.0,630.7882420000001,1.82,91.2,4036.92,630.0,0.6,86.8,630.306914
590.0,630.069414,1.78,91.1,4044.69,629.4,0.5,87.1,629.588086
591.0,629.305156,1.72,91.1,4054.24,628.8,0.5,87.6,628.8238279999999
592.0,628.96875,1.69,91.0,4059.95,628.2,0.4,87.9,628.4874219999999
593.0,628.41996,1.67,91.0,4066.03,627.6,0.3,87.8,627.9386319999999
594.0,627.788203,1.61,91.0,4073.26,627.1,0.3,87.7,627.3068749999999
595.0,627.269453,1.57,91.0,4080.18,626.5,0.2,88.1,626.7881249999999
596.0,626.767148,1.53,91.1,4088.2,626.0,0.2,88.5,626.28582
597.0,626.139062,1.49,91.1,4096.12,625.4,0.1,88.5,625.6577339999999
598.0,625.511718,1.45,91.1,4104.71,624.9,0.1,88.6,625.0303899999999
599.0,625.022187,1.41,91.1,4109.94,624.3,0.0,88.8,624.540859
600.0,624.3196869999999,1.38,91.2,4117.88,623.8,0.0,88.8,623.8383589999999
601.0,623.828828,1.33,91.3,4125.87,623.2,0.0,88.8,623.3475
602.0,623.469531,1.28,91.5,4131.3,622.6,0.0,89.0,622.9882029999999
603.0,622.816484,1.25,91.5,4139.3,622.0,0.0,89.0,622.3351559999999
604.0,622.230312,1.2,91.6,4146.21,621.5,-0.0,89.0,621.748984
605.0,621.537656,1.16,91.7,4154.32,620.9,-0.1,89.5,621.0563279999999
606.0,620.8783980000001,1.13,91.9,4162.57,620.3,-0.1,90.3,620.39707
607.0,620.315976,1.05,92.1,4170.99,619.7,-0.2,90.9,619.8346479999999
608.0,619.879882,1.03,92.3,4177.58,619.2,-0.3,91.2,619.3985539999999
609.0,619.337578,1.01,92.5,4185.16,618.6,-0.3,91.2,618.8562499999999
610.0,618.689179,0.96,92.7,4194.17,618.0,-0.4,91.6,618.2078509999999
611.0,618.189843,0.91,93.0,4200.51,617.5,-0.5,92.4,617.7085149999999
612.0,617.728359,0.87,93.2,4208.88,616.9,-0.5,93.1,617.2470309999999
613.0,617.128632,0.83,93.4,4217.56,616.4,-0.6,93.4,616.647304
614.0,616.741406,0.79,93.6,4225.16,615.9,-0.6,93.9,616.2600779999999
615.0,616.006054,0.75,93.8,4232.78,615.3,-0.7,94.4,615.5247259999999
616.0,615.421132,0.7,94.1,4241.24,614.7,-0.7,95.0,614.9398039999999
617.0,614.78457,0.67,94.4,4249.33,614.2,-0.8,95.6,614.303242
618.0,614.203085,0.63,94.7,4258.56,613.6,-0.8,96.2,613.7217569999999
619.0,613.929453,0.58,95.0,4261.95,613.1,-0.9,96.3,613.4481249999999
620.0,613.363398,0.54,95.2,4267.82,612.5,-0.9,96.0,612.8820699999999
621.0,612.734531,0.51,95.5,4273.77,612.0,-1.0,95.7,612.2532029999999
622.0,612.381445,0.46,95.7,4279.89,611.5,-1.0,96.2,611.9001169999999
623.0,611.813203,0.43,95.9,4285.83,611.0,-1.0,96.7,611.331875
624.0,611.14332,0.4,96.1,4293.63,610.4,-1.1,97.0,610.6619919999999
625.0,610.6375,0.35,96.4,4302.76,609.9,-1.1,97.4,610.156172
626.0,610.315781,0.32,96.6,4309.47,609.4,-1.1,97.8,609.8344529999999
627.0,609.82996,0.29,96.8,4314.76,609.0,-1.2,97.7,609.348632
628.0,609.249726,0.26,97.1,4321.16,608.5,-1.2,97.8,608.7683979999999
629.0,608.797851,0.23,97.3,4328.43,608.0,-1.2,98.2,608.316523
630.0,608.436054,0.2,97.5,4334.22,607.5,-1.2,98.6,607.9547259999999
631.0,607.953164,0.15,97.6,4341.59,607.1,-1.3,98.8,607.4718359999999
632.0,607.557148,0.12,97.8,4347.56,606.6,-1.3,98.9,607.0758199999999
633.0,607.086367,0.1,97.9,4353.78,606.1,-1.4,99.2,606.6050389999999
634.0,606.501796,0.08,98.1,4361.01,605.7,-1.4,99.2,606.0204679999999
635.0,605.9446869999999,0.04,98.2,4368.45,605.2,-1.4,99.2,605.4633589999999
636.0,605.553281,0.0,98.3,4375.65,604.7,-1.5,99.3,605.0719529999999
637.0,605.088789,-0.02,98.4,4382.1,604.2,-1.5,99.2,604.607461
638.0,604.428281,-0.06,98.5,4388.43,603.7,-1.6,99.3,603.9469529999999
639.0,604.006562,-0.09,98.6,4394.5,603.2,-1.6,99.6,603.525234
640.0,603.620195,-0.13,98.6,4399.35,602.7,-1.6,99.8,603.1388669999999
641.0,602.989179,-0.17,98.7,4407.72,602.2,-1.7,99.7,602.507851
642.0,602.488828,-0.2,98.8,4414.46,601.6,-1.7,99.7,602.0074999999999
643.0,601.972578,-0.24,98.9,4421.67,601.1,-1.7,100.0,601.4912499999999
644.0,601.371289,-0.29,99.0,4429.34,600.6,-1.7,100.0,600.889961
645.0,600.93082,-0.33,99.2,4437.34,600.1,-1.7,99.9,600.449492
646.0,600.4669140000001,-0.35,99.3,4444.61,599.6,-1.7,99.7,599.985586
647.0,599.966406,-0.38,99.4,4451.91,599.1,-1.7,99.2,599.4850779999999
648.0,599.4892960000001,-0.44,99.5,4459.15,598.6,-1.8,99.2,599.007968
649.0,599.009609,-0.46,99.5,4464.62,598.1,-1.8,99.3,598.5282809999999
650.0,598.4565230000001,-0.49,99.6,4471.98,597.6,-1.8,99.2,597.975195
651.0,597.968203,-0.54,99.7,4478.26,597.1,-1.9,99.0,597.4868749999999
652.0,597.689531,-0.58,99.6,4481.37,596.6,-1.9,99.0,597.2082029999999
655.0,595.971484,-0.68,99.6,4501.49,595.1,-2.1,98.8,595.490156
656.0,595.471054,-0.72,99.5,4507.27,594.7,-2.1,98.7,594.9897259999999
657.0,595.07621,-0.76,99.5,4513.02,594.2,-2.2,98.4,594.5948819999999
658.0,594.642656,-0.79,99.5,4519.08,593.7,-2.2,98.4,594.1613279999999
659.0,594.158398,-0.82,99.5,4525.37,593.3,-2.3,98.6,593.67707
667.0,590.091601,-1.13,98.8,4578.67,589.3,-2.6,97.6,589.6102729999999
669.0,589.052656,-1.22,98.3,4590.9,588.3,-2.6,93.7,588.5713279999999
670.0,588.3686710000001,-1.26,97.6,4600.43,587.8,-2.6,90.7,587.887343
671.0,588.132734,-1.28,96.8,4606.41,587.3,-2.5,88.3,587.651406
672.0,587.61414,-1.32,96.1,4612.55,586.7,-2.5,87.1,587.132812
673.0,587.018671,-1.36,95.6,4620.61,586.2,-2.5,87.1,586.537343
674.0,586.536367,-1.39,95.3,4627.02,585.7,-2.5,88.2,586.055039
675.0,586.00996,-1.43,95.2,4633.98,585.1,-2.6,89.5,585.5286319999999
676.0,585.3353510000001,-1.46,94.7,4642.51,584.6,-2.6,88.6,584.854023
677.0,584.834335,-1.5,94.2,4649.67,584.1,-2.6,86.8,584.3530069999999
678.0,584.310273,-1.52,93.7,4656.95,583.5,-2.5,85.5,583.828945
679.0,583.64121,-1.55,93.2,4666.17,583.0,-2.6,84.6,583.1598819999999
680.0,583.17539,-1.6,92.8,4671.95,582.4,-2.6,84.5,582.6940619999999
681.0,582.6510149999999,-1.63,92.6,4675.41,581.9,-2.7,84.9,582.1696869999998
682.0,582.2392179999999,-1.65,92.3,4680.94,581.4,-2.7,85.0,581.7578899999999
683.0,581.833125,-1.68,91.9,4687.01,580.9,-2.8,84.1,581.3517969999999
684.0,581.34,-1.72,91.4,4693.36,580.4,-2.8,82.5,580.858672
685.0,580.660195,-1.75,91.0,4701.46,579.9,-2.8,80.7,580.178867
686.0,580.105234,-1.78,90.1,4707.49,579.4,-2.7,79.2,579.6239059999999
687.0,579.761328,-1.81,89.5,4712.58,578.9,-2.7,78.2,579.28
688.0,579.374023,-1.83,89.0,4718.15,578.4,-2.7,78.0,578.8926949999999
689.0,578.8892179999999,-1.85,88.5,4725.21,577.9,-2.8,77.9,578.4078899999998
690.0,578.3,-1.9,87.9,4733.7,577.4,-2.8,77.8,577.8186719999999
691.0,577.776562,-1.92,87.6,4741.26,576.9,-2.9,78.4,577.2952339999999
692.0,577.242343,-1.95,87.5,4747.62,576.4,-3.0,79.6,576.7610149999999
693.0,576.589414,-1.99,87.1,4755.67,575.9,-3.1,79.6,576.108086
694.0,575.897187,-2.04,86.8,4764.79,575.3,-3.1,78.8,575.415859
695.0,575.274218,-2.08,86.4,4774.48,574.8,-3.1,78.2,574.7928899999999
696.0,574.9907029999999,-2.11,86.0,4782.21,574.2,-3.2,77.7,574.5093749999999
697.0,574.541484,-2.14,85.6,4787.4,573.7,-3.2,77.4,574.0601559999999
698.0,574.137343,-2.19,85.4,4792.82,573.2,-3.3,77.4,573.6560149999999
699.0,573.735312,-2.22,85.3,4799.16,572.7,-3.3,77.8,573.253984
700.0,573.4154679999999,-2.24,85.1,4807.13,572.3,-3.4,78.4,572.9341399999998
701.0,572.900429,-2.28,85.0,4813.8,571.8,-3.5,79.0,572.419101
702.0,572.265742,-2.34,84.9,4821.4,571.4,-3.5,79.6,571.784414
703.0,571.975546,-2.37,85.0,4825.53,570.9,-3.6,80.5,571.4942179999999
704.0,571.500664,-2.4,85.3,4831.55,570.5,-3.7,81.5,571.019336
705.0,571.0208200000001,-2.44,85.5,4838.87,570.1,-3.8,82.4,570.539492
706.0,570.5670700000001,-2.46,85.5,4843.61,569.6,-3.8,82.5,570.085742
707.0,569.932578,-2.52,85.5,4851.99,569.1,-3.8,81.7,569.45125
708.0,569.3840230000001,-2.57,85.5,4860.37,568.6,-3.9,81.6,568.902695
709.0,569.00121,-2.61,85.5,4865.04,568.2,-4.0,81.8,568.5198819999999
710.0,568.558007,-2.65,85.4,4870.93,567.7,-4.0,81.5,568.0766789999999
711.0,568.095273,-2.68,85.4,4877.93,567.2,-4.1,81.0,567.613945
712.0,567.5660929999999,-2.71,85.4,4884.17,566.7,-4.1,81.0,567.0847649999998
713.0,566.968554,-2.79,85.3,4892.07,566.2,-4.2,81.4,566.487226
720.0,562.928554,-3.13,85.5,4947.04,562.3,-4.7,83.5,562.4472259999999
721.0,562.6878899999999,-3.16,85.6,4951.57,561.8,-4.8,84.1,562.2065619999998
722.0,562.131875,-3.2,85.8,4959.67,561.3,-4.8,84.5,561.650547
723.0,561.481835,-3.25,85.9,4969.32,560.7,-4.9,84.9,561.000507
724.0,560.996328,-3.31,86.0,4976.97,560.2,-5.0,85.7,560.5149999999999
725.0,560.59375,-3.34,86.2,4984.56,559.7,-5.0,86.3,560.1124219999999
726.0,559.9975,-3.39,86.3,4993.21,559.2,-5.1,86.6,559.5161719999999
727.0,559.5069920000001,-3.44,86.5,5000.08,558.7,-5.2,86.6,559.025664
728.0,558.8539450000001,-3.47,86.6,5009.82,558.1,-5.2,86.7,558.372617
729.0,558.471328,-3.53,86.7,5018.69,557.6,-5.3,87.1,557.9899999999999
730.0,557.9575,-3.57,86.8,5025.22,557.1,-5.4,87.8,557.4761719999999
731.0,557.385234,-3.62,87.0,5033.03,556.6,-5.5,88.3,556.9039059999999
732.0,556.894687,-3.67,87.1,5037.79,556.1,-5.5,88.5,556.4133589999999
733.0,556.330742,-3.7,87.3,5045.45,555.6,-5.6,88.8,555.8494139999999
734.0,555.807343,-3.76,87.4,5052.06,555.1,-5.7,89.1,555.3260149999999
735.0,555.26,-3.81,87.5,5059.2,554.5,-5.7,89.5,554.7786719999999
736.0,554.817812,-3.87,87.7,5064.6,554.0,-5.8,90.1,554.3364839999999
738.0,553.734375,-3.99,88.0,5080.0,553.0,-6.0,90.7,553.2530469999999
739.0,553.276953,-4.02,88.1,5086.9,552.4,-6.0,91.1,552.795625
740.0,552.641914,-4.06,88.2,5094.99,551.9,-6.1,91.4,552.160586
741.0,552.122851,-4.12,88.4,5103.38,551.3,-6.2,91.8,551.6415229999999
743.0,550.9612890000001,-4.27,88.8,5119.13,550.2,-6.3,93.2,550.479961
744.0,550.490078,-4.3,89.1,5126.12,549.7,-6.4,94.0,550.00875
745.0,549.948476,-4.35,89.3,5133.02,549.1,-6.5,94.6,549.467148
746.0,549.32121,-4.41,89.6,5142.12,548.6,-6.6,94.8,548.8398819999999
747.0,548.861289,-4.47,89.8,5149.44,548.0,-6.6,95.1,548.379961
748.0,548.245664,-4.52,90.0,5157.68,547.5,-6.7,95.4,547.764336
749.0,547.571171,-4.6,90.2,5167.19,546.9,-6.8,95.5,547.089843
750.0,547.0765230000001,-4.65,90.4,5175.59,546.4,-6.9,96.0,546.595195
