time,p_st,t_st,rh_st,z_st,p_vs,t_vs,rh_vs,p_st_adj
63.0,971.425,25.32,88.2,338.08,967.0,24.3,89.5,969.142813
64.0,969.8534375,25.24,88.0,345.09,966.4,24.3,89.7,967.5712505000001
64.0,970.47664,25.27,88.1,341.63,966.4,24.3,89.7,968.1944530000001
66.0,968.616875,25.16,88.1,354.77,965.2,24.2,90.2,966.3346880000001
66.0,969.447187,25.21,88.1,347.59,965.2,24.2,90.2,967.1650000000001
68.0,967.958281,25.11,88.2,358.67,964.1,24.1,90.1,965.6760940000001
69.0,967.0228125,25.06,88.5,368.97,963.5,24.2,89.8,964.7406255000001
69.0,967.599218,25.08,88.4,361.16,963.5,24.2,89.8,965.317031
71.0,965.8196875,24.98,88.4,376.64,962.4,24.2,88.3,963.5375005000001
71.0,966.375156,25.02,88.5,371.4,962.4,24.2,88.3,964.092969
73.0,965.308906,24.95,88.3,383.52,961.3,24.4,86.1,963.0267190000001
74.0,964.767187,24.94,88.2,400.67,960.8,24.5,84.8,962.4850000000001
75.0,964.29,24.92,87.9,404.06,960.2,24.5,83.8,962.007813
76.0,963.729375,24.89,87.6,408.66,959.6,24.6,83.4,961.4471880000001
77.0,963.194609,24.86,86.9,414.86,959.0,24.6,83.0,960.9124220000001
78.0,962.475546,24.85,86.4,418.64,958.4,24.6,82.8,960.1933590000001
79.0,961.94789,24.84,85.9,424.97,957.8,24.6,82.5,959.6657030000001
80.0,961.424531,24.82,85.7,429.65,957.2,24.6,82.3,959.1423440000001
81.0,960.68625,24.82,85.4,436.32,956.6,24.6,82.0,958.4040630000001
82.0,960.029687,24.81,85.2,441.19,955.9,24.7,81.7,957.7475000000001
83.0,958.820078125,24.82,84.8,452.51,955.3,24.6,81.6,956.5378911250001
83.0,959.396328,24.82,85.0,447.19,955.3,24.6,81.6,957.1141410000001
85.0,957.5234375,24.81,84.5,464.7,954.1,24.6,81.6,955.2412505000001
85.0,958.135937,24.81,84.6,458.77,954.1,24.6,81.6,955.8537500000001
87.0,956.404296875,24.81,84.2,475.61,953.0,24.5,81.8,954.1221098750001
87.0,957.02539,24.8,84.4,470.1,953.0,24.5,81.8,954.7432030000001
89.0,955.766093,24.81,84.1,479.93,951.7,24.4,81.8,953.483906
90.0,954.6615625,24.81,83.9,490.54,951.1,24.4,82.0,952.3793755
90.0,955.220625,24.82,84.0,485.36,951.1,24.4,82.0,952.9384380000001
92.0,954.121093,24.8,83.8,496.49,949.8,24.3,82.8,951.8389060000001
93.0,953.008125,24.8,83.7,506.53,949.1,24.2,83.1,950.725938
93.0,953.44625,24.8,83.7,501.45,949.1,24.2,83.1,951.164063
95.0,952.32375,24.79,83.6,511.6,947.6,24.1,83.2,950.0415630000001
96.0,951.536406,24.78,83.6,518.68,946.9,24.1,82.8,949.2542190000001
97.0,950.487187,24.77,83.5,527.49,946.1,24.1,82.5,948.205
98.0,949.594062,24.75,83.5,535.05,945.4,24.1,82.2,947.3118750000001
99.0,948.512187,24.7,83.5,542.96,944.7,24.0,82.3,946.2300000000001
100.0,948.144375,24.68,83.4,549.54,944.1,24.0,82.6,945.8621880000001
101.0,947.495937,24.66,83.4,554.67,943.5,24.0,82.7,945.2137500000001
102.0,946.815937,24.66,83.3,560.15,942.9,24.0,82.8,944.53375
103.0,946.239296,24.63,83.3,567.48,942.4,23.9,82.8,943.9571090000001
104.0,945.2234375,24.61,83.3,576.54,941.8,23.9,83.0,942.9412505000001
104.0,945.780937,24.63,83.3,571.9,941.8,23.9,83.0,943.4987500000001
105.0,944.747890625,24.57,83.3,580.47,941.3,23.9,83.1,942.4657036250001
107.0,943.57796875,24.55,83.3,590.39,940.2,23.8,83.3,941.2957817500001
107.0,944.279062,24.58,83.3,585.51,940.2,23.8,83.3,941.996875
109.0,942.5953125,24.51,83.3,601.53,939.0,23.7,84.0,940.3131255000001
109.0,943.001484,24.53,83.3,596.56,939.0,23.7,84.0,940.7192970000001
111.0,941.32765625,24.48,83.4,612.54,937.8,23.6,84.9,939.0454692500001
111.0,941.94414,24.5,83.3,604.72,937.8,23.6,84.9,939.661953
112.0,940.733125,24.45,83.5,617.91,937.2,23.5,85.2,938.4509380000001
113.0,940.066171875,24.42,83.5,623.63,936.6,23.5,85.3,937.7839848750001
114.0,939.33609375,24.39,83.6,631.67,936.0,23.4,85.3,937.0539067500001
115.0,938.93,24.38,83.8,635.92,935.3,23.4,85.5,936.647813
117.0,938.098125,24.34,83.9,644.1,934.1,23.3,85.4,935.8159380000001
118.0,937.447656,24.33,84.0,649.48,933.6,23.3,85.4,935.1654690000001
119.0,936.3846875,24.25,84.2,660.84,933.0,23.2,85.7,934.1025005000001
119.0,936.819218,24.27,84.1,655.9,933.0,23.2,85.7,934.5370310000001
120.0,935.71140625,24.22,84.2,665.3,932.4,23.2,86.0,933.4292192500001
121.0,935.1884375,24.21,84.3,672.07,931.9,23.2,86.3,932.9062505
122.0,934.5671875,24.17,84.4,676.56,931.3,23.1,86.5,932.2850005000001
123.0,934.1190625,24.12,84.5,681.34,930.7,23.1,86.7,931.8368755000001
125.0,933.05,24.08,84.7,689.6,929.6,23.0,87.3,930.767813
125.0,933.541015,24.09,84.6,684.49,929.6,23.0,87.3,931.2588280000001
126.0,932.585859375,24.04,84.8,694.28,929.0,22.9,87.6,930.3036723750001
128.0,931.37921875,23.97,85.1,703.14,927.8,22.8,88.2,929.09703175
128.0,931.859843,24.01,84.9,699.46,927.8,22.8,88.2,929.577656
129.0,930.501875,23.94,85.2,708.51,927.2,22.8,88.2,928.2196880000001
130.0,929.605625,23.89,85.4,715.74,926.6,22.7,88.0,927.3234380000001
131.0,929.214375,23.87,85.6,722.08,926.0,22.7,88.3,926.9321880000001
132.0,928.8221875,23.82,85.7,725.33,925.4,22.6,88.9,926.5400005000001
134.0,928.13375,23.79,85.8,730.21,924.1,22.5,89.6,925.851563
135.0,927.525937,23.76,86.0,735.26,923.5,22.5,90.1,925.2437500000001
136.0,927.004531,23.72,86.2,740.4,922.9,22.4,90.7,924.7223440000001
137.0,925.799375,23.64,86.5,750.03,922.2,22.3,91.0,923.5171880000001
137.0,926.525468,23.67,86.3,745.04,922.2,22.3,91.0,924.2432810000001
138.0,925.013359375,23.61,86.8,756.05,921.6,22.3,91.2,922.7311723750001
139.0,924.401875,23.56,87.1,761.33,920.9,22.2,91.4,922.1196880000001
140.0,923.68046875,23.5,87.2,768.63,920.3,22.2,91.5,921.3982817500001
141.0,922.91125,23.46,87.5,775.4,919.6,22.2,91.4,920.6290630000001
142.0,922.34421875,23.41,87.8,781.12,919.0,22.1,91.3,920.0620317500001
144.0,921.092265625,23.32,88.2,793.73,917.8,22.1,90.4,918.8100786250001
144.0,921.747578,23.35,88.0,787.44,917.8,22.1,90.4,919.4653910000001
146.0,919.95375,23.22,88.1,806.3,916.7,22.1,90.4,917.6715630000001
146.0,920.328359,23.25,88.3,801.05,916.7,22.1,90.4,918.0461720000001
148.0,918.911875,23.16,88.0,813.8,915.6,22.0,91.3,916.6296880000001
148.0,919.493203,23.18,88.0,810.58,915.6,22.0,91.3,917.2110160000001
149.0,918.2684375,23.12,88.0,821.31,915.1,21.9,91.5,915.9862505000001
150.0,917.67734375,23.06,88.1,825.19,914.5,21.9,91.4,915.3951567500001
151.0,917.09328125,23.04,88.3,830.46,914.0,21.8,91.3,914.8110942500001
152.0,916.7671875,23.01,88.4,835.41,913.5,21.8,91.2,914.4850005000001
154.0,915.87265625,22.94,88.5,844.53,912.5,21.7,91.2,913.5904692500001
154.0,916.270937,22.98,88.5,840.14,912.5,21.7,91.2,913.9887500000001
156.0,914.7696875,22.88,88.5,857.0,911.4,21.7,91.5,912.4875005000001
156.0,915.258281,22.89,88.5,849.44,911.4,21.7,91.5,912.9760940000001
158.0,913.7384375,22.8,88.7,867.67,910.4,21.6,92.0,911.4562505000001
158.0,914.306875,22.83,88.5,862.18,910.4,21.6,92.0,912.0246880000001
160.0,913.279687,22.77,88.9,870.89,909.4,21.5,93.0,910.9975000000001
161.0,912.18578125,22.71,89.2,882.83,908.9,21.5,93.3,909.9035942500001
161.0,912.686562,22.73,89.0,876.9,908.9,21.5,93.3,910.4043750000001
163.0,911.666718,22.68,89.4,888.03,907.8,21.4,91.9,909.384531
164.0,910.60109375,22.59,90.0,895.76,907.3,21.5,91.1,908.3189067500001
164.0,911.130937,22.63,89.8,889.87,907.3,21.5,91.1,908.8487500000001
165.0,910.1753125,22.57,89.8,901.39,906.7,21.5,91.2,907.8931255000001
167.0,909.624062,22.54,89.2,906.05,905.7,21.4,91.5,907.3418750000001
168.0,908.2725,22.46,88.9,917.73,905.1,21.3,91.4,905.9903130000001
168.0,909.012187,22.5,88.9,911.96,905.1,21.3,91.4,906.7300000000001
170.0,907.382890625,22.41,89.0,928.44,904.1,21.3,91.6,905.100703625
170.0,907.795312,22.42,89.0,923.66,904.1,21.3,91.6,905.5131250000001
171.0,906.896015625,22.36,89.1,933.2,903.6,21.2,91.9,904.6138286250001
173.0,906.352031,22.34,89.2,938.19,902.5,21.2,92.6,904.0698440000001
174.0,905.38375,22.28,89.4,945.55,901.9,21.1,92.9,903.101563
174.0,905.854218,22.3,89.3,941.95,901.9,21.1,92.9,903.572031
176.0,904.130625,22.21,89.6,955.67,900.7,21.1,93.2,901.8484380000001
176.0,904.779687,22.26,89.5,950.11,900.7,21.1,93.2,902.4975000000001
177.0,903.38875,22.18,89.8,962.75,900.1,21.0,93.0,901.106563
179.0,902.690312,22.13,90.0,971.04,898.8,20.9,93.7,900.408125
180.0,901.6915625,22.06,90.4,983.57,898.2,20.9,94.3,899.4093755000001
180.0,902.265,22.09,90.2,977.89,898.2,20.9,94.3,899.9828130000001
182.0,901.244765,22.04,90.6,988.01,896.9,20.8,94.8,898.9625780000001
183.0,899.41984375,21.96,91.0,1001.57,896.3,20.7,94.7,897.1376567500001
183.0,900.351562,22.0,90.8,994.2,896.3,20.7,94.7,898.069375
184.0,899.1975,21.91,91.2,1008.29,895.6,20.6,94.8,896.9153130000001
186.0,898.446875,21.87,91.4,1014.3,894.4,20.5,95.7,896.1646880000001
187.0,897.80375,21.83,91.5,1020.99,893.7,20.5,96.2,895.5215630000001
188.0,896.622578125,21.74,91.8,1032.78,893.1,20.4,96.8,894.3403911250001
188.0,897.299375,21.79,91.6,1027.03,893.1,20.4,96.8,895.0171880000001
189.0,895.95078125,21.71,92.0,1039.18,892.4,20.3,97.3,893.6685942500001
191.0,895.0307809999999,21.66,92.1,1047.05,891.2,20.2,97.7,892.748594
192.0,894.3801559999999,21.6,92.3,1054.57,890.6,20.2,97.8,892.097969
193.0,893.3284375,21.51,92.8,1065.37,890.0,20.1,98.0,891.0462505
193.0,893.7848429999999,21.55,92.5,1060.58,890.0,20.1,98.0,891.502656
195.0,892.12453125,21.43,93.2,1075.99,888.9,20.0,98.5,889.8423442500001
195.0,892.705625,21.46,93.0,1070.8,888.9,20.0,98.5,890.4234380000001
196.0,891.5546875,21.38,93.4,1081.3,888.4,20.0,98.8,889.2725005000001
197.0,890.991015625,21.35,93.6,1086.11,887.9,19.9,98.9,888.7088286250001
198.0,890.635,21.3,93.8,1090.56,887.4,19.9,99.0,888.3528130000001
199.0,890.1153125,21.27,94.0,1095.8,886.8,19.9,99.2,887.8331255
201.0,889.07640625,21.19,94.2,1104.23,885.8,19.8,99.4,886.7942192500001
201.0,889.5404679999999,21.23,94.1,1100.73,885.8,19.8,99.4,887.258281
203.0,888.1296875,21.09,94.6,1114.54,884.7,19.8,98.6,885.8475005000001
203.0,888.503359,21.15,94.4,1108.94,884.7,19.8,98.6,886.2211720000001
205.0,887.356875,21.07,94.7,1121.33,883.7,19.8,98.4,885.074688
206.0,886.8635929999999,21.01,94.8,1127.18,883.1,19.8,98.7,884.581406
207.0,885.795546875,20.94,94.8,1139.25,882.6,19.7,99.0,883.5133598750001
207.0,886.423359,20.98,94.8,1133.26,882.6,19.7,99.0,884.1411720000001
209.0,885.3150780000001,20.92,94.9,1144.93,881.5,19.7,99.4,883.0328910000002
210.0,884.06421875,20.83,95.0,1155.78,881.0,19.6,99.2,881.7820317500001
210.0,884.728281,20.86,94.9,1149.94,881.0,19.6,99.2,882.4460940000001
212.0,883.6725,20.81,95.1,1160.06,879.9,19.6,99.1,881.3903130000001
213.0,883.125937,20.78,95.2,1163.49,879.4,19.6,99.1,880.8437500000001
214.0,882.059375,20.7,95.4,1174.53,878.8,19.5,99.1,879.7771880000001
214.0,882.5676559999999,20.76,95.3,1168.75,878.8,19.5,99.1,880.285469
216.0,881.061875,20.64,95.6,1185.56,877.9,19.4,99.0,878.7796880000001
216.0,881.480859,20.68,95.5,1179.77,877.9,19.4,99.0,879.1986720000001
217.0,880.485546875,20.63,95.7,1190.34,877.4,19.4,99.2,878.203359875
218.0,879.96765625,20.58,95.8,1195.24,876.9,19.4,99.6,877.6854692500001
219.0,879.535,20.55,95.9,1199.83,876.5,19.3,100.0,877.2528130000001
220.0,879.13859375,20.53,96.0,1203.95,876.0,19.3,100.0,876.8564067500001
221.0,878.83546875,20.5,96.1,1207.45,875.5,19.2,100.0,876.5532817500001
222.0,878.310625,20.49,96.2,1210.6,875.0,19.2,100.0,876.028438
223.0,877.92390625,20.44,96.3,1214.05,874.5,19.2,100.0,875.64171925
224.0,877.5075,20.42,96.4,1218.43,874.0,19.2,100.0,875.2253130000001
226.0,876.2375,20.36,96.7,1228.51,872.9,19.2,100.0,873.955313
226.0,876.7325,20.38,96.6,1224.67,872.9,19.2,100.0,874.450313
228.0,874.860625,20.27,96.8,1239.79,871.8,19.2,99.7,872.5784380000001
228.0,875.551953,20.33,96.7,1233.25,871.8,19.2,99.7,873.2697660000001
230.0,874.05484375,20.23,96.9,1251.94,870.7,19.2,99.0,871.7726567500001
230.0,874.4839059999999,20.25,96.9,1246.29,870.7,19.2,99.0,872.201719
231.0,873.39640625,20.2,97.0,1257.64,870.2,19.2,98.6,871.1142192500001
232.0,872.982734375,20.18,97.0,1263.87,869.6,19.3,98.4,870.700547375
233.0,872.543515625,20.14,97.0,1269.59,869.1,19.3,98.3,870.2613286250001
234.0,871.78140625,20.13,96.9,1277.31,868.5,19.3,98.1,869.4992192500001
235.0,871.255234375,20.1,96.9,1284.12,867.9,19.3,97.8,868.9730473750001
237.0,869.83828125,20.05,96.6,1295.99,866.8,19.2,97.8,867.5560942500001
237.0,870.619687,20.07,96.8,1290.36,866.8,19.2,97.8,868.3375000000001
239.0,868.88609375,20.02,96.4,1305.07,865.7,19.2,97.3,866.6039067500001
239.0,869.375937,20.03,96.5,1300.18,865.7,19.2,97.3,867.0937500000001
240.0,868.529375,20.01,96.3,1309.59,865.2,19.1,97.0,866.247188
242.0,867.5175,19.96,96.2,1318.04,864.0,19.2,95.8,865.2353130000001
242.0,867.852265,19.98,96.2,1313.53,864.0,19.2,95.8,865.5700780000001
243.0,866.96109375,19.94,96.1,1323.77,863.4,19.3,95.0,864.6789067500001
244.0,866.14375,19.92,96.0,1331.35,862.8,19.3,94.4,863.861563
246.0,864.666875,19.89,95.3,1346.59,861.6,19.3,93.6,862.3846880000001
246.0,865.288125,19.9,95.6,1339.76,861.6,19.3,93.6,863.0059380000001
248.0,863.56375,19.86,94.9,1358.41,860.4,19.3,93.9,861.2815630000001
248.0,864.0414840000001,19.87,95.1,1352.11,860.4,19.3,93.9,861.7592970000002
249.0,863.2803125,19.86,94.7,1361.82,859.8,19.2,94.3,860.9981255000001
251.0,861.9621875,19.83,94.5,1371.18,858.5,19.1,94.9,859.6800005000001
251.0,862.547187,19.84,94.6,1366.63,858.5,19.1,94.9,860.2650000000001
253.0,860.6153125,19.8,94.3,1385.98,857.1,19.0,95.6,858.3331255
253.0,861.2694530000001,19.83,94.4,1378.92,857.1,19.0,95.6,858.9872660000002
254.0,859.754453125,19.78,94.3,1393.65,856.5,18.9,95.7,857.4722661250001
256.0,858.932343,19.76,94.2,1401.44,855.2,18.8,95.4,856.650156
257.0,857.768828125,19.73,94.2,1414.96,854.6,18.8,95.7,855.4866411250001
257.0,858.214375,19.74,94.2,1408.55,854.6,18.8,95.7,855.9321880000001
258.0,857.12984375,19.7,94.2,1420.77,854.0,18.7,96.1,854.84765675
259.0,856.496328125,19.68,94.2,1427.38,853.5,18.7,96.5,854.2141411250001
260.0,855.954375,19.65,94.2,1433.46,852.9,18.6,96.9,853.6721880000001
262.0,855.28265625,19.63,94.3,1441.46,851.8,18.5,97.5,853.00046925
262.0,855.596406,19.63,94.3,1436.66,851.8,18.5,97.5,853.3142190000001
263.0,854.57734375,19.61,94.4,1446.46,851.2,18.5,97.6,852.29515675
265.0,854.044531,19.59,94.4,1450.68,850.1,18.3,98.1,851.7623440000001
266.0,853.596093,19.57,94.5,1455.65,849.5,18.3,98.3,851.3139060000001
267.0,852.06125,19.5,94.6,1468.45,848.9,18.2,98.3,849.7790630000001
267.0,852.724062,19.54,94.5,1462.12,848.9,18.2,98.3,850.4418750000001
269.0,851.541796,19.46,94.7,1475.09,847.8,18.2,98.9,849.2596090000001
270.0,850.27609375,19.4,94.9,1487.27,847.3,18.1,99.1,847.9939067500001
270.0,850.998281,19.44,94.8,1480.94,847.3,18.1,99.1,848.7160940000001
271.0,849.9184375,19.38,95.0,1495.16,846.8,18.1,99.3,847.6362505000001
273.0,848.97390625,19.34,95.1,1503.55,845.9,18.0,99.2,846.6917192500001
273.0,849.391093,19.35,95.0,1498.34,845.9,18.0,99.2,847.108906
274.0,848.58890625,19.31,95.2,1508.81,845.4,18.0,99.0,846.3067192500001
276.0,847.574296875,19.24,95.3,1518.48,844.4,18.0,99.2,845.292109875
276.0,848.0594530000001,19.29,95.3,1513.73,844.4,18.0,99.2,845.7772660000002
277.0,847.16921875,19.23,95.3,1524.29,843.8,18.0,99.5,844.8870317500001
278.0,846.609453125,19.21,95.3,1529.2,843.3,17.9,99.7,844.327266125
280.0,845.5659375,19.16,95.4,1540.17,842.2,17.9,99.5,843.2837505000001
280.0,846.144687,19.18,95.3,1535.16,842.2,17.9,99.5,843.8625000000001
282.0,844.187578125,19.09,95.4,1550.95,841.1,17.8,99.0,841.905391125
282.0,844.9104679999999,19.13,95.5,1544.61,841.1,17.8,99.0,842.628281
284.0,843.632812,19.06,95.5,1556.01,840.0,17.9,97.7,841.350625
285.0,842.61390625,19.03,95.6,1568.54,839.4,17.9,97.4,840.3317192500001
285.0,843.216093,19.04,95.5,1563.46,839.4,17.9,97.4,840.9339060000001
287.0,841.46234375,19.0,95.3,1580.64,838.3,17.9,97.7,839.18015675
287.0,841.965859,19.0,95.5,1575.88,838.3,17.9,97.7,839.6836720000001
288.0,841.01015625,18.98,95.3,1585.38,837.8,17.9,97.9,838.7279692500001
290.0,839.9609375,18.95,95.1,1595.2,836.8,17.8,97.8,837.6787505000001
290.0,840.474531,18.98,95.1,1590.71,836.8,17.8,97.8,838.192344
292.0,839.467812,18.98,95.0,1600.55,835.7,17.8,98.1,837.1856250000001
293.0,838.34234375,18.96,94.9,1611.35,835.2,17.7,98.2,836.0601567500001
293.0,839.035937,18.98,94.9,1605.32,835.2,17.7,98.2,836.7537500000001
295.0,837.256015625,18.96,94.7,1621.96,834.1,17.6,98.7,834.9738286250001
295.0,837.903593,18.96,94.7,1616.66,834.1,17.6,98.7,835.6214060000001
296.0,836.6915625,18.95,94.6,1628.05,833.6,17.6,98.9,834.4093755000001
298.0,835.71265625,18.92,94.5,1640.09,832.5,17.4,99.7,833.4304692500001
298.0,836.15625,18.94,94.6,1634.58,832.5,17.4,99.7,833.8740630000001
300.0,835.007343,18.92,94.6,1645.39,831.4,17.3,99.9,832.7251560000001
301.0,834.104921875,18.9,94.5,1653.51,830.9,17.3,100.0,831.822734875
301.0,834.471875,18.9,94.5,1650.2,830.9,17.3,100.0,832.189688
303.0,833.472812,18.89,94.5,1659.73,829.9,17.3,100.0,831.1906250000001
304.0,832.533125,18.85,94.5,1669.83,829.4,17.2,100.0,830.2509380000001
304.0,833.0071869999999,18.86,94.5,1665.46,829.4,17.2,100.0,830.725
306.0,831.9859369999999,18.83,94.4,1674.49,828.3,17.1,100.0,829.70375
307.0,830.881953125,18.81,94.3,1685.43,827.8,17.1,100.0,828.5997661250001
307.0,831.398359,18.83,94.4,1680.13,827.8,17.1,100.0,829.1161720000001
309.0,829.942734375,18.78,94.1,1694.44,826.8,17.1,98.8,827.6605473750001
309.0,830.543593,18.8,94.3,1689.53,826.8,17.1,98.8,828.2614060000001
311.0,829.0115625,18.76,94.1,1706.62,825.7,17.4,96.2,826.7293755000001
311.0,829.4686710000001,18.77,94.1,1700.73,825.7,17.4,96.2,827.1864840000002
312.0,828.18640625,18.74,93.8,1713.88,825.2,17.4,95.5,825.9042192500001
313.0,827.707421875,18.73,93.6,1720.62,824.6,17.5,95.3,825.4252348750001
315.0,827.226718,18.72,93.5,1726.35,823.6,17.5,95.4,824.9445310000001
316.0,826.651093,18.71,93.3,1731.88,823.1,17.5,95.0,824.368906
317.0,826.1660929999999,18.69,93.2,1737.84,822.6,17.5,94.4,823.883906
318.0,825.1728125,18.7,92.9,1746.33,822.1,17.5,94.0,822.8906255
318.0,825.656875,18.69,93.0,1742.89,822.1,17.5,94.0,823.3746880000001
319.0,824.682265625,18.7,92.6,1751.15,821.6,17.6,94.0,822.4000786250001
320.0,824.158984375,18.7,92.2,1757.03,821.1,17.5,94.3,821.8767973750001
322.0,823.27953125,18.73,91.6,1765.13,820.1,17.4,95.0,820.9973442500001
322.0,823.938437,18.71,91.8,1761.98,820.1,17.4,95.0,821.6562500000001
324.0,822.188359375,18.73,91.2,1776.25,818.9,17.3,94.7,819.9061723750001
324.0,822.704375,18.73,91.3,1770.01,818.9,17.3,94.7,820.4221880000001
325.0,821.546875,18.74,91.0,1783.02,818.3,17.2,94.5,819.2646880000001
327.0,820.866718,18.72,91.0,1791.34,817.1,17.2,94.7,818.5845310000001
328.0,820.320312,18.72,90.9,1797.63,816.5,17.1,95.2,818.038125
329.0,819.7498429999999,18.7,90.9,1803.05,815.9,17.1,95.6,817.467656
330.0,819.039062,18.68,90.7,1811.01,815.3,17.0,96.2,816.756875
331.0,818.604687,18.65,90.7,1817.44,814.7,16.9,96.6,816.3225000000001
332.0,817.20640625,18.62,90.7,1829.05,814.2,16.9,96.7,814.9242192500001
332.0,817.9473429999999,18.63,90.7,1822.68,814.2,16.9,96.7,815.665156
334.0,816.08171875,18.6,90.7,1840.5,813.1,16.8,96.8,813.7995317500001
334.0,816.809843,18.61,90.9,1835.17,813.1,16.8,96.8,814.5276560000001
336.0,815.459531,18.58,90.7,1847.46,812.0,16.7,97.4,813.1773440000001
