Time,Height,P,T,RH,WS,WD
2020/03/14 19:13:55.953000,88.68,1020.029453,16.63,72.7,0.10555555555555556,180.0
2020/03/14 19:13:56.952000,89.09,1020.018593,16.63,72.7,0.03888888888888889,180.0
2020/03/14 19:13:57.952000,89.73,1019.98875,16.62,72.7,0.05277777777777778,180.0
2020/03/14 19:13:58.953000,90.1,1019.992656,16.62,72.7,0.041666666666666664,180.0
2020/03/14 19:13:59.953000,90.37,1020.036015,16.62,72.8,0.02222222222222222,180.0
2020/03/14 19:14:00.953000,90.41,1020.058437,16.63,72.8,0.06944444444444445,180.0
2020/03/14 19:14:01.952000,90.45,1020.041484,16.63,72.8,0.10555555555555556,180.0
2020/03/14 19:14:02.953000,90.85,1020.009062,16.62,72.8,0.01111111111111111,180.0
2020/03/14 19:14:03.952000,91.1,1019.990937,16.63,72.8,0.030555555555555555,180.0
2020/03/14 19:14:04.952000,91.28,1020.005078,16.62,72.8,0.12222222222222222,180.0
2020/03/14 19:14:05.952000,91.43,1020.012265,16.63,72.8,0.08888888888888888,180.0
2020/03/14 19:14:07.015000,91.45,1020.036718,16.63,72.8,0.10555555555555556,180.0
2020/03/14 19:14:08.150000,91.38,1020.034843,16.64,72.8,0.04722222222222223,180.0
2020/03/14 19:14:08.952000,91.19,1020.004843,16.63,72.8,0.03611111111111111,180.0
2020/03/14 19:14:09.952000,90.77,1019.984062,16.63,72.8,0.10277777777777779,180.0
2020/03/14 19:14:10.953000,90.76,1019.970546,16.63,72.8,0.02777777777777778,180.0
2020/03/14 19:14:11.952000,90.83,1020.002343,16.63,72.8,0.03333333333333333,180.0
2020/03/14 19:14:12.953000,90.6,1020.002812,16.62,72.8,0.02222222222222222,180.0
2020/03/14 19:14:13.952000,90.78,1019.99164,16.63,73.1,0.17777777777777776,180.0
2020/03/14 19:14:14.952000,90.84,1020.013593,16.64,73.3,0.1,180.0
2020/03/14 19:14:15.953000,91.2,1019.989687,16.63,73.3,0.0638888888888889,180.0
2020/03/14 19:14:16.953000,91.82,1019.992343,16.64,73.3,0.02777777777777778,180.0
2020/03/14 19:14:17.952000,92.19,1019.997968,16.64,73.3,0.08611111111111111,180.0
2020/03/14 19:14:18.952000,92.23,1019.997968,16.65,73.5,0.21944444444444444,180.0
2020/03/14 19:14:19.952000,92.42,1019.975312,16.65,73.5,0.09722222222222222,180.0
2020/03/14 19:14:20.950000,91.19,1019.977187,16.66,73.9,1.125,180.0
2020/03/14 19:14:21.951000,90.87,1019.967656,16.7,75.3,1.0027777777777778,180.0
2020/03/14 19:14:22.952000,90.52,1019.943593,16.76,76.0,1.5333333333333334,180.0
2020/03/14 19:14:23.952000,90.32,1019.94,16.8,76.4,1.5694444444444444,180.0
2020/03/14 19:14:24.952000,90.33,1019.951562,16.85,76.4,1.8333333333333333,180.0
2020/03/14 19:14:25.953000,90.09,1019.952187,16.89,76.9,0.3527777777777778,180.0
2020/03/14 19:14:26.952000,89.99,1019.965625,16.94,77.6,1.4333333333333333,180.0
2020/03/14 19:14:27.952000,89.29,1019.980468,16.98,78.2,0.55,180.0
2020/03/14 19:14:28.953000,88.65,1019.967656,17.0,78.4,1.075,180.0
2020/03/14 19:14:29.952000,87.54,1019.977031,17.05,78.3,1.0083333333333333,180.0
2020/03/14 19:14:39.969000,83.84,1019.919375,17.36,75.1,0.7277777777777777,180.0
2020/03/14 19:14:40.954000,87.25,1019.999218,17.4,74.7,0.4444444444444445,180.0
2020/03/14 19:14:41.949000,86.05,1019.99664,17.41,74.2,0.2694444444444445,180.0
2020/03/14 19:14:42.949000,83.8,1019.98164,17.45,73.9,1.7666666666666666,180.0
2020/03/14 19:14:43.949000,78.5,1019.928593,17.47,73.5,0.3333333333333333,180.0
2020/03/14 19:14:44.949000,79.47,1019.965,17.52,73.3,0.7722222222222223,180.0
2020/03/14 19:14:45.950000,81.52,1019.960937,17.55,73.6,0.586111111111111,180.0
2020/03/14 19:14:46.950000,82.12,1019.943906,17.58,74.4,0.875,180.0
2020/03/14 19:15:00.949000,90.83,1019.915937,18.04,77.8,0.9888888888888889,180.0
2020/03/14 19:15:01.948000,81.28,1019.949218,18.09,78.4,0.8916666666666667,180.0
2020/03/14 19:15:13.949000,76.37,1019.919296,18.56,73.8,2.375,180.0
2020/03/14 19:15:14.949000,78.35,1019.903515,18.59,72.7,1.0527777777777778,180.0
2020/03/14 19:15:15.950000,75.92,1019.9225,18.6,71.9,0.7972222222222223,180.0
2020/03/14 19:16:08.949000,100.94,1020.06125,19.36,63.9,1.825,180.0
2020/03/14 19:16:09.949000,99.69,1020.021406,19.35,63.9,0.9638888888888889,180.0
2020/03/14 19:16:10.949000,99.41,1020.011171,19.34,64.2,0.44166666666666665,180.0
2020/03/14 19:16:11.949000,99.22,1020.068593,19.34,64.5,0.6,180.0
2020/03/14 19:16:12.949000,98.94,1020.045625,19.32,64.6,1.0472222222222223,180.0
2020/03/14 19:16:13.948000,98.52,1019.986718,19.33,64.6,0.12222222222222222,180.0
2020/03/14 19:16:14.949000,98.88,1019.99375,19.31,64.7,0.1,180.0
2020/03/14 19:16:15.949000,97.01,1020.019218,19.32,64.7,0.125,180.0
2020/03/14 19:16:16.947000,93.61,1020.000859,19.3,64.8,0.3861111111111111,180.0
2020/03/14 19:16:17.947000,94.06,1020.029375,19.29,64.9,0.9805555555555556,180.0
2020/03/14 19:16:18.948000,92.7,1020.00625,19.3,64.9,0.788888888888889,180.0
2020/03/14 19:16:19.948000,90.55,1020.016562,19.27,65.0,0.3861111111111111,180.0
2020/03/14 19:16:20.949000,84.49,1019.996562,19.28,65.1,0.35,180.0
2020/03/14 19:16:22.201000,85.34,1019.992031,19.28,65.1,0.9944444444444444,180.0
2020/03/14 19:16:22.949000,83.49,1020.001875,19.28,65.1,1.0194444444444444,180.0
2020/03/14 19:16:23.948000,83.8,1020.005703,19.25,65.0,0.14166666666666666,180.0
2020/03/14 19:16:24.949000,81.43,1020.002343,19.25,65.0,0.8,180.0
