Time,Height,P,T,RH,WS,WD
2021/08/04 18:51:35.000000,68.64,1001.707421,27.59,84.2,0.019444444444444445,248.65
2021/08/04 18:51:36.000000,68.02,1001.727812,27.56,84.1,0.2638888888888889,248.65
2021/08/04 18:51:37.000000,67.74,1001.705312,27.55,83.9,0.1888888888888889,248.65
2021/08/04 18:51:38.000000,68.06,1001.724843,27.55,83.6,0.1,248.65
2021/08/04 18:51:39.000000,68.5,1001.723593,27.53,83.4,0.2,248.65
2021/08/04 18:51:40.000000,68.51,1001.717812,27.52,82.8,0.02777777777777778,248.65
2021/08/04 18:51:41.000000,68.51,1001.697734,27.51,82.7,0.46111111111111114,248.65
2021/08/04 18:51:42.000000,69.15,1001.736484,27.5,83.6,0.15833333333333333,248.65
2021/08/04 18:51:43.000000,69.26,1001.738515,27.49,83.5,0.11388888888888889,248.65
2021/08/04 18:51:44.000000,69.48,1001.708281,27.47,83.6,1.1916666666666667,247.76
2021/08/04 18:51:45.000000,68.73,1001.706562,27.46,83.2,0.5583333333333332,247.64
2021/08/04 18:51:46.000000,68.08,1001.68875,27.45,86.9,0.4861111111111111,166.56
2021/08/04 18:51:47.000000,67.71,1001.720781,27.46,88.5,0.21666666666666667,166.56
2021/08/04 18:51:48.000000,67.68,1001.682343,27.44,89.3,0.325,166.56
2021/08/04 18:51:49.000000,67.42,1001.685937,27.43,90.0,0.058333333333333334,166.56
2021/08/04 18:51:50.000000,67.38,1001.681406,27.42,89.1,1.15,84.56
2021/08/04 18:51:51.000000,67.64,1001.730468,27.41,89.5,0.65,80.52999999999997
2021/08/04 18:51:52.000000,68.29,1001.723437,27.41,90.3,1.1444444444444446,224.69
2021/08/04 18:51:53.000000,68.27,1001.725625,27.39,91.0,0.058333333333333334,224.69
2021/08/04 18:51:54.000000,67.89,1001.725625,27.37,90.5,1.225,143.8
2021/08/04 18:51:55.000000,68.34,1001.718906,27.37,90.1,0.6666666666666666,131.22000000000003
2021/08/04 18:51:56.000000,68.55,1001.725156,27.36,87.9,0.016666666666666666,131.22000000000003
2021/08/04 18:51:57.000000,68.52,1001.716406,27.33,84.5,0.04444444444444444,131.22000000000003
2021/08/04 18:51:58.000000,68.01,1001.721718,27.32,83.5,0.39166666666666666,131.22000000000003
2021/08/04 18:51:59.000000,68.08,1001.730625,27.32,85.0,0.4388888888888889,131.22000000000003
2021/08/04 18:52:00.000000,67.89,1001.709765,27.3,86.5,0.2833333333333333,131.22000000000003
2021/08/04 18:52:01.000000,67.78,1001.705078,27.31,86.5,0.30833333333333335,131.22000000000003
2021/08/04 18:52:02.000000,67.86,1001.725937,27.27,83.4,0.14444444444444443,131.22000000000003
2021/08/04 18:52:03.000000,67.85,1001.696406,27.26,83.4,0.2694444444444445,131.22000000000003
2021/08/04 18:52:04.000000,67.91,1001.716875,27.24,84.5,0.3138888888888889,131.22000000000003
2021/08/04 18:52:05.000000,68.06,1001.701093,27.24,86.7,0.3222222222222222,131.22000000000003
