Time,Height,P,T,RH,WS,WD
2018/08/27 13:17:35.997000,5.57,1005.284218,33.6,63.6,1.0944444444444446,180.0
2018/08/27 13:17:37.000000,9.13,1005.295468,33.59,63.4,0.33611111111111114,180.0
2018/08/27 13:17:38.000000,11.92,1005.280468,33.59,63.3,0.31666666666666665,180.0
2018/08/27 13:17:38.996000,13.75,1005.333515,33.6,63.2,0.1861111111111111,180.0
2018/08/27 13:17:39.997000,14.69,1005.316562,33.6,63.1,0.4722222222222222,180.0
2018/08/27 13:17:40.996000,15.27,1005.272343,33.6,63.0,0.325,180.0
2018/08/27 13:17:41.997000,15.28,1005.30125,33.62,63.0,0.38333333333333336,180.0
2018/08/27 13:17:42.996000,14.57,1005.296328,33.63,63.1,0.058333333333333334,180.0
2018/08/27 13:17:43.996000,14.88,1005.305937,33.63,63.1,0.5722222222222223,180.0
2018/08/27 13:17:44.999000,15.07,1005.264843,33.64,63.1,0.41944444444444445,180.0
2018/08/27 13:17:45.997000,13.71,1005.279375,33.65,63.1,0.2138888888888889,180.0
2018/08/27 13:17:47.000000,15.55,1005.285234,33.65,63.1,0.275,180.0
2018/08/27 13:17:47.996000,15.35,1005.281562,33.66,63.0,0.2138888888888889,180.0
2018/08/27 13:17:48.997000,14.69,1005.325859,33.67,63.0,0.29444444444444445,180.0
2018/08/27 13:17:49.997000,12.74,1005.292656,33.66,63.4,0.41388888888888886,180.0
2018/08/27 13:17:50.996000,11.48,1005.293593,33.66,63.3,0.10277777777777779,180.0
2018/08/27 13:17:51.996000,11.09,1005.304218,33.67,63.2,0.2833333333333333,180.0
2018/08/27 13:17:52.997000,8.96,1005.293437,33.68,63.2,0.03611111111111111,180.0
2018/08/27 13:17:53.996000,8.08,1005.283593,33.68,63.1,0.06111111111111111,180.0
2018/08/27 13:17:54.996000,8.34,1005.300078,33.69,63.1,0.225,180.0
2018/08/27 13:17:55.999000,8.77,1005.30875,33.68,63.0,0.03611111111111111,180.0
2018/08/27 13:17:56.996000,7.59,1005.300468,33.69,62.9,0.11944444444444445,180.0
2018/08/27 13:17:57.996000,6.12,1005.300078,33.7,62.9,0.04444444444444444,180.0
2018/08/27 13:17:58.996000,5.8,1005.276562,33.7,62.9,0.03611111111111111,180.0
2018/08/27 13:17:59.999000,4.5,1005.304218,33.71,63.0,0.2722222222222222,180.0
2018/08/27 13:18:00.996000,3.19,1005.319218,33.71,63.2,0.16666666666666666,180.0
2018/08/27 13:18:01.995000,2.13,1005.31539,33.71,63.3,0.125,180.0
2018/08/27 13:18:02.997000,1.37,1005.249609,33.72,63.4,0.11111111111111112,180.0
2018/08/27 13:18:03.996000,1.87,1005.244609,33.71,63.3,0.2694444444444445,180.0
2018/08/27 13:18:04.996000,0.73,1005.32625,33.7,63.2,0.10277777777777779,180.0
2018/08/27 13:18:05.999000,1.0,1005.282734,33.71,63.2,0.05277777777777778,180.0
2018/08/27 13:18:06.996000,1.21,1005.293593,33.71,63.2,0.08611111111111111,180.0
2018/08/27 13:18:07.997000,2.12,1005.25625,33.72,63.1,0.12222222222222222,180.0
2018/08/27 13:18:08.996000,2.03,1005.267421,33.72,63.2,0.175,180.0
2018/08/27 13:18:09.997000,1.17,1005.279375,33.72,63.1,0.4666666666666667,180.0
2018/08/27 13:18:10.995000,2.2,1005.285625,33.72,63.1,0.41111111111111115,180.0
2018/08/27 13:18:11.996000,4.62,1005.254531,33.72,63.1,0.2388888888888889,180.0
2018/08/27 13:18:12.995000,4.06,1005.287656,33.72,63.1,0.5055555555555555,180.0
2018/08/27 13:18:13.996000,3.34,1005.26625,33.73,62.9,0.6694444444444444,180.0
2018/08/27 13:18:14.996000,5.17,1005.286875,33.72,62.9,0.49444444444444446,180.0
