Time,Height,P,T,RH,WS,WD
-0.0,22.49,1005.647968,30.82,75.0,0.4888888888888889,47.53
1.0,23.82,1005.599609,30.84,75.1,0.7166666666666667,47.53
2.0,23.07,1005.652968,30.86,74.8,0.6583333333333333,71.78999999999999
3.0,23.35,1005.437812,30.86,74.5,2.0611111111111113,200.36
4.2,27.54,1004.840937,30.86,73.4,1.4638888888888888,200.36
5.0,31.53,1004.171484,30.87,72.0,4.016666666666667,166.38
6.0,35.48,1003.697031,30.87,71.1,4.316666666666666,133.58999999999997
7.0,43.64,1002.750234,30.87,70.4,0.39166666666666666,133.58999999999997
8.0,52.07,1002.170312,30.87,70.0,0.5194444444444445,133.58999999999997
9.0,60.22,1001.802656,30.86,69.8,2.783333333333333,177.18
10.0,66.25,1000.973046,30.85,69.8,5.161111111111111,263.54
11.0,70.28,1000.346953,30.83,69.7,3.341666666666667,359.56
12.0,74.01,999.804453,30.81,69.7,7.713888888888889,67.66999999999999
13.0,78.97,999.221093,30.81,69.8,7.913888888888889,83.88999999999999
14.0,86.11,998.661562,30.76,69.8,3.725,104.61000000000001
15.0,92.54,998.041093,30.74,69.8,5.475,197.26
16.0,97.89,997.502968,30.72,69.9,3.3583333333333334,217.78
17.0,103.44,997.074375,30.69,70.0,5.358333333333333,333.52
18.0,108.89,996.799843,30.67,70.0,8.58611111111111,22.650000000000006
19.0,115.26,996.497421,30.64,70.1,8.916666666666666,42.08000000000001
20.0,120.74,995.770468,30.61,70.2,6.919444444444445,43.02000000000001
21.0,127.37,995.152343,30.58,70.3,2.1527777777777777,46.84
22.0,134.72,994.599921,30.55,70.4,1.038888888888889,46.84
23.0,142.19,994.017812,30.52,70.4,3.411111111111111,224.71
24.0,144.04,993.230546,30.48,70.5,4.6194444444444445,143.13
25.0,155.01,992.742265,30.44,70.6,5.636111111111111,99.01999999999998
26.0,156.31,992.36039,30.42,70.7,9.55,79.50999999999999
27.0,162.15,991.889375,30.39,70.8,11.183333333333334,10737486.14
28.0,167.18,991.620937,30.35,70.9,9.522222222222222,83.32
29.0,170.48,991.07375,30.31,71.0,7.633333333333334,114.76999999999998
30.0,179.76,990.47375,30.28,71.1,6.233333333333333,133.87
31.0,182.85,990.066875,30.26,71.2,4.955555555555555,158.02999999999997
32.0,187.93,989.525,30.22,71.4,1.5055555555555555,159.74
33.0,193.78,989.097187,30.19,71.5,2.4,69.85
34.0,193.82,988.635156,30.15,71.6,4.925,37.69999999999999
35.0,198.83,988.203906,30.11,71.6,5.683333333333334,41.379999999999995
36.0,204.12,987.457031,30.08,71.7,4.958333333333333,51.53
37.0,208.02,986.927578,30.03,71.8,3.761111111111111,59.84
38.0,216.49,986.388984,30.01,71.9,2.838888888888889,75.78999999999999
39.0,221.57,985.77039,29.95,72.0,3.3833333333333333,132.89
40.0,227.33,985.029375,29.93,72.2,5.358333333333333,133.77999999999997
41.0,235.05,984.481406,29.87,72.2,7.063888888888888,122.50999999999999
42.0,240.36,983.914375,29.84,72.4,6.947222222222222,102.52999999999997
43.0,245.31,983.29375,29.8,72.5,5.036111111111111,80.38999999999999
44.0,250.88,982.676718,29.74,72.6,2.655555555555556,78.33999999999997
45.0,252.99,982.183828,29.71,72.6,0.3777777777777778,78.33999999999997
46.0,256.17,981.47375,29.67,72.7,3.180555555555556,145.32999999999998
47.0,260.1,980.975468,29.63,72.8,5.191666666666666,144.64
48.0,271.95,980.140625,29.59,73.0,6.772222222222222,120.94
49.0,277.68,979.443906,29.54,73.1,6.827777777777778,100.5
50.0,282.61,978.92289,29.5,73.3,6.583333333333333,94.33999999999997
51.0,289.83,978.164375,29.45,73.4,6.252777777777778,103.86000000000001
52.0,297.63,977.28875,29.39,73.6,5.533333333333333,121.57
53.0,302.55,976.672343,29.35,73.8,5.252777777777778,129.29000000000002
54.0,307.85,976.174765,29.3,73.9,4.0361111111111105,130.64
55.0,313.07,975.492968,29.26,74.0,1.9333333333333333,126.63
56.0,319.26,974.890937,29.2,74.1,2.386111111111111,78.44
57.0,325.01,974.172656,29.16,74.3,4.847222222222222,66.56
58.0,328.86,973.674062,29.12,74.4,6.522222222222222,85.79000000000002
59.0,332.99,973.094531,29.07,74.6,6.638888888888888,106.10000000000002
60.0,338.57,972.546015,29.03,74.7,5.463888888888889,107.47000000000003
61.0,342.74,971.987968,28.98,74.9,5.638888888888888,103.97000000000003
62.0,347.92,971.396015,28.93,75.1,5.463888888888889,98.68
63.3,354.01,970.571093,28.86,75.3,5.716666666666667,69.43
64.0,361.74,969.706406,28.8,75.5,6.791666666666667,60.21000000000001
65.0,367.04,969.09875,28.76,75.6,7.622222222222222,67.31
66.0,371.58,968.475234,28.7,75.8,7.530555555555555,75.80000000000001
67.0,376.84,967.8075,28.65,76.0,6.905555555555555,94.98000000000002
68.0,382.53,967.245156,28.6,76.1,6.436111111111112,112.38999999999999
69.0,387.08,966.703906,28.53,76.2,5.513888888888888,121.77999999999997
70.0,391.99,966.109531,28.5,76.3,4.175,125.63
71.0,397.12,965.44125,28.45,76.4,2.841666666666667,125.12
72.0,404.08,964.738437,28.4,76.6,3.1972222222222224,87.94
73.0,409.49,964.080937,28.34,76.8,4.569444444444445,80.54000000000002
74.0,415.7,963.54875,28.3,77.0,6.216666666666667,69.77000000000001
74.2,421.93,962.89453125,28.24,77.2,7.55,73.05000000000001
76.0,428.07,962.1325,28.19,77.4,7.558333333333334,86.38
77.0,434.94,961.399609,28.12,77.6,6.605555555555555,102.68
78.0,440.48,960.770625,28.06,77.8,5.180555555555555,110.13999999999999
78.0,451.37,959.586953,27.97,78.1,1.6638888888888888,105.94
79.0,446.17,960.085312,28.04,78.0,2.6666666666666665,115.43
81.0,456.55,958.898437,27.93,78.3,3.319444444444444,74.55000000000001
81.2,463.75,958.0740625,27.86,78.5,4.733333333333333,86.36000000000001
83.0,469.49,957.438437,27.8,78.7,5.291666666666667,99.83999999999997
84.0,476.06,956.606093,27.73,78.9,5.713888888888889,117.37
85.0,482.1,955.910312,27.67,79.1,5.394444444444445,133.32
86.0,487.77,955.307109,27.63,79.3,4.769444444444445,133.11
87.0,494.45,954.590703,27.58,79.5,3.763888888888889,127.88999999999999
88.0,500.99,953.947031,27.51,79.7,3.8333333333333335,108.80000000000001
89.0,509.1,953.098281,27.46,79.9,5.386111111111111,82.23000000000002
90.0,515.52,952.652109,27.39,80.0,5.980555555555555,83.82999999999998
90.2,520.73,951.964296875,27.35,80.0,6.461111111111111,91.38
92.0,528.44,951.089218,27.29,80.2,5.955555555555555,104.76999999999998
92.2,536.95,950.1446875,27.2,80.3,4.722222222222222,105.58999999999997
94.0,544.98,949.339062,27.13,80.5,4.230555555555556,88.70999999999998
95.0,554.05,948.432968,27.05,80.8,4.238888888888889,78.35000000000002
96.0,562.13,947.620781,26.98,81.1,4.658333333333333,102.33999999999997
97.0,570.05,946.726093,26.9,81.4,6.405555555555555,112.26999999999998
98.0,578.64,945.639062,26.82,81.8,5.411111111111111,116.29000000000002
99.0,588.64,944.742968,26.74,82.1,6.658333333333333,135.82
100.0,596.62,943.957343,26.68,82.4,4.672222222222222,120.83999999999997
101.0,606.35,942.829453,26.61,82.7,4.644444444444445,128.01
101.0,624.48,940.988046,26.45,83.1,5.127777777777778,94.42000000000002
102.0,615.55,941.862812,26.52,82.9,6.45,102.76999999999998
104.0,633.47,940.031875,26.38,83.4,6.355555555555555,111.68
105.0,642.57,938.890468,26.3,83.7,4.980555555555555,100.0
105.0,663.41,937.046093,26.14,84.1,4.836111111111111,100.81
105.2,652.68,937.995390625,26.19,83.9,3.8333333333333335,124.44999999999999
106.0,672.1,936.225,26.08,84.4,4.911111111111111,93.05000000000001
107.0,679.75,935.4325,25.99,84.7,5.458333333333333,95.19
109.0,695.33,933.765703,25.87,85.2,6.161111111111111,101.27999999999997
110.0,688.12,934.575468,25.91,85.0,5.686111111111112,98.86000000000001
110.0,702.46,933.003593,25.82,85.4,6.055555555555555,107.37
111.0,712.02,932.03414,25.76,85.6,5.258333333333334,125.44999999999999
113.2,721.24,931.23578125,25.68,85.9,4.705555555555555,131.54000000000002
115.0,729.74,930.442578,25.64,86.2,3.086111111111111,139.69
116.0,737.31,929.539453,25.58,86.4,1.1583333333333334,131.51
116.2,744.37,928.65671875,25.54,86.6,1.8638888888888887,42.81
117.0,755.37,926.811406,25.41,87.0,5.133333333333334,58.629999999999995
117.2,749.35,927.8659375,25.46,86.8,3.555555555555556,48.879999999999995
120.0,764.5,926.115781,25.36,87.1,4.9944444444444445,79.79000000000002
120.0,780.73,924.182734,25.23,87.6,5.652777777777778,95.14999999999998
120.2,772.78,925.240703125,25.29,87.3,5.0055555555555555,65.78
122.0,795.8,922.422187,25.08,88.1,1.972222222222222,132.62
123.0,786.52,923.325625,25.15,87.8,2.9944444444444445,90.44
125.0,803.88,921.51,24.99,88.4,2.5277777777777777,133.38
125.2,813.11,920.6096875,24.93,88.7,4.327777777777778,142.60000000000002
126.0,833.81,918.647031,24.79,89.3,6.905555555555555,134.35000000000002
126.2,822.71,919.541796875,24.86,89.0,5.958333333333333,139.98000000000002
129.0,839.88,917.94375,24.72,89.6,7.166666666666667,132.39
129.2,848.15,917.14671875,24.65,89.8,6.730555555555555,118.48000000000002
130.0,863.75,915.366406,24.5,90.4,4.680555555555555,96.25999999999999
130.2,854.8,916.349765625,24.57,90.1,6.205555555555555,104.38999999999999
131.0,869.56,914.46289,24.41,90.7,3.536111111111111,91.64999999999998
