Time,Height,P,T,U,WS,WD,Ascent
84.6,460.0,966.3,11.6,80.1,8.0,81.5,999.0
85.6,466.0,965.5,11.5,80.5,8.0,81.1,999.0
86.6,473.0,964.8,11.5,80.9,8.0,80.7,999.0
87.6,478.0,964.0,11.4,81.0,8.1,80.3,999.0
88.6,484.0,963.3,11.4,81.2,8.1,79.9,999.0
89.6,492.0,962.5,11.3,81.7,8.2,79.5,999.0
90.6,498.0,961.8,11.2,82.1,8.2,79.1,999.0
91.6,505.0,961.0,11.2,82.3,8.3,78.7,999.0
92.6,513.0,960.2,11.1,82.6,8.3,78.3,999.0
93.6,520.0,959.4,11.0,82.7,8.4,78.0,999.0
94.6,525.0,958.7,11.0,82.7,8.4,77.6,999.0
95.6,532.0,957.9,10.9,83.0,8.5,77.2,999.0
96.6,539.0,957.1,10.9,83.4,8.6,76.9,999.0
97.6,547.0,956.3,10.8,83.8,8.6,76.6,999.0
98.6,555.0,955.5,10.7,84.0,8.7,76.2,999.0
99.6,562.0,954.7,10.6,84.0,8.8,75.9,999.0
100.6,568.0,954.0,10.6,83.8,8.9,75.6,999.0
101.6,573.0,953.3,10.5,84.1,9.0,75.3,999.0
102.6,580.0,952.6,10.5,84.8,9.1,75.0,999.0
103.6,586.0,951.9,10.4,85.4,9.2,74.8,999.0
104.6,590.0,951.3,10.4,85.7,9.2,74.5,999.0
105.6,595.0,950.6,10.3,85.9,9.3,74.2,999.0
106.6,602.0,950.0,10.3,86.2,9.4,74.0,999.0
107.6,607.0,949.3,10.2,86.4,9.5,73.8,999.0
108.6,611.0,948.7,10.2,86.4,9.6,73.5,999.0
109.6,617.0,948.0,10.1,86.7,9.7,73.3,999.0
110.6,625.0,947.4,10.1,87.1,9.8,73.0,999.0
111.6,633.0,946.7,10.0,87.3,9.9,72.8,999.0
112.6,638.0,946.1,10.0,87.2,10.0,72.5,999.0
113.6,641.0,945.4,9.9,87.2,10.1,72.3,999.0
114.6,646.0,944.8,9.9,87.5,10.2,72.0,999.0
115.6,651.0,944.1,9.9,88.1,10.3,71.8,999.0
116.6,658.0,943.4,9.8,88.4,10.3,71.5,999.0
117.6,666.0,942.7,9.8,88.7,10.4,71.2,999.0
118.6,674.0,941.9,9.7,88.8,10.4,70.9,999.0
119.6,680.0,941.2,9.7,88.7,10.5,70.6,999.0
120.6,685.0,940.5,9.6,88.6,10.5,70.3,999.0
121.6,692.0,939.8,9.6,88.8,10.5,69.9,999.0
122.6,700.0,939.1,9.5,89.0,10.6,69.5,999.0
123.6,705.0,938.4,9.5,89.2,10.6,69.1,999.0
124.6,710.0,937.7,9.4,89.3,10.6,68.7,999.0
125.6,715.0,937.0,9.3,89.4,10.6,68.3,999.0
126.6,720.0,936.4,9.3,89.6,10.5,67.9,999.0
127.6,727.0,935.7,9.2,90.1,10.5,67.4,999.0
128.6,733.0,935.0,9.2,90.4,10.5,66.9,999.0
129.6,741.0,934.3,9.1,90.4,10.4,66.4,999.0
130.6,746.0,933.5,9.1,89.9,10.4,65.9,999.0
131.6,753.0,932.8,9.1,88.9,10.4,65.3,999.0
132.6,760.0,932.1,9.0,87.6,10.3,64.8,999.0
133.6,767.0,931.3,9.0,87.0,10.3,64.2,999.0
134.6,773.0,930.6,8.9,87.1,10.2,63.7,999.0
135.6,779.0,929.9,8.9,87.3,10.2,63.2,999.0
136.6,786.0,929.1,8.8,87.7,10.1,62.6,999.0
137.6,792.0,928.4,8.8,87.6,10.1,62.1,999.0
138.6,800.0,927.6,8.7,87.2,10.1,61.6,999.0
139.6,806.0,926.9,8.7,87.1,10.0,61.2,999.0
140.6,813.0,926.1,8.6,87.0,10.0,60.7,999.0
141.6,821.0,925.3,8.6,86.8,10.0,60.3,999.0
142.6,828.0,924.6,8.5,86.7,10.0,59.9,999.0
143.6,834.0,923.8,8.5,86.7,10.0,59.5,999.0
144.6,840.0,923.0,8.5,87.0,10.0,59.1,999.0
145.6,847.0,922.3,8.4,87.4,10.0,58.8,999.0
146.6,854.0,921.5,8.4,87.3,10.0,58.5,999.0
147.6,862.0,920.8,8.4,86.8,10.0,58.3,999.0
148.6,869.0,920.0,8.4,86.4,10.0,58.0,999.0
149.6,875.0,919.3,8.3,86.2,10.0,57.8,999.0
150.6,881.0,918.6,8.3,86.4,10.0,57.6,999.0
151.6,887.0,917.9,8.2,86.8,10.1,57.4,999.0
152.6,893.0,917.2,8.1,87.1,10.1,57.2,999.0
153.6,899.0,916.6,8.1,87.5,10.1,57.1,999.0
154.6,905.0,915.9,8.0,88.0,10.1,56.9,999.0
155.6,910.0,915.2,8.0,88.3,10.1,56.7,999.0
156.6,917.0,914.5,7.9,88.6,10.1,56.5,999.0
157.6,925.0,913.8,7.8,88.8,10.1,56.3,999.0
158.6,930.0,913.1,7.8,88.5,10.1,56.1,999.0
159.6,936.0,912.4,7.8,88.2,10.1,55.8,999.0
160.6,943.0,911.7,7.7,88.2,10.1,55.5,999.0
161.6,948.0,911.0,7.7,88.3,10.1,55.2,999.0
162.6,955.0,910.2,7.6,88.5,10.0,54.8,999.0
163.6,962.0,909.5,7.5,88.6,10.0,54.5,999.0
164.6,970.0,908.8,7.5,88.9,10.0,54.1,999.0
165.6,976.0,908.0,7.4,89.1,10.0,53.7,999.0
166.6,983.0,907.3,7.4,89.5,9.9,53.3,999.0
167.6,990.0,906.6,7.3,89.9,9.9,52.8,999.0
168.6,996.0,905.9,7.2,90.1,9.8,52.3,999.0
169.6,1002.0,905.2,7.2,90.4,9.8,51.8,999.0
170.6,1008.0,904.5,7.1,90.8,9.8,51.3,999.0
171.6,1013.0,903.9,7.1,90.9,9.7,50.8,999.0
172.6,1020.0,903.2,7.0,91.1,9.7,50.3,999.0
173.6,1025.0,902.5,7.0,91.3,9.6,49.8,999.0
174.6,1031.0,901.9,6.9,91.4,9.6,49.3,999.0
175.6,1039.0,901.2,6.9,91.4,9.5,48.9,999.0
176.6,1045.0,900.5,6.8,91.4,9.5,48.4,999.0
177.6,1051.0,899.9,6.8,91.3,9.5,48.0,999.0
178.6,1057.0,899.2,6.8,91.5,9.4,47.6,999.0
179.6,1064.0,898.5,6.7,92.0,9.4,47.2,999.0
180.6,1068.0,897.9,6.6,92.3,9.4,46.9,999.0
181.6,1074.0,897.2,6.6,92.5,9.4,46.6,999.0
182.6,1080.0,896.5,6.6,92.8,9.3,46.3,999.0
183.6,1087.0,895.9,6.5,93.1,9.3,46.0,999.0
184.6,1093.0,895.2,6.4,93.5,9.3,45.8,999.0
185.6,1100.0,894.5,6.4,93.7,9.3,45.6,999.0
186.6,1106.0,893.8,6.3,93.8,9.3,45.4,999.0
187.6,1111.0,893.2,6.3,94.0,9.2,45.3,999.0
188.6,1118.0,892.5,6.2,94.3,9.2,45.1,999.0
189.6,1125.0,891.9,6.2,94.7,9.2,44.9,999.0
190.6,1130.0,891.2,6.1,94.9,9.2,44.8,999.0
191.6,1135.0,890.6,6.1,95.1,9.1,44.6,999.0
192.6,1140.0,890.0,6.1,95.0,9.1,44.4,999.0
193.6,1146.0,889.3,6.1,94.6,9.1,44.2,999.0
194.6,1153.0,888.6,6.1,93.9,9.1,44.0,999.0
195.6,1158.0,887.9,6.1,93.3,9.0,43.7,999.0
196.6,1167.0,887.2,6.1,93.0,9.0,43.4,999.0
197.6,1174.0,886.5,6.0,92.8,8.9,43.1,999.0
198.6,1180.0,885.8,6.0,92.5,8.9,42.7,999.0
199.6,1187.0,885.0,6.0,92.4,8.8,42.3,999.0
200.6,1194.0,884.3,5.9,92.2,8.7,41.8,999.0
201.6,1201.0,883.6,5.9,91.8,8.7,41.3,999.0
202.6,1209.0,882.8,5.9,91.2,8.6,40.7,999.0
203.6,1214.0,882.1,5.9,90.4,8.5,40.0,999.0
204.6,1221.0,881.4,5.9,89.4,8.4,39.3,999.0
205.6,1227.0,880.7,5.9,89.1,8.4,38.6,999.0
206.6,1233.0,880.1,5.9,89.2,8.3,37.8,999.0
207.6,1239.0,879.4,5.9,89.2,8.2,37.0,999.0
208.6,1245.0,878.7,5.8,89.2,8.1,36.1,999.0
209.6,1252.0,878.0,5.8,89.3,8.1,35.2,999.0
210.6,1258.0,877.4,5.7,89.3,8.0,34.2,999.0
211.6,1264.0,876.7,5.7,89.2,7.9,33.3,999.0
212.6,1271.0,876.0,5.6,89.0,7.9,32.3,999.0
213.6,1277.0,875.3,5.6,88.9,7.8,31.3,999.0
214.6,1284.0,874.7,5.6,88.8,7.8,30.3,999.0
215.6,1290.0,874.1,5.5,88.9,7.7,29.3,999.0
216.6,1296.0,873.4,5.5,89.1,7.7,28.3,999.0
217.6,1301.0,872.8,5.4,89.2,7.7,27.4,999.0
218.6,1306.0,872.2,5.4,88.8,7.7,26.5,999.0
219.6,1311.0,871.6,5.4,87.9,7.7,25.6,999.0
220.6,1317.0,871.0,5.3,87.3,7.7,24.7,999.0
221.6,1323.0,870.4,5.3,87.1,7.7,23.9,999.0
222.6,1330.0,869.8,5.3,86.7,7.7,23.1,999.0
223.6,1334.0,869.2,5.3,86.1,7.8,22.4,999.0
224.6,1338.0,868.6,5.3,85.6,7.8,21.7,999.0
225.6,1347.0,868.0,5.3,85.4,7.9,21.1,999.0
226.6,1353.0,867.4,5.3,84.9,7.9,20.5,999.0
227.6,1359.0,866.7,5.3,84.4,8.0,19.9,999.0
228.6,1363.0,866.1,5.4,84.1,8.0,19.4,999.0
229.6,1369.0,865.5,5.4,84.1,8.1,19.0,999.0
230.6,1375.0,864.9,5.3,83.7,8.2,18.5,999.0
231.6,1381.0,864.3,5.3,82.4,8.2,18.2,999.0
232.6,1387.0,863.7,5.5,80.2,8.3,17.8,999.0
233.6,1393.0,863.1,5.6,78.5,8.4,17.5,999.0
234.6,1399.0,862.5,5.6,77.6,8.5,17.2,999.0
235.6,1403.0,861.9,5.6,76.9,8.6,16.9,999.0
236.6,1409.0,861.3,5.8,76.1,8.7,16.6,999.0
237.6,1414.0,860.7,5.8,75.4,8.8,16.4,999.0
238.6,1419.0,860.1,5.9,74.8,8.9,16.1,999.0
239.6,1427.0,859.5,6.0,74.1,9.0,15.9,999.0
240.6,1434.0,858.9,6.1,72.9,9.1,15.6,999.0
241.6,1439.0,858.3,6.2,70.0,9.2,15.4,999.0
242.6,1444.0,857.7,6.2,65.6,9.3,15.1,999.0
243.6,1449.0,857.1,6.3,61.1,9.4,14.8,999.0
244.6,1456.0,856.5,6.3,58.0,9.5,14.5,999.0
245.6,1463.0,855.9,6.3,58.2,9.6,14.2,999.0
246.6,1468.0,855.3,6.3,62.6,9.7,13.9,999.0
247.6,1472.0,854.8,6.3,69.4,9.8,13.6,999.0
248.6,1475.0,854.2,6.2,75.0,9.9,13.2,999.0
249.6,1481.0,853.6,6.2,77.9,10.0,12.8,999.0
250.6,1487.0,853.1,6.1,78.4,10.2,12.4,999.0
251.6,1495.0,852.5,6.0,78.4,10.3,12.0,999.0
252.6,1501.0,851.9,6.0,78.6,10.4,11.5,999.0
253.6,1506.0,851.3,5.9,78.7,10.5,11.0,999.0
254.6,1512.0,850.7,5.9,79.1,10.6,10.4,999.0
255.6,1517.0,850.1,5.9,79.7,10.7,9.9,999.0
256.6,1522.0,849.6,5.9,80.1,10.8,9.3,999.0
257.6,1527.0,849.0,5.8,80.4,10.9,8.7,999.0
258.6,1531.0,848.5,5.8,80.6,11.0,8.0,999.0
259.6,1538.0,847.9,5.7,80.9,11.1,7.4,999.0
260.6,1543.0,847.3,5.6,81.3,11.1,6.7,999.0
261.6,1550.0,846.7,5.6,81.7,11.2,6.1,999.0
262.6,1556.0,846.0,5.5,82.0,11.3,5.4,999.0
263.6,1561.0,845.4,5.5,82.2,11.4,4.7,999.0
264.6,1568.0,844.7,5.4,82.4,11.4,4.0,999.0
265.6,1575.0,844.1,5.4,82.6,11.5,3.3,999.0
266.6,1583.0,843.4,5.3,82.9,11.5,2.6,999.0
267.6,1588.0,842.8,5.2,83.0,11.6,1.9,999.0
268.6,1592.0,842.2,5.2,83.2,11.6,1.2,999.0
269.6,1599.0,841.5,5.2,83.6,11.6,0.5,999.0
270.6,1607.0,840.9,5.2,83.9,11.7,359.9,999.0
271.6,1612.0,840.3,5.1,83.8,11.7,359.2,999.0
272.6,1618.0,839.6,5.2,83.7,11.7,358.6,999.0
273.6,1625.0,839.0,5.3,83.5,11.7,358.0,999.0
274.6,1630.0,838.4,5.3,82.9,11.7,357.4,999.0
275.6,1637.0,837.7,5.4,82.2,11.7,356.9,999.0
276.6,1643.0,837.1,5.4,81.5,11.7,356.3,999.0
277.6,1648.0,836.5,5.5,81.2,11.7,355.8,999.0
278.6,1655.0,835.8,5.6,81.4,11.7,355.3,999.0
279.6,1663.0,835.2,5.6,82.0,11.6,354.8,999.0
280.6,1669.0,834.6,5.6,82.3,11.6,354.2,999.0
281.6,1674.0,833.9,5.6,82.4,11.5,353.7,999.0
282.6,1679.0,833.3,5.6,82.9,11.5,353.2,999.0
283.6,1685.0,832.7,5.5,83.5,11.4,352.7,999.0
284.6,1692.0,832.1,5.5,83.7,11.3,352.2,999.0
285.6,1700.0,831.4,5.5,83.8,11.2,351.7,999.0
286.6,1705.0,830.8,5.5,83.6,11.1,351.1,999.0
287.6,1711.0,830.2,5.5,83.2,11.0,350.5,999.0
288.6,1717.0,829.5,5.5,82.3,10.9,349.9,999.0
289.6,1722.0,828.9,5.6,79.8,10.7,349.2,999.0
290.6,1729.0,828.3,5.8,73.8,10.6,348.5,999.0
291.6,1736.0,827.6,6.4,63.4,10.4,347.8,999.0
292.6,1742.0,827.0,7.0,51.5,10.3,347.0,999.0
293.6,1748.0,826.4,7.4,42.8,10.1,346.1,999.0
294.6,1755.0,825.7,7.7,37.9,9.9,345.2,999.0
295.6,1762.0,825.1,7.9,35.4,9.7,344.3,999.0
296.6,1767.0,824.4,8.0,33.7,9.6,343.2,999.0
297.6,1774.0,823.8,8.1,32.8,9.4,342.1,999.0
298.6,1781.0,823.2,8.2,32.6,9.2,341.0,999.0
299.6,1787.0,822.5,8.3,32.6,9.0,339.7,999.0
300.6,1792.0,821.9,8.4,32.9,8.8,338.4,999.0
301.6,1800.0,821.2,8.5,33.7,8.6,337.0,999.0
302.6,1807.0,820.5,8.6,34.2,8.4,335.6,999.0
303.6,1814.0,819.9,8.6,34.6,8.2,334.0,999.0
304.6,1820.0,819.2,8.6,35.1,8.0,332.4,999.0
305.6,1827.0,818.6,8.7,35.9,7.8,330.8,999.0
306.6,1834.0,817.9,8.7,36.7,7.7,329.1,999.0
307.6,1839.0,817.2,8.7,37.6,7.5,327.4,999.0
308.6,1846.0,816.6,8.7,38.7,7.4,325.7,999.0
309.6,1854.0,815.9,8.8,40.1,7.3,323.9,999.0
310.6,1861.0,815.3,8.8,41.5,7.2,322.1,999.0
311.6,1866.0,814.6,8.8,42.4,7.1,320.3,999.0
312.6,1874.0,814.0,8.7,43.7,7.0,318.6,999.0
313.6,1881.0,813.3,8.7,45.7,7.0,316.9,999.0
314.6,1887.0,812.7,8.8,48.0,7.0,315.2,999.0
315.6,1893.0,812.1,8.8,49.2,6.9,313.5,999.0
316.6,1899.0,811.4,8.8,49.8,6.9,312.0,999.0
317.6,1906.0,810.8,8.8,50.6,7.0,310.4,999.0
318.6,1912.0,810.2,8.8,51.6,7.0,309.0,999.0
319.6,1918.0,809.7,8.7,52.6,7.0,307.6,999.0
320.6,1922.0,809.1,8.7,53.7,7.1,306.2,999.0
321.6,1928.0,808.5,8.7,54.8,7.1,304.9,999.0
322.6,1935.0,807.9,8.7,55.5,7.2,303.7,999.0
323.6,1942.0,807.3,8.6,55.8,7.3,302.4,999.0
324.6,1949.0,806.6,8.6,56.1,7.4,301.3,999.0
325.6,1954.0,806.0,8.5,56.2,7.5,300.1,999.0
326.6,1961.0,805.4,8.5,56.4,7.6,299.0,999.0
327.6,1968.0,804.7,8.4,56.6,7.7,297.8,999.0
328.6,1974.0,804.1,8.3,56.7,7.8,296.7,999.0
329.6,1981.0,803.4,8.3,56.9,7.9,295.6,999.0
330.6,1989.0,802.8,8.2,57.2,8.0,294.4,999.0
331.6,1996.0,802.2,8.1,57.7,8.1,293.3,999.0
332.6,2000.0,801.5,8.1,58.0,8.2,292.2,999.0
333.6,2006.0,800.9,8.1,58.2,8.3,291.0,999.0
334.6,2014.0,800.3,8.0,58.5,8.4,289.8,999.0
335.6,2020.0,799.7,7.9,58.8,8.5,288.6,999.0
336.6,2026.0,799.1,7.9,59.2,8.6,287.5,999.0
337.6,2032.0,798.5,7.8,59.8,8.7,286.3,999.0
338.6,2039.0,797.9,7.8,60.7,8.7,285.1,999.0
339.6,2046.0,797.3,7.8,61.2,8.8,283.9,999.0
340.6,2050.0,796.8,7.7,61.2,8.9,282.8,999.0
341.6,2055.0,796.2,7.7,61.1,9.0,281.6,999.0
342.6,2060.0,795.7,7.6,61.7,9.1,280.4,999.0
343.6,2066.0,795.2,7.6,62.6,9.2,279.3,999.0
344.6,2072.0,794.6,7.6,63.7,9.3,278.2,999.0
345.6,2078.0,794.1,7.6,64.7,9.3,277.1,999.0
346.6,2083.0,793.5,7.6,65.5,9.4,276.0,999.0
347.6,2089.0,793.0,7.5,66.4,9.5,275.0,999.0
348.6,2095.0,792.4,7.5,67.4,9.6,274.0,999.0
349.6,2102.0,791.9,7.5,68.2,9.7,273.1,999.0
350.6,2107.0,791.3,7.5,68.9,9.7,272.2,999.0
351.6,2111.0,790.8,7.4,69.4,9.8,271.3,999.0
352.6,2118.0,790.2,7.4,70.3,9.9,270.4,999.0
353.6,2123.0,789.7,7.4,71.1,10.0,269.6,999.0
354.6,2128.0,789.1,7.4,71.8,10.1,268.8,999.0
355.6,2135.0,788.5,7.4,72.6,10.1,268.1,999.0
356.6,2142.0,787.9,7.3,73.4,10.2,267.3,999.0
357.6,2149.0,787.4,7.3,73.9,10.3,266.6,999.0
358.6,2155.0,786.8,7.3,74.0,10.4,266.0,999.0
359.6,2160.0,786.2,7.2,74.3,10.5,265.3,999.0
360.6,2166.0,785.6,7.2,74.8,10.5,264.7,999.0
361.6,2170.0,785.1,7.2,75.3,10.6,264.1,999.0
362.6,2176.0,784.5,7.3,75.9,10.7,263.4,999.0
363.6,2184.0,783.9,7.3,76.6,10.8,262.8,999.0
364.6,2191.0,783.4,7.3,77.2,10.8,262.2,999.0
365.6,2197.0,782.8,7.4,77.3,10.9,261.7,999.0
366.6,2202.0,782.3,7.3,77.1,11.0,261.1,999.0
367.6,2206.0,781.7,7.3,77.3,11.0,260.5,999.0
368.6,2212.0,781.2,7.3,77.8,11.1,259.9,999.0
369.6,2219.0,780.7,7.2,78.2,11.2,259.4,999.0
370.6,2223.0,780.1,7.1,78.3,11.2,258.8,999.0
371.6,2229.0,779.6,7.1,78.6,11.3,258.3,999.0
372.6,2236.0,779.1,7.0,79.2,11.4,257.8,999.0
373.6,2240.0,778.6,7.0,80.0,11.4,257.2,999.0
374.6,2245.0,778.1,7.0,81.2,11.5,256.7,999.0
375.6,2250.0,777.6,7.0,82.9,11.5,256.2,999.0
376.6,2255.0,777.1,7.0,84.5,11.6,255.7,999.0
377.6,2261.0,776.6,7.0,85.5,11.6,255.2,999.0
378.6,2267.0,776.1,6.9,87.0,11.7,254.8,999.0
379.6,2272.0,775.5,6.9,88.0,11.7,254.3,999.0
380.6,2277.0,775.0,6.8,87.5,11.8,253.9,999.0
381.6,2284.0,774.4,6.8,86.7,11.8,253.5,999.0
382.6,2291.0,773.9,6.8,86.8,11.9,253.1,999.0
383.6,2297.0,773.3,6.7,87.6,11.9,252.8,999.0
384.6,2301.0,772.8,6.7,88.8,12.0,252.5,999.0
385.6,2306.0,772.2,6.7,90.5,12.0,252.2,999.0
386.6,2313.0,771.6,6.6,92.0,12.1,251.9,999.0
387.6,2319.0,771.0,6.6,92.9,12.1,251.7,999.0
388.6,2326.0,770.4,6.5,94.1,12.2,251.5,999.0
389.6,2334.0,769.7,6.4,95.2,12.2,251.3,999.0
390.6,2342.0,769.1,6.4,95.9,12.3,251.2,999.0
391.6,2351.0,768.5,6.3,96.4,12.3,251.1,999.0
392.6,2356.0,767.9,6.2,96.6,12.4,251.0,999.0
393.6,2360.0,767.3,6.2,96.7,12.4,250.9,999.0
394.6,2366.0,766.7,6.2,97.2,12.5,250.8,999.0
395.6,2374.0,766.1,6.1,97.7,12.5,250.8,999.0
396.6,2379.0,765.5,6.0,97.9,12.6,250.7,999.0
397.6,2386.0,764.9,6.0,97.9,12.6,250.7,999.0
398.6,2392.0,764.4,5.9,98.0,12.7,250.7,999.0
399.6,2398.0,763.8,5.9,97.7,12.7,250.7,999.0
400.6,2404.0,763.3,5.9,96.6,12.7,250.7,999.0
401.6,2410.0,762.7,5.8,95.2,12.8,250.7,999.0
402.6,2416.0,762.2,5.8,94.3,12.8,250.8,999.0
403.6,2420.0,761.7,5.8,93.6,12.8,250.8,999.0
404.6,2425.0,761.2,5.8,93.3,12.8,250.8,999.0
405.6,2430.0,760.7,5.8,92.9,12.8,250.8,999.0
406.6,2435.0,760.2,5.8,92.9,12.9,250.8,999.0
407.6,2441.0,759.7,5.7,93.8,12.9,250.9,999.0
408.6,2448.0,759.2,5.7,95.4,12.9,250.9,999.0
409.6,2453.0,758.7,5.6,97.3,12.9,250.9,999.0
410.6,2458.0,758.2,5.5,98.5,12.9,251.0,999.0
411.6,2463.0,757.6,5.5,98.6,12.9,251.0,999.0
412.6,2469.0,757.1,5.5,97.1,12.9,251.0,999.0
413.6,2477.0,756.5,5.4,94.7,12.9,251.1,999.0
414.6,2484.0,756.0,5.4,93.6,12.9,251.2,999.0
415.6,2489.0,755.4,5.4,93.4,12.9,251.3,999.0
416.6,2493.0,754.9,5.3,93.3,12.9,251.3,999.0
417.6,2499.0,754.3,5.3,93.0,12.9,251.5,999.0
418.6,2507.0,753.8,5.3,92.7,12.9,251.6,999.0
419.6,2514.0,753.2,5.3,92.6,13.0,251.7,999.0
420.6,2518.0,752.7,5.3,92.4,13.0,251.8,999.0
421.6,2523.0,752.1,5.2,92.5,13.0,251.9,999.0
422.6,2530.0,751.6,5.2,93.0,13.1,252.1,999.0
423.6,2537.0,751.1,5.1,93.6,13.1,252.2,999.0
424.6,2542.0,750.6,5.0,93.9,13.2,252.4,999.0
425.6,2546.0,750.1,5.0,94.0,13.2,252.5,999.0
