Time,Height,P,T,U,WS,WD,Ascent
82.1,359.0,961.2,25.6,86.6,7.4,97.5,339.0
83.1,364.0,960.7,25.6,86.5,7.5,97.4,263.0
84.1,368.0,960.2,25.6,86.3,7.5,97.3,253.0
85.1,371.0,959.8,25.6,86.0,7.5,97.2,151.0
86.1,376.0,959.3,25.6,85.6,7.5,97.2,320.0
87.1,382.0,958.8,25.5,85.4,7.5,97.2,372.0
88.1,386.0,958.2,25.5,85.7,7.5,97.2,225.0
89.1,390.0,957.7,25.5,86.3,7.5,97.2,257.0
90.1,395.0,957.2,25.5,86.6,7.5,97.2,296.0
91.1,403.0,956.6,25.5,86.4,7.5,97.3,459.0
92.1,406.0,956.1,25.5,85.4,7.5,97.4,205.0
93.1,412.0,955.5,25.5,84.5,7.5,97.6,332.0
94.1,417.0,955.0,25.5,83.9,7.5,97.7,302.0
95.1,421.0,954.5,25.5,83.0,7.5,97.9,239.0
96.1,425.0,953.9,25.5,82.4,7.4,98.1,231.0
97.1,432.0,953.4,25.5,82.1,7.4,98.4,441.0
98.1,437.0,952.8,25.5,81.8,7.4,98.6,326.0
99.1,441.0,952.3,25.5,81.7,7.4,98.9,229.0
100.1,446.0,951.8,25.5,82.1,7.4,99.3,265.0
101.1,451.0,951.3,25.4,82.5,7.3,99.7,294.0
102.1,455.0,950.8,25.4,82.7,7.3,100.1,265.0
103.1,460.0,950.2,25.3,82.9,7.3,100.5,305.0
104.1,465.0,949.7,25.3,82.9,7.3,100.9,300.0
105.1,471.0,949.2,25.2,83.0,7.3,101.4,336.0
106.1,475.0,948.7,25.2,82.9,7.3,101.9,274.0
107.1,480.0,948.1,25.2,82.6,7.3,102.4,301.0
108.1,484.0,947.6,25.2,82.4,7.3,102.9,247.0
109.1,490.0,947.1,25.1,82.3,7.3,103.4,312.0
110.1,495.0,946.6,25.1,82.6,7.3,103.9,297.0
111.1,498.0,946.1,25.1,82.8,7.3,104.4,190.0
112.1,505.0,945.5,25.1,82.6,7.3,104.9,402.0
113.1,509.0,945.0,25.1,82.3,7.4,105.3,254.0
114.1,513.0,944.4,25.1,81.9,7.4,105.8,277.0
115.1,520.0,943.9,25.1,81.3,7.5,106.2,398.0
116.1,526.0,943.4,25.1,80.9,7.5,106.6,369.0
117.1,530.0,942.8,25.1,80.8,7.6,106.9,219.0
118.1,534.0,942.3,25.1,81.0,7.6,107.2,226.0
119.1,539.0,941.8,25.0,81.3,7.7,107.5,311.0
120.1,543.0,941.2,25.0,81.6,7.8,107.8,269.0
121.1,549.0,940.6,25.0,81.9,7.9,108.0,325.0
122.1,554.0,940.0,25.0,82.3,8.0,108.1,307.0
123.1,562.0,939.4,25.0,82.4,8.0,108.3,504.0
124.1,568.0,938.8,24.9,82.1,8.1,108.3,363.0
125.1,576.0,938.2,24.9,81.6,8.2,108.4,447.0
126.1,580.0,937.6,24.9,81.1,8.3,108.4,247.0
127.1,584.0,937.0,24.9,81.2,8.3,108.4,236.0
128.1,590.0,936.4,24.9,81.5,8.4,108.4,389.0
129.1,595.0,935.9,24.9,81.6,8.5,108.3,267.0
130.1,600.0,935.3,24.9,81.8,8.5,108.2,329.0
131.1,606.0,934.8,24.8,82.1,8.6,108.2,326.0
132.1,610.0,934.2,24.8,82.1,8.6,108.1,273.0
133.1,614.0,933.7,24.8,82.0,8.7,108.0,234.0
134.1,620.0,933.1,24.7,82.0,8.7,107.9,364.0
135.1,625.0,932.6,24.7,82.2,8.7,107.8,291.0
136.1,631.0,932.0,24.7,82.2,8.7,107.7,343.0
137.1,638.0,931.4,24.7,82.1,8.7,107.6,397.0
138.1,643.0,930.9,24.6,82.1,8.7,107.5,339.0
139.1,647.0,930.3,24.6,82.2,8.7,107.4,237.0
140.1,654.0,929.8,24.5,82.4,8.7,107.4,385.0
141.1,658.0,929.2,24.5,82.4,8.7,107.3,289.0
142.1,662.0,928.7,24.5,82.5,8.6,107.3,229.0
143.1,667.0,928.2,24.4,82.6,8.6,107.3,302.0
144.1,671.0,927.7,24.4,82.8,8.6,107.3,234.0
145.1,675.0,927.2,24.4,83.1,8.5,107.3,237.0
146.1,682.0,926.7,24.3,83.1,8.5,107.4,398.0
147.1,687.0,926.2,24.3,83.1,8.4,107.4,317.0
148.1,692.0,925.7,24.3,83.2,8.4,107.5,281.0
149.1,696.0,925.2,24.2,83.3,8.4,107.5,226.0
150.1,702.0,924.7,24.2,83.5,8.4,107.6,387.0
151.1,706.0,924.2,24.2,83.6,8.3,107.7,243.0
152.1,709.0,923.7,24.1,83.7,8.3,107.7,189.0
153.1,715.0,923.2,24.1,83.7,8.3,107.7,328.0
154.1,721.0,922.7,24.1,83.6,8.3,107.7,359.0
155.1,724.0,922.2,24.1,83.3,8.3,107.7,196.0
156.1,729.0,921.8,24.1,83.1,8.3,107.6,317.0
157.1,733.0,921.3,24.1,83.1,8.3,107.5,233.0
158.1,736.0,920.8,24.0,83.2,8.4,107.4,201.0
159.1,743.0,920.4,24.0,83.3,8.4,107.2,361.0
160.1,746.0,919.9,24.0,83.4,8.4,107.0,214.0
161.1,751.0,919.5,24.0,83.5,8.5,106.8,321.0
162.1,753.0,919.0,23.9,83.5,8.5,106.5,114.0
163.1,758.0,918.6,23.9,83.5,8.5,106.2,307.0
164.1,764.0,918.1,23.9,83.6,8.6,105.8,349.0
165.1,768.0,917.7,23.8,83.7,8.6,105.4,239.0
166.1,774.0,917.2,23.8,83.9,8.7,104.9,312.0
167.1,775.0,916.8,23.8,84.1,8.7,104.5,81.0
168.1,780.0,916.3,23.8,84.2,8.7,104.0,301.0
169.1,783.0,915.9,23.7,84.2,8.8,103.6,202.0
170.1,788.0,915.4,23.7,84.1,8.8,103.1,261.0
171.1,795.0,914.9,23.7,84.0,8.8,102.7,418.0
172.1,799.0,914.4,23.6,83.8,8.9,102.2,245.0
173.1,804.0,913.9,23.6,83.1,8.9,101.8,300.0
174.1,809.0,913.4,23.6,82.0,8.9,101.3,324.0
175.1,814.0,912.9,23.6,81.2,8.9,100.9,295.0
176.1,817.0,912.4,23.6,81.0,8.9,100.5,189.0
177.1,823.0,911.9,23.6,81.1,8.9,100.1,324.0
178.1,828.0,911.4,23.6,81.4,8.8,99.8,315.0
179.1,833.0,910.9,23.5,81.8,8.8,99.4,310.0
180.1,838.0,910.4,23.5,82.1,8.8,99.1,287.0
181.1,843.0,909.9,23.4,81.9,8.8,98.8,280.0
182.1,847.0,909.5,23.4,81.2,8.7,98.5,297.0
183.1,850.0,909.0,23.4,80.0,8.7,98.2,156.0
184.1,855.0,908.6,23.4,79.1,8.6,97.9,291.0
185.1,860.0,908.1,23.4,79.0,8.6,97.6,310.0
186.1,864.0,907.7,23.3,79.0,8.5,97.3,234.0
187.1,868.0,907.2,23.3,78.9,8.4,97.0,215.0
188.1,872.0,906.7,23.3,78.8,8.4,96.7,278.0
189.1,877.0,906.3,23.3,78.8,8.3,96.3,270.0
190.1,881.0,905.8,23.3,78.9,8.3,95.9,259.0
191.1,886.0,905.3,23.3,78.9,8.2,95.4,301.0
192.1,891.0,904.8,23.3,79.0,8.1,94.9,290.0
193.1,896.0,904.4,23.2,79.2,8.1,94.4,324.0
194.1,901.0,903.9,23.2,79.2,8.1,93.9,263.0
195.1,904.0,903.4,23.2,79.2,8.0,93.3,187.0
196.1,909.0,902.9,23.1,79.1,8.0,92.7,280.0
197.1,916.0,902.4,23.1,79.0,7.9,92.1,434.0
198.1,921.0,901.9,23.1,78.7,7.9,91.5,326.0
199.1,924.0,901.4,23.1,78.4,7.9,90.8,193.0
200.1,930.0,900.9,23.1,78.4,7.9,90.2,338.0
201.1,934.0,900.4,23.1,78.5,7.9,89.6,258.0
202.1,939.0,899.9,23.1,78.6,7.9,89.1,272.0
203.1,944.0,899.5,23.1,78.7,7.9,88.6,292.0
204.1,948.0,899.0,23.0,78.8,7.9,88.1,239.0
205.1,951.0,898.6,23.0,78.9,7.9,87.7,203.0
206.1,955.0,898.1,23.0,78.9,7.9,87.3,238.0
207.1,959.0,897.7,23.0,79.0,8.0,87.0,246.0
208.1,965.0,897.2,23.0,78.9,8.0,86.8,316.0
209.1,970.0,896.7,22.9,78.7,8.0,86.6,348.0
210.1,975.0,896.3,22.9,78.3,8.0,86.5,306.0
211.1,980.0,895.8,22.9,77.9,8.0,86.4,271.0
212.1,983.0,895.4,22.9,77.6,8.0,86.4,164.0
213.1,987.0,894.9,22.9,77.6,8.0,86.5,256.0
214.1,992.0,894.5,22.9,77.6,8.0,86.6,310.0
215.1,996.0,894.0,22.9,77.7,8.0,86.7,253.0
216.1,1002.0,893.6,22.9,77.8,8.0,86.9,304.0
217.1,1005.0,893.2,22.8,77.7,8.0,87.0,220.0
218.1,1008.0,892.8,22.8,77.6,7.9,87.2,193.0
219.1,1013.0,892.4,22.8,77.5,7.9,87.4,279.0
220.1,1016.0,892.0,22.8,77.6,7.9,87.5,200.0
221.1,1019.0,891.6,22.8,77.7,7.9,87.7,168.0
222.1,1023.0,891.2,22.7,78.0,7.8,87.8,206.0
223.1,1028.0,890.8,22.7,78.2,7.8,87.9,302.0
224.1,1031.0,890.4,22.7,78.4,7.8,88.0,194.0
225.1,1034.0,890.0,22.6,78.5,7.7,88.1,207.0
226.1,1039.0,889.6,22.6,78.5,7.7,88.2,297.0
227.1,1045.0,889.2,22.6,78.5,7.7,88.2,327.0
228.1,1048.0,888.8,22.6,78.4,7.7,88.3,173.0
229.1,1050.0,888.4,22.5,78.3,7.6,88.4,155.0
230.1,1056.0,888.0,22.5,78.3,7.6,88.4,312.0
231.1,1058.0,887.6,22.5,78.3,7.6,88.5,148.0
232.1,1064.0,887.2,22.5,78.4,7.6,88.7,337.0
233.1,1067.0,886.8,22.4,78.4,7.6,88.8,209.0
234.1,1069.0,886.4,22.4,78.5,7.6,89.1,132.0
235.1,1075.0,886.0,22.4,78.5,7.6,89.4,316.0
236.1,1079.0,885.6,22.4,78.6,7.7,89.7,281.0
237.1,1084.0,885.2,22.3,78.7,7.7,90.1,258.0
238.1,1088.0,884.7,22.3,78.9,7.7,90.6,292.0
239.1,1092.0,884.3,22.3,78.9,7.7,91.1,233.0
240.1,1097.0,883.9,22.3,78.9,7.7,91.8,256.0
241.1,1100.0,883.5,22.2,78.8,7.8,92.4,175.0
242.1,1102.0,883.2,22.2,78.8,7.8,93.1,138.0
243.1,1107.0,882.8,22.2,78.9,7.8,93.9,306.0
244.1,1110.0,882.4,22.2,79.2,7.8,94.7,210.0
245.1,1114.0,882.0,22.2,79.4,7.8,95.5,238.0
246.1,1118.0,881.7,22.1,79.6,7.8,96.4,226.0
247.1,1121.0,881.3,22.1,79.7,7.8,97.3,164.0
248.1,1125.0,881.0,22.1,79.7,7.7,98.1,253.0
249.1,1129.0,880.6,22.1,79.8,7.7,99.0,205.0
250.1,1132.0,880.2,22.1,79.9,7.7,99.9,231.0
251.1,1136.0,879.9,22.0,80.0,7.6,100.7,205.0
252.1,1139.0,879.5,22.0,80.1,7.5,101.5,164.0
253.1,1142.0,879.1,21.9,80.1,7.5,102.3,175.0
254.1,1146.0,878.7,21.9,80.1,7.4,103.1,264.0
255.1,1150.0,878.3,21.9,80.1,7.3,103.8,261.0
256.1,1155.0,877.9,21.9,80.2,7.2,104.5,253.0
257.1,1158.0,877.5,21.8,80.3,7.1,105.2,208.0
258.1,1164.0,877.0,21.8,80.6,7.0,105.8,354.0
259.1,1170.0,876.5,21.7,80.8,6.9,106.3,369.0
260.1,1173.0,876.1,21.7,80.9,6.8,106.9,168.0
261.1,1178.0,875.6,21.6,81.1,6.7,107.4,320.0
262.1,1182.0,875.2,21.6,81.3,6.6,107.8,202.0
263.1,1188.0,874.7,21.5,81.5,6.5,108.2,367.0
264.1,1191.0,874.3,21.5,81.4,6.4,108.6,219.0
265.1,1196.0,873.9,21.5,81.4,6.4,108.9,262.0
266.1,1201.0,873.5,21.6,81.6,6.3,109.2,287.0
267.1,1203.0,873.1,21.6,82.1,6.3,109.5,167.0
268.1,1206.0,872.7,21.6,82.7,6.3,109.7,145.0
269.1,1212.0,872.3,21.6,83.2,6.2,109.9,364.0
270.1,1215.0,871.9,21.6,83.1,6.2,110.1,158.0
271.1,1218.0,871.6,21.6,82.6,6.2,110.2,195.0
272.1,1223.0,871.2,21.6,82.1,6.3,110.2,305.0
273.1,1227.0,870.9,21.6,82.0,6.3,110.3,221.0
274.1,1229.0,870.5,21.5,82.0,6.3,110.3,121.0
275.1,1231.0,870.2,21.5,82.2,6.4,110.2,159.0
276.1,1236.0,869.8,21.5,82.6,6.4,110.1,262.0
277.1,1239.0,869.5,21.5,82.8,6.5,110.0,179.0
278.1,1244.0,869.2,21.5,82.9,6.5,109.8,297.0
279.1,1246.0,868.8,21.5,82.9,6.6,109.5,121.0
280.1,1249.0,868.4,21.5,82.9,6.6,109.2,194.0
281.1,1251.0,868.1,21.5,82.9,6.7,108.9,140.0
282.1,1257.0,867.7,21.5,83.0,6.7,108.5,367.0
283.1,1261.0,867.3,21.5,83.0,6.7,108.0,198.0
284.1,1265.0,867.0,21.5,83.0,6.8,107.6,293.0
285.1,1269.0,866.6,21.4,83.0,6.8,107.1,229.0
286.1,1272.0,866.2,21.4,82.8,6.8,106.5,147.0
287.1,1275.0,865.8,21.4,82.7,6.9,106.0,208.0
288.1,1280.0,865.5,21.4,82.9,6.9,105.5,264.0
289.1,1283.0,865.1,21.4,83.3,6.9,104.9,174.0
290.1,1287.0,864.8,21.4,83.6,6.9,104.4,280.0
291.1,1290.0,864.4,21.3,83.9,6.9,104.0,159.0
292.1,1293.0,864.1,21.3,84.1,6.9,103.5,189.0
293.1,1296.0,863.7,21.3,84.3,6.9,103.1,182.0
294.1,1300.0,863.4,21.2,84.5,6.9,102.8,222.0
295.1,1304.0,863.0,21.2,84.6,6.9,102.5,247.0
296.1,1308.0,862.7,21.2,84.7,6.9,102.4,250.0
297.1,1310.0,862.3,21.1,84.9,6.9,102.3,119.0
298.1,1316.0,861.9,21.1,85.0,7.0,102.3,351.0
299.1,1319.0,861.6,21.1,85.1,7.0,102.4,177.0
300.1,1321.0,861.2,21.1,85.2,7.0,102.5,115.0
301.1,1326.0,860.9,21.0,85.2,7.0,102.8,334.0
302.1,1330.0,860.5,21.0,85.2,7.0,103.1,214.0
303.1,1333.0,860.1,21.0,85.2,7.0,103.6,192.0
304.1,1336.0,859.8,20.9,85.3,7.0,104.0,182.0
305.1,1340.0,859.4,20.9,85.3,7.0,104.6,227.0
306.1,1344.0,859.1,20.9,85.3,7.0,105.2,262.0
307.1,1348.0,858.7,20.9,85.2,7.0,105.8,209.0
308.1,1351.0,858.3,20.9,85.1,7.0,106.5,198.0
309.1,1355.0,858.0,20.9,85.1,7.0,107.2,218.0
310.1,1358.0,857.6,20.8,85.2,7.0,107.9,209.0
311.1,1363.0,857.3,20.8,85.3,7.0,108.6,308.0
312.1,1366.0,856.9,20.8,85.4,7.0,109.3,136.0
313.1,1369.0,856.5,20.8,85.4,7.0,110.0,220.0
314.1,1373.0,856.2,20.7,85.4,7.0,110.7,199.0
315.1,1377.0,855.8,20.7,85.3,7.0,111.4,224.0
316.1,1381.0,855.4,20.7,85.2,7.0,112.0,280.0
317.1,1385.0,855.0,20.7,85.2,7.0,112.6,239.0
318.1,1387.0,854.7,20.7,85.2,7.0,113.2,131.0
319.1,1394.0,854.3,20.7,85.3,7.0,113.7,371.0
320.1,1396.0,853.9,20.6,85.3,7.0,114.3,133.0
321.1,1400.0,853.5,20.6,85.3,7.0,114.8,238.0
322.1,1404.0,853.2,20.6,85.4,7.0,115.3,266.0
323.1,1408.0,852.8,20.6,85.4,7.0,115.7,225.0
324.1,1412.0,852.4,20.5,85.5,7.0,116.1,232.0
325.1,1416.0,852.1,20.5,85.6,7.0,116.5,260.0
326.1,1420.0,851.7,20.5,85.6,7.0,116.8,202.0
327.1,1421.0,851.4,20.5,85.7,7.0,117.1,108.0
328.1,1424.0,851.0,20.4,85.9,7.0,117.4,155.0
329.1,1429.0,850.7,20.4,86.2,7.0,117.7,325.0
330.1,1432.0,850.3,20.4,86.5,7.0,117.9,168.0
331.1,1436.0,850.0,20.4,86.8,7.0,118.0,231.0
332.1,1441.0,849.6,20.3,87.0,7.0,118.1,275.0
333.1,1444.0,849.2,20.3,87.1,7.0,118.2,199.0
334.1,1447.0,848.8,20.3,87.2,7.0,118.3,198.0
335.1,1453.0,848.5,20.2,87.2,7.0,118.2,336.0
336.1,1456.0,848.1,20.2,87.3,7.0,118.2,191.0
337.1,1459.0,847.8,20.2,87.3,6.9,118.1,195.0
338.1,1462.0,847.4,20.2,87.2,6.9,118.0,148.0
339.1,1466.0,847.0,20.2,87.0,6.9,117.8,270.0
340.1,1470.0,846.7,20.2,86.8,6.9,117.7,209.0
341.1,1474.0,846.3,20.2,86.7,6.9,117.5,234.0
342.1,1478.0,846.0,20.1,86.8,6.9,117.2,258.0
343.1,1481.0,845.7,20.1,86.9,6.9,117.0,167.0
344.1,1484.0,845.3,20.1,87.0,6.9,116.8,192.0
345.1,1488.0,845.0,20.1,87.1,6.9,116.6,212.0
346.1,1492.0,844.7,20.1,87.1,6.9,116.4,255.0
347.1,1493.0,844.4,20.1,87.1,6.8,116.2,46.0
348.1,1495.0,844.0,20.1,87.3,6.8,116.1,157.0
349.1,1500.0,843.7,20.0,87.4,6.8,116.1,283.0
350.1,1503.0,843.3,20.0,87.6,6.8,116.2,176.0
351.1,1508.0,842.9,20.0,87.7,6.8,116.3,303.0
352.1,1514.0,842.4,19.9,87.7,6.8,116.5,387.0
353.1,1519.0,842.0,19.9,87.6,6.8,116.8,250.0
354.1,1524.0,841.6,19.9,87.3,6.8,117.2,296.0
355.1,1527.0,841.2,19.9,87.3,6.8,117.8,234.0
356.1,1531.0,840.8,19.9,87.4,6.8,118.4,193.0
357.1,1535.0,840.4,19.8,87.6,6.8,119.2,232.0
358.1,1539.0,840.1,19.8,87.8,6.8,120.0,249.0
359.1,1541.0,839.7,19.8,87.8,6.8,121.0,142.0
360.1,1544.0,839.4,19.8,87.8,6.8,122.0,198.0
361.1,1549.0,839.0,19.8,87.8,6.9,123.2,257.0
362.1,1553.0,838.7,19.8,87.8,6.9,124.3,232.0
363.1,1555.0,838.3,19.7,87.8,6.9,125.6,164.0
364.1,1559.0,838.0,19.7,87.8,7.0,126.9,247.0
365.1,1564.0,837.6,19.7,87.8,7.0,128.1,266.0
366.1,1566.0,837.3,19.7,87.7,7.1,129.4,130.0
367.1,1570.0,837.0,19.7,87.7,7.1,130.7,213.0
368.1,1574.0,836.6,19.6,87.8,7.2,131.9,246.0
369.1,1578.0,836.3,19.6,87.9,7.3,133.1,236.0
370.1,1580.0,835.9,19.6,88.0,7.4,134.2,148.0
371.1,1584.0,835.6,19.5,88.0,7.5,135.3,227.0
372.1,1588.0,835.2,19.5,88.1,7.6,136.2,259.0
373.1,1592.0,834.8,19.5,88.1,7.7,137.1,204.0
374.1,1596.0,834.5,19.5,88.1,7.8,137.9,277.0
375.1,1600.0,834.1,19.5,87.9,7.9,138.6,228.0
376.1,1604.0,833.7,19.5,87.8,8.0,139.2,259.0
377.1,1607.0,833.4,19.4,87.8,8.1,139.7,132.0
378.1,1611.0,833.0,19.4,87.8,8.2,140.1,288.0
379.1,1615.0,832.7,19.4,87.8,8.3,140.5,197.0
380.1,1617.0,832.3,19.4,87.6,8.4,140.7,141.0
381.1,1621.0,832.0,19.4,87.4,8.5,141.0,239.0
382.1,1625.0,831.7,19.4,87.2,8.5,141.1,257.0
383.1,1629.0,831.3,19.4,87.2,8.6,141.3,216.0
384.1,1632.0,831.0,19.4,87.3,8.7,141.3,186.0
385.1,1634.0,830.7,19.3,87.4,8.7,141.4,135.0
386.1,1639.0,830.3,19.3,87.5,8.8,141.4,279.0
387.1,1643.0,830.0,19.3,87.4,8.8,141.3,243.0
388.1,1645.0,829.7,19.3,87.1,8.8,141.2,120.0
389.1,1648.0,829.3,19.3,86.6,8.8,141.1,160.0
390.1,1653.0,829.0,19.3,86.0,8.8,141.0,324.0
391.1,1656.0,828.7,19.3,85.6,8.8,140.9,172.0
392.1,1660.0,828.3,19.3,85.3,8.7,140.7,215.0
393.1,1662.0,828.0,19.3,85.3,8.7,140.5,174.0
394.1,1667.0,827.7,19.3,85.4,8.6,140.3,299.0
395.1,1670.0,827.4,19.3,85.5,8.5,140.1,122.0
396.1,1673.0,827.1,19.3,85.7,8.4,139.8,190.0
397.1,1676.0,826.8,19.3,85.8,8.3,139.5,171.0
398.1,1678.0,826.5,19.3,85.9,8.2,139.1,173.0
399.1,1683.0,826.2,19.2,86.0,8.1,138.8,253.0
400.1,1685.0,825.9,19.2,86.3,8.0,138.4,119.0
401.1,1688.0,825.6,19.2,86.6,7.9,137.9,191.0
402.1,1691.0,825.2,19.2,87.0,7.8,137.4,170.0
403.1,1695.0,824.9,19.2,87.3,7.7,136.9,235.0
404.1,1698.0,824.5,19.1,87.7,7.5,136.4,230.0
405.1,1702.0,824.2,19.1,88.1,7.4,135.8,232.0
406.1,1706.0,823.8,19.1,88.6,7.3,135.2,238.0
407.1,1711.0,823.4,19.0,89.4,7.2,134.5,268.0
408.1,1715.0,823.0,19.0,89.9,7.1,133.9,275.0
409.1,1722.0,822.5,18.9,90.1,7.0,133.1,376.0
410.1,1725.0,822.1,18.9,90.2,7.0,132.4,183.0
411.1,1728.0,821.7,18.9,90.2,6.9,131.6,211.0
412.1,1733.0,821.3,18.8,90.2,6.8,130.8,277.0
413.1,1737.0,820.9,18.8,90.3,6.8,130.0,266.0
414.1,1744.0,820.4,18.8,90.4,6.7,129.2,379.0
415.1,1747.0,820.0,18.8,90.6,6.7,128.4,203.0
416.1,1751.0,819.6,18.7,90.7,6.6,127.6,258.0
417.1,1754.0,819.3,18.7,90.8,6.6,126.8,185.0
418.1,1759.0,818.9,18.6,90.7,6.5,126.0,251.0
419.1,1762.0,818.5,18.6,90.3,6.5,125.1,203.0
420.1,1767.0,818.1,18.6,89.7,6.5,124.3,293.0
421.1,1771.0,817.7,18.6,88.9,6.5,123.5,259.0
422.1,1776.0,817.3,18.7,87.4,6.5,122.7,274.0
423.1,1779.0,817.0,18.8,85.0,6.4,121.9,193.0
424.1,1782.0,816.6,18.9,83.3,6.4,121.0,162.0
425.1,1787.0,816.2,18.9,82.4,6.4,120.2,292.0
426.1,1789.0,815.8,18.9,81.7,6.4,119.5,173.0
427.1,1794.0,815.4,18.8,81.7,6.4,118.7,257.0
428.1,1799.0,815.0,18.8,81.9,6.4,117.9,289.0
