Time,Height,P,T,U,WS,WD,Ascent
70.0,433.0,966.2,16.1,98.6,4.0,346.6,999.0
71.0,438.0,965.5,16.1,98.6,4.0,346.8,999.0
72.0,444.0,964.8,16.1,98.5,4.0,347.0,999.0
73.0,452.0,964.1,16.1,98.5,4.0,347.1,999.0
74.0,457.0,963.3,16.1,98.6,4.0,347.2,999.0
75.0,463.0,962.6,16.0,98.7,4.1,347.3,999.0
76.0,471.0,961.9,16.0,99.1,4.1,347.4,999.0
77.0,477.0,961.2,15.9,99.3,4.1,347.5,999.0
78.0,483.0,960.5,15.9,99.4,4.1,347.6,999.0
79.0,489.0,959.8,15.8,99.5,4.1,347.6,999.0
80.0,495.0,959.0,15.8,99.5,4.1,347.5,999.0
81.0,502.0,958.3,15.8,99.6,4.1,347.4,999.0
82.0,509.0,957.6,15.8,99.7,4.1,347.3,999.0
83.0,514.0,956.8,15.7,99.6,4.1,347.1,999.0
84.0,522.0,956.0,15.7,99.6,4.1,346.8,999.0
85.0,529.0,955.3,15.7,99.6,4.0,346.5,999.0
86.0,536.0,954.5,15.7,99.5,4.0,346.1,999.0
87.0,543.0,953.7,15.7,99.4,4.0,345.6,999.0
88.0,550.0,952.9,15.7,99.2,4.0,345.0,999.0
89.0,557.0,952.1,15.6,99.1,4.0,344.4,999.0
90.0,564.0,951.3,15.6,99.2,3.9,343.6,999.0
91.0,572.0,950.5,15.6,99.2,3.9,342.8,999.0
92.0,578.0,949.7,15.5,99.2,3.9,341.8,999.0
93.0,586.0,948.9,15.5,99.3,3.9,340.8,999.0
94.0,593.0,948.2,15.5,99.4,3.8,339.6,999.0
95.0,601.0,947.4,15.4,99.4,3.8,338.4,999.0
96.0,607.0,946.6,15.4,99.4,3.8,337.1,999.0
97.0,614.0,945.8,15.4,99.3,3.8,335.6,999.0
98.0,621.0,945.0,15.4,99.4,3.7,334.1,999.0
99.0,627.0,944.3,15.3,99.4,3.7,332.5,999.0
100.0,634.0,943.5,15.3,99.5,3.7,330.8,999.0
101.0,642.0,942.7,15.3,99.6,3.6,329.1,999.0
102.0,649.0,941.9,15.3,99.6,3.6,327.3,999.0
103.0,656.0,941.1,15.3,99.4,3.6,325.4,999.0
104.0,664.0,940.4,15.3,99.3,3.6,323.5,999.0
105.0,671.0,939.6,15.3,99.3,3.5,321.6,999.0
106.0,676.0,938.8,15.2,99.2,3.5,319.6,999.0
107.0,684.0,938.0,15.2,99.3,3.5,317.6,999.0
108.0,691.0,937.3,15.2,99.4,3.5,315.6,999.0
109.0,699.0,936.5,15.1,99.4,3.5,313.6,999.0
110.0,705.0,935.7,15.1,99.4,3.4,311.5,999.0
111.0,711.0,935.0,15.1,99.5,3.4,309.4,999.0
112.0,719.0,934.2,15.1,99.6,3.4,307.3,999.0
113.0,725.0,933.5,15.1,99.5,3.4,305.3,999.0
114.0,733.0,932.7,15.0,99.6,3.4,303.2,999.0
115.0,740.0,932.0,15.0,99.5,3.4,301.1,999.0
116.0,746.0,931.2,15.0,99.6,3.4,299.0,999.0
117.0,753.0,930.5,14.9,99.6,3.3,297.0,999.0
118.0,761.0,929.7,14.9,99.5,3.3,294.9,999.0
119.0,767.0,929.0,14.9,99.5,3.3,292.9,999.0
120.0,773.0,928.3,14.9,99.4,3.3,290.9,999.0
121.0,779.0,927.5,14.9,99.5,3.4,288.9,999.0
122.0,786.0,926.8,14.9,99.7,3.4,287.0,999.0
123.0,793.0,926.1,15.0,99.7,3.4,285.1,999.0
124.0,801.0,925.3,15.0,99.6,3.4,283.2,999.0
125.0,806.0,924.6,15.0,99.5,3.4,281.4,999.0
126.0,813.0,923.8,15.0,99.4,3.5,279.7,999.0
127.0,821.0,923.1,15.0,99.4,3.5,278.1,999.0
128.0,828.0,922.3,14.9,99.3,3.6,276.6,999.0
129.0,835.0,921.5,14.9,99.3,3.6,275.1,999.0
130.0,842.0,920.8,14.9,99.3,3.7,273.8,999.0
131.0,848.0,920.0,14.8,99.2,3.7,272.6,999.0
132.0,856.0,919.2,14.8,99.4,3.8,271.5,999.0
133.0,863.0,918.4,14.8,99.5,3.8,270.4,999.0
134.0,870.0,917.7,14.8,99.4,3.9,269.6,999.0
135.0,879.0,916.9,14.7,99.4,3.9,268.8,999.0
136.0,885.0,916.1,14.7,99.3,4.0,268.1,999.0
137.0,891.0,915.3,14.7,99.3,4.1,267.5,999.0
138.0,900.0,914.6,14.7,99.6,4.1,267.0,999.0
139.0,908.0,913.8,14.7,99.8,4.2,266.6,999.0
140.0,913.0,913.1,14.6,99.7,4.2,266.3,999.0
141.0,920.0,912.3,14.6,99.5,4.3,266.1,999.0
142.0,927.0,911.6,14.6,99.5,4.3,265.9,999.0
143.0,933.0,910.9,14.6,99.3,4.3,265.9,999.0
144.0,940.0,910.2,14.6,99.2,4.4,265.9,999.0
145.0,946.0,909.5,14.6,99.3,4.4,266.0,999.0
146.0,952.0,908.8,14.5,99.2,4.4,266.1,999.0
147.0,959.0,908.1,14.5,99.3,4.5,266.4,999.0
148.0,965.0,907.4,14.5,99.3,4.5,266.7,999.0
149.0,973.0,906.7,14.4,99.3,4.5,267.0,999.0
150.0,979.0,905.9,14.4,99.2,4.6,267.4,999.0
151.0,986.0,905.2,14.4,99.1,4.6,267.9,999.0
152.0,994.0,904.4,14.4,99.1,4.7,268.4,999.0
153.0,1000.0,903.7,14.4,99.1,4.7,268.9,999.0
154.0,1008.0,902.9,14.4,99.1,4.7,269.4,999.0
155.0,1017.0,902.1,14.4,99.2,4.8,270.0,999.0
156.0,1023.0,901.3,14.4,99.2,4.9,270.5,999.0
157.0,1030.0,900.6,14.3,99.2,4.9,271.0,999.0
158.0,1038.0,899.8,14.3,99.4,5.0,271.5,999.0
159.0,1043.0,899.1,14.3,99.4,5.1,272.0,999.0
160.0,1051.0,898.4,14.2,99.3,5.2,272.4,999.0
161.0,1058.0,897.6,14.2,99.3,5.3,272.8,999.0
162.0,1064.0,896.9,14.2,99.4,5.4,273.1,999.0
163.0,1071.0,896.2,14.2,99.5,5.5,273.3,999.0
164.0,1078.0,895.4,14.2,99.7,5.6,273.5,999.0
165.0,1087.0,894.7,14.2,99.7,5.7,273.6,999.0
166.0,1092.0,893.9,14.2,99.5,5.8,273.6,999.0
167.0,1100.0,893.2,14.2,99.5,5.9,273.5,999.0
168.0,1106.0,892.4,14.1,99.6,6.1,273.3,999.0
169.0,1114.0,891.7,14.1,99.7,6.2,273.1,999.0
170.0,1121.0,890.9,14.1,99.7,6.3,272.8,999.0
171.0,1127.0,890.2,14.1,99.6,6.4,272.4,999.0
172.0,1136.0,889.5,14.1,99.6,6.5,271.9,999.0
173.0,1142.0,888.8,14.1,99.4,6.6,271.4,999.0
174.0,1148.0,888.0,14.1,99.1,6.7,270.9,999.0
175.0,1156.0,887.3,14.1,99.2,6.8,270.2,999.0
176.0,1163.0,886.6,14.1,99.5,6.9,269.6,999.0
177.0,1169.0,885.8,14.2,99.5,6.9,268.9,999.0
178.0,1176.0,885.1,14.2,99.5,7.0,268.1,999.0
179.0,1183.0,884.3,14.3,99.6,7.1,267.3,999.0
180.0,1192.0,883.5,14.4,99.5,7.2,266.5,999.0
181.0,1199.0,882.8,14.4,99.4,7.2,265.6,999.0
182.0,1207.0,882.0,14.4,99.4,7.3,264.7,999.0
183.0,1215.0,881.2,14.4,99.2,7.4,263.8,999.0
184.0,1220.0,880.5,14.4,99.0,7.4,262.9,999.0
185.0,1228.0,879.7,14.4,99.2,7.5,262.0,999.0
186.0,1236.0,879.0,14.4,99.5,7.6,261.1,999.0
187.0,1243.0,878.3,14.4,99.5,7.6,260.3,999.0
188.0,1250.0,877.5,14.4,99.5,7.7,259.4,999.0
189.0,1257.0,876.8,14.4,99.4,7.8,258.5,999.0
190.0,1264.0,876.1,14.4,99.3,7.9,257.7,999.0
191.0,1271.0,875.4,14.4,99.2,8.0,256.9,999.0
192.0,1276.0,874.7,14.4,99.2,8.1,256.1,999.0
193.0,1284.0,873.9,14.4,99.3,8.2,255.4,999.0
194.0,1291.0,873.2,14.4,99.5,8.3,254.6,999.0
195.0,1298.0,872.5,14.4,99.6,8.4,254.0,999.0
196.0,1305.0,871.8,14.4,99.5,8.5,253.3,999.0
197.0,1312.0,871.1,14.4,99.4,8.6,252.7,999.0
198.0,1319.0,870.4,14.4,99.3,8.7,252.1,999.0
199.0,1326.0,869.6,14.4,99.2,8.9,251.5,999.0
200.0,1333.0,868.9,14.4,99.4,9.0,251.0,999.0
201.0,1341.0,868.2,14.4,99.4,9.1,250.4,999.0
202.0,1348.0,867.5,14.4,99.2,9.3,249.9,999.0
203.0,1355.0,866.8,14.4,99.2,9.4,249.5,999.0
204.0,1359.0,866.1,14.4,99.2,9.5,249.0,999.0
205.0,1367.0,865.4,14.3,99.4,9.6,248.6,999.0
206.0,1374.0,864.8,14.3,99.7,9.8,248.2,999.0
207.0,1380.0,864.1,14.3,99.7,9.9,247.8,999.0
208.0,1387.0,863.4,14.3,99.5,10.0,247.4,999.0
209.0,1395.0,862.7,14.3,99.5,10.1,247.0,999.0
210.0,1401.0,862.1,14.3,99.5,10.3,246.7,999.0
211.0,1408.0,861.4,14.2,99.5,10.4,246.3,999.0
212.0,1413.0,860.8,14.2,99.4,10.5,246.0,999.0
213.0,1419.0,860.2,14.2,99.4,10.6,245.8,999.0
214.0,1425.0,859.5,14.2,99.4,10.7,245.5,999.0
215.0,1431.0,858.9,14.1,99.3,10.8,245.3,999.0
216.0,1438.0,858.2,14.1,99.2,10.9,245.0,999.0
217.0,1444.0,857.6,14.1,99.1,11.0,244.9,999.0
218.0,1450.0,856.9,14.1,99.2,11.0,244.7,999.0
219.0,1459.0,856.2,14.0,99.6,11.1,244.6,999.0
220.0,1465.0,855.5,14.0,99.6,11.2,244.5,999.0
221.0,1472.0,854.8,14.0,99.5,11.3,244.5,999.0
222.0,1480.0,854.2,14.0,99.4,11.4,244.4,999.0
223.0,1485.0,853.5,14.0,99.2,11.4,244.4,999.0
224.0,1491.0,852.8,13.9,99.1,11.5,244.4,999.0
225.0,1498.0,852.2,13.9,99.2,11.6,244.5,999.0
226.0,1503.0,851.5,13.9,99.3,11.7,244.6,999.0
227.0,1511.0,850.9,13.8,99.4,11.8,244.6,999.0
228.0,1518.0,850.2,13.8,99.5,11.8,244.8,999.0
229.0,1524.0,849.6,13.8,99.5,11.9,244.9,999.0
230.0,1531.0,848.9,13.8,99.5,12.0,245.0,999.0
231.0,1538.0,848.3,13.7,99.5,12.1,245.1,999.0
232.0,1543.0,847.7,13.7,99.4,12.1,245.3,999.0
233.0,1548.0,847.0,13.7,99.4,12.2,245.5,999.0
234.0,1556.0,846.4,13.6,99.6,12.3,245.6,999.0
235.0,1562.0,845.8,13.6,99.8,12.4,245.8,999.0
236.0,1567.0,845.1,13.7,99.7,12.5,245.9,999.0
237.0,1574.0,844.5,13.7,99.3,12.5,246.1,999.0
238.0,1583.0,843.8,14.0,98.7,12.6,246.2,999.0
239.0,1589.0,843.2,14.1,97.6,12.7,246.3,999.0
240.0,1595.0,842.5,14.2,96.6,12.7,246.5,999.0
241.0,1600.0,841.9,14.3,95.6,12.8,246.6,999.0
242.0,1607.0,841.2,14.2,94.3,12.8,246.7,999.0
243.0,1615.0,840.6,14.4,91.2,12.9,246.8,999.0
244.0,1620.0,839.9,14.8,86.6,12.9,246.9,999.0
245.0,1627.0,839.2,15.0,82.8,13.0,247.0,999.0
246.0,1635.0,838.6,15.0,81.4,13.0,247.1,999.0
247.0,1641.0,837.9,15.0,81.2,13.0,247.2,999.0
248.0,1648.0,837.2,15.0,81.1,13.1,247.3,999.0
249.0,1655.0,836.6,15.0,81.1,13.1,247.3,999.0
250.0,1661.0,835.9,15.0,81.0,13.1,247.4,999.0
251.0,1667.0,835.3,15.0,80.9,13.1,247.5,999.0
252.0,1673.0,834.7,14.9,80.9,13.1,247.6,999.0
253.0,1680.0,834.0,14.9,81.0,13.2,247.8,999.0
254.0,1687.0,833.4,14.9,81.0,13.2,247.9,999.0
255.0,1693.0,832.7,14.8,81.1,13.2,248.0,999.0
256.0,1701.0,832.1,14.8,81.2,13.2,248.2,999.0
257.0,1708.0,831.4,14.7,81.2,13.2,248.3,999.0
258.0,1714.0,830.8,14.7,81.3,13.2,248.5,999.0
259.0,1720.0,830.1,14.6,81.3,13.2,248.7,999.0
260.0,1726.0,829.5,14.6,81.3,13.2,248.9,999.0
261.0,1733.0,828.8,14.6,81.3,13.2,249.1,999.0
262.0,1740.0,828.2,14.5,81.4,13.2,249.3,999.0
263.0,1747.0,827.5,14.5,81.5,13.2,249.5,999.0
264.0,1754.0,826.8,14.4,81.6,13.2,249.7,999.0
265.0,1760.0,826.2,14.4,81.5,13.2,250.0,999.0
266.0,1768.0,825.5,14.3,81.4,13.2,250.2,999.0
267.0,1775.0,824.8,14.3,81.3,13.2,250.5,999.0
268.0,1780.0,824.2,14.2,81.3,13.2,250.7,999.0
269.0,1787.0,823.5,14.2,81.4,13.2,251.0,999.0
270.0,1794.0,822.9,14.1,81.2,13.2,251.3,999.0
271.0,1802.0,822.2,14.1,81.0,13.2,251.5,999.0
272.0,1809.0,821.6,14.0,81.0,13.2,251.8,999.0
273.0,1815.0,820.9,14.0,81.2,13.2,252.0,999.0
274.0,1821.0,820.3,13.9,81.4,13.2,252.3,999.0
275.0,1828.0,819.6,13.9,81.5,13.2,252.5,999.0
276.0,1834.0,819.0,13.8,81.7,13.2,252.8,999.0
277.0,1841.0,818.4,13.8,81.7,13.2,253.0,999.0
278.0,1849.0,817.7,13.7,81.7,13.2,253.2,999.0
279.0,1854.0,817.1,13.7,81.8,13.2,253.4,999.0
280.0,1860.0,816.5,13.6,81.9,13.3,253.7,999.0
281.0,1867.0,815.9,13.6,82.1,13.3,253.9,999.0
282.0,1873.0,815.3,13.5,82.3,13.3,254.1,999.0
283.0,1880.0,814.6,13.5,82.4,13.3,254.3,999.0
284.0,1885.0,814.0,13.4,82.5,13.3,254.5,999.0
285.0,1891.0,813.4,13.4,82.5,13.3,254.7,999.0
286.0,1899.0,812.8,13.3,82.6,13.3,254.9,999.0
287.0,1905.0,812.2,13.3,82.7,13.3,255.1,999.0
288.0,1911.0,811.5,13.3,82.8,13.3,255.3,999.0
289.0,1918.0,810.9,13.2,83.0,13.3,255.6,999.0
290.0,1925.0,810.3,13.1,83.0,13.3,255.8,999.0
291.0,1932.0,809.7,13.1,82.9,13.4,256.0,999.0
292.0,1937.0,809.0,13.0,82.6,13.4,256.3,999.0
293.0,1944.0,808.4,13.0,81.9,13.4,256.5,999.0
294.0,1950.0,807.8,13.0,81.5,13.4,256.8,999.0
295.0,1956.0,807.2,13.0,81.4,13.4,257.0,999.0
296.0,1963.0,806.5,13.0,81.5,13.4,257.3,999.0
297.0,1970.0,805.9,12.9,81.4,13.4,257.6,999.0
298.0,1977.0,805.3,12.9,81.2,13.4,257.9,999.0
299.0,1983.0,804.6,12.9,80.8,13.4,258.2,999.0
300.0,1991.0,803.9,12.9,80.3,13.4,258.5,999.0
301.0,1998.0,803.3,12.8,80.1,13.4,258.7,999.0
302.0,2005.0,802.6,12.8,79.9,13.4,259.0,999.0
303.0,2013.0,802.0,12.8,80.0,13.3,259.3,999.0
304.0,2018.0,801.3,12.7,80.2,13.3,259.6,999.0
305.0,2024.0,800.7,12.7,80.4,13.3,259.9,999.0
306.0,2031.0,800.0,12.6,80.7,13.3,260.2,999.0
307.0,2038.0,799.4,12.5,81.0,13.3,260.4,999.0
308.0,2046.0,798.8,12.5,81.2,13.3,260.7,999.0
309.0,2052.0,798.1,12.4,81.4,13.3,260.9,999.0
310.0,2059.0,797.5,12.4,81.6,13.3,261.2,999.0
311.0,2065.0,796.9,12.3,81.6,13.3,261.4,999.0
312.0,2072.0,796.2,12.3,81.5,13.3,261.6,999.0
313.0,2079.0,795.6,12.3,81.4,13.3,261.8,999.0
314.0,2085.0,795.0,12.2,81.5,13.3,262.0,999.0
315.0,2090.0,794.4,12.1,81.6,13.2,262.2,999.0
316.0,2097.0,793.7,12.1,81.7,13.2,262.3,999.0
317.0,2105.0,793.1,12.1,82.0,13.2,262.5,999.0
318.0,2112.0,792.5,12.0,82.2,13.2,262.6,999.0
319.0,2118.0,791.8,12.0,82.2,13.2,262.8,999.0
320.0,2125.0,791.2,12.0,82.2,13.2,262.9,999.0
321.0,2132.0,790.5,12.0,82.5,13.2,263.0,999.0
322.0,2139.0,789.9,11.9,82.5,13.2,263.1,999.0
323.0,2146.0,789.3,11.9,82.3,13.2,263.2,999.0
324.0,2153.0,788.7,11.9,82.1,13.2,263.3,999.0
325.0,2159.0,788.1,11.9,82.1,13.2,263.4,999.0
326.0,2164.0,787.5,11.8,82.0,13.2,263.5,999.0
327.0,2171.0,786.9,11.8,82.2,13.2,263.6,999.0
328.0,2178.0,786.3,11.7,82.4,13.2,263.7,999.0
329.0,2183.0,785.7,11.7,82.6,13.2,263.8,999.0
330.0,2190.0,785.1,11.6,82.9,13.2,263.9,999.0
331.0,2196.0,784.5,11.6,83.2,13.2,264.1,999.0
332.0,2203.0,783.9,11.5,83.5,13.3,264.2,999.0
333.0,2209.0,783.3,11.5,83.6,13.3,264.3,999.0
334.0,2215.0,782.7,11.4,83.5,13.3,264.5,999.0
335.0,2220.0,782.1,11.4,83.3,13.3,264.7,999.0
336.0,2228.0,781.5,11.4,83.1,13.3,264.8,999.0
337.0,2235.0,780.9,11.3,83.0,13.4,265.0,999.0
338.0,2241.0,780.3,11.3,83.2,13.4,265.2,999.0
339.0,2248.0,779.7,11.3,83.4,13.4,265.3,999.0
340.0,2254.0,779.0,11.2,83.5,13.5,265.5,999.0
341.0,2261.0,778.4,11.1,83.4,13.5,265.7,999.0
342.0,2269.0,777.8,11.1,83.1,13.5,265.9,999.0
343.0,2276.0,777.2,11.1,83.0,13.6,266.1,999.0
344.0,2282.0,776.6,11.0,83.1,13.6,266.3,999.0
345.0,2288.0,775.9,11.0,83.7,13.6,266.5,999.0
346.0,2295.0,775.3,10.9,84.2,13.7,266.7,999.0
347.0,2301.0,774.7,10.9,84.4,13.7,266.9,999.0
348.0,2308.0,774.1,10.8,84.4,13.8,267.1,999.0
349.0,2315.0,773.5,10.8,84.4,13.8,267.2,999.0
350.0,2320.0,772.9,10.7,84.4,13.9,267.4,999.0
351.0,2327.0,772.3,10.7,84.3,13.9,267.6,999.0
352.0,2335.0,771.7,10.7,84.2,13.9,267.7,999.0
353.0,2341.0,771.1,10.6,84.0,14.0,267.9,999.0
354.0,2347.0,770.5,10.6,83.7,14.0,268.0,999.0
355.0,2355.0,769.8,10.5,83.3,14.1,268.2,999.0
356.0,2361.0,769.2,10.5,83.0,14.1,268.3,999.0
357.0,2367.0,768.6,10.4,82.9,14.1,268.4,999.0
358.0,2375.0,768.0,10.4,82.9,14.1,268.6,999.0
359.0,2380.0,767.4,10.3,83.1,14.2,268.7,999.0
360.0,2388.0,766.7,10.3,83.4,14.2,268.8,999.0
361.0,2395.0,766.1,10.2,83.9,14.2,268.9,999.0
362.0,2401.0,765.5,10.2,84.8,14.2,269.1,999.0
363.0,2408.0,764.8,10.1,86.1,14.3,269.2,999.0
364.0,2415.0,764.2,10.1,87.2,14.3,269.3,999.0
365.0,2424.0,763.6,10.0,87.5,14.3,269.5,999.0
366.0,2430.0,763.0,10.0,87.4,14.3,269.6,999.0
367.0,2435.0,762.3,10.0,87.7,14.3,269.7,999.0
368.0,2443.0,761.7,9.9,88.0,14.4,269.9,999.0
369.0,2448.0,761.1,9.9,87.5,14.4,270.0,999.0
370.0,2458.0,760.4,9.8,87.2,14.4,270.2,999.0
371.0,2464.0,759.8,9.8,87.7,14.4,270.3,999.0
372.0,2470.0,759.1,9.8,88.9,14.4,270.5,999.0
373.0,2479.0,758.5,9.8,89.8,14.5,270.6,999.0
374.0,2486.0,757.9,9.7,89.8,14.5,270.8,999.0
375.0,2491.0,757.2,9.7,89.5,14.5,271.0,999.0
376.0,2499.0,756.6,9.6,89.4,14.6,271.1,999.0
377.0,2505.0,756.0,9.6,89.5,14.6,271.3,999.0
378.0,2511.0,755.3,9.5,89.5,14.6,271.5,999.0
379.0,2518.0,754.7,9.5,89.7,14.6,271.6,999.0
380.0,2528.0,754.1,9.4,90.0,14.7,271.8,999.0
381.0,2533.0,753.4,9.3,89.8,14.7,271.9,999.0
382.0,2541.0,752.8,9.3,89.6,14.7,272.1,999.0
383.0,2549.0,752.2,9.2,89.5,14.8,272.2,999.0
384.0,2555.0,751.5,9.2,89.5,14.8,272.4,999.0
385.0,2562.0,750.9,9.1,89.6,14.8,272.5,999.0
386.0,2568.0,750.3,9.0,89.6,14.8,272.7,999.0
387.0,2574.0,749.7,9.0,89.8,14.9,272.8,999.0
388.0,2581.0,749.1,8.9,90.0,14.9,272.9,999.0
389.0,2587.0,748.5,8.9,90.0,14.9,273.0,999.0
390.0,2595.0,747.9,8.8,90.0,14.9,273.1,999.0
391.0,2602.0,747.2,8.8,89.9,15.0,273.2,999.0
392.0,2609.0,746.6,8.7,89.5,15.0,273.3,999.0
393.0,2616.0,746.0,8.7,89.0,15.0,273.4,999.0
394.0,2623.0,745.3,8.6,88.2,15.0,273.4,999.0
395.0,2632.0,744.7,8.6,87.1,15.0,273.5,999.0
396.0,2639.0,744.1,8.6,85.9,15.1,273.6,999.0
397.0,2643.0,743.5,8.6,84.9,15.1,273.6,999.0
398.0,2650.0,742.9,8.6,84.3,15.1,273.6,999.0
399.0,2658.0,742.3,8.6,83.8,15.1,273.7,999.0
400.0,2664.0,741.8,8.5,83.7,15.1,273.7,999.0
401.0,2670.0,741.2,8.5,83.9,15.1,273.7,999.0
402.0,2676.0,740.6,8.5,84.1,15.1,273.7,999.0
403.0,2683.0,740.0,8.4,84.0,15.1,273.8,999.0
404.0,2688.0,739.5,8.4,83.6,15.1,273.8,999.0
405.0,2695.0,738.9,8.4,82.9,15.1,273.8,999.0
406.0,2702.0,738.3,8.4,82.2,15.1,273.8,999.0
407.0,2708.0,737.7,8.4,81.9,15.1,273.9,999.0
408.0,2714.0,737.2,8.3,81.6,15.1,273.9,999.0
409.0,2721.0,736.6,8.3,81.4,15.1,274.0,999.0
410.0,2728.0,736.0,8.3,81.2,15.1,274.0,999.0
411.0,2735.0,735.4,8.2,80.8,15.1,274.1,999.0
412.0,2742.0,734.8,8.2,80.2,15.0,274.2,999.0
413.0,2749.0,734.2,8.2,79.7,15.0,274.2,999.0
414.0,2755.0,733.6,8.2,79.5,15.0,274.3,999.0
415.0,2761.0,733.0,8.2,79.3,14.9,274.4,999.0
416.0,2767.0,732.4,8.1,79.2,14.9,274.5,999.0
417.0,2774.0,731.8,8.1,79.1,14.9,274.6,999.0
418.0,2781.0,731.3,8.1,79.1,14.8,274.8,999.0
419.0,2787.0,730.7,8.0,79.1,14.7,274.9,999.0
420.0,2795.0,730.1,8.0,79.3,14.7,275.0,999.0
421.0,2802.0,729.5,7.9,79.6,14.6,275.2,999.0
422.0,2808.0,728.9,7.9,79.7,14.6,275.3,999.0
423.0,2814.0,728.3,7.8,79.9,14.5,275.5,999.0
424.0,2822.0,727.7,7.8,80.1,14.4,275.6,999.0
425.0,2828.0,727.1,7.7,80.1,14.4,275.8,999.0
