Time,Height,P,T,U,WS,WD,Ascent
66.1,345.0,966.5,25.8,80.1,0.4,258.6,999.0
67.1,351.0,966.0,25.8,80.1,0.4,259.8,999.0
68.1,357.0,965.4,25.7,80.2,0.4,261.4,999.0
69.1,361.0,964.8,25.7,80.3,0.4,263.2,999.0
70.1,366.0,964.3,25.7,80.5,0.4,265.2,999.0
71.1,372.0,963.7,25.6,80.8,0.3,267.5,999.0
72.1,377.0,963.2,25.6,81.0,0.3,269.9,999.0
73.1,380.0,962.6,25.5,81.1,0.3,272.9,999.0
74.1,387.0,962.1,25.5,81.2,0.3,276.7,999.0
75.1,392.0,961.6,25.4,81.3,0.2,281.7,999.0
76.1,395.0,961.1,25.4,81.3,0.2,288.6,999.0
77.1,400.0,960.6,25.3,81.5,0.2,298.1,999.0
78.1,405.0,960.1,25.3,82.0,0.1,311.1,999.0
79.1,409.0,959.6,25.3,82.3,0.1,327.7,999.0
80.1,413.0,959.1,25.2,82.5,0.1,346.3,999.0
81.1,418.0,958.6,25.2,82.8,0.2,3.5,999.0
82.1,422.0,958.1,25.1,83.0,0.2,17.2,999.0
83.1,427.0,957.6,25.1,83.0,0.2,27.1,999.0
84.1,430.0,957.0,25.0,83.2,0.3,34.1,999.0
85.1,437.0,956.5,25.0,83.5,0.3,39.0,999.0
86.1,444.0,955.9,24.9,83.8,0.3,42.2,999.0
87.1,448.0,955.4,24.9,83.8,0.4,44.3,999.0
88.1,453.0,954.8,24.9,83.6,0.4,45.5,999.0
89.1,459.0,954.2,24.8,83.4,0.5,46.1,999.0
90.1,463.0,953.7,24.8,83.6,0.5,46.2,999.0
91.1,468.0,953.1,24.8,83.8,0.5,46.0,999.0
92.1,475.0,952.5,24.7,84.1,0.6,45.4,999.0
93.1,480.0,951.9,24.6,84.3,0.6,44.5,999.0
94.1,484.0,951.3,24.6,84.7,0.6,43.2,999.0
95.1,490.0,950.7,24.5,85.2,0.6,41.5,999.0
96.1,497.0,950.1,24.4,86.0,0.6,39.3,999.0
97.1,503.0,949.5,24.4,86.4,0.6,36.7,999.0
98.1,507.0,948.9,24.3,86.6,0.7,33.6,999.0
99.1,513.0,948.3,24.2,86.8,0.7,30.2,999.0
100.1,520.0,947.7,24.2,87.0,0.7,26.3,999.0
101.1,526.0,947.0,24.1,87.0,0.7,22.1,999.0
102.1,531.0,946.4,24.1,86.7,0.7,17.6,999.0
103.1,537.0,945.8,24.1,86.0,0.7,12.7,999.0
104.1,543.0,945.2,24.1,85.6,0.7,7.6,999.0
105.1,547.0,944.6,24.1,85.5,0.7,2.3,999.0
106.1,552.0,944.0,24.0,85.7,0.8,356.8,999.0
107.1,559.0,943.3,24.0,85.9,0.8,351.3,999.0
108.1,566.0,942.7,23.9,85.8,0.8,345.9,999.0
109.1,572.0,942.1,23.9,85.3,0.9,340.6,999.0
110.1,577.0,941.4,23.9,84.6,0.9,335.7,999.0
111.1,584.0,940.8,23.9,83.8,1.0,331.0,999.0
112.1,589.0,940.1,23.9,83.6,1.0,326.6,999.0
113.1,595.0,939.5,23.9,83.8,1.1,322.4,999.0
114.1,601.0,938.9,23.8,84.0,1.1,318.4,999.0
115.1,609.0,938.3,23.8,84.0,1.2,314.6,999.0
116.1,613.0,937.6,23.7,84.1,1.2,311.0,999.0
117.1,618.0,937.0,23.7,84.4,1.3,307.6,999.0
118.1,624.0,936.4,23.6,84.8,1.3,304.4,999.0
119.1,630.0,935.8,23.6,85.0,1.4,301.3,999.0
120.1,637.0,935.1,23.5,85.0,1.4,298.4,999.0
121.1,642.0,934.5,23.5,84.8,1.5,295.5,999.0
122.1,647.0,933.9,23.5,84.7,1.5,292.7,999.0
123.1,654.0,933.3,23.4,84.6,1.6,290.0,999.0
124.1,660.0,932.6,23.4,84.3,1.6,287.4,999.0
125.1,665.0,932.0,23.4,84.0,1.7,284.7,999.0
126.1,671.0,931.3,23.4,83.8,1.7,282.1,999.0
127.1,678.0,930.7,23.3,83.8,1.7,279.5,999.0
128.1,686.0,930.0,23.3,83.8,1.8,277.0,999.0
129.1,691.0,929.4,23.3,83.6,1.8,274.4,999.0
130.1,695.0,928.8,23.2,83.7,1.8,272.0,999.0
131.1,701.0,928.1,23.2,84.0,1.8,269.6,999.0
132.1,709.0,927.5,23.2,84.2,1.9,267.3,999.0
133.1,716.0,926.8,23.1,84.2,1.9,265.1,999.0
134.1,720.0,926.2,23.1,84.1,1.9,262.9,999.0
135.1,725.0,925.6,23.1,84.1,2.0,260.7,999.0
136.1,733.0,925.0,23.0,84.4,2.0,258.6,999.0
137.1,737.0,924.3,23.0,84.5,2.0,256.6,999.0
138.1,743.0,923.7,22.9,84.5,2.1,254.7,999.0
139.1,750.0,923.1,22.9,84.6,2.1,252.8,999.0
140.1,756.0,922.5,22.9,84.6,2.2,251.0,999.0
141.1,762.0,921.8,22.8,84.6,2.2,249.2,999.0
142.1,768.0,921.2,22.8,84.5,2.3,247.6,999.0
143.1,773.0,920.6,22.8,84.5,2.3,246.0,999.0
144.1,779.0,919.9,22.8,84.4,2.4,244.5,999.0
145.1,786.0,919.3,22.7,84.5,2.4,243.0,999.0
146.1,793.0,918.6,22.7,84.7,2.5,241.7,999.0
147.1,798.0,917.9,22.6,84.9,2.5,240.4,999.0
148.1,806.0,917.2,22.6,85.1,2.6,239.1,999.0
149.1,813.0,916.5,22.5,85.4,2.7,237.9,999.0
150.1,819.0,915.9,22.4,85.6,2.8,236.8,999.0
151.1,825.0,915.2,22.4,85.7,2.8,235.7,999.0
152.1,830.0,914.5,22.3,86.1,2.9,234.7,999.0
153.1,838.0,913.8,22.3,86.5,3.0,233.8,999.0
154.1,845.0,913.2,22.2,86.8,3.1,232.9,999.0
155.1,853.0,912.5,22.2,86.8,3.2,232.1,999.0
156.1,858.0,911.9,22.1,86.3,3.2,231.3,999.0
157.1,864.0,911.3,22.2,85.4,3.3,230.7,999.0
158.1,868.0,910.7,22.2,84.6,3.4,230.1,999.0
159.1,873.0,910.1,22.2,84.2,3.5,229.6,999.0
160.1,879.0,909.6,22.2,84.2,3.6,229.2,999.0
161.1,883.0,909.0,22.2,84.2,3.7,228.9,999.0
162.1,889.0,908.4,22.2,84.3,3.8,228.6,999.0
163.1,896.0,907.8,22.1,84.4,3.9,228.5,999.0
164.1,901.0,907.2,22.1,84.4,3.9,228.5,999.0
165.1,906.0,906.6,22.1,84.4,4.0,228.6,999.0
166.1,912.0,906.0,22.1,84.4,4.1,228.8,999.0
167.1,919.0,905.4,22.1,84.5,4.1,229.1,999.0
168.1,926.0,904.7,22.0,84.6,4.2,229.4,999.0
169.1,933.0,904.1,22.0,84.3,4.3,229.9,999.0
170.1,938.0,903.5,22.0,84.0,4.3,230.5,999.0
171.1,943.0,902.9,21.9,83.9,4.4,231.2,999.0
172.1,949.0,902.2,21.9,84.1,4.4,232.0,999.0
173.1,955.0,901.6,21.8,84.4,4.5,232.8,999.0
174.1,961.0,901.0,21.8,84.5,4.5,233.7,999.0
175.1,967.0,900.4,21.8,84.6,4.5,234.7,999.0
176.1,974.0,899.7,21.7,84.8,4.6,235.7,999.0
177.1,981.0,899.1,21.7,85.1,4.6,236.7,999.0
178.1,986.0,898.4,21.6,85.2,4.6,237.8,999.0
179.1,992.0,897.8,21.6,85.2,4.7,238.9,999.0
180.1,999.0,897.2,21.5,85.2,4.7,240.1,999.0
181.1,1004.0,896.5,21.5,85.2,4.7,241.2,999.0
182.1,1009.0,895.9,21.5,85.1,4.7,242.3,999.0
183.1,1016.0,895.3,21.4,85.2,4.7,243.3,999.0
184.1,1025.0,894.6,21.4,85.2,4.7,244.4,999.0
185.1,1031.0,894.0,21.3,84.9,4.7,245.4,999.0
186.1,1036.0,893.3,21.3,84.6,4.7,246.3,999.0
187.1,1042.0,892.7,21.3,84.8,4.7,247.3,999.0
188.1,1048.0,892.1,21.2,85.3,4.7,248.1,999.0
189.1,1055.0,891.5,21.2,85.7,4.7,249.0,999.0
190.1,1060.0,890.9,21.1,85.7,4.7,249.7,999.0
191.1,1066.0,890.3,21.1,85.4,4.7,250.4,999.0
192.1,1071.0,889.7,21.1,85.0,4.7,251.1,999.0
193.1,1077.0,889.1,21.0,84.7,4.6,251.7,999.0
194.1,1082.0,888.5,21.0,84.8,4.6,252.3,999.0
195.1,1087.0,887.9,21.0,85.0,4.6,252.9,999.0
196.1,1093.0,887.3,20.9,85.4,4.6,253.5,999.0
197.1,1101.0,886.7,20.9,86.0,4.5,254.1,999.0
198.1,1108.0,886.0,20.9,86.2,4.5,254.7,999.0
199.1,1114.0,885.4,20.8,86.2,4.5,255.3,999.0
200.1,1121.0,884.8,20.8,86.5,4.4,255.9,999.0
201.1,1126.0,884.2,20.7,86.6,4.4,256.5,999.0
202.1,1131.0,883.6,20.7,86.4,4.3,257.1,999.0
203.1,1136.0,883.0,20.7,86.3,4.3,257.8,999.0
204.1,1143.0,882.4,20.6,86.4,4.3,258.5,999.0
205.1,1148.0,881.8,20.6,86.6,4.2,259.2,999.0
206.1,1155.0,881.2,20.6,86.7,4.2,259.9,999.0
207.1,1160.0,880.6,20.6,86.7,4.2,260.6,999.0
208.1,1165.0,880.1,20.5,86.7,4.2,261.4,999.0
209.1,1171.0,879.5,20.5,86.9,4.2,262.1,999.0
210.1,1177.0,878.9,20.5,87.0,4.2,262.8,999.0
211.1,1182.0,878.3,20.4,87.2,4.1,263.4,999.0
212.1,1190.0,877.7,20.3,87.4,4.1,264.1,999.0
213.1,1197.0,877.0,20.3,87.7,4.1,264.6,999.0
214.1,1201.0,876.4,20.2,87.8,4.1,265.2,999.0
215.1,1207.0,875.8,20.2,88.1,4.1,265.6,999.0
216.1,1214.0,875.2,20.1,88.6,4.1,265.9,999.0
217.1,1220.0,874.6,20.1,89.2,4.1,266.2,999.0
218.1,1225.0,874.0,20.0,89.7,4.1,266.3,999.0
219.1,1233.0,873.3,19.9,90.2,4.1,266.4,999.0
220.1,1239.0,872.7,19.9,90.4,4.1,266.4,999.0
221.1,1244.0,872.1,19.8,90.4,4.1,266.2,999.0
222.1,1249.0,871.5,19.8,90.4,4.0,266.0,999.0
223.1,1255.0,870.9,19.7,90.5,4.0,265.6,999.0
224.1,1264.0,870.2,19.7,90.9,4.0,265.2,999.0
225.1,1271.0,869.6,19.6,91.2,4.0,264.6,999.0
226.1,1276.0,869.0,19.6,91.2,4.0,264.0,999.0
227.1,1283.0,868.4,19.5,91.4,3.9,263.3,999.0
228.1,1287.0,867.7,19.5,91.8,3.9,262.5,999.0
229.1,1294.0,867.1,19.4,92.4,3.9,261.7,999.0
230.1,1300.0,866.5,19.4,92.9,3.9,260.8,999.0
231.1,1307.0,866.0,19.3,93.1,3.8,259.9,999.0
232.1,1312.0,865.4,19.3,93.2,3.8,258.9,999.0
233.1,1317.0,864.8,19.3,93.4,3.8,258.0,999.0
234.1,1322.0,864.2,19.2,93.6,3.8,257.0,999.0
235.1,1328.0,863.7,19.2,93.7,3.8,256.1,999.0
236.1,1333.0,863.1,19.2,93.6,3.8,255.1,999.0
237.1,1341.0,862.5,19.2,93.2,3.7,254.2,999.0
238.1,1347.0,861.9,19.1,92.9,3.7,253.4,999.0
239.1,1352.0,861.3,19.1,92.8,3.7,252.5,999.0
240.1,1356.0,860.8,19.1,93.0,3.7,251.7,999.0
241.1,1363.0,860.2,19.1,93.4,3.7,251.0,999.0
242.1,1370.0,859.6,19.0,93.5,3.7,250.3,999.0
243.1,1375.0,859.0,19.0,93.2,3.7,249.7,999.0
244.1,1382.0,858.4,19.0,93.0,3.7,249.1,999.0
245.1,1388.0,857.7,19.0,93.0,3.7,248.5,999.0
246.1,1393.0,857.1,18.9,93.1,3.8,248.0,999.0
247.1,1400.0,856.5,18.9,93.4,3.8,247.5,999.0
248.1,1406.0,856.0,18.9,93.6,3.8,247.0,999.0
249.1,1412.0,855.4,18.8,93.6,3.8,246.6,999.0
250.1,1418.0,854.8,18.8,93.1,3.8,246.1,999.0
251.1,1423.0,854.2,18.8,92.7,3.8,245.6,999.0
252.1,1430.0,853.6,18.7,92.9,3.8,245.2,999.0
253.1,1435.0,853.0,18.7,93.2,3.8,244.7,999.0
254.1,1441.0,852.5,18.7,93.4,3.8,244.3,999.0
255.1,1447.0,851.9,18.6,93.7,3.8,243.9,999.0
256.1,1452.0,851.3,18.6,94.0,3.8,243.4,999.0
257.1,1459.0,850.7,18.6,94.3,3.8,243.0,999.0
258.1,1464.0,850.1,18.5,94.5,3.8,242.5,999.0
259.1,1471.0,849.5,18.5,94.3,3.8,242.1,999.0
260.1,1478.0,848.9,18.5,93.5,3.8,241.7,999.0
261.1,1485.0,848.3,18.4,92.6,3.8,241.4,999.0
262.1,1490.0,847.7,18.4,92.3,3.8,241.1,999.0
263.1,1494.0,847.1,18.4,92.5,3.8,240.8,999.0
264.1,1501.0,846.5,18.4,93.0,3.7,240.6,999.0
265.1,1508.0,845.9,18.3,93.7,3.7,240.5,999.0
266.1,1514.0,845.3,18.3,94.2,3.7,240.5,999.0
267.1,1520.0,844.7,18.2,94.9,3.6,240.5,999.0
268.1,1527.0,844.2,18.2,95.3,3.6,240.6,999.0
269.1,1532.0,843.6,18.1,95.2,3.5,240.9,999.0
270.1,1536.0,843.0,18.1,94.9,3.5,241.2,999.0
271.1,1542.0,842.4,18.1,95.0,3.5,241.6,999.0
272.1,1548.0,841.8,18.0,95.5,3.4,242.1,999.0
273.1,1556.0,841.2,18.0,96.1,3.4,242.7,999.0
274.1,1561.0,840.6,17.9,96.2,3.3,243.3,999.0
275.1,1568.0,840.0,17.9,96.1,3.3,244.1,999.0
276.1,1575.0,839.4,17.8,95.9,3.3,244.8,999.0
277.1,1580.0,838.8,17.8,95.5,3.2,245.6,999.0
278.1,1585.0,838.2,17.7,95.5,3.2,246.4,999.0
279.1,1592.0,837.6,17.7,96.1,3.2,247.2,999.0
280.1,1598.0,837.0,17.6,96.9,3.2,248.0,999.0
281.1,1605.0,836.4,17.6,97.6,3.1,248.7,999.0
282.1,1610.0,835.8,17.5,98.1,3.1,249.4,999.0
283.1,1618.0,835.2,17.5,98.5,3.1,249.9,999.0
284.1,1625.0,834.6,17.5,98.7,3.1,250.2,999.0
285.1,1630.0,834.0,17.4,98.6,3.1,250.5,999.0
286.1,1636.0,833.4,17.4,98.7,3.1,250.5,999.0
287.1,1641.0,832.8,17.4,99.2,3.1,250.5,999.0
288.1,1649.0,832.2,17.3,99.6,3.1,250.3,999.0
289.1,1655.0,831.6,17.3,99.7,3.2,249.9,999.0
290.1,1661.0,831.0,17.3,99.4,3.2,249.4,999.0
291.1,1666.0,830.5,17.3,98.9,3.2,248.7,999.0
292.1,1672.0,829.9,17.3,98.7,3.2,247.9,999.0
293.1,1678.0,829.3,17.3,98.5,3.3,247.0,999.0
294.1,1682.0,828.8,17.3,98.1,3.3,246.1,999.0
295.1,1689.0,828.2,17.3,97.5,3.4,245.1,999.0
296.1,1696.0,827.7,17.3,96.9,3.4,244.1,999.0
297.1,1701.0,827.1,17.4,96.2,3.5,243.0,999.0
298.1,1706.0,826.6,17.4,95.5,3.5,242.0,999.0
299.1,1711.0,826.0,17.4,94.8,3.6,240.9,999.0
300.1,1717.0,825.5,17.5,94.3,3.7,239.9,999.0
301.1,1722.0,825.0,17.5,93.9,3.7,239.0,999.0
302.1,1729.0,824.4,17.5,93.6,3.8,238.1,999.0
303.1,1736.0,823.8,17.5,93.3,3.9,237.3,999.0
304.1,1741.0,823.3,17.5,92.9,3.9,236.6,999.0
305.1,1746.0,822.7,17.5,92.7,4.0,236.0,999.0
306.1,1750.0,822.2,17.5,92.7,4.1,235.5,999.0
307.1,1758.0,821.6,17.5,92.6,4.1,235.0,999.0
308.1,1765.0,821.0,17.5,91.9,4.2,234.6,999.0
309.1,1770.0,820.4,17.5,90.9,4.2,234.3,999.0
310.1,1777.0,819.8,17.5,90.2,4.3,234.1,999.0
311.1,1783.0,819.2,17.5,89.5,4.4,233.8,999.0
312.1,1789.0,818.6,17.5,88.8,4.4,233.7,999.0
313.1,1795.0,818.0,17.6,88.4,4.4,233.6,999.0
314.1,1802.0,817.4,17.5,88.4,4.5,233.5,999.0
315.1,1808.0,816.8,17.5,88.6,4.5,233.4,999.0
316.1,1815.0,816.2,17.5,88.6,4.6,233.4,999.0
317.1,1823.0,815.6,17.4,88.1,4.6,233.3,999.0
318.1,1829.0,815.0,17.4,87.6,4.6,233.3,999.0
319.1,1834.0,814.4,17.4,87.2,4.6,233.3,999.0
320.1,1839.0,813.8,17.4,87.3,4.6,233.2,999.0
321.1,1846.0,813.3,17.4,87.7,4.6,233.2,999.0
322.1,1852.0,812.8,17.3,88.0,4.7,233.1,999.0
323.1,1855.0,812.2,17.3,88.2,4.7,233.0,999.0
324.1,1861.0,811.7,17.2,88.6,4.7,232.8,999.0
325.1,1868.0,811.2,17.2,89.0,4.7,232.6,999.0
326.1,1873.0,810.6,17.1,89.3,4.6,232.4,999.0
327.1,1878.0,810.1,17.1,89.5,4.6,232.2,999.0
328.1,1884.0,809.5,17.1,89.7,4.6,232.0,999.0
329.1,1891.0,808.9,17.0,89.9,4.6,231.7,999.0
330.1,1898.0,808.4,17.0,90.0,4.6,231.5,999.0
331.1,1903.0,807.8,16.9,90.1,4.6,231.2,999.0
332.1,1910.0,807.2,16.8,90.3,4.6,230.9,999.0
333.1,1916.0,806.6,16.8,90.4,4.5,230.6,999.0
334.1,1921.0,806.1,16.7,90.4,4.5,230.3,999.0
335.1,1927.0,805.5,16.7,90.6,4.5,230.1,999.0
336.1,1934.0,804.9,16.6,90.9,4.5,229.8,999.0
337.1,1940.0,804.4,16.6,91.3,4.5,229.5,999.0
338.1,1946.0,803.8,16.5,91.5,4.4,229.3,999.0
339.1,1951.0,803.3,16.5,91.7,4.4,229.0,999.0
340.1,1958.0,802.7,16.4,92.0,4.4,228.8,999.0
341.1,1963.0,802.1,16.4,92.1,4.4,228.6,999.0
342.1,1968.0,801.6,16.3,92.3,4.4,228.4,999.0
343.1,1975.0,801.0,16.3,92.7,4.3,228.2,999.0
344.1,1982.0,800.4,16.2,93.2,4.3,228.1,999.0
345.1,1989.0,799.8,16.2,93.3,4.3,227.9,999.0
346.1,1995.0,799.3,16.1,93.3,4.3,227.8,999.0
347.1,1999.0,798.7,16.1,93.5,4.2,227.7,999.0
348.1,2005.0,798.2,16.0,94.0,4.2,227.6,999.0
349.1,2012.0,797.6,16.0,94.4,4.2,227.5,999.0
350.1,2018.0,797.1,15.9,94.6,4.2,227.4,999.0
351.1,2023.0,796.6,15.9,94.6,4.2,227.2,999.0
352.1,2029.0,796.1,15.8,94.8,4.1,227.1,999.0
353.1,2033.0,795.5,15.8,95.1,4.1,227.0,999.0
354.1,2038.0,795.0,15.7,95.5,4.1,226.8,999.0
355.1,2045.0,794.5,15.7,95.9,4.1,226.6,999.0
356.1,2051.0,793.9,15.6,96.3,4.1,226.5,999.0
357.1,2058.0,793.4,15.6,96.4,4.1,226.3,999.0
358.1,2063.0,792.8,15.5,96.4,4.1,226.1,999.0
359.1,2068.0,792.3,15.5,96.6,4.1,225.9,999.0
360.1,2074.0,791.8,15.5,96.8,4.1,225.7,999.0
361.1,2081.0,791.2,15.4,96.9,4.1,225.5,999.0
362.1,2088.0,790.7,15.4,96.9,4.1,225.2,999.0
363.1,2093.0,790.2,15.3,96.8,4.1,225.0,999.0
364.1,2097.0,789.6,15.3,96.7,4.2,224.7,999.0
365.1,2102.0,789.1,15.3,97.0,4.2,224.5,999.0
366.1,2108.0,788.6,15.2,97.5,4.2,224.2,999.0
367.1,2114.0,788.1,15.2,98.0,4.2,223.9,999.0
368.1,2119.0,787.6,15.1,98.3,4.3,223.7,999.0
369.1,2125.0,787.0,15.1,98.5,4.3,223.5,999.0
370.1,2132.0,786.5,15.0,98.8,4.3,223.2,999.0
371.1,2138.0,785.9,15.0,99.0,4.4,223.0,999.0
372.1,2144.0,785.3,15.0,99.0,4.4,222.8,999.0
373.1,2148.0,784.8,14.9,99.1,4.4,222.6,999.0
374.1,2156.0,784.2,14.9,99.4,4.5,222.4,999.0
375.1,2162.0,783.6,14.8,99.8,4.5,222.2,999.0
376.1,2169.0,783.0,14.7,100.0,4.5,222.0,999.0
377.1,2176.0,782.4,14.7,100.0,4.5,221.8,999.0
378.1,2182.0,781.9,14.6,100.0,4.5,221.6,999.0
379.1,2188.0,781.3,14.6,100.0,4.5,221.4,999.0
380.1,2195.0,780.7,14.5,100.0,4.6,221.2,999.0
381.1,2200.0,780.2,14.5,100.0,4.6,221.1,999.0
382.1,2206.0,779.6,14.5,100.0,4.6,220.9,999.0
383.1,2212.0,779.0,14.5,100.0,4.5,220.7,999.0
384.1,2218.0,778.5,14.4,100.0,4.5,220.5,999.0
385.1,2224.0,778.0,14.4,100.0,4.5,220.3,999.0
386.1,2230.0,777.4,14.4,100.0,4.5,220.1,999.0
387.1,2236.0,776.9,14.4,100.0,4.5,219.8,999.0
388.1,2242.0,776.4,14.4,100.0,4.4,219.5,999.0
389.1,2248.0,775.8,14.3,100.0,4.4,219.2,999.0
390.1,2252.0,775.3,14.3,100.0,4.4,218.9,999.0
391.1,2259.0,774.8,14.3,100.0,4.3,218.5,999.0
392.1,2265.0,774.2,14.3,100.0,4.3,218.1,999.0
393.1,2271.0,773.7,14.3,100.0,4.2,217.6,999.0
394.1,2276.0,773.1,14.3,100.0,4.2,217.1,999.0
395.1,2282.0,772.6,14.2,100.0,4.2,216.4,999.0
396.1,2289.0,772.1,14.2,100.0,4.1,215.8,999.0
397.1,2294.0,771.5,14.2,100.0,4.1,215.0,999.0
398.1,2300.0,771.0,14.2,100.0,4.1,214.2,999.0
399.1,2307.0,770.4,14.1,100.0,4.1,213.3,999.0
400.1,2313.0,769.9,14.1,100.0,4.1,212.3,999.0
401.1,2319.0,769.3,14.1,100.0,4.1,211.3,999.0
402.1,2325.0,768.8,14.1,100.0,4.1,210.2,999.0
403.1,2330.0,768.2,14.1,100.0,4.2,209.1,999.0
404.1,2337.0,767.7,14.0,100.0,4.2,208.0,999.0
405.1,2342.0,767.1,14.0,100.0,4.3,206.9,999.0
406.1,2349.0,766.6,14.0,100.0,4.3,205.7,999.0
407.1,2356.0,766.1,14.0,100.0,4.4,204.6,999.0
408.1,2361.0,765.5,14.0,100.0,4.5,203.5,999.0
409.1,2367.0,765.0,14.0,100.0,4.6,202.5,999.0
410.1,2371.0,764.5,13.9,100.0,4.7,201.6,999.0
411.1,2376.0,764.0,13.9,100.0,4.8,200.8,999.0
412.1,2382.0,763.5,13.8,100.0,4.9,200.0,999.0
413.1,2389.0,762.9,13.8,100.0,5.0,199.4,999.0
414.1,2395.0,762.4,13.8,100.0,5.1,198.9,999.0
415.1,2402.0,761.8,13.7,100.0,5.2,198.5,999.0
416.1,2408.0,761.2,13.7,100.0,5.2,198.3,999.0
417.1,2415.0,760.6,13.7,100.0,5.3,198.1,999.0
418.1,2421.0,760.0,13.6,100.0,5.4,198.1,999.0
419.1,2428.0,759.4,13.6,100.0,5.5,198.3,999.0
420.1,2435.0,758.8,13.6,100.0,5.5,198.5,999.0
421.1,2441.0,758.3,13.5,100.0,5.6,199.0,999.0
422.1,2448.0,757.7,13.5,100.0,5.6,199.5,999.0
423.1,2455.0,757.2,13.5,100.0,5.6,200.2,999.0
424.1,2460.0,756.6,13.5,100.0,5.6,201.1,999.0
425.1,2465.0,756.1,13.5,99.8,5.6,202.1,999.0
426.1,2472.0,755.5,13.5,99.6,5.6,203.3,999.0
427.1,2476.0,755.0,13.6,99.0,5.6,204.7,999.0
