Time,Height,P,T,U,WS,WD,Ascent
33.5,167.0,980.7,26.1,87.3,3.4,122.0,225.0
34.5,170.0,980.3,26.0,87.5,3.4,122.5,202.0
35.5,174.0,979.9,26.0,87.5,3.4,123.1,238.0
36.5,178.0,979.4,26.0,87.3,3.3,123.7,241.0
37.5,182.0,979.0,26.0,86.9,3.3,124.4,255.0
38.5,187.0,978.6,26.1,86.4,3.2,125.2,260.0
39.5,190.0,978.2,26.1,86.1,3.1,126.0,174.0
40.5,193.0,977.7,26.1,85.9,3.1,127.0,189.0
41.5,197.0,977.3,26.2,85.8,3.0,128.0,267.0
42.5,202.0,976.8,26.1,85.8,2.9,129.1,258.0
43.5,206.0,976.4,26.1,85.9,2.7,130.5,242.0
44.5,210.0,975.9,26.1,86.1,2.6,132.0,287.0
45.5,214.0,975.3,26.0,86.5,2.5,133.7,243.0
46.5,218.0,974.8,25.9,86.9,2.4,135.7,237.0
47.5,225.0,974.2,25.8,87.3,2.3,137.9,396.0
48.5,231.0,973.6,25.8,87.6,2.1,140.4,382.0
49.5,236.0,972.9,25.7,87.8,2.0,143.3,271.0
50.5,244.0,972.3,25.7,87.7,1.9,146.5,463.0
51.5,250.0,971.6,25.8,87.4,1.8,150.1,406.0
52.5,256.0,971.0,25.7,87.0,1.7,154.1,339.0
53.5,262.0,970.3,25.8,86.3,1.7,158.5,337.0
54.5,267.0,969.7,25.9,85.5,1.6,163.2,290.0
55.5,273.0,969.1,26.1,84.5,1.6,168.1,366.0
56.5,278.0,968.5,26.3,83.4,1.5,173.1,328.0
57.5,283.0,967.9,26.5,82.8,1.5,178.2,279.0
58.5,289.0,967.3,26.5,83.1,1.5,183.1,352.0
59.5,295.0,966.7,26.4,83.9,1.5,188.0,380.0
60.5,301.0,966.2,26.4,84.7,1.5,192.7,349.0
61.5,305.0,965.6,26.3,85.2,1.6,197.2,266.0
62.5,308.0,965.1,26.3,85.2,1.6,201.4,147.0
63.5,315.0,964.6,26.3,85.3,1.7,205.3,408.0
64.5,318.0,964.0,26.2,85.3,1.7,208.9,203.0
65.5,323.0,963.5,26.2,85.3,1.8,212.2,302.0
66.5,329.0,962.9,26.1,85.4,1.8,215.2,339.0
67.5,335.0,962.3,26.1,85.6,1.9,218.2,370.0
68.5,339.0,961.8,26.0,85.7,2.0,221.0,276.0
69.5,345.0,961.2,26.0,86.0,2.0,223.7,349.0
70.5,351.0,960.6,26.0,86.3,2.1,226.3,327.0
71.5,354.0,960.0,25.9,86.7,2.2,228.8,213.0
72.5,361.0,959.4,25.9,87.1,2.2,231.2,391.0
73.5,367.0,958.8,25.8,87.3,2.3,233.5,344.0
74.5,372.0,958.2,25.8,87.6,2.4,235.6,322.0
75.5,378.0,957.5,25.7,87.9,2.4,237.7,383.0
76.5,386.0,956.9,25.7,88.1,2.5,239.7,447.0
77.5,390.0,956.2,25.6,88.1,2.6,241.6,276.0
78.5,397.0,955.6,25.6,88.2,2.6,243.5,400.0
79.5,403.0,954.9,25.5,88.4,2.7,245.2,348.0
80.5,409.0,954.3,25.5,88.6,2.8,246.8,346.0
81.5,416.0,953.6,25.4,88.8,2.8,248.2,417.0
82.5,420.0,953.0,25.4,88.9,2.9,249.6,262.0
83.5,428.0,952.3,25.3,89.1,3.0,250.8,455.0
84.5,432.0,951.7,25.3,89.2,3.0,251.9,286.0
85.5,438.0,951.0,25.2,89.5,3.1,253.0,366.0
86.5,445.0,950.4,25.2,89.7,3.1,253.8,378.0
87.5,452.0,949.7,25.2,89.9,3.2,254.6,427.0
88.5,458.0,949.0,25.1,90.2,3.2,255.3,342.0
89.5,463.0,948.4,25.0,90.6,3.3,255.8,341.0
90.5,470.0,947.7,25.0,90.8,3.3,256.2,424.0
91.5,476.0,947.0,24.9,90.9,3.4,256.6,366.0
92.5,482.0,946.4,24.9,90.9,3.4,256.8,347.0
93.5,489.0,945.7,24.9,91.0,3.4,256.9,398.0
94.5,495.0,945.0,24.8,91.3,3.5,256.9,378.0
95.5,502.0,944.3,24.8,91.6,3.5,256.8,391.0
96.5,507.0,943.6,24.7,91.9,3.5,256.7,330.0
97.5,514.0,942.9,24.7,92.1,3.6,256.4,438.0
98.5,520.0,942.2,24.6,92.5,3.6,256.1,320.0
99.5,528.0,941.5,24.5,92.8,3.6,255.7,463.0
100.5,537.0,940.8,24.5,92.9,3.7,255.2,546.0
101.5,543.0,940.1,24.4,92.8,3.7,254.8,385.0
102.5,549.0,939.4,24.4,92.9,3.7,254.3,334.0
103.5,555.0,938.7,24.3,93.1,3.8,253.8,352.0
104.5,561.0,938.1,24.3,93.3,3.8,253.3,395.0
105.5,566.0,937.5,24.2,93.4,3.9,252.8,319.0
106.5,573.0,936.9,24.2,93.5,3.9,252.4,378.0
107.5,577.0,936.3,24.1,93.5,4.0,251.9,248.0
108.5,582.0,935.7,24.1,93.7,4.0,251.4,291.0
109.5,587.0,935.2,24.0,94.2,4.1,251.0,294.0
110.5,591.0,934.6,24.0,94.8,4.2,250.6,271.0
111.5,598.0,934.1,23.9,95.4,4.2,250.3,391.0
112.5,604.0,933.5,23.8,95.8,4.3,250.0,353.0
113.5,609.0,932.9,23.8,95.7,4.3,249.8,308.0
114.5,612.0,932.3,23.8,95.7,4.4,249.6,220.0
115.5,618.0,931.8,23.8,95.9,4.5,249.5,340.0
116.5,625.0,931.2,23.7,95.9,4.5,249.5,427.0
117.5,633.0,930.6,23.7,95.8,4.6,249.5,445.0
118.5,637.0,930.0,23.6,95.8,4.7,249.6,279.0
119.5,641.0,929.4,23.6,96.1,4.7,249.7,229.0
120.5,646.0,928.9,23.5,96.5,4.8,249.8,307.0
121.5,652.0,928.3,23.5,96.8,4.9,250.0,323.0
122.5,657.0,927.7,23.4,97.0,4.9,250.3,291.0
123.5,663.0,927.1,23.4,97.1,5.0,250.5,374.0
124.5,670.0,926.5,23.3,97.2,5.1,250.8,459.0
125.5,677.0,925.9,23.3,96.8,5.1,251.1,385.0
126.5,681.0,925.3,23.3,96.2,5.2,251.3,236.0
127.5,686.0,924.6,23.3,96.2,5.2,251.6,302.0
128.5,693.0,924.0,23.3,96.7,5.3,251.9,434.0
129.5,697.0,923.4,23.2,97.1,5.3,252.1,254.0
130.5,703.0,922.8,23.1,97.6,5.4,252.3,337.0
131.5,712.0,922.1,23.1,98.1,5.4,252.6,530.0
132.5,718.0,921.5,23.0,98.4,5.5,252.8,365.0
133.5,723.0,920.8,22.9,98.5,5.5,252.9,315.0
134.5,728.0,920.2,22.9,98.7,5.5,253.1,315.0
135.5,735.0,919.5,22.8,99.2,5.6,253.1,411.0
136.5,742.0,918.9,22.8,99.7,5.6,253.2,435.0
137.5,749.0,918.3,22.7,100.0,5.6,253.2,364.0
138.5,753.0,917.6,22.7,100.0,5.6,253.1,240.0
139.5,760.0,917.0,22.6,100.0,5.6,253.0,422.0
140.5,766.0,916.3,22.6,100.0,5.6,252.8,363.0
141.5,771.0,915.7,22.5,100.0,5.7,252.6,316.0
142.5,777.0,915.0,22.5,100.0,5.7,252.3,380.0
143.5,785.0,914.3,22.5,100.0,5.7,252.0,485.0
144.5,793.0,913.6,22.5,100.0,5.7,251.6,460.0
145.5,799.0,912.8,22.4,100.0,5.7,251.1,348.0
146.5,805.0,912.1,22.4,100.0,5.7,250.6,387.0
147.5,813.0,911.4,22.4,100.0,5.7,250.0,480.0
148.5,820.0,910.6,22.3,100.0,5.7,249.4,408.0
149.5,827.0,909.8,22.3,100.0,5.7,248.7,432.0
150.5,836.0,909.1,22.3,100.0,5.7,247.9,511.0
151.5,843.0,908.3,22.3,100.0,5.6,247.1,438.0
152.5,851.0,907.5,22.2,100.0,5.6,246.3,474.0
153.5,859.0,906.7,22.2,100.0,5.6,245.4,479.0
154.5,866.0,906.0,22.2,100.0,5.6,244.4,395.0
155.5,873.0,905.2,22.1,100.0,5.6,243.5,412.0
156.5,881.0,904.5,22.1,100.0,5.6,242.5,479.0
157.5,888.0,903.8,22.1,100.0,5.6,241.5,452.0
158.5,893.0,903.0,22.1,100.0,5.6,240.5,295.0
159.5,900.0,902.3,22.0,100.0,5.6,239.5,400.0
160.5,908.0,901.6,22.0,100.0,5.6,238.5,514.0
161.5,915.0,900.8,22.0,100.0,5.7,237.5,414.0
162.5,922.0,900.1,21.9,100.0,5.7,236.6,388.0
163.5,929.0,899.3,21.9,100.0,5.7,235.8,439.0
164.5,938.0,898.6,21.8,100.0,5.7,235.1,540.0
165.5,946.0,897.9,21.8,100.0,5.7,234.4,471.0
166.5,952.0,897.2,21.8,100.0,5.7,233.8,365.0
167.5,959.0,896.5,21.8,100.0,5.7,233.4,444.0
168.5,963.0,895.9,21.8,100.0,5.7,233.1,224.0
169.5,970.0,895.3,21.8,100.0,5.7,232.9,410.0
170.5,976.0,894.7,21.7,100.0,5.7,232.9,365.0
171.5,979.0,894.2,21.7,100.0,5.7,233.1,201.0
172.5,986.0,893.7,21.6,100.0,5.7,233.4,380.0
173.5,990.0,893.1,21.6,100.0,5.7,233.8,267.0
174.5,995.0,892.6,21.6,100.0,5.7,234.4,294.0
175.5,1001.0,892.1,21.6,100.0,5.8,235.2,336.0
176.5,1005.0,891.7,21.5,100.0,5.8,236.0,274.0
177.5,1009.0,891.2,21.5,100.0,5.8,237.0,211.0
178.5,1015.0,890.7,21.5,100.0,5.9,238.0,342.0
179.5,1016.0,890.2,21.4,100.0,5.9,239.1,83.0
180.5,1022.0,889.7,21.4,100.0,6.0,240.3,388.0
181.5,1028.0,889.2,21.4,100.0,6.0,241.4,362.0
182.5,1034.0,888.7,21.4,100.0,6.1,242.6,319.0
183.5,1039.0,888.2,21.4,100.0,6.2,243.7,339.0
184.5,1045.0,887.7,21.4,100.0,6.3,244.7,351.0
185.5,1050.0,887.3,21.3,100.0,6.4,245.7,300.0
186.5,1052.0,886.8,21.3,100.0,6.5,246.5,113.0
187.5,1055.0,886.4,21.4,100.0,6.5,247.2,175.0
188.5,1058.0,886.0,21.4,99.9,6.6,247.7,178.0
189.5,1063.0,885.6,21.3,100.0,6.7,248.1,316.0
190.5,1068.0,885.2,21.3,100.0,6.8,248.4,300.0
191.5,1071.0,884.8,21.3,100.0,6.9,248.6,148.0
192.5,1076.0,884.3,21.3,100.0,6.9,248.6,283.0
193.5,1080.0,883.9,21.3,100.0,7.0,248.4,251.0
194.5,1085.0,883.4,21.1,100.0,7.1,248.1,337.0
195.5,1092.0,882.9,21.1,100.0,7.1,247.7,384.0
196.5,1096.0,882.4,21.1,100.0,7.1,247.2,235.0
197.5,1100.0,881.9,21.1,100.0,7.2,246.6,265.0
198.5,1105.0,881.4,21.1,100.0,7.2,245.8,276.0
199.5,1109.0,880.9,21.2,100.0,7.3,245.0,252.0
200.5,1115.0,880.4,21.1,100.0,7.3,244.1,349.0
201.5,1120.0,879.8,21.0,100.0,7.3,243.2,328.0
202.5,1126.0,879.3,21.0,100.0,7.4,242.3,321.0
203.5,1133.0,878.7,21.0,100.0,7.4,241.4,427.0
204.5,1137.0,878.1,20.9,100.0,7.4,240.5,266.0
205.5,1144.0,877.5,20.9,100.0,7.5,239.6,403.0
206.5,1150.0,876.9,20.9,100.0,7.6,238.8,376.0
207.5,1156.0,876.3,20.9,100.0,7.6,238.0,364.0
208.5,1162.0,875.7,20.9,100.0,7.7,237.3,336.0
209.5,1168.0,875.1,20.8,100.0,7.8,236.7,373.0
210.5,1173.0,874.5,20.8,99.9,7.9,236.2,300.0
211.5,1179.0,874.0,20.8,99.8,8.0,235.8,336.0
212.5,1185.0,873.4,20.7,99.8,8.1,235.5,405.0
213.5,1190.0,872.8,20.6,99.9,8.2,235.3,276.0
214.5,1196.0,872.3,20.5,100.0,8.4,235.2,381.0
215.5,1202.0,871.7,20.4,100.0,8.5,235.2,305.0
216.5,1208.0,871.2,20.4,100.0,8.7,235.2,372.0
217.5,1212.0,870.7,20.4,100.0,8.8,235.3,269.0
218.5,1217.0,870.2,20.4,100.0,9.0,235.4,294.0
219.5,1222.0,869.7,20.3,100.0,9.1,235.6,305.0
220.5,1227.0,869.2,20.3,100.0,9.3,235.8,305.0
221.5,1231.0,868.8,20.3,100.0,9.4,236.0,245.0
222.5,1237.0,868.4,20.3,100.0,9.6,236.2,313.0
223.5,1239.0,867.9,20.3,100.0,9.7,236.5,119.0
224.5,1244.0,867.5,20.2,100.0,9.9,236.7,333.0
225.5,1248.0,867.2,20.2,100.0,10.0,236.9,224.0
226.5,1250.0,866.8,20.2,100.0,10.1,237.1,106.0
227.5,1254.0,866.4,20.2,100.0,10.3,237.3,287.0
228.5,1259.0,866.0,20.2,100.0,10.4,237.5,266.0
229.5,1261.0,865.6,20.1,100.0,10.5,237.6,140.0
230.5,1266.0,865.1,20.1,100.0,10.6,237.7,284.0
231.5,1270.0,864.7,20.1,100.0,10.7,237.8,233.0
232.5,1275.0,864.2,19.9,100.0,10.8,237.9,336.0
233.5,1282.0,863.7,19.9,99.9,10.9,237.9,365.0
234.5,1287.0,863.2,19.8,100.0,11.0,237.9,316.0
235.5,1292.0,862.7,19.8,100.0,11.0,237.9,301.0
236.5,1296.0,862.2,19.8,100.0,11.1,237.9,248.0
237.5,1302.0,861.6,19.7,99.4,11.1,237.9,363.0
238.5,1308.0,861.1,19.7,98.8,11.1,237.8,334.0
239.5,1314.0,860.6,19.7,98.8,11.1,237.8,364.0
240.5,1318.0,860.1,19.7,99.3,11.1,237.7,269.0
241.5,1323.0,859.6,19.6,99.9,11.1,237.6,258.0
242.5,1328.0,859.1,19.6,100.0,11.1,237.6,324.0
243.5,1334.0,858.6,19.6,100.0,11.1,237.5,349.0
244.5,1337.0,858.2,19.6,99.1,11.1,237.4,209.0
245.5,1342.0,857.7,19.5,98.6,11.1,237.4,264.0
246.5,1346.0,857.2,19.5,98.7,11.0,237.3,259.0
247.5,1352.0,856.7,19.5,98.8,11.0,237.3,335.0
248.5,1357.0,856.2,19.4,99.0,10.9,237.2,312.0
249.5,1362.0,855.7,19.4,99.4,10.8,237.2,291.0
250.5,1367.0,855.2,19.4,99.9,10.8,237.2,293.0
251.5,1371.0,854.7,19.4,100.0,10.7,237.2,285.0
252.5,1377.0,854.1,19.4,100.0,10.6,237.2,340.0
253.5,1385.0,853.6,19.3,100.0,10.6,237.2,493.0
254.5,1390.0,853.0,19.3,100.0,10.5,237.3,259.0
255.5,1395.0,852.4,19.3,99.9,10.4,237.3,304.0
256.5,1402.0,851.9,19.2,99.5,10.3,237.4,417.0
257.5,1407.0,851.3,19.2,99.2,10.2,237.4,326.0
258.5,1413.0,850.8,19.1,98.8,10.1,237.5,371.0
259.5,1417.0,850.2,19.1,98.3,10.0,237.6,255.0
260.5,1423.0,849.7,19.1,97.9,10.0,237.7,337.0
261.5,1428.0,849.2,19.0,97.7,9.9,237.9,292.0
262.5,1434.0,848.7,19.0,97.7,9.8,238.0,384.0
263.5,1439.0,848.2,18.9,97.9,9.7,238.1,293.0
264.5,1444.0,847.7,18.9,97.9,9.7,238.3,259.0
265.5,1447.0,847.2,18.9,98.0,9.6,238.4,235.0
266.5,1451.0,846.8,18.9,98.1,9.5,238.6,235.0
267.5,1457.0,846.3,18.9,98.5,9.5,238.7,319.0
268.5,1463.0,845.8,18.9,99.1,9.4,238.9,369.0
269.5,1469.0,845.3,18.8,99.3,9.4,239.1,356.0
270.5,1475.0,844.8,18.8,98.8,9.4,239.2,370.0
271.5,1479.0,844.3,18.8,98.2,9.3,239.4,245.0
272.5,1484.0,843.8,18.8,98.1,9.3,239.6,272.0
273.5,1487.0,843.3,18.7,98.2,9.3,239.8,205.0
274.5,1492.0,842.8,18.7,98.3,9.2,239.9,301.0
275.5,1498.0,842.3,18.7,98.4,9.2,240.1,355.0
276.5,1504.0,841.8,18.7,98.3,9.2,240.3,336.0
277.5,1508.0,841.3,18.7,98.2,9.2,240.4,273.0
278.5,1514.0,840.8,18.6,98.1,9.2,240.6,374.0
279.5,1519.0,840.2,18.6,98.2,9.1,240.8,280.0
280.5,1525.0,839.7,18.6,98.4,9.1,240.9,343.0
281.5,1532.0,839.2,18.6,98.3,9.1,241.1,441.0
282.5,1536.0,838.7,18.6,98.1,9.2,241.2,231.0
283.5,1541.0,838.2,18.6,98.1,9.2,241.3,275.0
284.5,1547.0,837.7,18.6,98.5,9.2,241.4,363.0
285.5,1552.0,837.2,18.5,98.8,9.2,241.5,339.0
286.5,1556.0,836.7,18.4,99.1,9.2,241.6,238.0
287.5,1561.0,836.3,18.4,99.2,9.3,241.6,283.0
288.5,1566.0,835.9,18.4,99.3,9.3,241.7,273.0
289.5,1569.0,835.5,18.4,99.3,9.3,241.7,204.0
290.5,1573.0,835.1,18.4,99.2,9.4,241.8,222.0
291.5,1576.0,834.7,18.4,99.0,9.4,241.8,217.0
292.5,1580.0,834.3,18.3,99.1,9.5,241.8,206.0
293.5,1586.0,833.9,18.3,99.3,9.5,241.8,353.0
294.5,1590.0,833.4,18.3,99.3,9.6,241.8,290.0
295.5,1594.0,833.0,18.3,99.0,9.6,241.8,241.0
296.5,1599.0,832.6,18.3,98.9,9.7,241.8,274.0
297.5,1602.0,832.2,18.3,99.1,9.8,241.8,177.0
298.5,1603.0,831.7,18.3,99.5,9.8,241.7,32.0
299.5,1611.0,831.2,18.3,99.6,9.9,241.7,526.0
300.5,1619.0,830.7,18.3,99.8,9.9,241.6,436.0
301.5,1623.0,830.2,18.2,99.8,9.9,241.6,266.0
302.5,1629.0,829.7,18.2,99.7,10.0,241.5,341.0
303.5,1635.0,829.2,18.2,99.6,10.0,241.5,350.0
304.5,1639.0,828.7,18.1,99.7,10.0,241.4,277.0
305.5,1644.0,828.2,18.1,99.8,10.0,241.4,301.0
306.5,1649.0,827.8,18.1,100.0,10.0,241.4,280.0
307.5,1654.0,827.3,18.1,100.0,10.0,241.3,279.0
308.5,1658.0,826.9,18.1,100.0,10.0,241.3,294.0
309.5,1662.0,826.5,18.1,100.0,10.0,241.3,209.0
310.5,1666.0,826.1,18.1,100.0,9.9,241.3,257.0
311.5,1670.0,825.7,18.0,100.0,9.9,241.3,225.0
312.5,1673.0,825.3,18.0,100.0,9.8,241.3,179.0
313.5,1678.0,824.9,18.0,100.0,9.8,241.3,291.0
314.5,1682.0,824.5,18.0,100.0,9.7,241.3,229.0
315.5,1685.0,824.1,18.0,100.0,9.6,241.3,191.0
316.5,1691.0,823.6,18.0,100.0,9.6,241.3,340.0
317.5,1696.0,823.2,18.0,100.0,9.5,241.3,346.0
318.5,1701.0,822.7,18.0,100.0,9.4,241.3,254.0
319.5,1707.0,822.2,18.0,100.0,9.3,241.3,376.0
320.5,1713.0,821.7,18.0,100.0,9.2,241.3,371.0
321.5,1716.0,821.2,18.0,100.0,9.1,241.3,200.0
322.5,1722.0,820.7,17.9,100.0,9.1,241.3,323.0
323.5,1727.0,820.2,17.9,100.0,9.0,241.3,325.0
324.5,1733.0,819.7,17.9,100.0,8.9,241.3,339.0
325.5,1739.0,819.1,18.0,100.0,8.8,241.3,366.0
326.5,1745.0,818.6,18.0,99.9,8.7,241.3,353.0
327.5,1749.0,818.1,18.0,99.8,8.6,241.4,249.0
328.5,1755.0,817.6,18.0,100.0,8.6,241.4,365.0
329.5,1761.0,817.0,18.0,100.0,8.5,241.5,383.0
330.5,1767.0,816.5,17.9,99.8,8.4,241.6,319.0
331.5,1771.0,816.0,17.9,99.9,8.4,241.7,258.0
332.5,1777.0,815.5,17.9,100.0,8.3,241.8,347.0
333.5,1782.0,815.1,17.9,100.0,8.3,241.9,280.0
334.5,1786.0,814.6,17.9,100.0,8.2,242.0,285.0
335.5,1792.0,814.1,17.9,100.0,8.2,242.2,368.0
336.5,1797.0,813.6,17.8,100.0,8.1,242.3,254.0
337.5,1802.0,813.2,17.8,100.0,8.1,242.5,315.0
338.5,1807.0,812.7,17.8,100.0,8.1,242.7,284.0
339.5,1811.0,812.3,17.8,100.0,8.1,242.9,268.0
340.5,1815.0,811.9,17.7,100.0,8.0,243.0,209.0
341.5,1819.0,811.4,17.7,100.0,8.0,243.2,276.0
342.5,1825.0,811.0,17.7,100.0,8.0,243.4,336.0
343.5,1829.0,810.6,17.7,100.0,8.0,243.6,251.0
344.5,1833.0,810.2,17.7,100.0,8.0,243.7,240.0
345.5,1838.0,809.8,17.7,100.0,8.0,243.8,299.0
346.5,1842.0,809.4,17.6,100.0,8.1,244.0,226.0
347.5,1845.0,809.0,17.6,100.0,8.1,244.0,201.0
348.5,1849.0,808.6,17.6,100.0,8.1,244.1,235.0
349.5,1853.0,808.2,17.6,100.0,8.1,244.1,235.0
350.5,1858.0,807.8,17.6,100.0,8.1,244.1,304.0
351.5,1862.0,807.4,17.6,100.0,8.1,244.1,210.0
352.5,1868.0,806.9,17.6,100.0,8.2,244.1,368.0
353.5,1873.0,806.5,17.6,100.0,8.2,244.0,305.0
354.5,1877.0,806.0,17.5,100.0,8.2,243.9,234.0
355.5,1882.0,805.6,17.5,100.0,8.2,243.9,284.0
356.5,1886.0,805.1,17.5,100.0,8.2,243.7,239.0
357.5,1891.0,804.6,17.5,100.0,8.2,243.6,346.0
358.5,1897.0,804.1,17.4,100.0,8.2,243.5,353.0
359.5,1902.0,803.6,17.4,100.0,8.2,243.3,293.0
360.5,1908.0,803.1,17.4,100.0,8.2,243.2,378.0
361.5,1915.0,802.6,17.4,100.0,8.2,243.0,385.0
362.5,1921.0,802.0,17.4,100.0,8.2,242.8,388.0
363.5,1926.0,801.5,17.4,100.0,8.2,242.6,251.0
364.5,1931.0,801.0,17.3,100.0,8.2,242.4,324.0
365.5,1937.0,800.5,17.3,100.0,8.2,242.3,356.0
366.5,1942.0,800.0,17.3,100.0,8.1,242.1,315.0
367.5,1946.0,799.5,17.3,100.0,8.1,241.9,252.0
368.5,1953.0,798.9,17.2,100.0,8.1,241.8,380.0
369.5,1959.0,798.4,17.2,100.0,8.1,241.6,378.0
370.5,1965.0,797.9,17.2,100.0,8.1,241.4,374.0
371.5,1970.0,797.4,17.1,100.0,8.1,241.3,278.0
372.5,1976.0,796.9,17.1,100.0,8.0,241.1,339.0
373.5,1980.0,796.4,17.1,100.0,8.0,240.9,296.0
374.5,1987.0,795.9,17.1,100.0,8.0,240.7,383.0
375.5,1991.0,795.4,17.0,100.0,8.0,240.5,239.0
376.5,1996.0,794.9,17.0,100.0,8.0,240.4,335.0
377.5,2001.0,794.4,17.0,100.0,8.0,240.1,293.0
378.5,2007.0,793.9,17.0,100.0,8.0,239.9,354.0
379.5,2013.0,793.4,16.9,100.0,8.0,239.7,327.0
380.5,2019.0,792.8,16.9,100.0,8.0,239.5,356.0
381.5,2024.0,792.3,16.9,100.0,8.0,239.2,342.0
382.5,2031.0,791.8,16.9,100.0,8.0,239.0,375.0
383.5,2037.0,791.2,16.9,100.0,7.9,238.7,357.0
384.5,2043.0,790.7,16.8,100.0,7.9,238.5,390.0
385.5,2047.0,790.2,16.8,100.0,7.9,238.2,251.0
386.5,2052.0,789.7,16.7,100.0,7.9,238.0,272.0
387.5,2059.0,789.1,16.7,100.0,7.9,237.8,446.0
388.5,2065.0,788.6,16.7,100.0,7.9,237.6,333.0
389.5,2071.0,788.1,16.7,100.0,7.8,237.4,377.0
390.5,2077.0,787.6,16.7,100.0,7.8,237.3,357.0
391.5,2082.0,787.1,16.7,100.0,7.8,237.2,302.0
392.5,2087.0,786.6,16.6,100.0,7.8,237.1,298.0
393.5,2092.0,786.2,16.5,100.0,7.8,237.1,273.0
394.5,2096.0,785.7,16.6,100.0,7.8,237.1,250.0
395.5,2103.0,785.3,16.6,100.0,7.8,237.1,410.0
396.5,2107.0,784.8,16.5,100.0,7.7,237.2,255.0
397.5,2109.0,784.4,16.5,100.0,7.7,237.3,139.0
398.5,2114.0,783.9,16.5,100.0,7.7,237.5,287.0
399.5,2120.0,783.4,16.5,100.0,7.8,237.7,358.0
400.5,2127.0,782.9,16.5,100.0,7.8,237.9,402.0
401.5,2132.0,782.4,16.4,100.0,7.8,238.1,334.0
402.5,2136.0,782.0,16.4,100.0,7.8,238.3,249.0
403.5,2143.0,781.5,16.4,100.0,7.8,238.5,406.0
404.5,2150.0,781.0,16.3,100.0,7.9,238.8,398.0
405.5,2154.0,780.5,16.3,100.0,7.9,239.0,230.0
406.5,2158.0,780.0,16.3,100.0,7.9,239.2,256.0
407.5,2163.0,779.5,16.3,100.0,8.0,239.4,270.0
408.5,2169.0,779.0,16.2,100.0,8.0,239.5,360.0
409.5,2175.0,778.5,16.2,100.0,8.0,239.6,390.0
410.5,2182.0,778.0,16.1,100.0,8.1,239.7,440.0
411.5,2186.0,777.4,16.1,100.0,8.1,239.8,219.0
412.5,2192.0,776.9,16.0,99.8,8.2,239.8,340.0
413.5,2199.0,776.4,15.9,99.3,8.2,239.8,432.0
414.5,2205.0,775.9,15.8,98.5,8.2,239.7,362.0
415.5,2210.0,775.4,15.7,98.0,8.2,239.7,310.0
416.5,2215.0,774.9,15.6,98.0,8.2,239.6,292.0
417.5,2220.0,774.5,15.6,98.1,8.3,239.5,294.0
418.5,2224.0,774.0,15.5,98.2,8.3,239.3,248.0
419.5,2228.0,773.6,15.5,98.5,8.3,239.2,249.0
420.5,2233.0,773.1,15.5,98.9,8.3,239.1,305.0
421.5,2240.0,772.6,15.5,99.2,8.3,239.0,400.0
422.5,2246.0,772.2,15.5,99.1,8.3,238.9,340.0
423.5,2250.0,771.7,15.4,98.8,8.2,238.8,243.0
424.5,2255.0,771.2,15.4,98.7,8.2,238.7,317.0
425.5,2261.0,770.8,15.4,98.8,8.2,238.7,359.0
426.5,2265.0,770.4,15.4,99.1,8.2,238.7,254.0
427.5,2271.0,769.9,15.4,99.3,8.2,238.8,324.0
