Time,Height,P,T,U,WS,WD,Ascent
0.0,11.0,1002.7,26.9,81.0,0.4,258.0,999.0
0.6,14.0,1002.3,26.9,87.2,0.7,227.1,999.0
1.6,19.0,1001.8,26.8,85.9,0.8,222.0,999.0
2.6,25.0,1001.1,26.7,85.6,0.9,221.9,999.0
3.6,31.0,1000.4,26.7,84.9,1.0,223.5,999.0
4.6,38.0,999.6,26.6,84.3,1.0,225.6,999.0
5.6,45.0,998.8,26.6,84.1,1.0,227.5,999.0
6.6,51.0,998.4,26.6,83.8,1.1,229.1,999.0
7.6,55.0,997.8,26.5,83.5,1.1,230.5,999.0
8.6,60.0,997.2,26.5,83.6,1.1,231.9,999.0
9.6,64.0,996.6,26.5,83.6,1.1,233.3,999.0
10.6,70.0,996.0,26.5,83.3,1.0,234.8,999.0
11.6,75.0,995.5,26.4,83.6,1.0,236.2,999.0
12.6,80.0,994.9,26.4,83.8,1.0,237.8,999.0
13.6,87.0,994.3,26.3,83.5,0.9,239.5,999.0
14.6,90.0,993.8,26.2,83.6,0.9,241.3,999.0
15.6,95.0,993.2,26.2,83.9,0.8,243.3,999.0
16.6,101.0,992.7,26.2,83.7,0.8,245.4,999.0
17.6,104.0,992.2,26.1,83.5,0.7,247.7,999.0
18.6,109.0,991.6,26.0,83.6,0.6,250.1,999.0
19.6,114.0,991.2,26.0,83.6,0.5,252.7,999.0
20.6,119.0,990.7,26.0,83.5,0.5,255.5,999.0
21.6,122.0,990.2,26.0,83.6,0.4,258.6,999.0
22.6,125.0,989.6,25.9,84.0,0.3,262.0,999.0
23.6,130.0,989.1,25.9,84.9,0.2,266.2,999.0
24.6,136.0,988.6,25.8,85.6,0.2,272.0,999.0
25.6,143.0,988.0,25.7,85.8,0.1,282.8,999.0
26.6,148.0,987.5,25.7,85.5,0.0,327.3,999.0
27.6,152.0,986.9,25.6,85.5,0.1,61.0,999.0
28.6,155.0,986.3,25.6,85.9,0.1,79.6,999.0
29.6,160.0,985.8,25.6,86.4,0.2,87.6,999.0
30.6,166.0,985.2,25.5,86.6,0.2,93.2,999.0
31.6,172.0,984.5,25.5,86.8,0.3,97.6,999.0
32.6,179.0,983.9,25.4,86.9,0.3,101.5,999.0
33.6,183.0,983.3,25.3,87.0,0.4,104.8,999.0
34.6,190.0,982.7,25.3,87.3,0.4,107.6,999.0
35.6,196.0,982.1,25.2,87.6,0.5,110.0,999.0
36.6,202.0,981.6,25.2,87.9,0.5,111.9,999.0
37.6,206.0,981.0,25.1,87.9,0.6,113.5,999.0
38.6,209.0,980.5,25.1,87.8,0.6,114.7,999.0
39.6,213.0,980.0,25.1,87.8,0.6,115.5,999.0
40.6,217.0,979.5,25.0,88.0,0.6,115.9,999.0
41.6,221.0,979.0,25.0,88.2,0.7,115.6,999.0
42.6,227.0,978.5,25.0,88.7,0.7,114.9,999.0
43.6,231.0,978.0,24.9,89.3,0.7,113.5,999.0
44.6,237.0,977.5,24.9,89.9,0.7,111.7,999.0
45.6,242.0,976.9,24.8,90.1,0.7,109.4,999.0
46.6,246.0,976.4,24.8,90.0,0.7,106.5,999.0
47.6,249.0,975.8,24.7,90.0,0.8,103.2,999.0
48.6,256.0,975.3,24.7,90.1,0.8,99.5,999.0
49.6,261.0,974.8,24.6,90.0,0.8,95.5,999.0
50.6,266.0,974.2,24.6,89.9,0.8,91.6,999.0
51.6,270.0,973.7,24.6,90.0,0.9,87.8,999.0
52.6,276.0,973.1,24.5,90.2,0.9,84.3,999.0
53.6,281.0,972.6,24.5,90.4,1.0,81.1,999.0
54.6,284.0,972.1,24.4,90.7,1.0,78.3,999.0
55.6,290.0,971.5,24.4,91.0,1.1,75.8,999.0
56.6,295.0,971.0,24.3,91.2,1.2,73.6,999.0
57.6,300.0,970.4,24.3,91.3,1.2,71.7,999.0
58.6,305.0,969.9,24.3,91.1,1.3,70.2,999.0
59.6,310.0,969.3,24.3,90.8,1.3,68.9,999.0
60.6,314.0,968.8,24.3,90.4,1.4,67.9,999.0
61.6,319.0,968.2,24.3,89.9,1.4,67.1,999.0
62.6,326.0,967.6,24.3,89.6,1.5,66.6,999.0
63.6,331.0,967.0,24.3,89.5,1.5,66.1,999.0
64.6,336.0,966.4,24.3,89.7,1.6,65.8,999.0
65.6,343.0,965.8,24.2,90.0,1.6,65.5,999.0
66.6,348.0,965.2,24.2,90.2,1.6,65.2,999.0
67.6,352.0,964.7,24.1,90.2,1.6,65.0,999.0
68.6,358.0,964.1,24.1,90.1,1.6,64.8,999.0
69.6,364.0,963.5,24.2,89.8,1.6,64.6,999.0
70.6,368.0,963.0,24.2,89.1,1.6,64.4,999.0
71.6,373.0,962.4,24.2,88.3,1.6,64.2,999.0
72.6,377.0,961.9,24.3,87.3,1.6,63.9,999.0
73.6,383.0,961.3,24.4,86.1,1.6,63.5,999.0
74.6,387.0,960.8,24.5,84.8,1.5,62.9,999.0
75.6,392.0,960.2,24.5,83.8,1.5,62.2,999.0
76.6,398.0,959.6,24.6,83.4,1.5,61.3,999.0
77.6,404.0,959.0,24.6,83.0,1.4,60.2,999.0
78.6,409.0,958.4,24.6,82.8,1.4,59.0,999.0
79.6,414.0,957.8,24.6,82.5,1.3,57.5,999.0
80.6,421.0,957.2,24.6,82.3,1.3,55.7,999.0
81.6,427.0,956.6,24.6,82.0,1.2,53.6,999.0
82.6,433.0,955.9,24.7,81.7,1.2,51.2,999.0
83.6,439.0,955.3,24.6,81.6,1.2,48.3,999.0
84.6,444.0,954.7,24.6,81.6,1.1,45.2,999.0
85.6,449.0,954.1,24.6,81.6,1.1,41.7,999.0
86.6,454.0,953.5,24.6,81.7,1.1,37.9,999.0
87.6,460.0,953.0,24.5,81.8,1.0,33.8,999.0
88.6,465.0,952.4,24.5,81.8,1.0,29.5,999.0
89.6,472.0,951.7,24.4,81.8,1.0,24.8,999.0
90.6,476.0,951.1,24.4,82.0,1.0,19.8,999.0
91.6,482.0,950.5,24.3,82.4,1.0,14.7,999.0
92.6,487.0,949.8,24.3,82.8,1.0,9.7,999.0
93.6,493.0,949.1,24.2,83.1,1.0,4.9,999.0
94.6,501.0,948.4,24.2,83.3,1.1,0.4,999.0
95.6,510.0,947.6,24.1,83.2,1.1,356.3,999.0
96.6,518.0,946.9,24.1,82.8,1.1,352.5,999.0
97.6,526.0,946.1,24.1,82.5,1.2,349.0,999.0
98.6,531.0,945.4,24.1,82.2,1.2,345.8,999.0
99.6,536.0,944.7,24.0,82.3,1.3,342.9,999.0
100.6,544.0,944.1,24.0,82.6,1.3,340.2,999.0
101.6,549.0,943.5,24.0,82.7,1.4,338.0,999.0
102.6,553.0,942.9,24.0,82.8,1.4,336.0,999.0
103.6,559.0,942.4,23.9,82.8,1.5,334.3,999.0
104.6,562.0,941.8,23.9,83.0,1.5,332.8,999.0
105.6,567.0,941.3,23.9,83.1,1.6,331.5,999.0
106.6,573.0,940.7,23.8,83.2,1.6,330.4,999.0
107.6,579.0,940.2,23.8,83.3,1.7,329.5,999.0
108.6,583.0,939.6,23.7,83.5,1.7,328.7,999.0
109.6,589.0,939.0,23.7,84.0,1.7,328.0,999.0
110.6,594.0,938.4,23.6,84.5,1.7,327.4,999.0
111.6,600.0,937.8,23.6,84.9,1.8,326.9,999.0
112.6,607.0,937.2,23.5,85.2,1.8,326.5,999.0
113.6,612.0,936.6,23.5,85.3,1.8,326.1,999.0
114.6,618.0,936.0,23.4,85.3,1.8,325.6,999.0
115.6,624.0,935.3,23.4,85.5,1.7,325.2,999.0
116.6,631.0,934.7,23.4,85.5,1.7,324.8,999.0
117.6,636.0,934.1,23.3,85.4,1.7,324.4,999.0
118.6,641.0,933.6,23.3,85.4,1.7,324.0,999.0
119.6,646.0,933.0,23.2,85.7,1.6,323.6,999.0
120.6,651.0,932.4,23.2,86.0,1.6,323.2,999.0
121.6,657.0,931.9,23.2,86.3,1.6,322.7,999.0
122.6,661.0,931.3,23.1,86.5,1.6,322.3,999.0
123.6,666.0,930.7,23.1,86.7,1.5,321.8,999.0
124.6,672.0,930.2,23.0,86.9,1.5,321.2,999.0
125.6,677.0,929.6,23.0,87.3,1.5,320.6,999.0
126.6,683.0,929.0,22.9,87.6,1.4,320.1,999.0
127.6,689.0,928.4,22.9,87.9,1.4,319.6,999.0
128.6,696.0,927.8,22.8,88.2,1.4,319.2,999.0
129.6,702.0,927.2,22.8,88.2,1.4,319.0,999.0
130.6,706.0,926.6,22.7,88.0,1.4,319.0,999.0
131.6,712.0,926.0,22.7,88.3,1.4,319.2,999.0
132.6,718.0,925.4,22.6,88.9,1.4,319.5,999.0
133.6,724.0,924.8,22.6,89.3,1.4,320.0,999.0
134.6,728.0,924.1,22.5,89.6,1.4,320.6,999.0
135.6,733.0,923.5,22.5,90.1,1.5,321.4,999.0
136.6,741.0,922.9,22.4,90.7,1.5,322.2,999.0
137.6,747.0,922.2,22.3,91.0,1.5,323.2,999.0
138.6,754.0,921.6,22.3,91.2,1.5,324.2,999.0
139.6,761.0,920.9,22.2,91.4,1.6,325.3,999.0
140.6,767.0,920.3,22.2,91.5,1.6,326.5,999.0
141.6,772.0,919.6,22.2,91.4,1.6,327.7,999.0
142.6,778.0,919.0,22.1,91.3,1.7,329.0,999.0
143.6,785.0,918.4,22.1,91.0,1.7,330.3,999.0
144.6,791.0,917.8,22.1,90.4,1.7,331.6,999.0
145.6,795.0,917.3,22.1,90.2,1.8,332.8,999.0
146.6,799.0,916.7,22.1,90.4,1.8,333.9,999.0
147.6,804.0,916.1,22.0,90.9,1.8,335.0,999.0
148.6,811.0,915.6,22.0,91.3,1.8,336.0,999.0
149.6,817.0,915.1,21.9,91.5,1.8,337.0,999.0
150.6,821.0,914.5,21.9,91.4,1.8,337.8,999.0
151.6,826.0,914.0,21.8,91.3,1.8,338.7,999.0
152.6,831.0,913.5,21.8,91.2,1.8,339.5,999.0
153.6,836.0,913.0,21.8,91.1,1.8,340.3,999.0
154.6,840.0,912.5,21.7,91.2,1.8,341.0,999.0
155.6,845.0,912.0,21.7,91.3,1.8,341.6,999.0
156.6,850.0,911.4,21.7,91.5,1.8,342.1,999.0
157.6,855.0,910.9,21.6,91.7,1.7,342.5,999.0
158.6,859.0,910.4,21.6,92.0,1.7,342.9,999.0
159.6,865.0,909.9,21.6,92.5,1.6,343.3,999.0
160.6,870.0,909.4,21.5,93.0,1.6,343.6,999.0
161.6,875.0,908.9,21.5,93.3,1.5,343.9,999.0
162.6,879.0,908.4,21.4,92.9,1.4,344.2,999.0
163.6,884.0,907.8,21.4,91.9,1.4,344.4,999.0
164.6,889.0,907.3,21.5,91.1,1.3,344.6,999.0
165.6,895.0,906.7,21.5,91.2,1.2,344.7,999.0
166.6,900.0,906.2,21.4,91.5,1.1,344.8,999.0
167.6,908.0,905.7,21.4,91.5,1.1,344.7,999.0
168.6,912.0,905.1,21.3,91.4,1.0,344.5,999.0
169.6,916.0,904.6,21.3,91.4,0.9,344.2,999.0
170.6,921.0,904.1,21.3,91.6,0.8,343.9,999.0
171.6,925.0,903.6,21.2,91.9,0.8,343.4,999.0
172.6,930.0,903.0,21.2,92.3,0.7,342.9,999.0
173.6,934.0,902.5,21.2,92.6,0.6,342.2,999.0
174.6,941.0,901.9,21.1,92.9,0.6,341.2,999.0
175.6,946.0,901.3,21.1,93.2,0.5,339.8,999.0
176.6,955.0,900.7,21.1,93.2,0.4,337.8,999.0
177.6,961.0,900.1,21.0,93.0,0.4,334.9,999.0
178.6,965.0,899.4,21.0,93.2,0.3,330.9,999.0
179.6,970.0,898.8,20.9,93.7,0.3,325.6,999.0
180.6,977.0,898.2,20.9,94.3,0.3,319.1,999.0
181.6,985.0,897.5,20.8,94.7,0.3,311.9,999.0
182.6,991.0,896.9,20.8,94.8,0.3,304.7,999.0
183.6,997.0,896.3,20.7,94.7,0.3,298.3,999.0
184.6,1003.0,895.6,20.6,94.8,0.3,293.1,999.0
185.6,1008.0,895.0,20.6,95.2,0.4,289.2,999.0
186.6,1013.0,894.4,20.5,95.7,0.4,286.4,999.0
187.6,1020.0,893.7,20.5,96.2,0.5,284.5,999.0
188.6,1027.0,893.1,20.4,96.8,0.5,283.2,999.0
189.6,1035.0,892.4,20.3,97.3,0.6,282.3,999.0
190.6,1041.0,891.8,20.3,97.6,0.7,281.6,999.0
191.6,1047.0,891.2,20.2,97.7,0.8,281.1,999.0
192.6,1052.0,890.6,20.2,97.8,0.8,280.7,999.0
193.6,1058.0,890.0,20.1,98.0,0.9,280.4,999.0
194.6,1063.0,889.5,20.1,98.3,1.0,280.2,999.0
195.6,1068.0,888.9,20.0,98.5,1.2,280.0,999.0
196.6,1073.0,888.4,20.0,98.8,1.3,279.8,999.0
197.6,1077.0,887.9,19.9,98.9,1.4,279.5,999.0
198.6,1082.0,887.4,19.9,99.0,1.5,279.1,999.0
199.6,1087.0,886.8,19.9,99.2,1.6,278.6,999.0
200.6,1093.0,886.3,19.8,99.4,1.7,278.1,999.0
201.6,1098.0,885.8,19.8,99.4,1.9,277.5,999.0
202.6,1103.0,885.2,19.7,99.2,2.0,276.8,999.0
203.6,1109.0,884.7,19.8,98.6,2.1,276.2,999.0
204.6,1113.0,884.2,19.8,98.3,2.2,275.5,999.0
205.6,1119.0,883.7,19.8,98.4,2.3,274.8,999.0
206.6,1124.0,883.1,19.8,98.7,2.4,274.2,999.0
207.6,1130.0,882.6,19.7,99.0,2.5,273.6,999.0
208.6,1135.0,882.0,19.7,99.3,2.6,273.0,999.0
209.6,1141.0,881.5,19.7,99.4,2.7,272.4,999.0
210.6,1145.0,881.0,19.6,99.2,2.7,271.8,999.0
211.6,1151.0,880.4,19.6,99.2,2.8,271.3,999.0
212.6,1156.0,879.9,19.6,99.1,2.8,270.8,999.0
213.6,1162.0,879.4,19.6,99.1,2.9,270.3,999.0
214.6,1168.0,878.8,19.5,99.1,2.9,269.9,999.0
215.6,1172.0,878.3,19.5,99.0,2.9,269.5,999.0
216.6,1177.0,877.9,19.4,99.0,2.9,269.1,999.0
217.6,1181.0,877.4,19.4,99.2,2.9,268.7,999.0
218.6,1186.0,876.9,19.4,99.6,2.9,268.4,999.0
219.6,1190.0,876.5,19.3,100.0,2.9,268.1,999.0
220.6,1194.0,876.0,19.3,100.0,2.8,267.9,999.0
221.6,1197.0,875.5,19.2,100.0,2.8,267.6,999.0
222.6,1202.0,875.0,19.2,100.0,2.7,267.4,999.0
223.6,1208.0,874.5,19.2,100.0,2.7,267.1,999.0
224.6,1214.0,874.0,19.2,100.0,2.6,266.8,999.0
225.6,1218.0,873.5,19.2,100.0,2.5,266.5,999.0
226.6,1225.0,872.9,19.2,100.0,2.5,266.1,999.0
227.6,1231.0,872.4,19.2,100.0,2.4,265.7,999.0
228.6,1236.0,871.8,19.2,99.7,2.3,265.3,999.0
229.6,1242.0,871.3,19.2,99.3,2.3,264.8,999.0
230.6,1246.0,870.7,19.2,99.0,2.2,264.2,999.0
231.6,1251.0,870.2,19.2,98.6,2.1,263.5,999.0
232.6,1257.0,869.6,19.3,98.4,2.1,262.8,999.0
233.6,1263.0,869.1,19.3,98.3,2.0,262.1,999.0
234.6,1269.0,868.5,19.3,98.1,2.0,261.2,999.0
235.6,1274.0,867.9,19.3,97.8,1.9,260.4,999.0
236.6,1280.0,867.4,19.2,97.8,1.9,259.5,999.0
237.6,1286.0,866.8,19.2,97.8,1.9,258.7,999.0
238.6,1292.0,866.3,19.2,97.6,1.8,257.8,999.0
239.6,1296.0,865.7,19.2,97.3,1.8,256.9,999.0
240.6,1300.0,865.2,19.1,97.0,1.8,256.0,999.0
241.6,1305.0,864.6,19.1,96.5,1.8,255.0,999.0
242.6,1311.0,864.0,19.2,95.8,1.8,254.0,999.0
243.6,1320.0,863.4,19.3,95.0,1.8,253.1,999.0
244.6,1328.0,862.8,19.3,94.4,1.7,252.1,999.0
245.6,1334.0,862.2,19.3,94.0,1.7,251.2,999.0
246.6,1339.0,861.6,19.3,93.6,1.7,250.2,999.0
247.6,1343.0,861.0,19.3,93.6,1.7,249.3,999.0
248.6,1349.0,860.4,19.3,93.9,1.7,248.4,999.0
249.6,1354.0,859.8,19.2,94.3,1.7,247.4,999.0
250.6,1361.0,859.1,19.2,94.6,1.7,246.3,999.0
251.6,1367.0,858.5,19.1,94.9,1.7,245.1,999.0
252.6,1374.0,857.8,19.1,95.3,1.7,243.8,999.0
253.6,1383.0,857.1,19.0,95.6,1.7,242.3,999.0
254.6,1391.0,856.5,18.9,95.7,1.7,240.8,999.0
255.6,1398.0,855.8,18.9,95.5,1.7,239.1,999.0
256.6,1403.0,855.2,18.8,95.4,1.7,237.4,999.0
257.6,1409.0,854.6,18.8,95.7,1.7,235.5,999.0
258.6,1416.0,854.0,18.7,96.1,1.7,233.6,999.0
259.6,1420.0,853.5,18.7,96.5,1.7,231.5,999.0
260.6,1423.0,852.9,18.6,96.9,1.7,229.4,999.0
261.6,1430.0,852.4,18.6,97.3,1.7,227.3,999.0
262.6,1436.0,851.8,18.5,97.5,1.8,225.2,999.0
263.6,1441.0,851.2,18.5,97.6,1.8,223.2,999.0
264.6,1447.0,850.6,18.4,97.8,1.8,221.2,999.0
265.6,1454.0,850.1,18.3,98.1,1.9,219.4,999.0
266.6,1462.0,849.5,18.3,98.3,1.9,217.7,999.0
267.6,1467.0,848.9,18.2,98.3,1.9,216.2,999.0
268.6,1472.0,848.4,18.2,98.5,2.0,214.7,999.0
269.6,1478.0,847.8,18.2,98.9,2.0,213.4,999.0
270.6,1482.0,847.3,18.1,99.1,2.1,212.3,999.0
271.6,1486.0,846.8,18.1,99.3,2.1,211.2,999.0
272.6,1491.0,846.4,18.0,99.3,2.1,210.3,999.0
273.6,1496.0,845.9,18.0,99.2,2.1,209.5,999.0
274.6,1501.0,845.4,18.0,99.0,2.2,208.9,999.0
275.6,1507.0,844.9,18.0,99.0,2.2,208.4,999.0
276.6,1511.0,844.4,18.0,99.2,2.2,208.0,999.0
277.6,1516.0,843.8,18.0,99.5,2.2,207.8,999.0
278.6,1521.0,843.3,17.9,99.7,2.2,207.7,999.0
279.6,1527.0,842.8,17.9,99.5,2.2,207.7,999.0
280.6,1534.0,842.2,17.9,99.5,2.2,207.8,999.0
281.6,1540.0,841.6,17.8,99.4,2.2,208.1,999.0
282.6,1546.0,841.1,17.8,99.0,2.2,208.5,999.0
283.6,1550.0,840.5,17.8,98.4,2.2,209.0,999.0
284.6,1557.0,840.0,17.9,97.7,2.2,209.7,999.0
285.6,1563.0,839.4,17.9,97.4,2.2,210.5,999.0
286.6,1568.0,838.9,17.9,97.5,2.2,211.5,999.0
287.6,1573.0,838.3,17.9,97.7,2.2,212.5,999.0
288.6,1580.0,837.8,17.9,97.9,2.2,213.7,999.0
289.6,1584.0,837.3,17.9,97.8,2.2,214.9,999.0
290.6,1588.0,836.8,17.8,97.8,2.2,216.2,999.0
291.6,1594.0,836.3,17.8,97.9,2.2,217.5,999.0
292.6,1600.0,835.7,17.8,98.1,2.2,218.9,999.0
293.6,1605.0,835.2,17.7,98.2,2.2,220.2,999.0
294.6,1611.0,834.7,17.7,98.4,2.2,221.6,999.0
295.6,1617.0,834.1,17.6,98.7,2.3,222.9,999.0
296.6,1622.0,833.6,17.6,98.9,2.3,224.2,999.0
297.6,1628.0,833.0,17.5,99.3,2.3,225.3,999.0
298.6,1634.0,832.5,17.4,99.7,2.3,226.4,999.0
299.6,1639.0,832.0,17.4,99.9,2.4,227.5,999.0
300.6,1645.0,831.4,17.3,99.9,2.4,228.3,999.0
301.6,1651.0,830.9,17.3,100.0,2.4,229.1,999.0
302.6,1655.0,830.4,17.3,99.9,2.4,229.7,999.0
303.6,1660.0,829.9,17.3,100.0,2.5,230.1,999.0
304.6,1666.0,829.4,17.2,100.0,2.5,230.4,999.0
305.6,1671.0,828.8,17.2,100.0,2.5,230.6,999.0
306.6,1676.0,828.3,17.1,100.0,2.5,230.6,999.0
307.6,1681.0,827.8,17.1,100.0,2.5,230.6,999.0
308.6,1687.0,827.3,17.1,99.8,2.5,230.4,999.0
309.6,1692.0,826.8,17.1,98.8,2.5,230.1,999.0
310.6,1698.0,826.2,17.3,97.4,2.5,229.8,999.0
311.6,1705.0,825.7,17.4,96.2,2.5,229.3,999.0
312.6,1709.0,825.2,17.4,95.5,2.5,228.8,999.0
313.6,1715.0,824.6,17.5,95.3,2.5,228.2,999.0
314.6,1721.0,824.1,17.5,95.5,2.5,227.5,999.0
315.6,1726.0,823.6,17.5,95.4,2.5,226.7,999.0
316.6,1732.0,823.1,17.5,95.0,2.5,225.9,999.0
317.6,1736.0,822.6,17.5,94.4,2.5,225.0,999.0
318.6,1742.0,822.1,17.5,94.0,2.5,224.0,999.0
319.6,1747.0,821.6,17.6,94.0,2.5,223.0,999.0
320.6,1749.0,821.1,17.5,94.3,2.5,222.0,999.0
321.6,1756.0,820.6,17.5,94.8,2.5,221.0,999.0
322.6,1762.0,820.1,17.4,95.0,2.5,220.0,999.0
323.6,1767.0,819.5,17.4,94.8,2.5,219.1,999.0
324.6,1774.0,818.9,17.3,94.7,2.6,218.1,999.0
325.6,1780.0,818.3,17.2,94.5,2.6,217.1,999.0
326.6,1786.0,817.7,17.2,94.5,2.6,216.1,999.0
327.6,1794.0,817.1,17.2,94.7,2.6,215.1,999.0
328.6,1801.0,816.5,17.1,95.2,2.7,214.1,999.0
329.6,1805.0,815.9,17.1,95.6,2.7,213.0,999.0
330.6,1812.0,815.3,17.0,96.2,2.7,211.9,999.0
331.6,1819.0,814.7,16.9,96.6,2.7,210.7,999.0
332.6,1824.0,814.2,16.9,96.7,2.8,209.5,999.0
333.6,1831.0,813.6,16.8,96.7,2.8,208.3,999.0
334.6,1837.0,813.1,16.8,96.8,2.8,207.1,999.0
335.6,1842.0,812.5,16.7,97.0,2.9,205.7,999.0
336.6,1846.0,812.0,16.7,97.4,2.9,204.4,999.0
337.6,1852.0,811.5,16.6,97.9,2.9,202.9,999.0
338.6,1858.0,810.9,16.6,98.3,2.9,201.4,999.0
339.6,1864.0,810.3,16.5,98.5,2.9,199.9,999.0
340.6,1870.0,809.8,16.5,98.2,3.0,198.3,999.0
341.6,1877.0,809.2,16.5,97.4,3.0,196.7,999.0
342.6,1883.0,808.6,16.6,96.0,3.0,195.1,999.0
343.6,1890.0,808.0,16.8,94.5,3.0,193.5,999.0
344.6,1895.0,807.4,16.8,93.5,3.0,191.9,999.0
345.6,1902.0,806.8,16.8,93.3,3.0,190.2,999.0
346.6,1909.0,806.2,16.8,93.4,3.0,188.6,999.0
347.6,1915.0,805.5,16.7,93.5,3.0,186.9,999.0
348.6,1923.0,804.9,16.7,93.6,3.0,185.2,999.0
349.6,1929.0,804.4,16.6,93.8,3.1,183.5,999.0
350.6,1935.0,803.8,16.6,93.9,3.1,181.9,999.0
351.6,1942.0,803.2,16.5,94.0,3.1,180.3,999.0
352.6,1947.0,802.7,16.5,93.9,3.1,178.6,999.0
353.6,1951.0,802.2,16.5,94.1,3.1,177.0,999.0
354.6,1956.0,801.7,16.4,94.7,3.2,175.4,999.0
355.6,1961.0,801.1,16.4,95.5,3.2,173.8,999.0
356.6,1968.0,800.6,16.3,96.2,3.3,172.1,999.0
357.6,1973.0,800.1,16.3,96.5,3.3,170.4,999.0
358.6,1979.0,799.5,16.2,96.8,3.4,168.7,999.0
359.6,1986.0,799.0,16.2,96.9,3.4,167.0,999.0
360.6,1991.0,798.4,16.1,96.8,3.5,165.3,999.0
361.6,1997.0,797.8,16.1,96.5,3.6,163.7,999.0
362.6,2004.0,797.2,16.0,96.3,3.7,162.0,999.0
363.6,2010.0,796.6,16.0,96.3,3.9,160.4,999.0
364.6,2017.0,796.0,15.9,96.4,4.0,158.8,999.0
365.6,2023.0,795.4,15.9,96.5,4.2,157.3,999.0
366.6,2030.0,794.8,15.8,96.5,4.3,155.8,999.0
367.6,2037.0,794.1,15.8,96.7,4.5,154.4,999.0
368.6,2043.0,793.5,15.7,96.7,4.7,153.1,999.0
369.6,2051.0,792.9,15.7,96.7,4.9,151.9,999.0
370.6,2059.0,792.2,15.7,96.7,5.1,150.7,999.0
371.6,2067.0,791.6,15.7,96.2,5.4,149.7,999.0
372.6,2071.0,791.0,15.7,95.6,5.6,148.7,999.0
373.6,2077.0,790.4,15.7,95.2,5.9,147.9,999.0
374.6,2083.0,789.9,15.7,94.8,6.1,147.1,999.0
375.6,2088.0,789.3,15.7,94.6,6.4,146.5,999.0
376.6,2095.0,788.7,15.7,94.1,6.7,146.0,999.0
377.6,2101.0,788.2,15.8,93.3,6.9,145.5,999.0
378.6,2108.0,787.6,15.8,92.9,7.2,145.2,999.0
379.6,2115.0,787.0,15.8,92.8,7.4,144.9,999.0
380.6,2120.0,786.4,15.7,92.4,7.7,144.6,999.0
381.6,2127.0,785.8,15.7,91.8,7.9,144.4,999.0
382.6,2134.0,785.2,15.7,91.3,8.2,144.3,999.0
383.6,2139.0,784.6,15.7,90.6,8.4,144.3,999.0
384.6,2146.0,784.0,15.7,89.7,8.6,144.3,999.0
385.6,2154.0,783.3,15.8,88.9,8.8,144.3,999.0
386.6,2162.0,782.7,15.8,88.6,9.0,144.4,999.0
387.6,2169.0,782.1,15.8,88.8,9.1,144.5,999.0
388.6,2175.0,781.5,15.7,89.0,9.2,144.7,999.0
389.6,2180.0,780.9,15.7,89.1,9.4,144.9,999.0
390.6,2187.0,780.4,15.7,88.8,9.5,145.1,999.0
391.6,2193.0,779.8,15.8,87.4,9.5,145.4,999.0
392.6,2198.0,779.3,15.9,85.5,9.6,145.7,999.0
393.6,2205.0,778.8,16.0,84.2,9.6,145.9,999.0
394.6,2210.0,778.3,16.0,83.4,9.6,146.3,999.0
395.6,2215.0,777.8,16.0,83.0,9.6,146.6,999.0
396.6,2221.0,777.3,16.0,82.9,9.6,146.9,999.0
397.6,2226.0,776.8,16.0,82.9,9.6,147.3,999.0
398.6,2231.0,776.4,16.0,82.9,9.5,147.7,999.0
399.6,2234.0,775.9,16.0,82.9,9.5,148.0,999.0
400.6,2239.0,775.5,16.0,83.0,9.4,148.4,999.0
401.6,2244.0,775.1,16.0,83.0,9.3,148.8,999.0
402.6,2249.0,774.6,16.0,82.6,9.2,149.2,999.0
403.6,2254.0,774.1,16.0,82.2,9.1,149.6,999.0
404.6,2259.0,773.7,16.0,81.7,8.9,150.0,999.0
405.6,2264.0,773.2,16.1,81.0,8.8,150.4,999.0
406.6,2271.0,772.7,16.1,80.2,8.7,150.9,999.0
407.6,2277.0,772.2,16.2,79.6,8.5,151.3,999.0
408.6,2282.0,771.7,16.2,79.1,8.4,151.7,999.0
409.6,2288.0,771.2,16.2,78.4,8.2,152.2,999.0
410.6,2293.0,770.7,16.3,77.8,8.1,152.6,999.0
411.6,2298.0,770.3,16.3,77.3,7.9,153.1,999.0
412.6,2302.0,769.8,16.3,76.9,7.8,153.5,999.0
413.6,2307.0,769.3,16.3,76.4,7.6,154.0,999.0
414.6,2313.0,768.8,16.3,76.1,7.5,154.4,999.0
415.6,2318.0,768.3,16.3,76.0,7.3,154.8,999.0
416.6,2324.0,767.8,16.3,76.1,7.2,155.2,999.0
417.6,2330.0,767.2,16.3,76.2,7.0,155.6,999.0
418.6,2337.0,766.7,16.3,76.1,6.9,156.0,999.0
419.6,2343.0,766.2,16.3,76.1,6.8,156.4,999.0
420.6,2350.0,765.6,16.3,75.9,6.6,156.8,999.0
421.6,2357.0,765.1,16.3,75.5,6.5,157.2,999.0
422.6,2361.0,764.6,16.3,75.1,6.4,157.6,999.0
423.6,2366.0,764.0,16.3,74.8,6.3,158.0,999.0
424.6,2371.0,763.5,16.3,74.7,6.2,158.4,999.0
425.6,2377.0,763.0,16.3,74.6,6.1,158.7,999.0
426.6,2384.0,762.4,16.3,74.5,6.0,159.1,999.0
427.6,2391.0,761.9,16.3,74.5,5.9,159.4,999.0
