Time,Height,P,T,RH,WS,WD
261.5,1335.0,858.0,20.0,96.5,2.5,336.9
262.5,1341.0,857.5,20.0,96.3,2.5,336.2
263.5,1345.0,857.0,19.9,96.0,2.5,335.5
264.5,1350.0,856.5,19.9,95.7,2.6,334.8
265.5,1355.0,856.0,19.9,95.5,2.6,334.2
266.5,1359.0,855.6,19.9,95.5,2.6,333.5
267.5,1365.0,855.1,19.9,95.4,2.6,332.9
268.5,1369.0,854.6,19.9,95.2,2.7,332.2
269.5,1374.0,854.2,19.9,95.0,2.7,331.7
270.5,1378.0,853.7,19.9,94.8,2.7,331.1
271.5,1383.0,853.2,19.9,94.5,2.8,330.6
272.5,1388.0,852.7,19.9,94.0,2.8,330.2
273.5,1393.0,852.3,19.9,93.7,2.8,329.7
274.5,1398.0,851.8,19.9,93.6,2.8,329.4
275.5,1402.0,851.3,19.9,93.6,2.8,329.0
276.5,1407.0,850.7,19.9,93.8,2.8,328.7
277.5,1413.0,850.2,19.8,94.1,2.8,328.5
278.5,1420.0,849.7,19.8,94.4,2.8,328.2
279.5,1425.0,849.1,19.7,94.5,2.7,328.0
280.5,1431.0,848.6,19.7,94.4,2.7,327.7
281.5,1438.0,848.1,19.6,94.5,2.6,327.4
282.5,1442.0,847.6,19.6,94.5,2.6,327.2
283.5,1447.0,847.1,19.5,94.6,2.5,326.9
284.5,1450.0,846.6,19.5,94.8,2.5,326.5
285.5,1453.0,846.2,19.5,95.3,2.4,326.1
286.5,1458.0,845.7,19.4,95.7,2.4,325.7
287.5,1464.0,845.3,19.4,96.2,2.3,325.2
288.5,1470.0,844.8,19.3,96.6,2.2,324.7
289.5,1475.0,844.3,19.3,96.7,2.2,324.0
290.5,1478.0,843.8,19.2,96.8,2.1,323.3
291.5,1482.0,843.3,19.2,97.2,2.0,322.6
292.5,1489.0,842.7,19.2,97.8,2.0,321.7
293.5,1496.0,842.1,19.1,98.0,1.9,320.8
294.5,1502.0,841.5,19.1,97.9,1.9,319.7
295.5,1508.0,840.9,19.1,97.8,1.8,318.7
296.5,1517.0,840.3,19.0,97.8,1.8,317.5
297.5,1521.0,839.7,19.0,97.8,1.7,316.3
298.5,1528.0,839.1,19.0,98.0,1.7,315.2
299.5,1535.0,838.5,18.9,98.2,1.7,314.0
300.5,1542.0,837.9,18.9,98.0,1.6,312.9
301.5,1546.0,837.3,18.9,97.7,1.6,311.9
302.5,1552.0,836.8,18.9,97.4,1.6,311.0
303.5,1557.0,836.2,18.9,97.1,1.6,310.2
304.5,1563.0,835.7,18.9,97.0,1.6,309.5
305.5,1568.0,835.1,18.9,96.9,1.6,308.9
306.5,1574.0,834.6,18.9,96.9,1.5,308.5
307.5,1579.0,834.1,18.8,97.1,1.5,308.2
308.5,1585.0,833.5,18.8,97.2,1.5,308.1
309.5,1591.0,833.0,18.8,97.4,1.5,308.1
310.5,1594.0,832.5,18.8,97.7,1.5,308.3
311.5,1601.0,831.9,18.7,98.1,1.4,308.7
312.5,1607.0,831.4,18.7,98.3,1.4,309.3
313.5,1614.0,830.9,18.6,98.3,1.4,310.0
314.5,1619.0,830.3,18.6,98.1,1.3,311.0
315.5,1625.0,829.8,18.5,97.8,1.3,312.0
316.5,1629.0,829.3,18.5,97.5,1.3,313.3
317.5,1634.0,828.8,18.5,97.3,1.2,314.7
318.5,1639.0,828.4,18.5,97.1,1.2,316.3
319.5,1644.0,827.9,18.5,97.2,1.1,318.0
320.5,1649.0,827.4,18.5,97.4,1.1,320.0
321.5,1653.0,826.9,18.4,97.4,1.0,322.2
322.5,1658.0,826.4,18.4,97.2,1.0,324.6
323.5,1664.0,825.9,18.4,97.1,0.9,327.1
324.5,1669.0,825.4,18.3,97.2,0.9,329.6
325.5,1675.0,824.9,18.3,97.5,0.8,332.2
326.5,1680.0,824.5,18.3,97.8,0.8,334.6
327.5,1684.0,824.0,18.2,97.9,0.8,336.8
328.5,1690.0,823.5,18.2,98.0,0.7,338.7
329.5,1694.0,823.0,18.2,98.2,0.7,340.3
330.5,1699.0,822.5,18.2,98.4,0.7,341.3
331.5,1705.0,822.0,18.1,98.6,0.6,341.7
332.5,1709.0,821.4,18.1,98.8,0.6,341.3
333.5,1715.0,820.9,18.1,99.0,0.6,340.0
334.5,1722.0,820.3,18.0,99.1,0.6,337.7
335.5,1730.0,819.7,18.0,99.1,0.6,334.5
336.5,1736.0,819.1,17.9,98.9,0.6,330.4
337.5,1743.0,818.5,17.9,98.5,0.6,325.8
338.5,1749.0,818.0,17.9,98.0,0.6,321.0
339.5,1755.0,817.4,18.0,97.9,0.7,316.3
340.5,1759.0,816.9,18.0,98.0,0.7,311.9
341.5,1763.0,816.4,17.9,98.3,0.8,308.0
342.5,1769.0,816.0,17.9,98.6,0.9,304.6
343.5,1773.0,815.5,17.9,98.7,0.9,301.6
344.5,1777.0,815.0,17.9,98.7,1.0,299.1
345.5,1783.0,814.5,17.8,98.7,1.1,297.1
346.5,1790.0,814.1,17.8,99.0,1.2,295.4
347.5,1794.0,813.6,17.7,99.2,1.3,294.1
348.5,1799.0,813.1,17.7,99.3,1.4,293.1
349.5,1803.0,812.6,17.7,99.3,1.5,292.5
350.5,1809.0,812.2,17.7,99.3,1.6,292.0
351.5,1812.0,811.7,17.7,99.3,1.7,291.8
352.5,1818.0,811.2,17.6,99.6,1.8,291.8
353.5,1823.0,810.7,17.6,100.0,1.9,291.9
354.5,1829.0,810.3,17.6,100.0,2.0,292.0
355.5,1836.0,809.8,17.6,100.0,2.1,292.2
356.5,1840.0,809.3,17.5,100.0,2.2,292.5
357.5,1843.0,808.8,17.5,100.0,2.2,292.9
358.5,1848.0,808.4,17.5,100.0,2.3,293.3
359.5,1853.0,807.9,17.4,100.0,2.3,293.9
360.5,1859.0,807.4,17.4,99.6,2.4,294.5
361.5,1864.0,806.9,17.4,99.0,2.4,295.2
362.5,1869.0,806.4,17.4,98.5,2.5,295.9
363.5,1875.0,805.9,17.4,98.4,2.5,296.7
364.5,1882.0,805.3,17.4,98.5,2.5,297.5
365.5,1887.0,804.8,17.3,98.6,2.5,298.4
366.5,1892.0,804.3,17.3,98.6,2.5,299.2
367.5,1898.0,803.7,17.3,98.7,2.5,300.1
368.5,1905.0,803.2,17.3,98.7,2.5,301.1
369.5,1909.0,802.6,17.2,98.5,2.5,302.1
370.5,1916.0,802.1,17.3,98.1,2.5,303.1
371.5,1923.0,801.6,17.3,97.6,2.4,304.2
372.5,1927.0,801.1,17.3,97.4,2.4,305.3
373.5,1932.0,800.5,17.3,97.5,2.4,306.4
374.5,1937.0,800.0,17.2,97.7,2.4,307.5
375.5,1944.0,799.5,17.2,97.6,2.4,308.5
376.5,1948.0,799.1,17.1,97.2,2.3,309.6
377.5,1954.0,798.6,17.1,96.8,2.3,310.7
378.5,1959.0,798.1,17.1,96.7,2.3,311.8
379.5,1964.0,797.6,17.0,96.4,2.2,312.9
380.5,1968.0,797.1,17.0,95.8,2.2,314.0
381.5,1974.0,796.6,17.0,95.3,2.2,315.1
382.5,1981.0,796.1,17.0,95.0,2.2,316.2
383.5,1986.0,795.7,17.0,94.8,2.2,317.3
384.5,1989.0,795.2,17.0,94.7,2.2,318.2
385.5,1994.0,794.7,16.9,94.7,2.1,319.1
386.5,2000.0,794.2,16.9,94.9,2.1,320.0
387.5,2005.0,793.7,16.9,95.4,2.1,320.8
388.5,2012.0,793.3,16.9,95.9,2.1,321.6
389.5,2016.0,792.8,16.8,95.9,2.1,322.4
390.5,2021.0,792.3,16.8,95.6,2.1,323.1
391.5,2026.0,791.9,16.7,95.4,2.1,323.8
392.5,2031.0,791.4,16.7,95.6,2.1,324.4
393.5,2036.0,791.0,16.7,95.7,2.1,324.8
394.5,2041.0,790.5,16.6,95.8,2.1,325.2
395.5,2045.0,790.1,16.6,95.8,2.1,325.5
396.5,2049.0,789.7,16.5,95.9,2.1,325.8
397.5,2054.0,789.2,16.5,96.2,2.1,325.9
398.5,2059.0,788.8,16.4,96.5,2.1,326.0
399.5,2063.0,788.3,16.4,96.6,2.1,326.0
400.5,2067.0,787.9,16.4,96.4,2.1,326.1
401.5,2073.0,787.4,16.4,96.3,2.1,326.0
402.5,2078.0,787.0,16.4,96.4,2.2,326.0
403.5,2084.0,786.5,16.3,96.5,2.2,325.9
404.5,2090.0,786.0,16.3,96.7,2.2,325.8
405.5,2095.0,785.5,16.3,96.8,2.2,325.6
406.5,2100.0,785.0,16.2,96.9,2.2,325.5
407.5,2105.0,784.6,16.2,97.0,2.2,325.4
408.5,2110.0,784.1,16.1,97.2,2.2,325.3
409.5,2114.0,783.7,16.1,97.3,2.2,325.2
410.5,2120.0,783.2,16.0,97.4,2.1,325.2
411.5,2125.0,782.8,16.0,97.7,2.1,325.3
412.5,2129.0,782.3,16.0,97.8,2.1,325.5
413.5,2134.0,781.9,15.9,98.1,2.1,325.8
414.5,2139.0,781.4,15.9,98.4,2.1,326.3
415.5,2145.0,780.9,15.8,98.7,2.0,326.8
416.5,2150.0,780.4,15.8,98.8,2.0,327.5
417.5,2156.0,780.0,15.7,98.8,2.0,328.4
418.5,2160.0,779.5,15.7,98.7,2.0,329.3
419.5,2165.0,779.0,15.7,98.7,1.9,330.4
420.5,2171.0,778.6,15.7,98.7,1.9,331.6
421.5,2175.0,778.1,15.6,98.8,1.9,332.9
422.5,2180.0,777.7,15.6,98.9,1.8,334.3
423.5,2185.0,777.2,15.6,99.0,1.8,335.8
424.5,2190.0,776.7,15.5,99.2,1.8,337.3
425.5,2193.0,776.2,15.5,99.5,1.8,338.9
426.5,2200.0,775.7,15.5,100.0,1.8,340.4
427.5,2207.0,775.2,15.4,100.0,1.8,341.9
428.5,2214.0,774.6,15.4,100.0,1.8,343.3
429.5,2222.0,774.1,15.4,99.8,1.8,344.5
430.5,2227.0,773.6,15.3,99.1,1.8,345.5
431.5,2233.0,773.0,15.3,98.5,1.8,346.3
432.5,2238.0,772.6,15.4,98.0,1.8,346.8
433.5,2242.0,772.1,15.4,97.6,1.8,347.1
434.5,2247.0,771.6,15.5,97.4,1.8,347.1
435.5,2251.0,771.2,15.5,97.2,1.8,346.9
436.5,2256.0,770.7,15.5,97.1,1.8,346.4
437.5,2262.0,770.3,15.5,97.1,1.8,345.7
438.5,2267.0,769.8,15.5,97.3,1.9,344.8
439.5,2272.0,769.4,15.5,97.4,1.9,343.7
440.5,2276.0,768.9,15.4,97.8,1.9,342.3
441.5,2281.0,768.4,15.4,98.2,1.9,340.9
442.5,2286.0,768.0,15.4,98.7,1.9,339.2
443.5,2294.0,767.5,15.3,99.1,2.0,337.4
444.5,2299.0,767.0,15.3,99.2,2.0,335.6
445.5,2304.0,766.5,15.2,99.1,2.0,333.8
446.5,2309.0,766.1,15.2,99.0,2.0,331.9
447.5,2313.0,765.6,15.1,99.1,2.0,330.1
448.5,2318.0,765.2,15.1,99.3,2.1,328.3
449.5,2323.0,764.7,15.1,99.7,2.1,326.5
450.5,2328.0,764.2,15.0,100.0,2.1,324.7
451.5,2333.0,763.8,15.0,100.0,2.1,323.0
452.5,2339.0,763.3,15.0,100.0,2.1,321.3
453.5,2345.0,762.9,15.0,100.0,2.1,319.8
454.5,2350.0,762.4,15.0,99.9,2.1,318.3
455.5,2353.0,761.9,14.9,99.8,2.1,317.0
456.5,2359.0,761.5,14.9,99.7,2.1,315.8
457.5,2365.0,761.0,14.9,100.0,2.1,314.6
458.5,2371.0,760.6,14.9,100.0,2.1,313.6
459.5,2374.0,760.1,14.8,100.0,2.1,312.7
460.5,2379.0,759.7,14.8,100.0,2.1,311.8
461.5,2383.0,759.2,14.8,100.0,2.1,311.1
462.5,2389.0,758.8,14.8,100.0,2.1,310.4
463.5,2394.0,758.3,14.7,100.0,2.1,309.8
464.5,2400.0,757.9,14.7,100.0,2.1,309.3
465.5,2405.0,757.4,14.7,100.0,2.1,308.8
466.5,2410.0,756.9,14.7,100.0,2.1,308.4
467.5,2416.0,756.5,14.6,100.0,2.1,308.0
468.5,2420.0,756.0,14.6,99.3,2.1,307.7
469.5,2426.0,755.5,14.5,98.4,2.1,307.5
470.5,2430.0,755.1,14.6,97.9,2.1,307.3
471.5,2436.0,754.6,14.5,97.8,2.0,307.0
472.5,2442.0,754.1,14.5,97.7,2.0,306.8
473.5,2447.0,753.6,14.5,97.7,2.0,306.6
474.5,2453.0,753.1,14.5,97.5,2.0,306.3
475.5,2460.0,752.6,14.5,97.3,2.0,306.1
476.5,2466.0,752.1,14.6,97.1,2.0,305.9
477.5,2470.0,751.6,14.6,97.1,2.0,305.7
478.5,2476.0,751.1,14.6,97.0,1.9,305.5
479.5,2480.0,750.6,14.6,97.1,1.9,305.4
480.5,2485.0,750.1,14.6,97.4,1.9,305.2
481.5,2492.0,749.6,14.5,97.7,1.8,305.1
482.5,2498.0,749.1,14.5,97.9,1.8,305.0
483.5,2505.0,748.5,14.5,97.9,1.8,305.0
484.5,2513.0,748.0,14.4,97.8,1.7,305.1
485.5,2518.0,747.4,14.4,97.6,1.7,305.2
486.5,2523.0,746.9,14.4,97.7,1.6,305.5
