Time,Height,P,T,RH,WS,WD
101.5,564.0,954.4,11.3,93.1,5.6,52.8
102.5,573.0,953.6,11.2,93.2,5.7,52.7
103.5,578.0,952.8,11.1,93.1,5.7,52.6
104.5,585.0,952.1,11.1,93.4,5.8,52.4
105.5,591.0,951.3,11.0,93.8,5.8,52.2
106.5,597.0,950.6,11.0,94.0,5.8,51.9
107.5,604.0,949.9,10.9,94.2,5.8,51.6
108.5,609.0,949.2,10.9,94.3,5.9,51.3
109.5,616.0,948.5,10.8,94.4,5.9,50.9
110.5,623.0,947.7,10.8,94.7,5.9,50.5
111.5,628.0,947.0,10.7,94.9,5.9,50.1
112.5,635.0,946.3,10.6,95.3,5.9,49.6
113.5,641.0,945.6,10.6,95.6,5.9,49.0
114.5,648.0,944.9,10.5,95.6,5.9,48.4
115.5,654.0,944.2,10.5,95.7,5.8,47.7
116.5,659.0,943.6,10.4,95.9,5.8,47.0
117.5,665.0,942.9,10.4,96.0,5.8,46.3
118.5,670.0,942.2,10.3,96.2,5.7,45.5
119.5,677.0,941.6,10.3,96.3,5.7,44.7
120.5,684.0,941.0,10.2,96.2,5.7,43.9
121.5,688.0,940.3,10.2,95.9,5.6,43.1
122.5,693.0,939.7,10.2,95.9,5.6,42.3
123.5,698.0,939.1,10.1,96.4,5.5,41.5
124.5,704.0,938.4,10.1,96.8,5.5,40.8
125.5,710.0,937.8,10.0,97.2,5.4,40.0
126.5,715.0,937.2,10.0,97.4,5.4,39.3
127.5,722.0,936.5,9.9,97.3,5.3,38.7
128.5,729.0,935.9,9.9,97.4,5.3,38.1
129.5,734.0,935.3,9.8,97.5,5.2,37.7
130.5,738.0,934.6,9.8,97.5,5.2,37.2
131.5,743.0,934.0,9.8,97.7,5.2,36.9
132.5,749.0,933.4,9.7,97.9,5.1,36.7
133.5,754.0,932.7,9.7,97.9,5.1,36.6
134.5,761.0,932.0,9.6,97.9,5.1,36.5
135.5,767.0,931.4,9.6,98.0,5.1,36.6
136.5,773.0,930.7,9.5,98.1,5.0,36.8
137.5,779.0,930.0,9.5,98.4,5.0,37.1
138.5,788.0,929.2,9.4,98.8,5.0,37.5
139.5,793.0,928.5,9.4,98.9,5.0,38.0
140.5,800.0,927.8,9.3,98.7,5.0,38.5
141.5,805.0,927.1,9.3,98.5,5.0,39.1
142.5,811.0,926.4,9.3,98.7,5.1,39.8
143.5,818.0,925.7,9.2,98.9,5.1,40.5
144.5,825.0,924.9,9.2,99.0,5.1,41.3
145.5,832.0,924.2,9.2,99.1,5.2,42.0
146.5,838.0,923.4,9.1,99.1,5.2,42.7
147.5,845.0,922.6,9.1,99.2,5.3,43.3
148.5,854.0,921.9,9.1,99.1,5.3,44.0
149.5,861.0,921.1,9.0,98.9,5.4,44.6
150.5,866.0,920.4,9.0,98.5,5.4,45.1
151.5,872.0,919.7,9.0,98.3,5.5,45.6
152.5,879.0,919.0,9.0,98.4,5.5,46.1
153.5,886.0,918.3,8.9,98.5,5.6,46.5
154.5,891.0,917.6,8.9,98.5,5.7,46.8
155.5,898.0,916.9,8.9,98.4,5.7,47.1
156.5,903.0,916.2,8.9,98.0,5.8,47.3
157.5,910.0,915.5,8.9,97.8,5.8,47.5
158.5,917.0,914.8,8.9,97.9,5.9,47.6
159.5,923.0,914.1,8.9,97.9,5.9,47.7
160.5,930.0,913.3,8.8,98.0,6.0,47.7
161.5,935.0,912.6,8.8,98.0,6.0,47.7
162.5,942.0,911.9,8.8,98.2,6.0,47.7
163.5,950.0,911.1,8.7,98.4,6.0,47.7
164.5,957.0,910.4,8.7,98.2,6.1,47.7
165.5,964.0,909.6,8.8,97.8,6.1,47.7
166.5,970.0,908.9,8.9,97.3,6.1,47.7
167.5,977.0,908.1,8.9,97.2,6.1,47.8
168.5,984.0,907.4,8.8,97.3,6.1,47.8
169.5,990.0,906.7,8.8,97.5,6.0,47.9
170.5,997.0,905.9,8.7,97.7,6.0,48.0
171.5,1005.0,905.2,8.7,98.0,6.0,48.1
172.5,1011.0,904.4,8.7,97.9,6.0,48.3
173.5,1017.0,903.7,8.6,98.1,5.9,48.5
174.5,1025.0,903.0,8.6,98.5,5.9,48.8
175.5,1031.0,902.3,8.6,98.7,5.8,49.1
176.5,1038.0,901.6,8.5,98.8,5.8,49.4
177.5,1043.0,900.9,8.5,99.0,5.7,49.8
178.5,1051.0,900.2,8.4,99.2,5.7,50.1
179.5,1056.0,899.6,8.4,99.2,5.6,50.5
180.5,1061.0,898.9,8.3,99.1,5.5,50.9
181.5,1068.0,898.2,8.3,99.2,5.4,51.2
182.5,1073.0,897.6,8.3,99.3,5.3,51.6
183.5,1081.0,896.9,8.3,99.4,5.3,51.9
184.5,1086.0,896.2,8.2,99.5,5.2,52.1
185.5,1093.0,895.5,8.2,99.2,5.1,52.4
186.5,1100.0,894.8,8.2,99.2,5.0,52.5
187.5,1105.0,894.2,8.2,99.4,4.9,52.6
188.5,1112.0,893.5,8.2,99.2,4.8,52.6
189.5,1118.0,892.8,8.2,99.0,4.7,52.6
190.5,1125.0,892.1,8.2,98.9,4.5,52.4
191.5,1130.0,891.5,8.2,98.6,4.4,52.1
192.5,1136.0,890.8,8.2,98.4,4.3,51.7
193.5,1142.0,890.1,8.3,98.2,4.2,51.1
194.5,1149.0,889.5,8.3,97.8,4.1,50.5
195.5,1156.0,888.8,8.4,97.4,4.0,49.7
196.5,1161.0,888.2,8.4,97.1,3.9,48.8
197.5,1168.0,887.5,8.4,96.9,3.9,47.9
198.5,1173.0,886.9,8.5,96.7,3.8,46.8
199.5,1178.0,886.2,8.7,96.1,3.7,45.7
200.5,1186.0,885.6,8.9,95.5,3.6,44.6
201.5,1191.0,885.0,9.0,94.9,3.6,43.5
202.5,1197.0,884.3,9.0,94.7,3.6,42.4
203.5,1204.0,883.7,9.0,94.9,3.5,41.3
204.5,1209.0,883.1,9.0,95.0,3.5,40.4
205.5,1214.0,882.5,9.0,95.0,3.5,39.6
206.5,1220.0,881.8,9.1,95.0,3.5,38.9
207.5,1226.0,881.2,9.1,95.1,3.5,38.3
208.5,1231.0,880.5,9.0,95.4,3.5,37.9
209.5,1239.0,879.9,9.0,95.7,3.6,37.6
210.5,1246.0,879.2,9.0,95.9,3.6,37.5
211.5,1252.0,878.5,9.0,95.7,3.6,37.5
212.5,1258.0,877.9,8.9,95.6,3.7,37.7
213.5,1264.0,877.2,8.9,95.7,3.7,37.9
214.5,1271.0,876.5,8.8,95.8,3.8,38.2
215.5,1277.0,875.9,8.8,95.9,3.8,38.6
216.5,1282.0,875.2,8.8,96.1,3.9,39.1
217.5,1288.0,874.6,8.7,96.5,4.0,39.5
218.5,1295.0,873.9,8.7,96.9,4.0,40.0
219.5,1302.0,873.2,8.6,97.2,4.1,40.5
220.5,1309.0,872.6,8.6,97.3,4.2,40.9
221.5,1315.0,871.9,8.5,97.2,4.2,41.3
222.5,1321.0,871.2,8.5,97.2,4.3,41.6
223.5,1328.0,870.5,8.4,97.6,4.4,41.9
224.5,1335.0,869.8,8.4,98.0,4.4,42.1
225.5,1340.0,869.2,8.3,98.1,4.5,42.3
226.5,1347.0,868.5,8.3,98.2,4.5,42.3
227.5,1353.0,867.8,8.3,98.4,4.6,42.4
228.5,1360.0,867.1,8.3,98.5,4.7,42.3
229.5,1367.0,866.4,8.2,98.6,4.7,42.3
230.5,1373.0,865.8,8.2,98.8,4.8,42.2
231.5,1379.0,865.1,8.1,98.8,4.8,42.1
232.5,1386.0,864.4,8.1,99.0,4.8,42.0
233.5,1392.0,863.8,8.1,99.2,4.9,41.9
234.5,1399.0,863.1,8.1,99.3,4.9,41.9
235.5,1405.0,862.4,8.0,99.2,4.9,41.8
236.5,1410.0,861.8,8.0,99.1,5.0,41.8
237.5,1416.0,861.1,8.0,99.1,5.0,41.8
238.5,1424.0,860.4,8.0,99.3,5.0,41.9
239.5,1431.0,859.7,7.9,99.5,5.0,41.9
240.5,1438.0,859.0,7.9,99.5,5.0,42.1
241.5,1445.0,858.3,7.9,99.6,5.0,42.3
242.5,1452.0,857.6,7.8,99.5,4.9,42.6
243.5,1457.0,857.0,7.8,99.3,4.9,42.9
244.5,1463.0,856.3,7.8,99.3,4.9,43.3
245.5,1469.0,855.6,7.8,99.4,4.8,43.7
246.5,1477.0,854.9,7.7,99.3,4.8,44.2
247.5,1484.0,854.2,7.7,99.2,4.8,44.6
248.5,1491.0,853.4,7.7,99.2,4.7,45.1
249.5,1500.0,852.7,7.8,99.4,4.7,45.6
250.5,1506.0,852.0,7.7,99.4,4.6,46.0
251.5,1513.0,851.3,7.8,99.6,4.6,46.4
252.5,1520.0,850.6,7.8,99.7,4.5,46.8
253.5,1526.0,849.9,7.7,99.5,4.5,47.1
254.5,1531.0,849.2,7.7,99.5,4.4,47.3
255.5,1539.0,848.5,7.7,99.8,4.4,47.4
256.5,1547.0,847.8,7.6,100.0,4.3,47.4
257.5,1555.0,847.1,7.6,100.0,4.3,47.4
258.5,1560.0,846.4,7.6,99.7,4.3,47.2
259.5,1566.0,845.8,7.6,99.5,4.2,46.9
260.5,1572.0,845.1,7.6,99.5,4.2,46.5
261.5,1579.0,844.4,7.6,99.7,4.2,45.9
262.5,1585.0,843.7,7.6,99.7,4.2,45.3
263.5,1592.0,843.1,7.5,99.7,4.2,44.6
264.5,1600.0,842.4,7.5,99.7,4.2,43.9
265.5,1605.0,841.7,7.5,99.5,4.2,43.0
266.5,1612.0,841.0,7.5,99.7,4.2,42.1
267.5,1621.0,840.3,7.5,99.8,4.2,41.1
268.5,1626.0,839.7,7.5,99.8,4.2,40.1
269.5,1632.0,839.0,7.5,99.9,4.2,39.1
270.5,1639.0,838.3,7.4,100.0,4.2,38.0
271.5,1645.0,837.6,7.4,100.0,4.2,36.9
272.5,1653.0,836.9,7.4,100.0,4.2,35.7
273.5,1661.0,836.2,7.4,100.0,4.2,34.5
274.5,1667.0,835.6,7.4,99.9,4.1,33.2
275.5,1672.0,834.9,7.4,99.6,4.1,31.8
276.5,1679.0,834.2,7.4,99.5,4.1,30.4
277.5,1686.0,833.6,7.4,99.8,4.1,28.8
278.5,1693.0,832.9,7.4,100.0,4.1,27.1
279.5,1699.0,832.3,7.4,100.0,4.0,25.3
280.5,1705.0,831.6,7.4,99.9,4.0,23.3
281.5,1711.0,831.0,7.4,99.8,4.0,21.2
282.5,1717.0,830.4,7.4,99.7,3.9,18.9
283.5,1724.0,829.7,7.4,99.9,3.9,16.3
284.5,1730.0,829.1,7.4,100.0,3.9,13.7
285.5,1737.0,828.5,7.4,99.9,3.9,10.8
286.5,1744.0,827.8,7.4,99.7,3.9,7.8
287.5,1749.0,827.2,7.4,99.6,4.0,4.8
288.5,1755.0,826.5,7.4,99.7,4.0,1.7
289.5,1761.0,825.8,7.4,99.9,4.1,358.5
290.5,1770.0,825.1,7.4,100.0,4.2,355.5
291.5,1778.0,824.4,7.5,100.0,4.3,352.5
292.5,1785.0,823.6,7.6,100.0,4.4,349.6
293.5,1793.0,822.9,7.7,100.0,4.5,346.9
294.5,1800.0,822.2,8.0,100.0,4.7,344.4
295.5,1807.0,821.5,8.3,100.0,4.9,342.0
296.5,1814.0,820.9,8.3,100.0,5.0,339.9
297.5,1821.0,820.2,8.4,99.9,5.2,337.9
298.5,1826.0,819.6,8.5,99.7,5.4,336.1
299.5,1830.0,818.9,8.5,99.4,5.6,334.5
300.5,1837.0,818.3,8.5,99.5,5.8,332.9
301.5,1846.0,817.6,8.5,99.7,6.0,331.5
302.5,1852.0,816.9,8.5,99.8,6.2,330.2
303.5,1860.0,816.2,8.4,99.9,6.4,329.0
304.5,1867.0,815.5,8.4,100.0,6.6,327.8
305.5,1874.0,814.8,8.4,100.0,6.8,326.6
306.5,1881.0,814.1,8.5,100.0,6.9,325.5
307.5,1888.0,813.4,8.5,99.9,7.1,324.4
308.5,1895.0,812.7,8.6,99.7,7.2,323.3
309.5,1903.0,811.9,8.7,99.6,7.3,322.2
310.5,1911.0,811.2,8.7,99.5,7.5,321.1
311.5,1920.0,810.5,8.7,99.4,7.6,319.9
312.5,1925.0,809.8,8.7,99.2,7.7,318.7
313.5,1932.0,809.1,8.7,99.2,7.7,317.5
314.5,1940.0,808.4,8.7,99.5,7.8,316.2
315.5,1946.0,807.7,8.7,99.6,7.9,315.0
316.5,1953.0,807.1,8.7,99.7,7.9,313.6
317.5,1960.0,806.4,8.7,99.8,8.0,312.3
318.5,1967.0,805.7,8.7,99.5,8.0,310.9
319.5,1975.0,805.0,8.7,99.4,8.1,309.5
320.5,1981.0,804.3,8.8,99.6,8.1,308.1
321.5,1987.0,803.7,8.8,99.6,8.1,306.7
322.5,1994.0,803.0,8.9,99.7,8.1,305.3
323.5,2003.0,802.2,8.9,99.8,8.2,303.9
324.5,2010.0,801.5,9.0,99.8,8.2,302.6
325.5,2019.0,800.8,9.0,99.5,8.2,301.3
326.5,2028.0,800.1,8.9,99.4,8.2,300.0
327.5,2032.0,799.4,8.9,99.5,8.2,298.8
328.5,2038.0,798.8,8.9,99.4,8.2,297.7
329.5,2045.0,798.1,9.0,99.6,8.2,296.7
330.5,2052.0,797.4,9.1,99.5,8.1,295.7
331.5,2061.0,796.7,9.2,99.5,8.1,294.8
332.5,2068.0,796.0,9.3,99.4,8.1,294.1
333.5,2076.0,795.4,9.4,99.1,8.1,293.4
334.5,2083.0,794.7,9.5,98.7,8.1,292.8
335.5,2090.0,794.0,9.6,98.1,8.1,292.3
336.5,2095.0,793.4,9.6,97.7,8.1,291.9
337.5,2101.0,792.7,9.7,97.5,8.0,291.6
338.5,2107.0,792.1,9.7,97.7,8.0,291.4
339.5,2115.0,791.4,9.7,98.0,8.0,291.2
340.5,2123.0,790.8,9.8,98.1,8.0,291.1
341.5,2132.0,790.2,9.8,97.9,8.1,291.0
342.5,2137.0,789.6,9.7,97.4,8.1,291.0
343.5,2143.0,789.0,9.7,97.2,8.1,291.0
344.5,2148.0,788.4,9.7,97.5,8.2,290.9
345.5,2153.0,787.9,9.6,97.8,8.2,290.9
346.5,2159.0,787.4,9.6,98.0,8.3,290.9
347.5,2164.0,786.8,9.6,98.0,8.4,290.8
348.5,2169.0,786.3,9.5,97.9,8.5,290.6
349.5,2175.0,785.7,9.5,97.8,8.6,290.5
350.5,2181.0,785.1,9.5,97.6,8.7,290.2
351.5,2187.0,784.5,9.4,97.5,8.8,289.9
352.5,2195.0,783.9,9.4,97.4,8.9,289.6
353.5,2202.0,783.3,9.4,97.2,9.0,289.2
354.5,2209.0,782.6,9.3,97.2,9.2,288.7
355.5,2216.0,782.0,9.3,97.3,9.3,288.2
356.5,2223.0,781.3,9.2,97.4,9.5,287.7
357.5,2230.0,780.7,9.2,97.6,9.6,287.1
358.5,2237.0,780.0,9.1,97.6,9.8,286.5
359.5,2243.0,779.4,9.1,97.5,9.9,285.9
360.5,2250.0,778.7,9.1,97.5,10.1,285.2
361.5,2258.0,778.1,9.0,97.7,10.2,284.6
362.5,2265.0,777.5,9.0,97.4,10.4,283.9
363.5,2271.0,776.9,9.0,96.8,10.5,283.3
364.5,2276.0,776.3,9.0,96.5,10.7,282.7
365.5,2284.0,775.7,8.9,96.4,10.8,282.2
366.5,2291.0,775.1,8.9,96.5,10.9,281.7
367.5,2295.0,774.5,8.9,96.5,11.1,281.2
368.5,2302.0,773.9,8.8,96.6,11.2,280.8
369.5,2309.0,773.3,8.8,97.0,11.3,280.5
370.5,2315.0,772.8,8.7,97.2,11.4,280.2
371.5,2320.0,772.3,8.7,97.1,11.5,280.0
372.5,2325.0,771.7,8.7,97.1,11.5,279.9
373.5,2331.0,771.2,8.7,97.2,11.6,279.8
374.5,2337.0,770.7,8.6,97.3,11.7,279.7
375.5,2342.0,770.2,8.6,97.4,11.7,279.8
376.5,2347.0,769.7,8.6,97.5,11.7,279.9
377.5,2352.0,769.2,8.5,97.6,11.8,280.0
378.5,2358.0,768.6,8.5,97.7,11.8,280.2
379.5,2364.0,768.0,8.5,97.9,11.8,280.5
380.5,2370.0,767.4,8.4,98.0,11.8,280.8
381.5,2378.0,766.8,8.4,98.0,11.8,281.1
382.5,2386.0,766.2,8.4,97.9,11.8,281.5
383.5,2391.0,765.6,8.3,97.5,11.8,281.9
384.5,2397.0,765.0,8.3,97.5,11.8,282.3
385.5,2405.0,764.4,8.2,97.7,11.7,282.8
386.5,2410.0,763.8,8.2,97.7,11.7,283.2
387.5,2417.0,763.2,8.2,97.5,11.7,283.7
388.5,2425.0,762.6,8.2,97.2,11.7,284.1
389.5,2431.0,762.0,8.2,96.9,11.7,284.5
390.5,2437.0,761.4,8.1,96.9,11.7,284.9
391.5,2445.0,760.8,8.1,97.3,11.6,285.2
392.5,2450.0,760.2,8.0,97.4,11.6,285.6
393.5,2456.0,759.6,8.0,97.6,11.6,285.9
394.5,2464.0,759.0,7.9,98.1,11.6,286.1
395.5,2470.0,758.4,7.9,98.4,11.6,286.3
396.5,2475.0,757.9,7.8,98.6,11.7,286.5
397.5,2481.0,757.3,7.8,99.1,11.7,286.7
398.5,2488.0,756.7,7.7,99.6,11.7,286.8
399.5,2494.0,756.1,7.7,99.5,11.7,286.8
400.5,2500.0,755.6,7.7,99.1,11.7,286.8
401.5,2507.0,755.0,7.6,99.2,11.8,286.8
402.5,2514.0,754.3,7.6,99.5,11.8,286.7
403.5,2521.0,753.7,7.6,99.4,11.8,286.7
404.5,2528.0,753.1,7.5,99.3,11.9,286.6
405.5,2534.0,752.5,7.5,99.2,11.9,286.5
406.5,2541.0,751.9,7.4,99.1,11.9,286.3
407.5,2548.0,751.3,7.4,99.3,12.0,286.2
408.5,2554.0,750.8,7.4,99.2,12.0,286.1
409.5,2561.0,750.2,7.4,98.9,12.0,286.0
410.5,2565.0,749.6,7.3,98.6,12.1,285.8
411.5,2572.0,749.1,7.3,98.8,12.1,285.7
412.5,2578.0,748.5,7.3,99.1,12.1,285.6
413.5,2584.0,747.9,7.2,99.3,12.1,285.5
414.5,2590.0,747.3,7.2,99.1,12.1,285.4
415.5,2598.0,746.8,7.2,98.6,12.1,285.4
416.5,2605.0,746.2,7.1,98.2,12.1,285.4
417.5,2611.0,745.6,7.1,97.8,12.1,285.4
418.5,2615.0,745.0,7.1,97.4,12.0,285.4
419.5,2622.0,744.5,7.1,97.6,12.0,285.4
420.5,2628.0,743.9,7.0,97.9,12.0,285.5
421.5,2636.0,743.3,7.0,98.0,11.9,285.6
422.5,2643.0,742.8,6.9,98.3,11.9,285.7
423.5,2649.0,742.2,6.9,98.4,11.8,285.8
424.5,2656.0,741.6,6.8,98.1,11.8,285.9
425.5,2661.0,741.1,6.8,97.8,11.7,286.0
426.5,2666.0,740.6,6.8,97.6,11.6,286.2
427.5,2671.0,740.1,6.8,97.9,11.6,286.3
428.5,2676.0,739.6,6.7,98.5,11.5,286.5
429.5,2683.0,739.0,6.7,99.0,11.5,286.6
430.5,2689.0,738.5,6.7,99.3,11.4,286.8
431.5,2694.0,738.0,6.6,99.2,11.4,287.0
432.5,2700.0,737.4,6.6,98.8,11.4,287.1
433.5,2707.0,736.8,6.6,98.3,11.4,287.3
434.5,2714.0,736.2,6.5,98.1,11.4,287.4
435.5,2722.0,735.6,6.5,98.3,11.3,287.6
436.5,2728.0,735.0,6.4,98.1,11.3,287.7
437.5,2734.0,734.4,6.4,98.1,11.4,287.8
438.5,2739.0,733.8,6.4,98.7,11.4,287.9
439.5,2747.0,733.2,6.3,99.5,11.4,288.0
440.5,2756.0,732.6,6.3,99.8,11.4,288.1
441.5,2764.0,732.0,6.2,99.6,11.5,288.1
442.5,2772.0,731.4,6.2,99.2,11.5,288.2
443.5,2777.0,730.8,6.1,98.9,11.6,288.2
444.5,2782.0,730.3,6.1,98.9,11.6,288.3
445.5,2787.0,729.7,6.1,99.2,11.7,288.3
446.5,2793.0,729.2,6.0,99.2,11.7,288.3
447.5,2798.0,728.7,6.0,98.8,11.8,288.3
448.5,2803.0,728.1,6.0,97.7,11.8,288.3
449.5,2811.0,727.6,6.0,97.0,11.9,288.3
450.5,2818.0,727.0,5.9,96.8,12.0,288.3
451.5,2824.0,726.5,5.9,97.3,12.0,288.3
452.5,2832.0,725.9,5.8,98.0,12.1,288.3
453.5,2837.0,725.4,5.8,98.6,12.1,288.2
454.5,2842.0,724.8,5.7,98.8,12.2,288.2
455.5,2849.0,724.2,5.7,98.9,12.2,288.1
456.5,2856.0,723.7,5.7,98.8,12.2,288.0
457.5,2861.0,723.1,5.6,99.0,12.3,287.9
458.5,2867.0,722.6,5.6,99.4,12.3,287.8
459.5,2874.0,722.0,5.5,99.5,12.3,287.8
460.5,2881.0,721.4,5.5,99.5,12.3,287.7
461.5,2888.0,720.9,5.4,99.5,12.3,287.5
462.5,2894.0,720.3,5.4,99.6,12.4,287.4
463.5,2900.0,719.7,5.4,99.7,12.4,287.3
464.5,2906.0,719.1,5.3,99.8,12.4,287.2
465.5,2913.0,718.6,5.3,99.9,12.4,287.1
466.5,2922.0,718.0,5.3,100.0,12.4,286.9
467.5,2926.0,717.4,5.2,100.0,12.4,286.8
468.5,2933.0,716.8,5.2,99.7,12.4,286.7
469.5,2942.0,716.2,5.2,99.5,12.4,286.6
470.5,2948.0,715.6,5.1,99.6,12.4,286.5
471.5,2954.0,715.0,5.1,99.5,12.4,286.4
472.5,2960.0,714.4,5.1,99.5,12.4,286.4
473.5,2968.0,713.8,5.0,99.7,12.5,286.3
474.5,2975.0,713.2,5.0,99.8,12.5,286.3
475.5,2981.0,712.6,5.0,99.7,12.5,286.2
476.5,2989.0,712.0,4.9,99.7,12.5,286.2
477.5,2997.0,711.4,4.9,99.8,12.6,286.2
478.5,3002.0,710.8,4.9,99.9,12.6,286.2
479.5,3007.0,710.2,4.9,99.9,12.7,286.2
480.5,3016.0,709.5,4.9,100.0,12.7,286.2
481.5,3025.0,708.9,4.8,100.0,12.8,286.2
482.5,3034.0,708.3,4.8,100.0,12.9,286.3
483.5,3041.0,707.7,4.7,100.0,13.0,286.4
484.5,3046.0,707.1,4.7,99.8,13.0,286.4
