P,H,T,RH,U,V
956.6,403.0,25.5,86.4,-7.439208319425223,0.9529845645101287
956.1,406.0,25.5,85.4,-7.437533717873178,0.9659669743317201
955.5,412.0,25.5,84.5,-7.4341165518865635,0.991922926928416
955.0,417.0,25.5,83.9,-7.432373997861272,1.0048963906371906
954.5,421.0,25.5,83.0,-7.428820974287317,1.0308340952785984
953.9,425.0,25.5,82.4,-7.326175067102527,1.0426691163381103
953.4,432.0,25.5,82.1,-7.320615263926114,1.0810144113618472
952.8,437.0,25.5,81.8,-7.316797219747844,1.1065615414834484
952.3,441.0,25.5,81.7,-7.310903006693479,1.1448568586160643
951.8,446.0,25.5,82.1,-7.302732301410375,1.1958682761648711
951.3,451.0,25.4,82.5,-7.195635324348631,1.2299724708245177
950.8,455.0,25.4,82.7,-7.186873213813388,1.2801771004715048
950.2,460.0,25.3,82.9,-7.177760825216868,1.3303193360926768
949.7,465.0,25.3,82.9,-7.168298602684039,1.380396733826207
949.2,471.0,25.2,83.0,-7.155979574738569,1.4428985847676208
948.7,475.0,25.2,82.9,-7.1431155912429825,1.5052905533953955
948.1,480.0,25.2,82.6,-7.129707631839426,1.5675678883195614
947.6,484.0,25.2,82.4,-7.115756717595919,1.6297258468799445
947.1,490.0,25.1,82.3,-7.101263910928594,1.6917596955073504
946.6,495.0,25.1,82.6,-7.086230315520792,1.7536647100840261
946.1,498.0,25.1,82.8,-7.070657076239007,1.8154361763034403
945.5,505.0,25.1,82.6,-7.054545379045703,1.8770693900292836
945.0,509.0,25.1,82.3,-7.137724896587707,1.9526605697437576
944.4,513.0,25.1,81.9,-7.120413152116712,2.0148738281002494
943.9,520.0,25.1,81.3,-7.202202642577073,2.0924332952942186
943.4,526.0,25.1,80.9,-7.187419308488499,2.142662755537301
942.8,530.0,25.1,80.8,-7.271783238837816,2.209336671346719
942.3,534.0,25.1,81.0,-7.260115552129811,2.247381180334756
941.8,539.0,25.0,81.3,-7.343620520761347,2.315434656182902
941.2,543.0,25.0,81.6,-7.4266092633886815,2.3844233787122238
940.6,549.0,25.0,81.9,-7.513346478731714,2.441234255562084
940.0,554.0,25.0,82.3,-7.60412585302227,2.485411437045853
939.4,562.0,25.0,82.4,-7.595403821135231,2.51193964773924
938.8,568.0,24.9,82.1,-7.690346368899421,2.54333889333598
938.2,576.0,24.9,81.6,-7.780783295484871,2.5883221029662393
937.6,580.0,24.9,81.1,-7.875670896649322,2.61988700666095
937.0,584.0,24.9,81.2,-7.875670896649322,2.61988700666095
936.4,590.0,24.9,81.5,-7.970558497813771,2.6514519103556604
935.9,595.0,24.9,81.6,-8.070116559956183,2.6689358757229424
935.3,600.0,24.9,81.8,-8.074762437959548,2.654846807353976
934.8,606.0,24.8,82.1,-8.169759643112013,2.6860802992051993
934.2,610.0,24.8,82.1,-8.17443529199894,2.6718172948242915
933.7,614.0,24.8,82.0,-8.274191691767836,2.6884478510620418
933.1,620.0,24.7,82.0,-8.278871313751113,2.67400257485832
932.6,625.0,24.7,82.2,-8.283525716856605,2.6595491531790185
932.0,631.0,24.7,82.2,-8.2881548869062,2.6450876300517656
931.4,638.0,24.7,82.1,-8.292758809798638,2.630618049528866
930.9,643.0,24.6,82.1,-8.297337471509573,2.6161404556871743
930.3,647.0,24.6,82.2,-8.301890858091609,2.6016548926279532
929.8,654.0,24.5,82.4,-8.301890858091609,2.6016548926279532
929.2,658.0,24.5,82.4,-8.306418955674337,2.587161404476738
928.7,662.0,24.5,82.5,-8.210942875724058,2.5574239170689594
928.2,667.0,24.4,82.6,-8.210942875724058,2.5574239170689594
927.7,671.0,24.4,82.8,-8.210942875724058,2.5574239170689594
927.2,675.0,24.4,83.1,-8.115466795773779,2.527686429661181
926.7,682.0,24.3,83.1,-8.111042792388353,2.541846734176736
926.2,687.0,24.3,83.1,-8.015618759536727,2.5119426549511275
925.7,692.0,24.3,83.2,-8.011222386285107,2.5259287158358927
925.2,696.0,24.2,83.3,-8.011222386285107,2.5259287158358927
924.7,702.0,24.2,83.5,-8.006801609460755,2.539907082303733
924.2,706.0,24.2,83.6,-7.9070902944047665,2.52347440568157
923.7,709.0,24.1,83.7,-7.9070902944047665,2.52347440568157
923.2,715.0,24.1,83.7,-7.9070902944047665,2.52347440568157
922.7,721.0,24.1,83.6,-7.9070902944047665,2.52347440568157
922.2,724.0,24.1,83.3,-7.9070902944047665,2.52347440568157
921.8,729.0,24.1,83.1,-7.911482542681461,2.5096700932286886
921.3,733.0,24.1,83.1,-7.915850691210284,2.4958581358854657
920.8,736.0,24.0,83.2,-8.015618759536727,2.5119426549511275
920.4,743.0,24.0,83.3,-8.024338241827687,2.4839476203699933
919.9,746.0,24.0,83.4,-8.032959950089499,2.455922319670988
919.5,751.0,24.0,83.5,-8.137215729022573,2.4567702740280057
919.0,753.0,23.9,83.5,-8.149967746379641,2.4141304299833424
918.6,758.0,23.9,83.5,-8.162496328254017,2.371424401333448
918.1,764.0,23.9,83.6,-8.275074744351855,2.3416101245489385
917.7,768.0,23.8,83.7,-8.291220476413347,2.2837826103865564
917.2,774.0,23.8,83.9,-8.407471890095565,2.2370553004458587
916.8,775.0,23.8,84.1,-8.422884471289537,2.17830603527364
916.3,780.0,23.8,84.2,-8.441572818601168,2.1047204917171096
915.9,783.0,23.7,84.2,-8.553256805091207,2.069250595302791
915.4,788.0,23.7,84.1,-8.570988512055655,1.9945315054443222
914.9,795.0,23.7,84.0,-8.58470398672354,1.9346465983049717
914.4,799.0,23.6,83.8,-8.699001459146254,1.880790688452959
913.9,804.0,23.6,83.1,-8.711919759978997,1.820014861391934
913.4,809.0,23.6,82.0,-8.727470461064858,1.7439206837584045
912.9,814.0,23.6,81.2,-8.73943254299835,1.6829494426100335
912.4,817.0,23.6,81.0,-8.750968677319197,1.621896176880113
911.9,823.0,23.6,81.1,-8.762078301772487,1.5607638622186841
911.4,828.0,23.6,81.4,-8.671589506654714,1.4978435926610842
910.9,833.0,23.5,81.8,-8.681835022141332,1.4372684677262773
910.4,838.0,23.5,82.1,-8.689241499408022,1.3917909918394518
909.9,843.0,23.4,81.9,-8.696409756729665,1.3462753592995345
909.5,847.0,23.4,81.2,-8.604438011248675,1.2859418768276107
909.0,850.0,23.4,80.0,-8.611053208897763,1.2408717232379507
908.6,855.0,23.4,79.1,-8.518381383849457,1.1820230959194595
908.1,860.0,23.4,79.0,-8.52445364616326,1.1374049562112503
907.7,864.0,23.3,79.0,-8.431102762015252,1.0800491731114792
907.2,868.0,23.3,78.9,-8.337387673787106,1.0237024846032379
906.7,872.0,23.3,78.8,-8.342633456123284,0.9800341916343986
906.3,877.0,23.3,78.8,-8.249875930277993,0.9107947820556738
905.8,881.0,23.3,78.9,-8.256033382072546,0.8531780553341484
905.3,886.0,23.3,78.9,-8.163608109745255,0.7716881692118178
904.8,891.0,23.3,79.0,-8.070396899146342,0.6918770774126778
904.4,896.0,23.2,79.2,-8.076127293038054,0.6214241278272313
903.9,901.0,23.2,79.2,-8.081242658568403,0.5509238543885112
903.4,904.0,23.2,79.2,-7.986734532912227,0.46051221567653755
902.9,909.0,23.1,79.1,-7.99111899969576,0.3768516056771422
902.4,916.0,23.1,79.0,-7.894694310851385,0.28948529878179363
901.9,921.0,23.1,78.7,-7.897292867306903,0.20679789163219683
901.4,924.0,23.1,78.4,-7.8992299396735035,0.11030122467924557
900.9,930.0,23.1,78.4,-7.899951870496545,0.02757614618026704
900.4,934.0,23.1,78.5,-7.899807482572619,-0.05515195635389683
899.9,939.0,23.1,78.6,-7.899025396605119,-0.12408780676338312
899.5,944.0,23.1,78.7,-7.897641769271347,-0.19301420740596242
899.0,948.0,23.0,78.8,-7.8956567059398814,-0.2619259092693593
898.6,951.0,23.0,78.9,-7.893635721404124,-0.31704116100722196
898.1,955.0,23.0,78.9,-7.891230012199563,-0.3721409606061772
897.7,959.0,23.0,79.0,-7.989036278036591,-0.41868764994355173
897.2,965.0,23.0,78.9,-7.987526113455848,-0.44657203994530975
896.7,970.0,22.9,78.7,-7.985918623390122,-0.47445098860769414
896.3,975.0,22.9,78.3,-7.985078387374935,-0.48838831627885526
895.8,980.0,22.9,77.9,-7.9842138274261725,-0.5023241562345082
895.4,983.0,22.9,77.6,-7.9842138274261725,-0.5023241562345082
894.9,987.0,22.9,77.6,-7.985078387374935,-0.48838831627885526
894.5,992.0,22.9,77.6,-7.985918623390122,-0.47445098860769414
894.0,996.0,22.9,77.7,-7.986734532912227,-0.4605122156765385
893.6,1002.0,22.9,77.8,-7.988293362609694,-0.4326305038782025
893.2,1005.0,22.8,77.7,-7.989036278036591,-0.41868764994355173
892.8,1008.0,22.8,77.6,-7.890568484997329,-0.38591318138534403
892.4,1013.0,22.8,77.5,-7.891867501346647,-0.35836760622110414
892.0,1016.0,22.8,77.6,-7.892480950496677,-0.3445931601861562
891.6,1019.0,22.8,77.7,-7.893635721404124,-0.31704116100722196
891.2,1023.0,22.7,78.0,-7.7942507480028445,-0.29942491088265644
890.8,1028.0,22.7,78.2,-7.794761471473518,-0.2858209279111372
890.4,1031.0,22.7,78.4,-7.795248450748947,-0.27221607427950845
890.0,1034.0,22.6,78.5,-7.69576666275153,-0.25529487359165404
889.6,1039.0,22.6,78.5,-7.696200514816134,-0.24186284490158866
889.2,1045.0,22.6,78.5,-7.696200514816134,-0.24186284490158866
888.8,1048.0,22.6,78.4,-7.696610922919257,-0.22843007945535448
888.4,1050.0,22.5,78.3,-7.597036874306693,-0.21220445429912255
888.0,1056.0,22.5,78.3,-7.597036874306693,-0.21220445429912255
887.6,1058.0,22.5,78.3,-7.597395669814235,-0.19894480713983584
887.2,1064.0,22.5,78.4,-7.5980438308525065,-0.1724237351531382
886.8,1067.0,22.4,78.4,-7.598333194408825,-0.15916239111351357
886.4,1069.0,22.4,78.5,-7.59906240686062,-0.11937561156983692
886.0,1075.0,22.4,78.5,-7.599583287177892,-0.0795855592834669
885.6,1079.0,22.4,78.6,-7.6998944503051865,-0.04031692150193215
885.2,1084.0,22.3,78.7,-7.699988272232315,0.01343902841741567
884.7,1088.0,22.3,78.9,-7.699577804114444,0.08063273769509226
884.3,1092.0,22.3,78.9,-7.698580983336661,0.1478203064776093
883.9,1097.0,22.3,78.9,-7.696200514816134,0.24186284490158774
883.5,1100.0,22.2,78.8,-7.793158074771095,0.32663009908775703
883.2,1102.0,22.2,78.8,-7.788586028544452,0.4218147412812448
882.8,1107.0,22.2,78.9,-7.781937374917721,0.5305192671889368
882.4,1110.0,22.2,79.2,-7.773771617180685,0.6391203673143188
882.0,1114.0,22.2,79.4,-7.764090347263995,0.7475968696577469
881.7,1118.0,22.1,79.6,-7.7513897694526515,0.8694576712093376
881.3,1121.0,22.1,79.7,-7.736776652202232,0.9911039470905338
881.0,1125.0,22.1,79.7,-7.623182164417494,1.084939485919385
880.6,1129.0,22.1,79.8,-7.60520022258256,1.204545380809779
880.2,1132.0,22.1,79.9,-7.585341811391759,1.323854072151454
879.9,1136.0,22.0,80.0,-7.467857253731475,1.4110662769303857
879.5,1139.0,22.0,80.1,-7.349435284656222,1.495259508128978
879.1,1142.0,21.9,80.1,-7.327841808264477,1.5977278970623237
878.7,1146.0,21.9,80.1,-7.207422157864983,1.6772196750327253
878.3,1150.0,21.9,80.1,-7.089280243340343,1.741294240323639
877.9,1155.0,21.9,80.2,-6.970663010722376,1.802736029191978
877.5,1158.0,21.8,80.3,-6.851617110753412,1.8615431683501387
877.0,1164.0,21.8,80.6,-6.735525954704998,1.9059617292840196
876.5,1170.0,21.7,80.8,-6.62265651462879,1.9366002915534346
876.1,1173.0,21.7,80.9,-6.50633237159173,1.976774916468117
875.6,1178.0,21.6,81.1,-6.393410201059056,2.0035733081157803
875.2,1182.0,21.6,81.3,-6.284053992098115,2.017589012756497
874.7,1188.0,21.5,81.5,-6.174818334910242,2.0301769703295114
874.3,1191.0,21.5,81.4,-6.065717824061349,2.041339579507646
873.9,1196.0,21.5,81.4,-6.05494629649629,2.073071476468158
873.5,1201.0,21.6,81.6,-5.949571132496131,2.071859874453074
873.1,1203.0,21.6,82.1,-5.938641393880723,2.1029832131727573
872.7,1206.0,21.6,82.7,-5.931264432315839,2.1237001280654164
872.3,1212.0,21.6,83.2,-5.829786387464597,2.1103532113209114
871.9,1215.0,21.6,83.1,-5.822384362987197,2.130690106430819
871.6,1218.0,21.6,82.6,-5.818656741109247,2.140848833790915
871.2,1223.0,21.6,82.1,-5.912506043385203,2.175378653690768
870.9,1227.0,21.6,82.0,-5.9087002880549555,2.185694604911511
870.5,1229.0,21.5,82.0,-5.9087002880549555,2.185694604911511
870.2,1231.0,21.5,82.2,-6.0063553456611585,2.209908473590622
869.8,1236.0,21.5,82.6,-6.01020321340614,2.199422045347942
869.5,1239.0,21.5,82.8,-6.108002035108405,2.2231309316168466
869.2,1244.0,21.5,82.9,-6.115724998202466,2.201796481594394
868.8,1246.0,21.5,82.9,-6.221433841208377,2.2031252709428886
868.4,1249.0,21.5,82.9,-6.232884043567375,2.1705198684746487
868.1,1251.0,21.5,82.9,-6.3387719041445525,2.170246701927603
867.7,1257.0,21.5,83.0,-6.353768489881537,2.1259411979141163
867.3,1261.0,21.5,83.0,-6.37207865917753,2.0704138623121473
867.0,1265.0,21.5,83.0,-6.48169654099204,2.0561152571030217
866.6,1269.0,21.4,83.0,-6.4993925006286455,1.9994742115796655
866.2,1272.0,21.4,82.8,-6.519974197103712,1.931304343986674
865.8,1275.0,21.4,82.7,-6.632705701974401,1.9018977551372935
865.5,1280.0,21.4,82.9,-6.649050127139499,1.8439447949399723
865.1,1283.0,21.4,83.3,-6.6679949473171725,1.7742162727674051
864.8,1287.0,21.4,83.6,-6.683223811787554,1.7159602214374985
864.4,1290.0,21.3,83.9,-6.695040511304376,1.6692610796377079
864.1,1293.0,21.3,84.1,-6.709352450743969,1.6107730106057454
863.7,1296.0,21.3,84.3,-6.720434174225457,1.563894021314298
863.4,1300.0,21.2,84.5,-6.728530544708387,1.5286846335743245
863.0,1304.0,21.2,84.6,-6.736442449127541,1.4934333361729093
862.7,1308.0,21.2,84.7,-6.739038720505759,1.481673757452736
862.3,1310.0,21.1,84.9,-6.7416144636033195,1.4699096652973378
861.9,1316.0,21.1,85.0,-6.839319021046846,1.4912127039248353
861.6,1319.0,21.1,85.1,-6.836705948339175,1.5031472901694425
861.2,1321.0,21.1,85.2,-6.834072049839533,1.5150772975667195
860.9,1326.0,21.0,85.2,-6.8260454801389425,1.5508394833362713
860.5,1330.0,21.0,85.2,-6.817831770953362,1.5865591520579834
860.1,1333.0,21.0,85.2,-6.803727004049824,1.6459947917181288
859.8,1336.0,20.9,85.3,-6.792070083931975,1.6934532691976745
859.4,1340.0,20.9,85.3,-6.7739641933738,1.764485507701793
859.1,1344.0,20.9,85.3,-6.755115461306181,1.8353242504860523
858.7,1348.0,20.9,85.2,-6.735525954704998,1.9059617292840196
858.3,1351.0,20.9,85.1,-6.711738144077351,1.9881074129274585
858.0,1355.0,20.9,85.1,-6.6869485348564055,2.0699563503083276
857.6,1358.0,20.8,85.2,-6.661160827156068,2.1514963245986483
857.3,1363.0,20.8,85.3,-6.634378870067101,2.232715165086488
856.9,1366.0,20.8,85.4,-6.606606661082607,2.3136007489925605
856.5,1369.0,20.8,85.4,-6.5778483455013586,2.394141003279681
856.2,1373.0,20.7,85.4,-6.548108215809072,2.4743239064547993
855.8,1377.0,20.7,85.3,-6.517390711037698,2.554137490363338
855.4,1381.0,20.7,85.2,-6.490286981967512,2.6222461539113846
855.0,1385.0,20.7,85.2,-6.462471519790867,2.6900672586186247
854.7,1387.0,20.7,85.2,-6.433947374786641,2.757593367136658
854.3,1394.0,20.7,85.3,-6.409638153376928,2.8136344365917205
853.9,1396.0,20.6,85.3,-6.379822936448117,2.8806005102357615
853.5,1400.0,20.6,85.3,-6.35444234973036,2.9361645771232405
853.2,1404.0,20.6,85.4,-6.328577847625449,2.9915050437103465
852.8,1408.0,20.6,85.4,-6.307539149254641,3.03561359211281
852.4,1412.0,20.5,85.5,-6.286193030324309,3.079574188991406
852.1,1416.0,20.5,85.6,-6.264540531214175,3.1233846917686616
851.7,1420.0,20.5,85.6,-6.248100729164879,3.1561427848260135
851.4,1421.0,20.5,85.7,-6.231489632277887,3.1888143506346074
851.0,1424.0,20.4,85.9,-6.214707695954809,3.2213984934869613
850.7,1429.0,20.4,86.2,-6.197755380280911,3.253894320072338
850.3,1432.0,20.4,86.5,-6.186359410620854,3.2755086998240124
850.0,1436.0,20.4,86.8,-6.18063315001249,3.286300939501234
849.6,1441.0,20.3,87.0,-6.174888062123676,3.2970831685358677
849.2,1444.0,20.3,87.1,-6.169124164454946,3.3078553540833777
848.8,1447.0,20.3,87.2,-6.163341474564134,3.318617463329813
848.5,1453.0,20.2,87.2,-6.169124164454946,3.3078553540833777
848.1,1456.0,20.2,87.3,-6.169124164454946,3.3078553540833777
847.8,1459.0,20.2,87.3,-6.086675375521909,3.249981980413927
847.4,1462.0,20.2,87.2,-6.0923383907265976,3.239353783222645
847.0,1466.0,20.2,87.0,-6.10360872898408,3.218067818345249
846.7,1470.0,20.2,86.8,-6.109216017705469,3.2074101154998758
846.3,1474.0,20.2,86.7,-6.120374748929731,3.186065431321733
846.0,1478.0,20.1,86.8,-6.136972975709952,3.1539756967049906
845.7,1481.0,20.1,86.9,-6.1479450168997385,3.1325344482028723
845.3,1484.0,20.1,87.0,-6.158842147319667,3.1110550307570706
845.0,1488.0,20.1,87.1,-6.169664234191641,3.0895377060875107
844.7,1492.0,20.1,87.1,-6.180411145651949,3.067982736376001
844.4,1493.0,20.1,87.1,-6.101356913785433,3.002239798983867
844.0,1495.0,20.1,87.3,-6.106587515172186,2.991586355020223
843.7,1500.0,20.0,87.4,-6.106587515172186,2.991586355020223
843.3,1503.0,20.0,87.6,-6.101356913785433,3.002239798983867
842.9,1508.0,20.0,87.7,-6.0961077266073955,3.0128840976044207
842.4,1514.0,19.9,87.7,-6.08555365889377,3.0341451291467
842.0,1519.0,19.9,87.6,-6.069583565474454,3.065967276688127
841.6,1524.0,19.9,87.3,-6.048031338380822,3.108265903999121
841.2,1527.0,19.9,87.3,-6.0151506314625705,3.1714291543112596
840.8,1531.0,19.9,87.4,-5.981610295492993,3.2342446216778695
840.4,1535.0,19.8,87.6,-5.935870125434705,3.3174456821433833
840.1,1539.0,19.8,87.8,-5.888972745734183,3.3999999999999986
839.7,1541.0,19.8,87.8,-5.828737644774364,3.502258909388369
839.4,1544.0,19.8,87.8,-5.766727053863697,3.6034509967857926
839.0,1549.0,19.8,87.8,-5.773673762866835,3.7781862420985988
838.7,1553.0,19.8,87.8,-5.700078232020771,3.8883297376692427
838.3,1555.0,19.7,87.8,-5.610395251224493,4.0166484940852945
838.0,1559.0,19.7,87.8,-5.597792609409635,4.202941577281187
837.6,1564.0,19.7,87.8,-5.5085451537293615,4.3192511259852395
837.3,1566.0,19.7,87.7,-5.486408371831193,4.506586643736099
837.0,1570.0,19.7,87.7,-5.382753787003332,4.629898667195783
836.6,1574.0,19.6,87.8,-5.359043132864309,4.8083943993915375
836.3,1578.0,19.6,87.9,-5.330184619331493,4.9878985478698326
835.9,1580.0,19.6,88.0,-5.305138496613574,5.159021761123777
835.6,1584.0,19.5,88.0,-5.275460271078779,5.330996054047444
835.2,1588.0,19.5,88.1,-5.260288121415094,5.4853777335475495
834.8,1592.0,19.5,88.1,-5.241550690983668,5.640580320662816
834.5,1596.0,19.5,88.1,-5.229327627878633,5.787411559609807
834.1,1600.0,19.5,87.9,-5.22436373605685,5.925877450080631
833.7,1604.0,19.5,87.8,-5.227364831920845,6.05596044521405
833.4,1607.0,19.4,87.8,-5.2389972140347245,6.177613470535073
833.0,1611.0,19.4,87.8,-5.2598869788670966,6.290754244885455
832.7,1615.0,19.4,87.8,-5.2794492283054435,6.404484042118074
832.3,1617.0,19.4,87.6,-5.320399330071425,6.50025776170265
832.0,1621.0,19.4,87.4,-5.349223323923621,6.6057406723842504
831.7,1625.0,19.4,87.2,-5.337685990019375,6.615066762471175
831.3,1629.0,19.4,87.2,-5.377086844487064,6.711701503109636
831.0,1632.0,19.4,87.3,-5.439611110120634,6.789744543843469
830.7,1634.0,19.3,87.4,-5.427752491371659,6.799228110043724
830.3,1639.0,19.3,87.5,-5.490140451042598,6.877380157285606
830.0,1643.0,19.3,87.4,-5.5021353757542055,6.867787584577303
829.7,1645.0,19.3,87.1,-5.514113540007254,6.858174091396972
829.3,1648.0,19.3,86.6,-5.526074907314177,6.848539707028982
829.0,1653.0,19.3,86.0,-5.538019441238572,6.838884460821342
828.7,1656.0,19.3,85.6,-5.549947105395319,6.829208382185605
828.3,1660.0,19.3,85.3,-5.51041359185969,6.732409824620601
828.0,1662.0,19.3,85.3,-5.533880516416548,6.7131338754731615
827.7,1667.0,19.3,85.4,-5.493403230634137,6.616836173403299
827.4,1670.0,19.3,85.5,-5.452321868337844,6.5209037904300455
827.1,1673.0,19.3,85.7,-5.421844576881185,6.415886640530995
826.8,1676.0,19.3,85.8,-5.390418801140526,6.3113695144802575
826.5,1678.0,19.3,85.9,-5.368874672482186,6.197998447174643
826.2,1683.0,19.2,86.0,-5.335384626961311,6.094560762055368
825.9,1685.0,19.2,86.3,-5.311409701217934,5.982384723988254
825.6,1688.0,19.2,86.6,-5.296370289774514,5.861609143707369
825.2,1691.0,19.2,87.0,-5.279632563524753,5.741557279533928
824.9,1695.0,19.2,87.3,-5.261208057342153,5.622249529979793
