Time,NodeID,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2020/03/13 19:02:34.478000,1600,13,20.53,92.0,1016.019375,1.4408602150537635,-57.0,24.99783,121.4422,68.95,9.919477832448353,4,9,0.2,0.0,0.39825487199827114
2020/03/13 19:02:35.481000,1600,14,20.53,92.0,1016.006328,1.4387096774193548,-57.0,24.99783,121.44219,68.73,9.920468095917164,4,9,0.12,0.0,0.3969445679901821
2020/03/13 19:02:36.477000,1600,15,20.51,92.1,1015.972265,1.4516129032258065,-57.0,24.99782,121.44219,68.08,9.920681170818632,4,9,0.18,0.0,0.393182219246526
2020/03/13 19:02:37.479000,1600,16,20.51,92.2,1015.966562,1.4516129032258065,-57.0,24.99782,121.44219,67.37,9.920681170818632,4,9,0.64,0.0,0.38908188510519387
2020/03/13 19:02:38.478000,1600,17,20.49,92.2,1015.9569530000001,1.4365591397849462,-57.0,24.99782,121.4422,66.79,9.919690928540069,4,9,0.81,0.0,0.38577081833011373
2020/03/13 19:02:39.478000,1600,18,20.48,92.3,1015.9763280000001,1.4387096774193548,-57.0,24.99782,121.44219,66.51,9.920681170818632,4,9,0.13,0.0,0.38411527785417043
2020/03/13 19:02:40.478000,1600,19,20.47,92.3,1015.97914,1.4387096774193548,-56.0,24.99782,121.4422,65.83,9.919690928540069,4,9,0.28,0.0,0.38022614048236725
2020/03/13 19:02:41.484000,1600,20,20.47,92.4,1015.974687,1.4408602150537635,-57.0,24.99782,121.4422,65.04,9.919690928540069,4,9,0.22,0.0,0.37566332732386865
2020/03/13 19:02:42.478000,1600,21,20.43,92.4,1015.999062,1.4408602150537635,-57.0,24.99783,121.4422,64.24,9.919477832448353,4,9,0.3,0.0,0.37105072291832764
2020/03/13 19:02:43.479000,1600,22,20.44,92.5,1015.994687,1.4408602150537635,-57.0,24.99783,121.44219,63.48,9.920468095917164,4,9,0.25,0.0,0.3666244785742169
2020/03/13 19:02:44.477000,1600,23,20.43,92.5,1015.996171,1.4494623655913978,-57.0,24.99783,121.4422,62.22,9.919477832448353,4,9,0.18,0.0,0.35938349872451775
2020/03/13 19:02:45.477000,1600,24,20.42,92.6,1016.022968,1.4494623655913978,-56.0,24.99783,121.44221,61.13,9.918487572723528,4,9,0.39,0.0,0.35312305722056675
2020/03/13 19:02:46.477000,1600,25,20.41,92.7,1016.015,1.4473118279569892,-57.0,24.99784,121.44221,60.05,9.918274575797849,4,10,1.84,0.0,0.3468919411197826
2020/03/13 19:02:47.477000,1600,26,20.4,92.7,1016.0540619999999,1.4473118279569892,-57.0,24.99784,121.44221,59.17,9.918274575797849,4,9,1.41,0.0,0.341808550418944
2020/03/13 19:02:48.477000,1600,27,20.39,92.8,1016.015703,1.4430107526881721,-56.0,24.99784,121.44221,58.26,9.918274575797849,4,9,0.75,0.0,0.33655185664928927
2020/03/13 19:02:49.478000,1600,28,20.38,92.8,1016.0015619999999,1.4494623655913978,-57.0,24.99785,121.44221,57.38,9.918061699240502,4,9,0.42,0.0,0.33147556940919465
2020/03/13 19:02:50.478000,1600,29,20.38,92.9,1016.0015619999999,1.4451612903225808,-56.0,24.99784,121.44221,56.81,9.918274575797849,4,10,0.62,0.0,0.32817579446665895
2020/03/13 19:02:51.478000,1600,30,20.38,92.9,1016.021562,1.4365591397849462,-57.0,24.99784,121.44221,56.28,9.918274575797849,4,10,0.76,0.0,0.3251141958044743
2020/03/13 19:02:52.477000,1600,31,20.37,92.9,1016.002656,1.4322580645161291,-57.0,24.99784,121.44221,56.03,9.918274575797849,4,9,0.66,0.0,0.3236700448466257
2020/03/13 19:02:53.477000,1600,32,20.36,93.0,1016.012031,1.4365591397849462,-57.0,24.99784,121.44221,55.37,9.918274575797849,4,9,0.31,0.0,0.3198574843466993
2020/03/13 19:02:54.478000,1600,33,20.34,93.0,1015.995703,1.4387096774193548,-56.0,24.99784,121.44221,54.84,9.918274575797849,4,9,0.21,0.0,0.31679588068090053
2020/03/13 19:02:55.478000,1600,34,20.33,93.1,1015.9872650000001,1.4494623655913978,-57.0,24.99784,121.4422,54.36,9.919264856705974,4,9,0.21,0.0,0.3139917564006186
2020/03/13 19:02:56.479000,1600,35,20.32,93.1,1015.9885929999999,1.4494623655913978,-57.0,24.99784,121.4422,54.07,9.919264856705974,4,10,0.44,0.0,0.312316704877334
2020/03/13 19:02:57.478000,1600,36,20.33,93.1,1015.990937,1.4473118279569892,-57.0,24.99784,121.4422,53.62,9.919264856705974,4,10,0.37,0.0,0.3097174859404565
2020/03/13 19:02:58.477000,1600,37,20.32,93.2,1015.991093,1.4473118279569892,-56.0,24.99785,121.4422,53.27,9.91905200132082,4,9,0.38,0.0,0.3077024731245577
2020/03/13 19:02:59.478000,1600,38,20.31,93.2,1015.9883590000001,1.4451612903225808,-56.0,24.99785,121.4422,52.89,9.91905200132082,4,9,0.32,0.0,0.3055075282104869
2020/03/13 19:03:00.478000,1600,39,20.32,93.2,1016.008593,1.4365591397849462,-57.0,24.99785,121.4422,52.52,9.91905200132082,4,9,0.24,0.0,0.3033703441429906
2020/03/13 19:03:01.478000,1600,40,20.29,93.2,1015.9915619999999,1.4344086021505378,-57.0,24.99785,121.44219,52.3,9.920042307136814,4,9,0.58,0.0,0.3020694279711076
2020/03/13 19:03:02.478000,1600,41,20.31,93.2,1015.990625,1.4473118279569892,-58.0,24.99785,121.44219,52.1,9.920042307136814,4,9,0.3,0.0,0.30091430803726243
2020/03/13 19:03:03.477000,1600,42,20.28,93.2,1016.0328119999999,1.4473118279569892,-57.0,24.99785,121.44219,51.92,9.920042307136814,4,9,0.04,0.0,0.2998746998876279
2020/03/13 19:03:04.478000,1600,43,20.28,93.3,1015.9975780000001,1.4344086021505378,-57.0,24.99784,121.44219,51.87,9.92025514135393,4,9,0.62,0.0,0.29957949245890525
2020/03/13 19:03:05.477000,1600,44,20.27,93.3,1016.000312,1.4365591397849462,-58.0,24.99785,121.44219,51.63,9.920042307136814,4,9,0.04,0.0,0.2981997752315175
2020/03/13 19:03:06.477000,1600,45,20.27,93.3,1016.01375,1.4451612903225808,-58.0,24.99784,121.44219,51.57,9.92025514135393,4,9,0.43,0.0,0.2978468488517544
2020/03/13 19:03:07.479000,1600,46,20.26,93.3,1016.005,1.4473118279569892,-58.0,24.99784,121.44219,51.53,9.92025514135393,4,9,0.18,0.0,0.2976158296629059
2020/03/13 19:03:08.477000,1600,47,20.27,93.4,1016.0154679999999,1.4451612903225808,-57.0,24.99784,121.44218,51.6,9.921245429738077,4,9,0.45,0.0,0.2979903669177625
2020/03/13 19:03:09.478000,1600,48,20.25,93.4,1016.020078,1.4451612903225808,-57.0,24.99785,121.44218,51.44,9.921032616684847,4,9,0.41,0.0,0.2970727545314493
2020/03/13 19:03:10.478000,1600,49,20.25,93.4,1016.0182030000001,1.4344086021505378,-57.0,24.99785,121.44218,51.31,9.921032616684847,4,9,0.41,0.0,0.2963220008655829
2020/03/13 19:03:11.477000,1600,50,20.24,93.4,1015.980312,1.4451612903225808,-58.0,24.99785,121.44218,51.23,9.921032616684847,4,9,0.33,0.0,0.2958599985590732
2020/03/13 19:03:12.477000,1600,51,20.24,93.5,1016.016718,1.4451612903225808,-58.0,24.99785,121.44218,51.33,9.921032616684847,4,9,0.22,0.0,0.2964375014361918
2020/03/13 19:03:13.482000,1600,52,20.23,93.5,1016.021562,1.4344086021505378,-57.0,24.99785,121.44219,51.38,9.920042307136814,4,9,0.34,0.0,0.29675587425673255
2020/03/13 19:03:14.479000,1600,53,20.22,93.5,1015.9992179999999,1.4301075268817205,-57.0,24.99785,121.44219,51.41,9.920042307136814,4,10,0.55,0.0,0.2969291423936448
2020/03/13 19:03:15.478000,1600,54,20.22,93.5,1016.006875,1.4451612903225808,-57.0,24.99785,121.44219,51.28,9.920042307136814,4,9,0.55,0.0,0.2961783137611749
2020/03/13 19:03:16.477000,1600,55,20.21,93.6,1016.037656,1.4387096774193548,-58.0,24.99785,121.44219,51.47,9.920042307136814,4,9,0.71,0.0,0.2972756786511734
2020/03/13 19:03:17.478000,1600,56,20.21,93.6,1016.025312,1.4344086021505378,-58.0,24.99785,121.44219,51.86,9.920042307136814,4,9,0.73,0.0,0.299528163793837
2020/03/13 19:03:18.478000,1600,57,20.2,93.7,1016.000625,1.4279569892473118,-58.0,24.99785,121.44219,51.87,9.920042307136814,4,9,0.26,0.0,0.29958591981099125
2020/03/13 19:03:19.477000,1600,58,20.21,93.7,1016.007812,1.4322580645161291,-57.0,24.99785,121.44219,51.73,9.920042307136814,4,9,0.12,0.0,0.29877733551547975
2020/03/13 19:03:20.478000,1600,59,20.19,93.7,1015.985546,1.4451612903225808,-57.0,24.99785,121.4422,51.26,9.91905200132082,4,9,1.13,0.0,0.2960923596705242
2020/03/13 19:03:21.477000,1600,60,20.17,93.8,1016.008437,1.4451612903225808,-57.0,24.99785,121.44221,50.94,9.918061699240502,4,9,1.55,0.0,0.294273360389745
2020/03/13 19:03:22.478000,1600,61,20.17,93.8,1016.012734,1.4279569892473118,-57.0,24.99785,121.44222,50.47,9.917071400899495,4,9,2.44,0.0,0.2915873961528201
2020/03/13 19:03:23.478000,1600,62,20.18,93.9,1016.016718,1.4301075268817205,-58.0,24.99785,121.44221,51.18,9.918061699240502,4,9,1.24,0.0,0.2956597827629678
2020/03/13 19:03:24.477000,1600,63,20.14,93.9,1015.965156,1.4408602150537635,-58.0,24.99784,121.44222,51.22,9.917284298633195,4,9,1.8,0.0,0.29591404713967184
2020/03/13 19:03:25.478000,1600,64,20.14,94.0,1015.987656,1.4430107526881721,-57.0,24.99784,121.44221,51.98,9.918274575797849,4,9,1.33,0.0,0.30027474332779197
2020/03/13 19:03:26.478000,1600,65,20.14,94.0,1015.997968,1.4279569892473118,-57.0,24.99784,121.4422,52.44,9.919264856705974,4,9,1.14,0.0,0.30290175025704863
2020/03/13 19:03:27.477000,1600,66,20.12,94.1,1016.0101559999999,1.4301075268817205,-56.0,24.99784,121.4422,53.07,9.919264856705974,4,9,0.07,0.0,0.306540661065256
2020/03/13 19:03:28.477000,1600,67,20.1,94.2,1015.9785929999999,1.4387096774193548,-56.0,24.99783,121.44221,52.57,9.918487572723528,4,9,0.95,0.0,0.30367643277306805
2020/03/13 19:03:29.478000,1600,68,20.1,94.2,1016.00625,1.4430107526881721,-56.0,24.99783,121.44218,54.41,9.921458363126321,4,9,0.75,0.0,0.31421107635042655
2020/03/13 19:03:37.478000,1600,76,20.05,94.3,1016.017968,1.4301075268817205,-56.0,24.99783,121.44191,69.67,9.948196988523563,4,9,6.37,273.1,0.40125177504555853
2020/03/13 19:03:38.478000,1600,77,20.04,94.3,1016.006875,1.4430107526881721,-56.0,24.99783,121.44179,76.21,9.960081691861967,4,9,8.55,273.16,0.4383926036623662
2020/03/13 19:03:39.478000,1600,78,20.05,94.4,1016.0151559999999,1.4322580645161291,-56.0,24.99784,121.44171,80.28,9.967793180581735,4,9,8.72,272.5,0.46144674604742436
2020/03/13 19:03:40.478000,1600,79,20.03,94.4,1016.00625,1.4301075268817205,-57.0,24.99784,121.44165,83.86,9.973736035036794,4,9,10.28,272.89,0.4817363153422223
2020/03/13 19:03:41.479000,1600,80,20.02,94.4,1015.99289,1.4430107526881721,-56.0,24.99784,121.44161,86.48,9.977698011596754,4,10,9.1,272.01,0.49658898637200477
2020/03/13 19:03:42.478000,1600,81,20.03,94.4,1015.9986710000001,1.4430107526881721,-56.0,24.99784,121.44154,90.49,9.984631612006382,4,9,9.07,270.89,0.5192533230475462
2020/03/13 19:03:43.478000,1600,82,20.01,94.4,1015.9802340000001,1.4301075268817205,-57.0,24.99784,121.44149,93.72,9.989584293754849,4,9,9.59,270.7,0.5375201571793004
2020/03/13 19:03:44.479000,1600,83,20.01,94.5,1016.0101559999999,1.4301075268817205,-57.0,24.99784,121.44148,94.88,9.99057484109464,4,9,8.65,271.32,0.5441188540940303
2020/03/13 19:03:45.478000,1600,84,20.01,94.6,1016.012968,1.4258064516129032,-57.0,24.99784,121.44148,94.98,9.99057484109464,4,10,6.46,270.51,0.5446923006455797
2020/03/13 19:03:46.483000,1600,85,20.01,94.7,1016.029218,1.4322580645161291,-57.0,24.99784,121.44149,95.1,9.989584293754849,4,9,4.95,270.91,0.5454345119373727
2020/03/13 19:03:47.481000,1600,86,19.99,94.7,1016.005312,1.4408602150537635,-57.0,24.99783,121.4415,95.02,9.988805253252767,4,10,4.48,270.78,0.5450182101611304
2020/03/13 19:03:48.480000,1600,87,19.98,94.8,1016.005,1.4408602150537635,-57.0,24.99783,121.44152,94.52,9.98682421868152,4,9,3.44,269.31,0.5422580058308444
2020/03/13 19:03:49.478000,1600,88,19.98,94.9,1016.045156,1.4301075268817205,-57.0,24.99783,121.44153,94.6,9.98583370689974,4,9,4.08,271.12,0.5427707654459399
2020/03/13 19:03:50.480000,1600,89,19.97,95.0,1016.013281,1.4408602150537635,-56.0,24.99782,121.44157,92.77,9.982083465656082,4,9,2.45,271.91,0.5324716488153514
2020/03/13 19:03:51.478000,1600,90,19.98,95.0,1015.995468,1.4387096774193548,-57.0,24.99782,121.4416,91.55,9.979112059232126,4,9,1.64,271.91,0.5256260707120659
2020/03/13 19:03:52.478000,1600,91,19.96,95.1,1016.015625,1.4236559139784948,-57.0,24.99782,121.44163,90.57,9.97614068593996,4,9,1.28,271.91,0.5201546720836719
2020/03/13 19:03:53.479000,1600,92,19.97,95.1,1016.003281,1.4279569892473118,-56.0,24.99782,121.44165,89.71,9.974159788837785,4,9,1.24,271.91,0.5153181714635122
2020/03/13 19:03:54.477000,1600,93,19.96,95.1,1015.996171,1.4387096774193548,-56.0,24.99782,121.44167,89.23,9.972178906478872,4,9,0.53,271.91,0.512662881062529
2020/03/13 19:03:55.477000,1600,94,19.95,95.2,1016.0404679999999,1.4387096774193548,-57.0,24.99781,121.44167,89.6,9.972391004944937,4,9,1.11,271.91,0.5147776201491443
2020/03/13 19:03:56.478000,1600,95,19.95,95.2,1016.014531,1.4344086021505378,-57.0,24.99781,121.44169,89.14,9.970410179325501,4,9,1.08,271.91,0.5122366703881529
2020/03/13 19:03:57.478000,1600,96,19.95,95.2,1016.0049210000001,1.4279569892473118,-57.0,24.99781,121.44171,88.02,9.968429368485841,5,9,1.13,271.91,0.5059015082382128
2020/03/13 19:03:58.479000,1600,97,19.94,95.2,1016.028281,1.4387096774193548,-57.0,24.99781,121.44173,87.39,9.966448572437294,5,9,1.02,271.91,0.5023805438630153
2020/03/13 19:03:59.478000,1600,98,19.93,95.2,1016.01625,1.4344086021505378,-57.0,24.99781,121.44176,85.53,9.963477406118356,5,9,0.27,271.91,0.49183507451436387
2020/03/13 19:04:00.478000,1600,99,19.94,95.2,1016.03875,1.4279569892473118,-57.0,24.99781,121.4418,83.63,9.95951590287603,5,9,1.05,271.91,0.4811010367660766
2020/03/13 19:04:01.477000,1600,100,19.93,95.2,1016.055937,1.4387096774193548,-57.0,24.99781,121.44183,81.83,9.956544814372679,5,9,1.61,271.91,0.47088705608342335
2020/03/13 19:04:02.478000,1600,101,19.93,95.3,1016.044843,1.4322580645161291,-57.0,24.99781,121.44185,80.64,9.95456410725627,5,9,1.51,271.91,0.46413188436487424
2020/03/13 19:04:03.478000,1600,102,19.93,95.3,1016.056015,1.4387096774193548,-57.0,24.99781,121.44186,79.42,9.953573759266124,5,9,1.5,271.91,0.45715582711645375
2020/03/13 19:04:04.479000,1600,103,19.93,95.4,1016.03375,1.4408602150537635,-57.0,24.99781,121.44188,78.27,9.951593074435063,5,9,1.67,271.91,0.4506261622738232
2020/03/13 19:04:05.478000,1600,104,19.92,95.4,1016.000625,1.4365591397849462,-57.0,24.9978,121.44189,77.54,9.95081541870254,5,9,1.64,271.91,0.4464583693622233
2020/03/13 19:04:06.478000,1600,105,19.91,95.5,1016.018437,1.4258064516129032,-57.0,24.9978,121.44191,76.12,9.948834798352113,5,9,1.44,271.91,0.43836989187916847
2020/03/13 19:04:07.478000,1600,106,19.92,95.5,1016.0225780000001,1.4365591397849462,-57.0,24.9978,121.44192,75.4,9.947844493761139,5,9,1.59,271.91,0.43426684563787027
2020/03/13 19:04:08.478000,1600,107,19.91,95.5,1015.995937,1.4387096774193548,-56.0,24.9978,121.44194,74.34,9.945863895758265,5,9,1.52,271.91,0.4282472569564261
2020/03/13 19:04:09.478000,1600,108,19.91,95.5,1016.040937,1.4258064516129032,-57.0,24.9978,121.44196,73.22,9.94388331266741,5,9,2.0,185.31,0.42187956429353557
2020/03/13 19:04:10.478000,1600,109,19.92,95.6,1016.0360929999999,1.4215053763440861,-57.0,24.9978,121.44197,71.9,9.942893026713305,5,9,1.01,185.31,0.4143155047410636
2020/03/13 19:04:11.479000,1600,110,19.9,95.6,1016.0328119999999,1.4258064516129032,-57.0,24.9978,121.44198,70.91,9.941902744492442,5,9,1.18,185.31,0.4086516371410712
2020/03/13 19:04:12.477000,1600,111,19.91,95.6,1016.031015,1.4258064516129032,-57.0,24.9978,121.44199,70.05,9.940912466000887,5,9,1.14,185.31,0.40373586823278956
2020/03/13 19:04:13.480000,1600,112,19.9,95.6,1016.029375,1.4279569892473118,-57.0,24.9978,121.442,69.08,9.939922191244799,5,9,1.27,185.31,0.3981850815348258
2020/03/13 19:04:14.478000,1600,113,19.9,95.6,1016.035,1.4365591397849462,-57.0,24.9978,121.44201,68.33,9.938931920222775,5,9,0.97,185.31,0.3939013734695455
2020/03/13 19:04:15.479000,1600,114,19.91,95.6,1016.031015,1.4365591397849462,-57.0,24.9978,121.44202,67.54,9.93794165293341,5,9,1.03,185.31,0.3893862035338858
2020/03/13 19:04:16.478000,1600,115,19.9,95.7,1016.022109,1.4387096774193548,-56.0,24.9978,121.44203,66.59,9.936951389382857,5,9,1.21,185.31,0.38394762120757797
2020/03/13 19:04:17.478000,1600,116,19.91,95.7,1016.020078,1.4365591397849462,-57.0,24.9978,121.44204,65.81,9.9359611295672,5,9,1.5,185.31,0.379488210877796
2020/03/13 19:04:18.477000,1600,117,19.89,95.7,1016.0154679999999,1.4258064516129032,-57.0,24.9978,121.44204,65.28,9.9359611295672,5,9,1.43,185.31,0.3764320956892845
2020/03/13 19:04:19.477000,1600,118,19.89,95.7,1016.027656,1.4301075268817205,-57.0,24.9978,121.44205,64.38,9.934970873492592,5,9,0.64,185.31,0.37127946332878664
2020/03/13 19:04:20.477000,1600,119,19.9,95.7,1016.0457030000001,1.4365591397849462,-57.0,24.9978,121.44206,63.8,9.933980621155111,5,9,0.32,185.31,0.36797137162238386
2020/03/13 19:04:21.477000,1600,120,19.89,95.7,1016.0228119999999,1.4344086021505378,-57.0,24.9978,121.44207,63.16,9.932990372558399,5,9,1.07,185.31,0.36431653790254076
2020/03/13 19:04:22.479000,1600,121,19.89,95.7,1016.026875,1.4258064516129032,-56.0,24.9978,121.44208,62.71,9.932000127706091,5,9,1.32,185.31,0.36175700181837095
2020/03/13 19:04:23.477000,1600,122,19.88,95.8,1016.034687,1.4215053763440861,-57.0,24.9978,121.44209,62.27,9.931009886596788,5,9,0.61,185.31,0.35925464526144774
2020/03/13 19:04:24.477000,1600,123,19.88,95.8,1016.013437,1.4258064516129032,-57.0,24.9978,121.4421,61.79,9.93001964923161,5,9,0.98,185.31,0.3565209988088683
2020/03/13 19:04:25.479000,1600,124,19.89,95.9,1016.0128119999999,1.4365591397849462,-57.0,24.99779,121.4421,61.63,9.930232894276823,5,9,0.86,185.31,0.3555902054244256
2020/03/13 19:04:26.477000,1600,125,19.87,95.9,1016.020703,1.4365591397849462,-56.0,24.99779,121.44211,61.31,9.929242681840488,5,10,0.78,185.31,0.35377920668565066
2020/03/13 19:04:27.477000,1600,126,19.88,96.0,1016.025703,1.4344086021505378,-57.0,24.99779,121.44212,61.19,9.92825247315467,5,9,0.61,185.31,0.35312199882846473
2020/03/13 19:04:28.477000,1600,127,19.89,96.0,1015.994687,1.4344086021505378,-57.0,24.99779,121.44212,60.92,9.92825247315467,5,9,0.86,185.31,0.3515638922538532
2020/03/13 19:04:29.477000,1600,128,19.89,96.0,1016.045625,1.4365591397849462,-57.0,24.99779,121.44213,60.68,9.927262268223016,5,9,0.75,185.31,0.3502138362789035
2020/03/13 19:04:30.477000,1600,129,19.9,96.0,1016.01875,1.4365591397849462,-56.0,24.99779,121.44213,60.5,9.927262268223016,5,9,0.95,185.31,0.3491749943641012
2020/03/13 19:04:31.477000,1600,130,19.87,96.0,1015.998125,1.4236559139784948,-57.0,24.99779,121.44214,60.26,9.926272067044122,5,10,0.38,185.31,0.3478245645873427
2020/03/13 19:04:32.477000,1600,131,19.88,96.0,1016.036562,1.4236559139784948,-57.0,24.99779,121.44214,60.11,9.926272067044122,5,9,0.32,185.31,0.34695877620973464
2020/03/13 19:04:33.478000,1600,132,19.88,96.0,1016.042343,1.4344086021505378,-56.0,24.99779,121.44214,59.75,9.926272067044122,5,9,0.2,185.31,0.34488088345775303
2020/03/13 19:04:34.477000,1600,133,19.89,96.0,1016.008984,1.4344086021505378,-57.0,24.99779,121.44215,59.48,9.925281869619123,5,9,0.53,185.31,0.3433567141017584
2020/03/13 19:04:35.477000,1600,134,19.88,96.0,1016.0175,1.4236559139784948,-57.0,24.99779,121.44215,59.42,9.925281869619123,5,9,0.44,185.31,0.3430103638938976
2020/03/13 19:04:36.478000,1600,135,19.89,96.0,1016.053906,1.4236559139784948,-56.0,24.99779,121.44215,59.27,9.925281869619123,5,9,0.22,185.31,0.3421444882646265
2020/03/13 19:04:37.477000,1600,136,19.89,96.0,1016.059375,1.4344086021505378,-57.0,24.99779,121.44216,58.99,9.924291675946609,5,9,0.06,185.31,0.34056216198497075
2020/03/13 19:04:38.477000,1600,137,19.89,96.0,1016.0049210000001,1.4344086021505378,-57.0,24.99779,121.44216,58.89,9.924291675946609,5,9,0.46,185.31,0.3399848536937681
2020/03/13 19:04:39.477000,1600,138,19.9,96.0,1016.011015,1.4365591397849462,-57.0,24.99779,121.44216,58.98,9.924291675946609,5,9,0.19,185.31,0.34050443115896034
2020/03/13 19:04:40.478000,1600,139,19.88,96.0,1016.054531,1.4344086021505378,-57.0,24.99779,121.44216,58.86,9.924291675946609,5,10,0.14,185.31,0.33981166119294026
2020/03/13 19:04:41.477000,1600,140,19.9,96.0,1016.055625,1.4236559139784948,-57.0,24.99779,121.44216,58.67,9.924291675946609,5,9,0.09,185.31,0.33871477521028637
2020/03/13 19:04:42.477000,1600,141,19.89,96.0,1015.9935929999999,1.4344086021505378,-57.0,24.99779,121.44217,58.28,9.923301486030235,5,9,0.58,185.31,0.33649684461446444
2020/03/13 19:04:43.480000,1600,142,19.9,96.0,1016.036718,1.4344086021505378,-57.0,24.99779,121.44217,58.18,9.923301486030235,5,9,0.26,185.31,0.33591947823325763
2020/03/13 19:04:44.478000,1600,143,19.89,96.0,1016.0360929999999,1.4236559139784948,-57.0,24.99779,121.44217,57.82,9.923301486030235,5,9,0.66,185.31,0.3338409586968721
2020/03/13 19:04:45.477000,1600,144,19.89,95.9,1016.035,1.4215053763440861,-57.0,24.99779,121.44217,57.46,9.923301486030235,5,9,0.09,185.31,0.3317624382817924
2020/03/13 19:04:46.477000,1600,145,19.9,95.9,1016.065156,1.4215053763440861,-57.0,24.99779,121.44218,57.04,9.92231129987364,5,9,0.33,185.31,0.32937036184394286
2020/03/13 19:04:47.477000,1600,146,19.9,95.9,1016.0925780000001,1.4215053763440861,-57.0,24.99779,121.44218,56.55,9.92231129987364,5,9,0.47,185.31,0.32654097952611283
2020/03/13 19:04:48.479000,1600,147,19.88,95.9,1016.016562,1.4215053763440861,-56.0,24.99779,121.44218,56.14,9.92231129987364,5,9,0.79,185.31,0.3241735359541513
2020/03/13 19:04:49.478000,1600,148,19.9,95.9,1016.043359,1.4344086021505378,-57.0,24.99779,121.44218,55.9,9.92231129987364,5,9,0.5,185.31,0.32278771481250984
2020/03/13 19:04:50.483000,1600,149,19.89,95.9,1016.035625,1.4344086021505378,-57.0,24.99779,121.44218,55.52,9.92231129987364,5,9,0.1,185.31,0.32059349723315317
2020/03/13 19:04:51.479000,1600,150,19.89,95.9,1016.035781,1.4344086021505378,-56.0,24.99779,121.44218,55.27,9.92231129987364,5,9,0.29,185.31,0.3191499325229618
2020/03/13 19:04:52.477000,1600,151,19.89,95.9,1016.059296,1.4344086021505378,-57.0,24.99779,121.44218,55.08,9.92231129987364,5,9,0.36,185.31,0.31805282307212857
2020/03/13 19:04:53.477000,1600,152,19.89,95.9,1016.042265,1.4344086021505378,-56.0,24.99779,121.44218,54.93,9.92231129987364,5,9,0.22,185.31,0.3171866838672087
2020/03/13 19:04:54.477000,1600,153,19.9,95.9,1016.054921,1.4322580645161291,-57.0,24.99779,121.44218,55.05,9.92231129987364,5,9,0.47,185.31,0.3178795952427612
2020/03/13 19:04:55.479000,1600,154,19.9,95.9,1016.036562,1.4344086021505378,-58.0,24.99779,121.44218,54.9,9.92231129987364,5,9,0.49,185.31,0.3170134560088156
2020/03/13 19:04:56.477000,1600,155,19.89,95.9,1016.0305460000001,1.4322580645161291,-57.0,24.99779,121.44218,54.92,9.92231129987364,5,9,0.3,185.31,0.31712894124838853
2020/03/13 19:04:57.477000,1600,156,19.89,95.8,1015.993125,1.4322580645161291,-57.0,24.99779,121.44218,54.78,9.92231129987364,5,9,0.59,185.31,0.3163205445173184
