Time,NodeID,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2020/03/13 07:17:40.546000,1610,26,19.57,99.7,1017.154531,1.4838709677419355,-60.0,24.9978,121.44258,14.9,9.882492680797128,4,10,0.31,0.0,0.08638574248777489
2020/03/13 07:17:41.549000,1610,27,19.55,99.7,1017.1109369999999,1.4623655913978495,-60.0,24.9978,121.44258,14.18,9.882492680797128,4,9,0.31,0.0,0.08221140375928473
2020/03/13 07:17:42.549000,1610,28,19.54,99.7,1017.162343,1.4795698924731182,-59.0,24.9978,121.44259,14.18,9.881502628275065,4,9,0.55,0.0,0.08221964071463074
2020/03/13 07:17:43.546000,1610,29,19.55,99.8,1017.120781,1.4817204301075269,-60.0,24.9978,121.44258,14.36,9.882492680797128,4,9,0.19,0.0,0.08325498852495912
2020/03/13 07:17:44.546000,1610,30,19.54,99.8,1017.159062,1.4817204301075269,-58.0,24.9978,121.4426,12.02,9.880512579553683,4,9,0.26,0.0,0.06970234838074613
2020/03/13 07:17:45.548000,1610,31,19.53,99.9,1017.124062,1.4709677419354839,-58.0,24.99781,121.4426,11.57,9.88029839086206,4,9,0.45,0.0,0.06709431635856923
2020/03/13 07:17:46.547000,1610,32,19.53,100.0,1017.127343,1.4817204301075269,-61.0,24.99781,121.44261,10.39,9.879308324555874,4,9,0.64,0.0,0.060257551450378304
2020/03/13 07:17:47.549000,1610,33,19.51,100.0,1017.163593,1.4817204301075269,-54.0,24.99781,121.44261,11.44,9.879308324555874,4,9,0.21,0.0,0.06634709669183154
2020/03/13 07:17:48.546000,1610,34,19.51,100.0,1017.15625,1.4795698924731182,-61.0,24.99781,121.44261,11.01,9.879308324555874,4,9,0.11,0.0,0.06385328309969794
2020/03/13 07:17:49.545000,1610,35,19.55,100.0,1017.065937,1.4817204301075269,-49.0,24.99781,121.44261,10.95,9.879308324555874,4,9,0.91,0.0,0.06350530909064815
2020/03/13 07:17:50.546000,1610,36,19.59,100.0,1017.104375,1.4774193548387098,-51.0,24.99781,121.4426,11.81,9.88029839086206,4,9,0.0,0.0,0.0684860726890826
2020/03/13 07:17:51.546000,1610,37,19.61,100.0,1017.082578,1.4774193548387098,-57.0,24.99781,121.4426,12.47,9.88029839086206,4,9,2.68,0.0,0.07231340217633134
2020/03/13 07:17:52.546000,1610,38,19.63,100.0,1017.055781,1.4752688172043011,-60.0,24.99783,121.44259,12.17,9.8808604886526,4,9,7.04,0.0,0.07056969227268058
2020/03/13 07:18:08.547000,1610,54,19.93,97.8,1017.0823429999999,1.4838709677419355,-57.0,24.9978,121.44265,21.57,9.87556239298947,4,10,1.08,0.0,0.12514406264937125
2020/03/13 07:18:09.547000,1610,55,19.95,97.6,1017.042812,1.4688172043010752,-55.0,24.99779,121.44261,21.18,9.879736865490077,4,9,4.66,0.0,0.12282946070072921
2020/03/13 07:18:10.546000,1610,56,19.96,97.4,1017.042812,1.4817204301075269,-63.0,24.99779,121.4426,21.19,9.880726889016865,4,9,3.14,0.0,0.12287514068793481
2020/03/13 07:18:11.545000,1610,57,20.01,97.8,1017.063281,1.4709677419354839,-58.0,24.99779,121.44258,20.9,9.882706947482369,4,9,2.23,0.0,0.12116923156635839
2020/03/13 07:18:12.547000,1610,58,20.03,98.8,1017.025,1.4666666666666668,-57.0,24.9978,121.44257,21.2,9.883482737118731,4,9,5.15,0.0,0.12289885004030059
2020/03/13 07:18:13.546000,1610,59,20.1,100.0,1017.027031,1.4688172043010752,-56.0,24.9978,121.44255,22.54,9.885462861161033,4,9,4.87,0.0,0.13064078539603483
2020/03/13 07:18:58.546000,1610,104,21.73,90.2,1017.018046,1.4731182795698925,-59.0,24.99782,121.44187,108.78,9.952370896014195,4,9,5.92,0.0,0.6262213076626952
2020/03/13 07:18:59.546000,1610,105,21.75,90.1,1017.021406,1.4731182795698925,-56.0,24.99784,121.44188,104.97,9.950955814262242,4,9,6.67,0.0,0.6043756016181487
2020/03/13 07:19:00.545000,1610,106,21.79,90.7,1016.974375,1.4795698924731182,-55.0,24.99785,121.44185,104.11,9.95371491959882,4,9,11.6,0.0,0.5992582812542007
2020/03/13 07:19:01.546000,1610,107,21.8,90.9,1016.962812,1.4731182795698925,-58.0,24.99783,121.44176,105.17,9.96305295098671,4,9,13.22,0.0,0.6047918604352267
2020/03/13 07:19:02.546000,1610,108,21.81,90.6,1017.00625,1.4731182795698925,-71.0,24.99783,121.44169,107.44,9.969986018216595,4,10,11.94,0.0,0.6174151361690025
2020/03/13 07:19:03.545000,1610,109,21.85,90.2,1017.029375,1.4817204301075269,-70.0,24.99779,121.44168,111.41,9.971825188463594,4,9,3.0,0.0,0.6401092174136156
2020/03/13 07:19:04.546000,1610,110,21.86,90.0,1017.0394530000001,1.4795698924731182,-58.0,24.99776,121.44163,117.26,9.977414568714716,4,9,3.62,0.0,0.6733401483996765
2020/03/13 07:19:05.546000,1610,111,21.9,90.4,1017.02414,1.4838709677419355,-58.0,24.99773,121.44157,124.39,9.983994771421745,4,9,1.92,0.0,0.7138077940390399
2020/03/13 07:19:06.548000,1610,112,21.93,90.5,1017.0275,1.4688172043010752,-57.0,24.99771,121.44155,127.76,9.986401315715089,4,9,4.07,0.0,0.7329676862749089
2020/03/13 07:19:07.545000,1610,113,21.95,90.9,1017.037343,1.4731182795698925,-58.0,24.99769,121.44154,131.51,9.987817970389258,4,9,2.52,0.0,0.7543722345781505
2020/03/13 07:19:08.545000,1610,114,22.0,90.8,1017.050937,1.4817204301075269,-58.0,24.99766,121.44149,137.44,9.993409262192856,4,9,1.61,0.0,0.7879428624040589
2020/03/13 07:19:09.546000,1610,115,22.02,91.0,1017.0744530000001,1.4709677419354839,-64.0,24.99765,121.44144,145.2,9.998573675921506,4,9,2.14,0.0,0.8319949129750213
2020/03/13 07:19:10.545000,1610,116,22.06,91.5,1017.055937,1.4709677419354839,-57.0,24.99764,121.44141,150.81,10.001757773071564,4,9,4.31,0.0,0.8638603281331056
2020/03/13 07:19:11.546000,1610,117,22.1,92.1,1017.0726559999999,1.4731182795698925,-61.0,24.99763,121.44141,152.15,10.00197147648878,4,9,1.53,0.0,0.8715162344132188
2020/03/13 07:19:12.546000,1610,118,22.13,91.9,1017.0491400000001,1.4709677419354839,-64.0,24.99763,121.44142,152.33,10.000981343879378,4,9,3.14,0.0,0.8726334882283386
2020/03/13 07:19:13.546000,1610,119,22.17,91.6,1017.052265,1.4838709677419355,-60.0,24.99762,121.44145,148.99,9.998224875610621,4,9,2.74,0.0,0.8537381896473444
2020/03/13 07:19:14.551000,1610,120,22.19,91.5,1017.025625,1.4709677419354839,-56.0,24.99762,121.44148,146.04,9.995254597231229,4,9,2.35,0.0,0.8370852595225037
2020/03/13 07:19:15.546000,1610,121,22.21,91.6,1017.065625,1.4731182795698925,-67.0,24.99762,121.44151,142.14,9.992284352607394,4,10,3.55,0.0,0.8149760920737618
2020/03/13 07:19:16.546000,1610,122,22.26,90.9,1017.085625,1.4795698924731182,-72.0,24.99762,121.44153,140.03,9.99030420829055,4,9,0.95,0.0,0.8030388744056985
2020/03/13 07:19:22.550000,1610,128,22.44,90.9,1017.01,1.4774193548387098,-59.0,24.99761,121.44149,140.44,9.994478622905163,4,9,3.85,0.0,0.8050534734559346
2020/03/13 07:19:23.545000,1610,129,22.47,91.6,1016.981406,1.4774193548387098,-52.0,24.99762,121.44149,140.97,9.994264511936446,4,9,5.18,0.0,0.8081085350365644
2020/03/13 07:19:24.546000,1610,130,22.48,92.0,1016.99125,1.4795698924731182,-50.0,24.99761,121.44151,138.31,9.992498505844132,4,9,0.75,0.0,0.7930021950053725
2020/03/13 07:19:25.545000,1610,131,22.51,91.9,1016.9729679999999,1.4795698924731182,-54.0,24.99763,121.44153,135.82,9.990090132218544,4,9,3.23,0.0,0.7789152312083721
2020/03/13 07:19:26.545000,1610,132,22.54,91.9,1017.024531,1.4688172043010752,-55.0,24.99766,121.44157,130.24,9.985488039184155,4,9,3.86,0.0,0.7472623457288011
2020/03/13 07:19:43.544000,1610,149,22.91,88.6,1016.960234,1.4752688172043011,-51.0,24.99775,121.44193,92.3,9.947919820593505,4,9,12.73,0.0,0.5315934182868837
2020/03/13 07:19:59.545000,1610,165,22.98,84.4,1017.037421,1.4666666666666668,-55.0,24.99775,121.44219,54.84,9.922176063949856,4,9,7.83,0.0,0.3166713162514969
2020/03/13 07:20:00.547000,1610,166,22.99,84.5,1017.0175,1.4645161290322581,-55.0,24.99776,121.44223,53.57,9.918001709929822,4,9,9.66,60.02,0.3094680915186943
2020/03/13 07:20:01.545000,1610,167,22.97,84.6,1017.052421,1.4602150537634409,-55.0,24.99776,121.44226,49.93,9.915031421852435,4,9,6.82,60.02,0.28852698165287194
2020/03/13 07:20:02.548000,1610,168,22.97,84.8,1017.017031,1.4752688172043011,-55.0,24.99776,121.44228,48.35,9.913051248701956,4,9,7.85,72.98,0.2794527036125931
2020/03/13 07:20:03.547000,1610,169,22.95,84.9,1017.023906,1.4666666666666668,-55.0,24.99777,121.44233,44.9,9.907886787282662,4,9,10.93,86.83,0.25964799001206273
2020/03/13 07:20:04.545000,1610,170,22.95,84.9,1017.05375,1.4645161290322581,-55.0,24.99777,121.44236,39.68,9.90491654876616,4,9,8.08,86.83,0.2295308958667618
2020/03/13 07:20:05.552000,1610,171,22.93,85.0,1017.052187,1.4752688172043011,-55.0,24.99778,121.44239,36.76,9.901732242146206,4,9,9.48,88.03,0.21270855717554354
2020/03/13 07:20:06.549000,1610,172,22.92,85.0,1017.055312,1.4645161290322581,-55.0,24.99778,121.44244,31.68,9.896781870560588,4,9,10.99,91.01,0.18340548665998702
2020/03/13 07:20:07.545000,1610,173,22.91,85.0,1017.0434369999999,1.4645161290322581,-55.0,24.99779,121.44244,31.85,9.896567782264736,4,9,8.36,91.01,0.1843936521621122
2020/03/13 07:20:08.546000,1610,174,22.91,85.0,1017.068593,1.4752688172043011,-55.0,24.99779,121.44244,31.83,9.896567782264736,4,9,8.36,88.49,0.18427786416829753
2020/03/13 07:20:09.546000,1610,175,22.9,85.0,1017.058437,1.4623655913978495,-55.0,24.99779,121.44245,31.54,9.895577697980864,4,9,8.89,88.38,0.18261720757494757
2020/03/13 07:20:10.547000,1610,176,22.89,84.9,1017.078593,1.4645161290322581,-55.0,24.9978,121.44243,31.72,9.897343923952025,4,9,5.95,88.38,0.18362662929333357
2020/03/13 07:20:11.546000,1610,177,22.88,84.9,1017.08164,1.4709677419354839,-55.0,24.99781,121.44245,29.63,9.895149840507527,4,9,6.24,88.38,0.17156575699714482
2020/03/13 07:20:12.546000,1610,178,22.88,84.8,1017.066562,1.4731182795698925,-56.0,24.99781,121.44246,29.16,9.894159717359289,4,9,8.44,88.38,0.16886124148178686
2020/03/13 07:20:13.545000,1610,179,22.87,84.8,1017.0832809999999,1.4709677419354839,-56.0,24.99781,121.44246,28.04,9.894159717359289,4,10,6.32,88.38,0.16237552277110706
2020/03/13 07:20:14.546000,1610,180,22.86,84.8,1017.071406,1.4645161290322581,-56.0,24.99782,121.44246,27.12,9.89394594822683,4,9,6.24,88.38,0.1570513581653834
2020/03/13 07:20:15.544000,1610,181,22.85,84.8,1017.0879679999999,1.4645161290322581,-55.0,24.99782,121.44244,29.46,9.895926240919504,4,9,4.56,88.38,0.1705680334506784
2020/03/13 07:20:16.546000,1610,182,22.84,84.8,1017.091093,1.4623655913978495,-55.0,24.99782,121.44237,35.32,9.902857384211273,4,9,4.96,88.38,0.20435297337563413
2020/03/13 07:20:17.547000,1610,183,22.83,84.8,1017.062812,1.4731182795698925,-55.0,24.99783,121.44235,35.42,9.90462433034384,4,9,5.22,88.38,0.20489498557844624
2020/03/13 07:20:18.548000,1610,184,22.82,84.9,1017.096171,1.4731182795698925,-55.0,24.99783,121.44235,35.38,9.90462433034384,4,9,3.08,88.38,0.20466359851838592
2020/03/13 07:20:19.544000,1610,185,22.82,84.9,1017.064218,1.4688172043010752,-55.0,24.99784,121.44237,33.1,9.902430590823164,4,9,4.85,88.38,0.19151694337387948
2020/03/13 07:20:20.545000,1610,186,22.79,84.9,1017.075781,1.4623655913978495,-55.0,24.99784,121.44235,34.61,9.904411036414762,4,9,3.01,88.38,0.20021370784353418
2020/03/13 07:20:21.548000,1610,187,22.78,85.0,1017.0875,1.4688172043010752,-55.0,24.99784,121.44238,31.94,9.901440373666466,4,9,4.26,88.38,0.18482370049486319
2020/03/13 07:20:22.547000,1610,188,22.77,85.0,1017.095781,1.4623655913978495,-56.0,24.99783,121.44234,36.81,9.905614537534857,4,9,3.82,88.38,0.21291439595457437
2020/03/13 07:20:23.545000,1610,189,22.75,84.5,1017.0925,1.4580645161290322,-56.0,24.99782,121.44237,35.1,9.902857384211273,4,10,7.15,88.38,0.2030801173045255
2020/03/13 07:20:24.545000,1610,190,22.74,84.4,1017.08375,1.4709677419354839,-56.0,24.99781,121.44239,34.72,9.901090658753642,4,10,7.48,88.38,0.2009173917547448
2020/03/13 07:20:25.545000,1610,191,22.72,84.3,1017.070312,1.4580645161290322,-57.0,24.99782,121.44246,27.45,9.89394594822683,4,9,4.3,88.38,0.15896237158126975
2020/03/13 07:20:26.548000,1610,192,22.71,84.2,1017.046875,1.4709677419354839,-55.0,24.99783,121.44248,23.7,9.891751979529941,4,9,4.06,88.38,0.13727673104978114
2020/03/13 07:20:27.547000,1610,193,22.68,84.1,1017.058593,1.4666666666666668,-56.0,24.99783,121.4425,21.58,9.889771674434284,4,9,4.08,88.38,0.125022194669462
2020/03/13 07:20:28.545000,1610,194,22.65,84.1,1017.0435150000001,1.4709677419354839,-56.0,24.99784,121.44254,17.16,9.885597411278878,4,9,6.34,88.38,0.09945727587501463
2020/03/13 07:20:29.547000,1610,195,22.64,84.2,1017.073281,1.4645161290322581,-56.0,24.99783,121.44254,18.38,9.885811109593538,4,9,5.14,88.38,0.10652592916781983
2020/03/13 07:20:30.548000,1610,196,22.64,84.4,1017.0753119999999,1.4688172043010752,-56.0,24.99783,121.44251,20.51,9.888781527555148,4,9,3.37,88.38,0.11883514156856823
2020/03/13 07:20:31.545000,1610,197,22.63,84.5,1017.046875,1.4580645161290322,-78.0,24.99783,121.4425,22.12,9.889771674434284,4,10,3.45,88.38,0.12815063594438306
2020/03/13 07:20:32.545000,1610,198,22.64,84.4,1017.050156,1.4709677419354839,-59.0,24.99783,121.44253,19.51,9.88680124513238,4,9,5.32,88.38,0.11306378874294337
2020/03/13 07:20:41.544000,1610,207,22.69,84.0,1017.047812,1.4580645161290322,-60.0,24.99784,121.44251,19.84,9.88856789319138,4,9,6.74,88.38,0.11495564903900632
2020/03/13 07:20:42.545000,1610,208,22.7,83.9,1017.042812,1.4602150537634409,-60.0,24.99784,121.44248,22.09,9.891538409079326,4,9,1.67,88.38,0.12795397571477482
2020/03/13 07:20:43.545000,1610,209,22.67,83.8,1017.051015,1.4688172043010752,-58.0,24.99782,121.44244,29.37,9.895926240919504,4,9,12.29,88.38,0.17004695291002436
2020/03/13 07:20:44.546000,1610,210,22.65,83.7,1017.055781,1.4559139784946238,-58.0,24.99781,121.4425,25.54,9.890199262586895,4,10,6.72,88.38,0.14795768185764158
2020/03/13 07:20:45.545000,1610,211,22.63,83.8,1017.022187,1.4688172043010752,-58.0,24.99782,121.44248,28.33,9.891965670641572,4,9,4.55,88.38,0.16409124837153377
2020/03/13 07:20:46.545000,1610,212,22.61,83.9,1017.042343,1.4688172043010752,-60.0,24.99782,121.44249,27.46,9.890975537516745,4,9,2.85,88.38,0.15906803704202702
2020/03/13 07:20:47.545000,1610,213,22.59,84.1,1017.037187,1.4623655913978495,-55.0,24.99781,121.4425,27.24,9.890199262586895,4,10,2.47,88.38,0.15780603059776782
2020/03/13 07:20:48.545000,1610,214,22.59,84.2,1017.032031,1.4688172043010752,-57.0,24.99782,121.4425,28.05,9.889985408172805,4,9,1.5,88.38,0.1625019896101542
2020/03/13 07:20:49.545000,1610,215,22.58,84.4,1017.043906,1.4666666666666668,-58.0,24.99782,121.4425,29.77,9.889985408172805,4,9,1.97,88.38,0.17246640253586232
2020/03/13 07:20:50.545000,1610,216,22.57,84.7,1017.065625,1.4559139784946238,-58.0,24.99781,121.44243,37.52,9.897130098147006,4,9,1.24,88.38,0.21720714264282778
2020/03/13 07:20:51.547000,1610,217,22.56,84.9,1017.06875,1.4602150537634409,-61.0,24.99781,121.44247,33.88,9.893169597990209,4,9,4.08,88.38,0.19621349883339978
2020/03/13 07:20:52.545000,1610,218,22.55,85.1,1017.071875,1.4688172043010752,-65.0,24.99781,121.44249,32.04,9.891189370604135,4,9,2.7,88.38,0.18559450094069155
2020/03/13 07:20:53.545000,1610,219,22.56,85.2,1017.0767179999999,1.4537634408602151,-68.0,24.9978,121.44245,36.88,9.895363708942114,4,9,0.8,88.38,0.21354026257229516
2020/03/13 07:20:54.544000,1610,220,22.54,85.2,1017.075,1.4580645161290322,-67.0,24.9978,121.44242,40.82,9.898334037129981,4,10,3.22,88.38,0.23628223219503272
2020/03/13 07:20:55.545000,1610,221,22.53,85.3,1017.0667179999999,1.4688172043010752,-67.0,24.9978,121.4424,42.43,9.900314274831262,4,9,2.42,88.38,0.24555231009046768
2020/03/13 07:20:56.545000,1610,222,22.51,85.5,1017.089843,1.4559139784946238,-67.0,24.99779,121.44238,42.73,9.902508367479378,4,9,7.56,88.38,0.24723366773332073
2020/03/13 07:20:57.545000,1610,223,22.51,85.6,1017.038125,1.4666666666666668,-71.0,24.99777,121.44229,49.95,9.911847158272566,4,9,12.06,88.38,0.2887352795501426
2020/03/13 07:20:58.545000,1610,224,22.5,85.8,1017.044531,1.4688172043010752,-70.0,24.99777,121.44228,50.95,9.912837260472,4,9,4.75,88.38,0.29448624885965463
2020/03/13 07:21:03.545000,1610,229,22.47,85.9,1017.0507030000001,1.4688172043010752,-60.0,24.99775,121.44222,57.42,9.919205794377097,4,10,6.14,88.38,0.3316683795344253
2020/03/13 07:21:04.545000,1610,230,22.47,85.8,1017.055781,1.4688172043010752,-64.0,24.99775,121.44219,62.51,9.922176063949856,4,10,0.58,88.38,0.36096031464660844
2020/03/13 07:21:05.549000,1610,231,22.49,86.1,1017.015312,1.4602150537634409,-56.0,24.99775,121.44212,71.17,9.929106825059959,4,9,8.28,88.38,0.4106785098740953
2020/03/13 07:21:06.549000,1610,232,22.48,86.1,1017.0051559999999,1.4666666666666668,-60.0,24.99776,121.44212,71.76,9.928893056766261,4,9,1.97,88.38,0.4140918355630968
2020/03/13 07:21:07.544000,1610,233,22.5,86.2,1016.975,1.4666666666666668,-56.0,24.99777,121.44214,69.63,9.926699087420976,4,9,3.02,88.38,0.40188985922731696
2020/03/13 07:21:08.545000,1610,234,22.5,86.0,1017.013437,1.4559139784946238,-63.0,24.99777,121.44215,68.91,9.925708932434707,4,9,2.28,88.38,0.3977739787177446
2020/03/13 07:21:09.546000,1610,235,22.5,85.6,1016.994843,1.4516129032258065,-59.0,24.99777,121.44209,76.22,9.931649918767997,4,9,4.02,88.38,0.4397052470438447
2020/03/13 07:21:10.545000,1610,236,22.5,85.4,1016.994765,1.4559139784946238,-70.0,24.99777,121.44209,76.53,9.931649918767997,4,9,2.03,88.38,0.4414935341342056
2020/03/13 07:21:11.545000,1610,237,22.49,85.0,1017.036562,1.4645161290322581,-70.0,24.99779,121.44209,75.7,9.931223110460039,4,9,6.68,88.38,0.43672430505340554
2020/03/13 07:21:12.547000,1610,238,22.47,84.8,1017.041718,1.4666666666666668,-70.0,24.9978,121.44213,73.01,9.92704895960699,4,9,6.56,88.38,0.4213829767510282
2020/03/13 07:21:13.546000,1610,239,22.47,84.7,1017.002968,1.4559139784946238,-66.0,24.99779,121.4421,74.58,9.930232894276823,4,9,8.82,88.38,0.4303060100404074
2020/03/13 07:21:14.548000,1610,240,22.46,84.7,1016.9996090000001,1.4516129032258065,-61.0,24.9978,121.44209,76.65,9.931009886596788,4,9,3.36,88.38,0.4422142708553705
2020/03/13 07:21:15.547000,1610,241,22.45,84.7,1017.0128900000001,1.4623655913978495,-78.0,24.99781,121.4421,74.69,9.929806524401641,4,9,4.64,88.38,0.43095915895268677
2020/03/13 07:22:09.547000,1610,295,21.73,88.6,1017.566171,1.4430107526881721,-80.0,24.9974,121.44143,191.78,10.004940287651747,4,9,5.93,88.38,1.098141395170108
2020/03/13 07:22:10.547000,1610,296,21.71,88.8,1017.5663280000001,1.4473118279569892,-76.0,24.99757,121.44185,128.02,9.959699517982816,4,10,5.14,88.38,0.7364280173646086
2020/03/13 07:22:11.544000,1610,297,21.67,88.9,1017.573437,1.4559139784946238,-91.0,24.99761,121.44195,110.44,9.948939749237894,4,9,1.62,88.38,0.6359960112073337
2020/03/13 07:22:12.553000,1610,298,21.62,89.1,1017.595,1.4473118279569892,-61.0,24.99755,121.44184,124.43,9.961120384509691,4,9,0.82,88.38,0.7156768301929519
2020/03/13 07:22:13.544000,1610,299,21.58,89.2,1017.546562,1.4430107526881721,-75.0,24.99759,121.442,99.67,9.944421102938762,4,9,1.05,88.38,0.5742394731089937
2020/03/13 07:22:14.545000,1610,300,21.54,89.5,1017.5484369999999,1.4451612903225808,-67.0,24.99774,121.4423,51.84,9.91149951353392,4,9,1.09,88.38,0.2996707129981916
2020/03/13 07:22:15.545000,1610,301,21.5,89.7,1017.581406,1.4580645161290322,-75.0,24.99773,121.4423,51.3,9.911713905551554,4,10,3.45,88.38,0.2965427848184586
2020/03/13 07:22:16.547000,1610,302,21.42,89.8,1017.5767179999999,1.4430107526881721,-72.0,24.99775,121.44247,30.51,9.89445487371587,4,9,5.08,88.38,0.17667357270782613
2020/03/13 07:22:17.551000,1610,303,21.4,89.9,1017.563281,1.4473118279569892,-74.0,24.99776,121.44253,24.1,9.888300363720761,4,9,8.23,88.38,0.13964235524982796
2020/03/13 07:22:18.545000,1610,304,21.36,90.2,1017.5328119999999,1.4451612903225808,-66.0,24.99773,121.44257,16.98,9.884984989295662,4,9,3.97,88.38,0.0984201170053867
2020/03/13 07:22:19.544000,1610,305,21.31,90.3,1017.5460929999999,1.4408602150537635,-77.0,24.99772,121.44258,15.95,9.88421019459661,4,9,10.15,92.55,0.09245724969546072
2020/03/13 07:22:20.545000,1610,306,21.28,90.6,1017.520937,1.4430107526881721,-82.0,24.99772,121.44259,15.65,9.88322031348205,4,9,11.97,92.24,0.09072733091858896
2020/03/13 07:22:21.547000,1610,307,21.23,90.8,1017.5075,1.4473118279569892,-68.0,24.99772,121.44261,16.56,9.881240562754856,4,9,15.06,81.86,0.09602207480050338
2020/03/13 07:22:22.546000,1610,308,21.19,91.0,1017.4839059999999,1.4494623655913978,-64.0,24.99771,121.44261,16.44,9.881455859591828,4,9,7.51,81.86,0.09532418699131207
