Time,channel,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2018/08/27 07:04:04.430000,1,100,27.45,88.3,1004.641875,1.5225806451612907,-108.0,24.99781,121.44248,28.79,9.892179482406458,6,6,0.55,0.0,0.1667520123094522
2018/08/27 07:04:05.430000,1,101,27.44,88.3,1004.617187,1.520430107526882,-108.0,24.99781,121.44249,28.92,9.891189370604135,6,6,0.05,0.0,0.16752173674463147
2018/08/27 07:04:06.429000,1,102,27.44,88.3,1004.645,1.520430107526882,-107.0,24.99781,121.44249,29.19,9.891189370604135,6,5,0.63,0.0,0.16908572732296484
2018/08/27 07:04:07.432000,1,103,27.44,88.5,1004.6371869999999,1.5182795698924734,-108.0,24.99781,121.44248,30.18,9.892179482406458,6,6,0.32,0.0,0.1748028595461389
2018/08/27 07:04:08.430000,2,104,27.45,88.8,1004.6446090000001,1.524731182795699,-47.0,24.99781,121.44248,29.61,9.892179482406458,6,9,0.35,0.0,0.17150143379830393
2018/08/27 07:04:09.430000,1,105,27.43,88.7,1004.6541400000001,1.531182795698925,-108.0,24.99781,121.44248,28.96,9.892179482406458,6,6,0.41,0.0,0.16773664866223031
2018/08/27 07:04:10.430000,1,106,27.43,88.0,1004.616718,1.531182795698925,-108.0,24.99781,121.44249,28.39,9.891189370604135,6,5,0.0,0.0,0.16445168044112027
2018/08/27 07:04:11.430000,1,107,27.41,87.6,1004.6225,1.531182795698925,-107.0,24.99781,121.44249,28.23,9.891189370604135,6,6,0.14,0.0,0.16352487080462902
2018/08/27 07:04:12.430000,1,108,27.42,87.4,1004.630781,1.531182795698925,-107.0,24.99781,121.44249,28.57,9.891189370604135,6,6,0.39,0.0,0.16549434117927928
2018/08/27 07:04:13.431000,1,109,27.43,87.3,1004.6133590000001,1.531182795698925,-108.0,24.99781,121.44249,28.6,9.891189370604135,6,6,0.11,0.0,0.16566811795833444
2018/08/27 07:04:14.430000,1,110,27.41,87.2,1004.637968,1.5268817204301077,-108.0,24.99781,121.44249,28.41,9.891189370604135,6,5,0.2,0.0,0.16456753163964047
2018/08/27 07:04:15.429000,2,111,27.41,87.6,1004.627734,1.520430107526882,-46.0,24.99781,121.44249,28.41,9.891189370604135,6,10,0.84,0.0,0.16456753163964047
2018/08/27 07:04:16.429000,1,112,27.41,88.3,1004.664765,1.5268817204301077,-108.0,24.99781,121.44249,28.53,9.891189370604135,6,6,1.18,0.0,0.16526263880247
2018/08/27 07:04:17.430000,1,113,27.39,88.2,1004.630625,1.531182795698925,-108.0,24.99781,121.44249,29.41,9.891189370604135,6,5,0.43,0.0,0.170360089830224
2018/08/27 07:04:18.429000,1,114,27.39,88.1,1004.617343,1.520430107526882,-108.0,24.99781,121.44248,29.59,9.892179482406458,6,5,0.4,0.0,0.17138559427757147
2018/08/27 07:04:19.430000,1,115,27.39,88.0,1004.618125,1.520430107526882,-108.0,24.99782,121.44248,29.85,9.891965670641572,6,5,1.37,0.0,0.17289524491100955
2018/08/27 07:04:20.429000,1,116,27.38,87.7,1004.617031,1.5290322580645164,-107.0,24.99782,121.44248,29.76,9.891965670641572,6,6,1.01,0.0,0.17237395586553622
2018/08/27 07:04:21.429000,1,117,27.39,87.5,1004.632343,1.5290322580645164,-107.0,24.99782,121.44247,30.1,9.892955807543633,6,6,0.38,0.0,0.17432582084099202
2018/08/27 07:04:22.430000,1,118,27.39,87.4,1004.665,1.5182795698924734,-108.0,24.99782,121.44247,30.37,9.892955807543633,6,6,0.26,0.0,0.1758895310479723
2018/08/27 07:04:23.430000,1,119,27.39,87.2,1004.685,1.520430107526882,-108.0,24.99782,121.44247,30.36,9.892955807543633,6,6,0.94,0.0,0.17583161585977936
2018/08/27 07:04:24.430000,1,120,27.38,87.3,1004.649687,1.520430107526882,-107.0,24.99782,121.44247,30.61,9.892955807543633,6,6,0.47,0.0,0.17727949545650215
2018/08/27 07:04:25.430000,2,121,27.38,87.4,1004.615781,1.5182795698924734,-46.0,24.99782,121.44247,31.05,9.892955807543633,6,10,0.18,0.0,0.17982776299567435
2018/08/27 07:04:26.430000,1,122,27.39,87.5,1004.677187,1.5290322580645164,-108.0,24.99781,121.44247,31.2,9.893169597990209,6,6,0.23,0.0,0.18069258559580179
