date,time,lon,lat,P,H,T,RH,U,V
2018/08/27 , 02:11:14   ,121.44237,24.99758,991,190.13,30.86,67.2,-3.47314887,-4.71086453
2018/08/27 , 02:11:15   ,121.44233999999999,24.99756,991,196.84,30.78,68.0,-1.60242457,-1.86430638
2018/08/27 , 02:11:17   ,121.44233,24.99756,990,200.55,30.71,68.6,-1.05286925,-0.469428309
2018/08/27 , 02:11:18   ,121.44233999999999,24.99756,990,204.34,30.66,68.4,1.49305431,-1.91791271
2018/08/27 , 02:11:19   ,121.44237,24.99754,989,209.08,30.59,67.9,2.93178866,-3.03065884
2018/08/27 , 02:11:20   ,121.44238,24.997510000000002,988,215.84,30.51,67.9,1.73995632,-2.69884912
2018/08/27 , 02:11:21   ,121.44238,24.99748,988,220.13,30.45,68.1,-0.107817355,-3.74289188
2018/08/27 , 02:11:22   ,121.44237,24.99746,987,226.41,30.4,68.3,-0.025649291,-1.13026456
2018/08/27 , 02:11:24   ,121.44238,24.99747,986,232.28,30.29,68.6,2.04238178,0.7559052270000001
2018/08/27 , 02:11:24   ,121.44238999999999,24.99747,986,237.15,30.24,69.1,0.864820962,0.507590361
2018/08/27 , 02:11:26   ,121.44238999999999,24.99749,985,241.94,30.19,69.3,0.18270020899999997,2.21748633
2018/08/27 , 02:11:27   ,121.44236000000001,24.99752,984,244.75,30.13,69.5,-1.49551812,3.03795556
2018/08/27 , 02:11:27   ,121.44233999999999,24.997529999999998,984,248.67,30.08,69.6,-1.52882737,2.09270709
2018/08/27 , 02:11:28   ,121.44233,24.99752,983,255.23,30.01,69.6,-0.975518783,0.5714183820000001
2018/08/27 , 02:11:29   ,121.44236000000001,24.997510000000002,983,259.53,29.94,70.1,4.24725665,-0.816355268
2018/08/27 , 02:11:30   ,121.44241000000001,24.997510000000002,982,264.19,29.87,70.3,5.9887122999999995,-0.045990913
2018/08/27 , 02:11:31   ,121.44246000000001,24.997510000000002,982,267.96,29.83,70.4,4.42776456,-0.010819091299999998
2018/08/27 , 02:11:33   ,121.44254,24.99749,981,275.35,29.74,70.4,1.61908683,-0.35864644799999995
2018/08/27 , 02:11:32   ,121.44251000000001,24.9975,981,271.21,29.79,70.6,5.46576974,-0.825644204
2018/08/27 , 02:11:34   ,121.44255,24.99746,980,280.47,29.68,70.4,0.08662425539999999,-3.14047221
2018/08/27 , 02:11:34   ,121.44254,24.99744,980,285.58,29.64,70.8,-0.8532904440000001,-2.0909244
2018/08/27 , 02:11:35   ,121.44253,24.99744,979,289.55,29.58,71.7,-0.574948896,-0.875276042
2018/08/27 , 02:11:37   ,121.44255,24.99746,978,298.19,29.48,72.4,1.55787465,2.08852731
2018/08/27 , 02:11:36   ,121.44253,24.99745,979,293.17,29.55,72.2,-0.829705245,1.01877044
2018/08/27 , 02:11:38   ,121.44256999999999,24.99747,978,302.47,29.42,72.7,1.82037404,1.37374379
2018/08/27 , 02:11:41   ,121.44256999999999,24.99749,977,310.77,29.27,73.2,0.33560009,0.320258459
2018/08/27 , 02:11:40   ,121.44258,24.99748,977,306.7,29.36,72.9,0.986704457,0.941598224
2018/08/27 , 02:11:42   ,121.44258,24.9975,976,315.99,29.21,73.4,0.990297729,2.99613773
2018/08/27 , 02:11:43   ,121.44256999999999,24.99754,975,321.04,29.18,73.6,0.343698871,3.48029228
2018/08/27 , 02:11:44   ,121.44258,24.99755,975,326.81,29.12,73.7,0.130018316,1.85934855
2018/08/27 , 02:11:45   ,121.44258,24.99756,974,333.3,29.06,73.9,0.0279025895,0.39902562
2018/08/27 , 02:11:47   ,121.44255,24.99757,973,344.37,28.92,74.3,-0.812512569,1.03959462
2018/08/27 , 02:11:46   ,121.44256999999999,24.99757,974,338.62,28.99,74.1,-0.46735230200000005,1.43410295
2018/08/27 , 02:11:48   ,121.44256000000001,24.99756,972,349.83,28.84,74.5,2.17604471,-0.236778385
2018/08/27 , 02:11:49   ,121.44256999999999,24.99755,972,355.45,28.8,74.7,1.31242296,-0.32795379199999997
2018/08/27 , 02:11:50   ,121.44259,24.99752,971,360.12,28.77,74.9,1.75342853,-2.66022412
2018/08/27 , 02:11:51   ,121.4426,24.9975,971,365.01,28.74,75.0,1.15462029,-2.65417796
2018/08/27 , 02:11:53   ,121.4426,24.99748,970,376.29,28.64,75.3,-1.24692064,-1.02022935
2018/08/27 , 02:11:52   ,121.44261000000002,24.99748,970,371.01,28.68,75.1,0.48086510299999996,-1.43548888
2018/08/27 , 02:11:54   ,121.44258,24.99749,969,381.1,28.6,75.4,-2.18665482,0.506035143
2018/08/27 , 02:11:55   ,121.44256999999999,24.997510000000002,968,386.5,28.56,75.5,-1.51596629,1.4970348
2018/08/27 , 02:11:56   ,121.44256000000001,24.99752,968,392.55,28.49,75.5,-0.779369353,0.905141393
2018/08/27 , 02:11:58   ,121.44258,24.99754,967,402.56,28.41,75.7,2.78610459,0.917641354
2018/08/27 , 02:11:57   ,121.44256000000001,24.997529999999998,967,397.44,28.45,75.6,-0.244673644,0.90932443
2018/08/27 , 02:11:59   ,121.44261999999999,24.997529999999998,966,407.76,28.37,75.9,3.16333036,0.51858214
2018/08/27 , 02:12:00   ,121.44265,24.997529999999998,966,412.07,28.33,76.0,2.78722294,0.200768573
2018/08/27 , 02:12:01   ,121.44266999999999,24.997529999999998,965,416.75,28.29,76.1,1.36564322,0.101964166
2018/08/27 , 02:12:02   ,121.44268000000001,24.99754,964,423.1,28.18,76.4,0.837776401,1.13550221
2018/08/27 , 02:12:04   ,121.44265,24.99755,964,432.57,28.12,76.6,-1.08187744,0.9778943240000001
2018/08/27 , 02:12:03   ,121.44266,24.99754,964,429.51,28.15,76.5,-1.83320985,1.52737287
2018/08/27 , 02:12:06   ,121.44265,24.99757,963,441.76,28.01,76.9,0.12788116900000002,1.25461055
2018/08/27 , 02:12:05   ,121.44264,24.99756,963,436.5,28.08,76.7,-0.634401896,1.35924032
2018/08/27 , 02:12:06   ,121.44266,24.99756,962,446.07,27.98,77.1,0.721068516,0.804773573
2018/08/27 , 02:12:07   ,121.44266999999999,24.99754,962,450.13,27.95,77.2,1.20121523,-2.43047432
2018/08/27 , 02:12:08   ,121.44266999999999,24.997510000000002,961,454.89,27.91,77.4,0.362174606,-2.41184754
2018/08/27 , 02:12:10   ,121.44264,24.99748,960,464.2,27.82,77.6,-1.1566148,-1.53878758
2018/08/27 , 02:12:09   ,121.44266,24.99749,961,459.59,27.89,77.5,-0.47010554600000004,-2.21738101
2018/08/27 , 02:12:11   ,121.44263000000001,24.99748,960,468.36,27.79,77.7,-1.60685115,-0.20156804399999997
2018/08/27 , 02:12:14   ,121.44263000000001,24.99749,958,479.72,27.66,78.1,-0.41331417200000004,0.95010401
2018/08/27 , 02:12:13   ,121.44263000000001,24.99749,959,473.5,27.75,77.9,-1.21211208,0.5212657270000001
2018/08/27 , 02:12:15   ,121.44265,24.99749,958,485.21,27.62,78.3,1.94098994,0.187237987
2018/08/27 , 02:12:16   ,121.44266,24.99749,957,490.14,27.59,78.3,1.1269196000000001,-0.619785447
2018/08/27 , 02:12:18   ,121.44261999999999,24.99746,956,499.3,27.48,78.5,-2.63186719,-2.27337049
2018/08/27 , 02:12:17   ,121.44265,24.99748,957,493.92,27.52,78.5,-1.06455077,-2.08569759
2018/08/27 , 02:12:19   ,121.4426,24.99746,956,504.0,27.44,78.7,-1.88525931,-1.23320924
2018/08/27 , 02:12:20   ,121.44259,24.99746,955,510.27,27.39,78.8,-1.78152816,-0.326007468
2018/08/27 , 02:12:21   ,121.44258,24.99748,954,515.98,27.34,79.0,-1.69431691,1.03097106
2018/08/27 , 02:12:22   ,121.44256999999999,24.9975,954,519.74,27.31,79.2,-1.05419875,0.726971481
2018/08/27 , 02:12:23   ,121.44256000000001,24.99749,953,525.43,27.23,79.4,-1.50116688,-0.9471657659999999
2018/08/27 , 02:12:25   ,121.44255,24.99747,952,533.46,27.14,79.8,-1.41817534,-2.1025313999999997
2018/08/27 , 02:12:26   ,121.44253,24.99745,952,540.39,27.08,80.1,-1.64548176,-2.34737461
2018/08/27 , 02:12:27   ,121.44251000000001,24.99742,951,552.01,27.0,80.6,-0.9284173590000001,-1.40748424
2018/08/27 , 02:12:26   ,121.44252,24.997429999999998,951,546.56,27.06,80.3,-1.32003973,-3.02145156
2018/08/27 , 02:12:29   ,121.44251000000001,24.997410000000002,950,558.38,26.93,80.8,-0.37630792399999996,-0.80223765
2018/08/27 , 02:12:30   ,121.4425,24.99742,949,568.36,26.8,81.4,-1.65892085,1.84047938
2018/08/27 , 02:12:30   ,121.44251000000001,24.997410000000002,949,564.82,26.85,81.1,-1.03294797,-0.188463505
2018/08/27 , 02:12:32   ,121.44248999999999,24.99744,948,574.1,26.75,81.4,-0.8591750659999999,1.53731277
2018/08/27 , 02:12:33   ,121.44248999999999,24.99746,948,579.87,26.7,81.0,-0.329738927,2.81967416
2018/08/27 , 02:12:33   ,121.4425,24.99747,947,584.27,26.67,80.7,-0.0255274285,0.641158687
2018/08/27 , 02:12:34   ,121.44252,24.99747,947,588.47,26.62,80.8,1.52257035,-0.304792314
2018/08/27 , 02:12:36   ,121.44253,24.99747,946,594.99,26.56,81.1,1.31264234,-0.39031804600000003
2018/08/27 , 02:12:37   ,121.44253,24.99746,945,599.19,26.48,81.2,0.49559432600000003,-1.79679383
2018/08/27 , 02:12:38   ,121.44254,24.99744,944,606.4,26.45,81.1,0.80701758,-1.90861928
2018/08/27 , 02:12:40   ,121.44253,24.9974,943,618.59,26.34,80.5,-0.253347063,-3.66904138
2018/08/27 , 02:12:39   ,121.44254,24.99742,944,612.09,26.4,81.0,-0.30157734,-2.65515022
2018/08/27 , 02:12:41   ,121.44252,24.99737,943,623.07,26.3,80.3,-0.661241809,-2.79507062
2018/08/27 , 02:12:42   ,121.4425,24.99736,942,628.39,26.28,80.3,-1.23731273,-2.3056456
2018/08/27 , 02:12:43   ,121.44248999999999,24.997339999999998,941,636.37,26.23,80.3,-0.871505234,-1.16581328
2018/08/27 , 02:12:44   ,121.44248999999999,24.997329999999998,941,642.1,26.17,80.3,-0.352017817,-0.870399795
2018/08/27 , 02:12:45   ,121.44251000000001,24.997329999999998,940,651.05,26.12,80.4,1.35319361,-1.10088759
2018/08/27 , 02:12:44   ,121.4425,24.997339999999998,940,645.98,26.14,80.3,1.03935157,-0.49218726700000004
2018/08/27 , 02:12:47   ,121.44252,24.99731,939,657.5,26.06,80.4,1.88839134,-3.26552272
2018/08/27 , 02:12:48   ,121.44254,24.99728,938,664.26,26.02,80.5,2.47314607,-3.43921297
2018/08/27 , 02:12:49   ,121.44256999999999,24.99726,938,669.2,26.0,80.6,2.0632959,-2.24617676
2018/08/27 , 02:12:49   ,121.44259,24.99725,937,673.77,25.99,80.5,1.62695704,-1.27891012
2018/08/27 , 02:12:50   ,121.4426,24.99725,937,679.19,25.94,80.5,2.04349376,-0.22235533600000001
2018/08/27 , 02:12:52   ,121.44263000000001,24.99726,936,686.13,25.9,80.6,2.23343543,1.65627756
2018/08/27 , 02:12:53   ,121.44265,24.99728,935,693.29,25.85,80.4,1.72958072,2.35885047
2018/08/27 , 02:12:54   ,121.44266,24.99731,934,699.69,25.84,80.3,1.82865709,2.82343084
2018/08/27 , 02:12:54   ,121.44266,24.997329999999998,934,705.59,25.8,80.2,0.723369955,1.61787129
2018/08/27 , 02:12:57   ,121.44272,24.997329999999998,932,719.27,25.69,80.4,3.70236635,-0.903908915
2018/08/27 , 02:12:56   ,121.44268000000001,24.997329999999998,933,712.09,25.75,80.3,2.68320055,-0.0266943706
2018/08/27 , 02:12:58   ,121.44277,24.99731,932,722.86,25.67,80.4,4.05881172,-2.11108324
2018/08/27 , 02:12:58   ,121.44281000000001,24.99729,931,728.22,25.65,80.5,3.69103276,-1.70706032
2018/08/27 , 02:13:00   ,121.44283999999999,24.99728,931,733.52,25.61,80.6,1.1561633,-0.5036741579999999
2018/08/27 , 02:13:01   ,121.44286000000001,24.99726,930,741.67,25.55,80.6,1.50504958,-0.655663937
2018/08/27 , 02:13:02   ,121.44286000000001,24.99726,929,747.75,25.48,80.7,1.01100623,-0.440437535
2018/08/27 , 02:13:03   ,121.44288,24.99726,929,755.89,25.44,80.7,1.69504505,-0.661211284
2018/08/27 , 02:13:04   ,121.44288999999999,24.99725,928,762.12,25.4,80.7,1.75974143,-0.686448356
2018/08/27 , 02:13:05   ,121.4429,24.997239999999998,927,767.51,25.37,80.8,0.44769892200000005,-0.174640538
2018/08/27 , 02:13:05   ,121.44291000000001,24.997239999999998,927,772.7,25.36,80.8,1.22664329,-0.478494884
2018/08/27 , 02:13:06   ,121.44291000000001,24.997239999999998,926,777.47,25.34,80.8,1.69087887,1.01517937
2018/08/27 , 02:13:09   ,121.44296999999999,24.99728,925,790.97,25.25,80.8,4.27702366,2.12313298
2018/08/27 , 02:13:08   ,121.44293,24.99725,925,785.8,25.27,80.8,2.9708303,2.33361784
2018/08/27 , 02:13:09   ,121.443,24.99731,924,795.32,25.23,80.8,3.5899629,2.31091373
2018/08/27 , 02:13:11   ,121.44301999999999,24.997320000000002,924,802.94,25.21,80.8,2.15984402,2.60062102
2018/08/27 , 02:13:12   ,121.44304,24.997339999999998,923,809.24,25.17,80.8,1.53664742,2.01057856
2018/08/27 , 02:13:13   ,121.44305,24.99736,922,813.81,25.15,80.8,1.15455717,2.1451422000000004
2018/08/27 , 02:13:14   ,121.44306999999999,24.99739,922,820.29,25.13,80.8,2.07130996,2.9308357999999997
2018/08/27 , 02:13:15   ,121.44308999999998,24.997410000000002,921,827.59,25.06,81.0,2.63704704,2.88085875
2018/08/27 , 02:13:17   ,121.44313999999999,24.99745,920,838.44,24.98,81.2,1.88896716,1.72124004
2018/08/27 , 02:13:16   ,121.44312,24.997429999999998,920,832.8,25.01,81.1,2.25232027,1.87922799
2018/08/27 , 02:13:18   ,121.44316,24.99745,919,846.35,24.92,81.3,0.44349663799999994,0.404117226
2018/08/27 , 02:13:20   ,121.44316,24.997429999999998,918,854.42,24.89,81.5,1.33272816,-0.939439763
2018/08/27 , 02:13:19   ,121.44316,24.99744,918,851.17,24.9,81.4,1.01429324,0.924231062
2018/08/27 , 02:13:21   ,121.44318,24.997429999999998,917,859.38,24.85,81.6,2.17908321,-0.8342905909999999
2018/08/27 , 02:13:22   ,121.44321000000001,24.99742,916,866.16,24.8,81.7,2.90061788,-0.609141429
2018/08/27 , 02:13:23   ,121.44323999999999,24.997429999999998,915,874.83,24.77,81.8,4.18218671,1.32184909
2018/08/27 , 02:13:24   ,121.44328,24.99746,915,882.34,24.69,82.0,3.07198748,4.50843425
2018/08/27 , 02:13:25   ,121.4433,24.9975,914,888.69,24.67,82.1,2.07748028,4.1942432
2018/08/27 , 02:13:26   ,121.44333999999999,24.99754,914,892.6,24.64,82.0,3.63030062,4.38360432
2018/08/27 , 02:13:27   ,121.44341000000001,24.99761,913,902.3,24.58,81.4,4.47887022,3.23501878
2018/08/27 , 02:13:27   ,121.44337,24.99758,913,896.92,24.62,81.7,4.02487127,4.59110226
2018/08/27 , 02:13:28   ,121.44345,24.997629999999997,912,907.13,24.55,81.3,3.82964232,1.8365011000000002
2018/08/27 , 02:13:29   ,121.44349,24.997629999999997,912,912.15,24.54,81.3,3.20961749,1.0701869
2018/08/27 , 02:13:31   ,121.44353000000001,24.99762,910,924.47,24.49,81.2,0.640798738,0.138311472
2018/08/27 , 02:13:30   ,121.44351999999999,24.997629999999997,911,917.83,24.51,81.3,1.93597246,0.417864743
2018/08/27 , 02:13:32   ,121.44353999999998,24.997629999999997,910,929.75,24.45,81.2,0.772154135,0.933042397
2018/08/27 , 02:13:33   ,121.44355,24.99764,909,935.92,24.42,81.2,0.0726178628,2.97133498
2018/08/27 , 02:13:34   ,121.44355,24.99768,909,941.67,24.4,81.2,0.250555426,4.26765123
2018/08/27 , 02:13:36   ,121.44357,24.99772,908,949.07,24.37,81.1,2.52779427,5.56990729
2018/08/27 , 02:13:37   ,121.4436,24.99778,907,956.31,24.32,81.1,4.29816897,6.10887418
2018/08/27 , 02:13:38   ,121.44365,24.99782,906,961.9,24.31,81.1,3.97614631,4.27584892
2018/08/27 , 02:13:39   ,121.44368999999999,24.99786,906,966.36,24.28,81.1,3.20976196,3.39897825
2018/08/27 , 02:13:40   ,121.44373,24.997889999999998,905,971.96,24.25,81.1,3.02356667,3.93327701
2018/08/27 , 02:13:41   ,121.44376000000001,24.99792,905,978.31,24.23,81.1,2.74851154,4.38150283
2018/08/27 , 02:13:42   ,121.44378999999999,24.99796,904,985.69,24.21,81.1,3.52373356,4.52969618
2018/08/27 , 02:13:43   ,121.44383,24.99801,903,990.91,24.18,81.1,4.16449911,4.15578612
2018/08/27 , 02:13:44   ,121.44386999999999,24.99805,903,996.83,24.16,81.2,4.31979237,3.74852487
2018/08/27 , 02:13:45   ,121.44391999999999,24.998070000000002,902,1003.79,24.1,81.2,4.70870296,2.10630462
2018/08/27 , 02:13:46   ,121.44395,24.998089999999998,901,1009.77,24.06,81.3,3.07467965,1.17533592
2018/08/27 , 02:13:47   ,121.44398999999999,24.9981,901,1016.5,24.02,81.5,3.70643002,0.88709886
2018/08/27 , 02:13:48   ,121.44403,24.99811,900,1020.38,23.97,81.6,4.70973236,1.57676849
2018/08/27 , 02:13:49   ,121.44408,24.99812,900,1025.84,23.94,81.7,4.27010801,1.97035438
2018/08/27 , 02:13:50   ,121.44412,24.99814,899,1032.92,23.91,81.7,5.28501825,1.73047361
2018/08/27 , 02:13:51   ,121.44417,24.99815,898,1038.84,23.9,81.6,5.82369151,0.610039409
2018/08/27 , 02:13:52   ,121.44423,24.998170000000002,898,1046.4,23.86,81.5,5.80297249,2.47398054
2018/08/27 , 02:13:53   ,121.44426999999999,24.9982,897,1055.12,23.79,81.5,2.86616287,3.70036629
2018/08/27 , 02:13:55   ,121.44434,24.99825,896,1066.34,23.72,81.5,3.14007472,2.8763403
2018/08/27 , 02:13:54   ,121.44431000000002,24.99822,896,1060.76,23.75,81.5,3.37744433,2.72817507
2018/08/27 , 02:13:56   ,121.44438000000001,24.998260000000002,895,1072.04,23.69,81.4,3.44054694,2.12077962
2018/08/27 , 02:13:58   ,121.44448999999999,24.998279999999998,894,1086.06,23.63,81.5,6.10455043,0.746300229
2018/08/27 , 02:13:57   ,121.44443000000001,24.998279999999998,894,1078.11,23.65,81.4,6.13620826,1.18720182
2018/08/27 , 02:13:59   ,121.44455,24.99829,893,1093.68,23.6,81.5,5.85547328,1.20302112
2018/08/27 , 02:14:00   ,121.44461000000001,24.9983,893,1099.64,23.59,81.5,6.2902024,1.21016354
2018/08/27 , 02:14:00   ,121.44467,24.99832,892,1104.48,23.56,81.5,5.00224423,2.48640102
2018/08/27 , 02:14:01   ,121.44471000000001,24.99834,892,1109.89,23.51,81.4,3.55152662,1.82210357
2018/08/27 , 02:14:03   ,121.44475,24.99837,890,1120.35,23.45,81.3,1.82834996,1.01597532
2018/08/27 , 02:14:02   ,121.44473,24.99836,891,1115.18,23.48,81.3,2.45333086,1.42844595
2018/08/27 , 02:14:05   ,121.44478000000001,24.998379999999997,890,1126.27,23.43,81.2,3.44160952,0.196633997
2018/08/27 , 02:14:07   ,121.44488,24.9984,888,1138.41,23.32,81.6,5.14787434,1.04454018
2018/08/27 , 02:14:06   ,121.44481999999999,24.99839,889,1135.02,23.35,81.3,6.07064502,0.651979863
2018/08/27 , 02:14:08   ,121.44493,24.99841,888,1143.91,23.31,81.8,4.87550953,1.43863984
2018/08/27 , 02:14:10   ,121.44503,24.99842,886,1158.35,23.2,82.2,3.70813,0.0388328661
2018/08/27 , 02:14:09   ,121.44498999999999,24.99842,887,1151.42,23.24,82.0,5.31021736,-0.19750104699999999
2018/08/27 , 02:14:11   ,121.44506000000001,24.99841,886,1163.72,23.18,82.3,3.03595008,0.133614226
2018/08/27 , 02:14:11   ,121.4451,24.99842,885,1167.91,23.16,82.4,3.28213075,0.865950807
2018/08/27 , 02:14:13   ,121.44514,24.99844,885,1173.55,23.1,82.3,3.92810738,2.80189176
2018/08/27 , 02:14:14   ,121.44519,24.99847,884,1179.34,23.07,82.4,4.824639299999999,3.366967
2018/08/27 , 02:14:15   ,121.44527,24.99853,883,1188.05,23.03,82.5,2.68762108,2.18962798
2018/08/27 , 02:14:15   ,121.44523000000001,24.99851,884,1184.93,23.05,82.4,3.70365062,4.23362694
2018/08/27 , 02:14:16   ,121.44528999999999,24.99854,882,1194.1,23.0,82.6,1.84217431,1.26751201
2018/08/27 , 02:14:17   ,121.44532,24.99854,882,1200.08,22.98,82.6,3.54579481,-1.2375527
2018/08/27 , 02:14:18   ,121.44535,24.998520000000003,881,1206.08,22.97,82.6,3.52449023,-1.54934457
2018/08/27 , 02:14:19   ,121.44538,24.99849,881,1216.11,22.92,82.6,3.22418166,-1.96882137
2018/08/27 , 02:14:21   ,121.44542,24.99847,880,1223.06,22.9,82.7,3.56036323,0.42895991
2018/08/27 , 02:14:23   ,121.44551000000001,24.99851,879,1234.17,22.8,82.9,4.32043566,2.09137174
2018/08/27 , 02:14:22   ,121.44547,24.99849,879,1230.21,22.84,82.8,4.22969669,1.63889289
2018/08/27 , 02:14:24   ,121.44554,24.99853,878,1240.38,22.77,83.1,2.52925231,1.33747506
2018/08/27 , 02:14:26   ,121.44561000000002,24.99853,877,1250.88,22.65,83.4,3.36706223,0.18647955600000002
2018/08/27 , 02:14:25   ,121.44558,24.99853,878,1246.49,22.71,83.2,2.87629958,0.75995113
2018/08/27 , 02:14:27   ,121.44564,24.99851,876,1255.72,22.65,83.6,2.96600618,-2.51090958
2018/08/27 , 02:14:28   ,121.44568000000001,24.99849,876,1264.05,22.6,83.8,3.33601069,-2.56536588
2018/08/27 , 02:14:29   ,121.44571,24.99847,875,1269.61,22.57,84.1,1.91660904,-1.49472743
2018/08/27 , 02:14:31   ,121.44578,24.99845,874,1280.19,22.49,84.5,3.43873753,-0.9776038220000001
2018/08/27 , 02:14:30   ,121.44573999999999,24.99845,874,1275.38,22.54,84.4,2.166024,-1.02063913
2018/08/27 , 02:14:32   ,121.44583,24.99845,873,1286.13,22.43,84.7,5.47990859,-0.359172185
2018/08/27 , 02:14:33   ,121.44591000000001,24.99845,872,1293.34,22.36,84.8,8.23417787,1.48304615
2018/08/27 , 02:14:34   ,121.44599,24.99847,872,1300.2,22.33,84.9,7.89014878,1.17919064
2018/08/27 , 02:14:36   ,121.44612,24.998479999999997,871,1311.44,22.26,85.2,5.11109118,-0.014272896200000001
2018/08/27 , 02:14:35   ,121.44606,24.998479999999997,871,1305.44,22.3,85.0,6.61736098,1.16681928
2018/08/27 , 02:14:37   ,121.44617,24.99849,870,1317.95,22.23,85.4,4.78620032,-0.160447174
2018/08/27 , 02:14:38   ,121.44621000000001,24.9985,869,1324.88,22.13,85.6,4.49702511,0.635217504
2018/08/27 , 02:14:39   ,121.44626000000001,24.9985,869,1331.42,22.09,86.2,3.836296,-0.20306600600000002
2018/08/27 , 02:14:40   ,121.44628999999999,24.9985,868,1337.88,22.01,86.5,2.61747844,0.101468412
2018/08/27 , 02:14:41   ,121.44631000000001,24.9985,868,1344.1,21.98,86.8,2.50250881,0.0366913242
2018/08/27 , 02:14:41   ,121.44633,24.99851,867,1348.8,21.96,87.0,1.41651442,0.0207686741
2018/08/27 , 02:14:42   ,121.44633999999999,24.998520000000003,867,1354.02,21.94,87.0,1.44151173,0.021135180099999998
2018/08/27 , 02:14:43   ,121.44633999999999,24.99854,866,1360.58,21.88,87.1,2.35882606,0.662147747
2018/08/27 , 02:14:44   ,121.44637,24.99856,865,1366.45,21.86,87.2,3.08910326,2.00608711
2018/08/27 , 02:14:46   ,121.44641000000001,24.99859,865,1373.19,21.83,87.2,5.07287081,2.37846601
2018/08/27 , 02:14:47   ,121.44651,24.998620000000003,864,1383.99,21.75,87.2,5.10472411,1.25006237
2018/08/27 , 02:14:46   ,121.44646000000002,24.99861,864,1378.9,21.79,87.2,4.99912375,2.2257533
2018/08/27 , 02:14:48   ,121.44655,24.99863,863,1389.17,21.71,87.2,3.78634817,0.899242441
2018/08/27 , 02:14:50   ,121.44658000000001,24.998639999999998,862,1395.63,21.67,87.4,1.84865905,0.536735235
2018/08/27 , 02:14:51   ,121.44658999999999,24.99863,862,1401.36,21.61,87.6,1.24844507,0.362470549
2018/08/27 , 02:14:52   ,121.44661,24.99863,861,1408.54,21.58,87.6,1.34034066,0.560401798
2018/08/27 , 02:14:54   ,121.44666000000001,24.99866,860,1420.28,21.5,87.6,2.89121707,2.01169412
2018/08/27 , 02:14:53   ,121.44663,24.998639999999998,861,1414.5,21.54,87.5,2.67974886,2.00106339
2018/08/27 , 02:14:55   ,121.4467,24.99868,859,1426.0,21.45,87.6,4.41178354,2.2324195
